Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Good,Shower cubicle is really small.,"The location to train and tube stations were great and buses stopp right outside too.
Rooms clean and tidy.
Cooked breakfast is lovely.",7.0,June 2024,"June 14, 2024",Single Room with Shower,1,Solo traveler,8
Great location but scruffy.,"Very worn-out interior for example the carpets are very threadbare, it is badly in need of painting. Very scruffy and a feeling that it is unclean. My room faced the street which meant it was really noisy. That said, location is really good. Breakfast was great. And overall good value for money. Just very run down.",Fantastic location. A minute's walk from Waterloo station. The breakfast was great. The hotel is scruffy and that includes the room.,7.0,June 2024,"June 9, 2024",Double Room with Shower,1,Solo traveler,8
good value for short stay,"Room small , street noisy  but not really too bad ,they give you ear plugs","Breakfast excellent, Great location, good restaurant, Bar Good for short stay in London across the street from Waterloo station if going on Cruise from Southhampton port",7.0,May 2024,"June 5, 2024",Double Room with Shower,2,Couple,8
POSITION !!,"Stairs but thankfully they changed us to s lower floor,  and staff took our bags up.","Best position in London. Walk to Eye, Big ben, parliment house, Westminster Abbey, theatre, Southbank.  Amazing breakfast, madeto order.. Fan and fridge. Across road from tube station. Busy pub but we didn't hear pub noise.  Staff were great. Yes, I would stay again.",9.0,June 2024,"June 4, 2024",Luxury Double Room,4,Group,8
A place to put your head down while in transit,The hotel did all it could reasonable do to abate the noise of the trains but it was still noisy,The convenience of the lication,7.0,May 2024,"June 2, 2024",Single Room with Shower,1,Solo traveler,8
A brief but very enjoyable stay in the heart of the city.,"As previously mentioned, the only downside was the amount of noise but this is to be expected due to the location. 
The guest rooms are situated above the main pub upstairs; I could not see a lift so if you aren’t able to use stairs I would perhaps reconsider staying here as there are quite a lot up to the rooms.","Super convenient location, opposite Waterloo train station meaning we could jump on the tube to get about quick and easily. Also a good location for walking to and from if you fancied a more leisurely pace. 
The room was clean, fresh and comfortable. Tea & coffee was provided (good selection) and also bottled water and a small fridge (unsure if the items in the fridge were chargeable, we did not take any for this reason). There were also some foam earplugs provided which I thought was a nice touch considering the noise coming from the nearby train station and general city centre traffic. 
My friend and I thoroughly enjoyed our breakfast both days, a lovely continental style buffet was provided as well as a menu with table service.",9.0,May 2024,"June 2, 2024",Twin Room with Shower,2,Group,8
Ideal location if travelling by rail to London.,,"The room was comfortable.  The shower was a touch slippery.  A safe was provided in the room and much appreciated. The location was amazing - right next to Waterloo Train Station.  Although it is so near the trains and above the pub, it was not noisy!  Breakfast was complete and delicious. The staff were very obliging re checking in early and storing our luggage before and after checkout.",8.0,May 2024,"June 1, 2024",Double Room with Shower,1,Couple,8
Wonderful,Stairway smell,Breakfast was superb,9.0,May 2024,"May 29, 2024",Single Room with Shower,1,Solo traveler,8
It's OK if you need to stay for a night,"Noisy. Surprisingly, it's not the pub but traffic. There's no AC and it's a tiny room so we had to open the window and could barely sleep due to the traffic, people shouting, etc.","Staff is nice, location is perfect and our room was clean.",7.0,May 2024,"May 28, 2024",Double Room with Shower,1,Couple,8
"Great stay! Great location across from Waterloo Station.  Clean room, cool pub and friendly staff.",Would have been nice if had help getting into room with luggage,The location was perfect! Room was clean and easy checkin. Only downside was had to climb stairs with all my luggage without any help. Would definitely recommend and stay again,8.0,May 2024,"May 27, 2024",Single Room with Shower,1,Solo traveler,8
"Great location, would stay again & recommend.","The glazing was efficient but it made the room very warm, a fan was provided but in the morning all the sedentary dust was stuck on the grill so it wasn’t the cleanest.
The chap on reception was very surly & seemed to just go through the motions, it was like we were just in the way of his day.","The location was amazing, the room was small but had everything we needed for a couple of nights. I was concerned because it was on a busy main road but the glazing meant it was quiet at night.
Breakfast was plentiful & fresh, the bar staff were friendly.",8.0,May 2024,"May 27, 2024",Double Room with Shower,2,Couple,8
Wonderful,,"Staff very friendly, breakfast good choice , 10 min walk to the london eye",9.0,May 2024,"May 25, 2024",Luxury Double Room,2,Couple,8
Chelsea flower show...,"A little noisy but, its london, secretly liked  it a lot. Room was hot could have used a fan, did have a little fridge though which was a good touch.","Breakfast was good and varied, full english breakfast done to perfection, excellent blackpudding.
Room was better than expected good quality feel to the finish of the room.
Location was perfect, but it was the price of the room that did it for me.",8.0,May 2024,"May 25, 2024",Single Room with Shower,2,Solo traveler,8
Great value for money,"The heat, the closeness to the train track from our room (room 8) very loud, the gentleman that checked us in had his head between his hands when we arrived and didn't notice for a good while before I said excuse me, but once he saw us he didn't apologise or smile. Not overly helpful and felt a bit uncomfortable.","The location,  breakfast, the amenities, the morning staff, the shower. Archie, the dog. The man on the reception desk was very friendly and helpful when we went and asked him for help in the evening because our key card wasn't working (the one with the studio ghibli sleeve)!",8.0,May 2024,"May 23, 2024",Luxury Double Room,1,Couple,8
Perfect weekend break stay,,Great location and really helpful and friendly staff,9.0,May 2024,"May 21, 2024",Double Room with Shower,2,Couple,8
Perfect value for money.,"The train made the room very noisy, we didn't sleep much.","The breakfast was really delicious and there was a wide choice.
The location was central, at the entrance of the hotel is the bus stop, opposite the train and metro.",7.0,May 2024,"May 20, 2024",Double Room with Shower,2,Group,8
The Welly at Waterloo,,"Great location.  
Welcoming staff , easy checkin 
SUPERB breakfast 
I only needed it as an overnight stay as in town for an event plus booked a single...small but perfectly formed for what l needed .",8.0,May 2024,"May 20, 2024",Single Room with Shower,1,Solo traveler,8
Nice pub with rooms and great location,,Loved the hotel. Not very big but nice and clean room. The option to eat in the pub was very handy. Great location.,9.0,March 2024,"May 20, 2024",Luxury Double Room,2,Solo traveler,8
Excellent expereince.,,"Excellent location, minimal noise given their location next to a bury street and railway.",8.0,May 2024,"May 17, 2024",Twin Room with Shower,1,Couple,8
Wonderful,Bit dusty under the units in the bedroom but that's all,Lovely staff and easy quick check in despite a busy pub. Not too noisy either and the ear plugs provided are a nice touch given the central London location! Would stay again.,9.0,May 2024,"May 16, 2024",Double Room with Shower,1,Solo traveler,8
"Cracking base of operations for a short trip to London, with a nice pub.","We were situated on the top floor, and as the hotel has no lifts this was quite a slog. Not ideal for anyone with mobility's issues.","The Hotel was ideally situated at Waterloo station, so is an excellent staging post for a visit to London. It is also a fairly busy pub, with an excellent choice of food and drinks. The breakfast was complimentary and very tasty, sets you up nicely for the day. The room also had a fridge, with some complimentary drinks inside. The shower facilities were good for the size of the room. The staff were very friendly and helpful, throughout our stay.",8.0,May 2024,"May 15, 2024",Double Room with Shower,3,Couple,8
Great location for what I needed,"The stairs up to the room were something else, only a problem as I had a big case really.","Unbeatable location, right next to Waterloo Station and five minutes walk from the South Bank. Breakfast was included and I have to say that was lovely.",8.0,May 2024,"May 14, 2024",Single Room with Shower,2,Solo traveler,8
Wonderful,Check in we were ignored by staff for quite some time. The trains! Not their fault but perhaps it should be mentioned in their write up. Ear plugs were a nice touch though!,"Room was spotless although small, but we were only there to sleep. Breakfast was perfect.",9.0,May 2024,"May 10, 2024",Double Room with Shower,1,Family,8
Great location!,"Room was a tiny bit cramped, and woke up with incredibly dry lips, so not sure if the air conditioning/ dehumidifier was turned up a bit high.","Loved the location, loved the free bottles of water",8.0,May 2024,"May 9, 2024",Double Room with Shower,1,Couple,8
Perfect location to visit Londen. Advise to eat elsewhere (breakfast and dinner).,"Despite the double window which blocked sounds amazingly, still loud noises from passing trains 4x hour.
Very busy and loud pub below with television screens everywhere - didn't feel comfortable going down or eating in the pub. I hadn't expected this from the information on booking.com. Also when a football game is on and it is very busy, children are not allowed in the pub downstairs! Note: noises from the pub were not audible in the hotel room.
Except for ordering a (good) egg dish there was almost nothing to eat at breakfast.
Stair case narrow: couldn't navigate with both my backpack and suitcase at the same time.","Perfect location in centre of Londen, across the street from Waterloo station, next to restaurants and shops.
Nice, clean room, nice shower.",8.0,April 2024,"May 9, 2024",Double Room with Shower,2,Family,8
"A comfy bed in a lovely clean room, with helpful staff on hand and delicious food on offer.",room was small - as expected for this prime location.,"fabulous - couldn't be more convernient"" location if travelling to or from Waterloo, easy access to all of London by tube from Waterloo

Breakfast was exceptional - both vegetarian and meat options with juices, teas, coffee, fruit and croissants to help yourself to - if you have room after the perfectly cooked and served full English or imaginative vegetarian breakfast.",9.0,May 2024,"May 8, 2024",Double Room with Shower,1,Group,8
Get place to stay at after traveling from New Zealand,Nothing. Staff friendly and helpful.,Breakfast was excellent,9.0,May 2024,"May 7, 2024",Family Room (2 Adults + 2 Children),2,Family,8
Good,"Hotel looks tired 
Pillows very uncomfortable",Great location for station and South Bank,7.0,May 2024,"May 5, 2024",Double Room with Shower,1,Couple,8
Overall good value for money for such a central location,The room was uncomfortably hot (even in the middle of a very cold April!) with very limited window-opening options and no aircon or fan,"Perfect location for our one-night stay for a South Bank event
Good cooked-to-order breakfast
Modern ""boutiquey"" room decor",7.0,April 2024,"May 5, 2024",Twin Room with Shower,1,Couple,8
Would we stay here again? Absolutely!,"We were in a luxury double room but the room was quite small and a little bit weary although very clean. Our room faced Waterloo Road so was a bit noisy but, hey, it’s central London and ear plugs were provided. We slept well despite the road outside","Excellent location, friendly staff and a very good breakfast with lots of choice. Fridge in the room with complimentary drinks included",9.0,April 2024,"May 3, 2024",Luxury Double Room,1,Couple,8
Lovely break,Breakfast could have been a little better,"Close to everything, near tube / train station",9.0,March 2024,"April 29, 2024",Luxury Double Room,2,Couple,8
Fabulous time will be back!,,Lovely friendly pub/hotel. Rooms were clean and had everything we needed. Opposite Waterloo which was so convenient for us getting too and from O2. Plentiful breakfast included. Fantastic Italian restaurant a few doors down which was a bonus!,8.0,April 2024,"April 29, 2024",Double Room with Shower,1,Group,8
Very Good,"Wash basin was ridiculously small, with a shelf above it, so it was impossible to have a wash or brush teeth without loads of water spilling onto the floor (see photo)","Good location. Great breakfast. Tea and coffee making facilities, with biscuit. Room adequate. Reasonable attempt to reduce noise from outside with triple glazing.",8.0,April 2024,"April 25, 2024",Double Room with Shower,1,Couple,8
Close to all amenities and sights that we were interested in. The only downside is that it’s very different to get throu,Nothing,Location location location,9.0,April 2024,"April 23, 2024",Double Room with Shower,1,Couple,8
Very Good,,"Location and friendly staff. 
Guest only entrance to rooms.",8.0,April 2024,"April 23, 2024",Single Room with Shower,2,Solo traveler,8
Staying near Waterloo,"They did not supply decaf tea or coffee. Apparently, there is no demand for it.
As expected, there was a lot of road traffic noise.",The hotel was in a great position for everythingvwe wanted to do. The breakfast was really good.,8.0,April 2024,"April 22, 2024",Double Room with Shower,1,Couple,8
Enjoyable stay with friendly helpful staff..,No lift.,Everything,9.0,April 2024,"April 22, 2024",Luxury Double Room,1,Couple,8
Excellent location and great breakfast,,"The location, staff and breakfast.  The hotel catered very well for runners and non-runners.",8.0,April 2024,"April 21, 2024",Luxury Double Room,1,Solo traveler,8
"Excellent value for money. Pleasantly surprised at selection of goodies in the room, eg tea coffee a",Nothing!,Breakfast was good and area fine.,8.0,April 2024,"April 21, 2024",Luxury Double Room,1,Couple,8
Great value for the money. Kind helpful staff . Good food and good area in a great position for site,It is a happy lively busy pub . However our room was very quiet so after a Theatre trip we went to bed.,All the staff were kind and helpful .There isn't a lift but our bags were taken upstairs for us. The food was was very good with delicious choices of breakfast.,8.0,April 2024,"April 20, 2024",Twin Room with Shower,3,Family,8
I’d stay again but probably ask for a room on a lower floor,"3 flights of stairs and no lift as an asthma suffer not great. 
Staff were very miserable on the Sunday morning and practically threw my breakfast at me. Cleaner very rude.",Great location. Owner great and breakfast fab,8.0,April 2024,"April 18, 2024",Single Room with Shower,1,Solo traveler,8
"Perfect location for our trip to London, could do with better mattresses",The bed was very uncomfortable,Excellent location. Room was clean and quiet for a pub. Breakfast was lovely.,7.0,April 2024,"April 16, 2024",Double Room with Shower,1,Couple,8
Very Good,,Helpful staff enjoyable surroundings great location,8.0,April 2024,"April 15, 2024",Double Room with Shower,2,Couple,8
Boutique hotel at bargain price,Train noise,"Clean, friendly accommodating staff… 
Wonderfully historic building",8.0,April 2024,"April 13, 2024",Luxury Double Room,2,Couple,8
Wonderful,,Traditional old London pub. Suitable for everyone. Lovely friendly staff and good food. Good selection of beers and traditional ales. Lovely and clean. Hot showers. Had an excellent breakfast,9.0,April 2024,"April 10, 2024",Double Room with Shower,2,Couple,8
Great location and a pleasant stay,The WiFi was the actual worst. I was picking up Waterloo station as the same strength as the hotel. We were right at the top,Great location. Friendly staff,8.0,April 2024,"April 10, 2024",Double Room with Shower,1,Family,8
Great location and service 😄,"A little mould around the plughole. The windows and doors rattled in the high winds. No lift up the 3 floors, but this is advertised in advance.","A good variety and quantity of drinks included in the room. The shower worked well.  Everything you needed available in the room including a biodegradable shower hat. Bedsheets and towels fresh and clean. 
Staff were excellent- a good welcome; good service at breakfast, and we were welcome to loiter after breakfast despite the pub being closed.",8.0,April 2024,"April 9, 2024",Twin Room with Shower,1,Family,8
"Stayed before and will stay again, two more trips this year to go.",,Location and the Staff,9.0,March 2024,"April 7, 2024",Luxury Double Room,1,Couple,8
Great place to stay! Felt right at home,Breakfast was good but a little inconsistent depending on what time you had it. Some choices not available at the buffet and eggs a little under cooked.,"Friendly staff, great location and really clean.",9.0,March 2024,"March 31, 2024",Twin Room with Shower,2,Family,8
"Great value, really appreciated the personal touches.","It’s a great place but you really do need earplugs - which I forgot. Rooms are very close together, it’s on a busy main road, and right next to the train tracks.","Ideally central and connected; lovely staff; delicious breakfast; hugely appreciated little extras (water, biscuits & and beer in the fridge).",8.0,March 2024,"March 27, 2024",Single Room with Shower,1,Solo traveler,8
Good location for our visit to the Royal Festival Hall,"Room was basic but okay.
Disappointed with the tea and coffee provided in the room. They looked shabby and the milk was all out of date!
Breakfast was okay but toast was not particularly warm and the ‘dippy eggs’ were hard boiled!","Location.
The facility to leave our cases before check in and after check out so that we could do sight seeing and shopping in London.
Staff were friendly and approachable.",7.0,March 2024,"March 26, 2024",Twin Room with Shower,1,Family,8
Very Good,,great location,8.0,March 2024,"March 24, 2024",Double Room with Shower,1,Couple,8
Great location and atmosphere,"Just keep in mind, it’s next to the station. Didn’t bother us","Great location, good atmosphere as you’re located above the pub! The room was ok, not very large, enough for us. Nice shower. All in all a bit old.
Good breakfast, nice people!",8.0,March 2024,"March 21, 2024",Luxury Double Room,1,Couple,8
Friendly staff and great breakfast!,The room we stayed in could have done with a lick of paint but I'm really clutching at straws to try and find a negative as everything was great!,"The staff are so friendly, the location is perfect and the breakfast was really tasty with great options! Would definitely recommend this place, we will be staying again!",9.0,March 2024,"March 21, 2024",Double Room with Shower,2,Couple,8
"Good, clean, well apointed rooms in a great location.",,"The Wellington is in a great location, right outside the entrance to Waterloo Station and so provides easy access for rail, underground networks, busses and taxis. It's also an easy walk across Waterloo Bridge and into the West End. The hotel is a busy pub on the ground floor with rooms on the floors above. Whilst not generous with size, the rooms are well fitted and clean have all you need. Breakfast is served in the pub and there's a very reasonable selection of options. I don't think there is an elevator to the upper floors / guest rooms and the stairs are rather . . . compact. It's London and therefore prices are not cheap but still very competitive. It's also next to an over-ground train line, so you will hear trains rumbling past - but I still had a good night's sleep.",8.0,March 2024,"March 20, 2024",Double Room with Shower,1,Solo traveler,8
We enjoyed being at the Wellington. I plan to write a review of the breakfast for Trip Adviser!,"No complaints, but of course it would have been good to have a lift to get my suitcase up to the room. Bedroom hardly luxurious but that didn’t matter.",Breakfast excellent. Staff friendly and helpful. We were glad we took the room at the Wellington rather than have to go to the Mad Hatter! Robert (??) was welcoming and thoughtful: much appreciated.,7.0,March 2024,"March 12, 2024",Twin Room with Shower,1,Group,8
Awesome stay,Nothing,"Close proximity to Waterloo station from where you can connect anywhere. 
Staff were friendly and helpful ... can really recommend the Wellington .. great value.",9.0,March 2024,"March 12, 2024",Single Room with Shower,1,Solo traveler,8
Excellent,Stairs,Friendly staff that allowed us to check in early.Nothing was too much trouble for them. Fantastic location right next to Waterloo train station. Bed was ultra comfy,9.0,March 2024,"March 7, 2024",Double Room with Shower,1,Couple,8
Wonderful,"I was expecting it to be noisy, glad I brought ear plugs!",Excellent location. Black out blinds. Comfy pillows,9.0,March 2024,"March 4, 2024",Single Room with Shower,1,Solo traveler,8
For one day only h,It's very  compact room but good size,"Ideal for train n theatre s
Breakfast choices very good",8.0,March 2024,"March 3, 2024",Luxury Double Room,1,Couple,8
"Central location, ok rooms, great breakfast and staff","We had to walk up 3 flights of stairs (no elevator) to get to our room which was in the back of the hotel. A lot of the smoke from the kitchen blew into our room. One of the two beds was a bit uncomfortable since it went down at the side-obviously from overuse. The bed was nice though. The lighting in our room was not good since a light was out, but not a big deal, we didn’t bother to report it.",Comfortable room with delicious breakfast and very kind staff. The location is central and easy to get to other major sites.,8.0,February 2024,"March 1, 2024",Twin Room with Shower,3,Couple,8
Very Good,Railway is very close but still slept well,Great breakfast .. very good location ..,8.0,February 2024,"February 29, 2024",Double Room with Shower,1,Couple,8
Location couldn’t be better for the National Theatre and South Bank.,"Lots of steep steps to get to the room, no lift","Although small, the room was clean and well equipped, comfortable bed, good shower. Very nice breakfast with lots of choice.",9.0,February 2024,"February 26, 2024",Double Room with Shower,1,Couple,8
Great location,,"Staff were helpful and friendly. Rooms were clean and well stocked with towels, tea/coffee etc. Great location just opposite Waterloo Station and underground.",9.0,February 2024,"February 25, 2024",Double Room with Shower,1,Couple,8
A great location for a comfortable stay in London.,"Lots of stairs as the room I was allocated was on the top floor, not ideal but the room more than made up for the flights of stairs.","Located directly next to Waterloo station, very centrally located with easy access to central London.
Breakfast was included and was a hearty full English which was enough to keep me going all day.",9.0,January 2024,"February 20, 2024",Double Room with Shower,1,Solo traveler,8
Would 100% recommend for a London-trip,Couldn't open the window (but for a few nights that was alright),"Amazing breakfast, location was great",9.0,February 2024,"February 18, 2024",Luxury Double Room,2,Group,8
