Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
"Great value room, clean and great service",The street outside and corridors were a little noisy but only what you'd expect and not so much that it disturbed us.,"Lovely hotel in a great area. I was surprised at the quality of the hotel, it was great value. Rooms were clean and neat, staff were helpful.",9.0,July 2024,"July 19, 2024",Standard Twin Room,2,Family,8
Wonderful,,"The location, facilities and people are all nice.",9.0,July 2024,"July 17, 2024",Standard Twin Room,4,Family,8
Lovely Stay!,,"The location was wonderful because it was very close to the Paddington Train Station and Hyde Park.  Both of these places were in walking distance.  Also, the hotel is on a side street so very quiet.",9.0,June 2024,"July 15, 2024",Standard Twin Room,3,Group,8
Great place to stay in lovely area,Nothing really could have been a bit more choice for breakfast but other than that all was good,Clean and tidy. Location was great. Our room was at the back so nice and quiet too,9.0,July 2024,"July 15, 2024",Standard Twin Room,3,Couple,8
Great hotel!,.,"Location, cleanliness",8.0,July 2024,"July 14, 2024",Superior Double Room,1,Couple,8
Good location,Nothing,Location was excellent.  Rooms were basic but clean.  Hotel could do with upgrading some rooms.,8.0,July 2024,"July 14, 2024",Superior Twin Room,2,Group,8
Very Good,"Just a little dated.
Bathroom had a small patch of tile.mould that could have easily been cleaned off.so I did it myself.","Staff were amazing. Very friendly , helpful.& efficient. 
Fast check in .
Spacious reception .
Great location for hyde park event. 
An actual bathroom with a bath !
Hot water with decent water pressure.",8.0,July 2024,"July 14, 2024",Basic Standard Double Room,1,Couple,8
Great location and helpful staff,It would have been nice if there was some shampoo and conditioner available in the rooms. There is no fridge,"It was a great location, close to the Paddington station and the hotel itself was well presented. The staff were very friendly and helpful, especially the staff to check the rooms. The windows do a great job of keeping the noise out, there was a lot of easy places to eat and walking distance to most things you need. The safe key you will need to get from reception.",8.0,July 2024,"July 13, 2024",Basic Standard Double Room,3,Couple,8
"A very good hotel, close to tube. Will be very happy to come back another time.","Only small things like there was no possibility to turn on and off the lights close to the bed. Neither were there any charging sockets close to the bed. The temperature in the shower was not easy to control (pulsing between too hot, perfect or too cold)","The hotel was close to the tube, both Paddington and Lancaster gate. Very good room and bathroom with a comfortable bed. The continental breakfast was according to expectations. Possible to store luggage both before and after checking out.",8.0,July 2024,"July 8, 2024",Basic Standard Double Room,1,Family,8
"Excellent stay, great location and good value.  We would stay again.",,Great location.  Good standard room and comfy bed.  Great value buffet breakfast.,9.0,July 2024,"July 8, 2024",Superior Double Room,2,Couple,8
Handy location to Paddington station and Hyde pk,,Close to Hyde ok for concert,8.0,July 2024,"July 7, 2024",Standard Twin Room,2,Group,8
Great location,Quite basic but everything you need for an over night stay,Great location.,7.0,July 2024,"July 7, 2024",Basic Standard Double Room,1,Couple,8
"Perfect for Hyde Park, staff were friendly and rooms were simple but clean and comfortable",N/a,"Perfect for Hyde Park, staff were friendly and rooms were simple but clean and comfortable",8.0,July 2024,"July 6, 2024",Basic Standard Double Room,1,Couple,8
great full service hotel,nothing,staff,9.0,June 2024,"June 28, 2024",Superior Twin Room,2,Solo traveler,8
Good hotel in a great location with friendly helpful staff.,"I found the shower over the bath a bit hazardous, the bath was very slippy and I was only saved from falling by the grab handles.  I think most people would prefer a walk-in shower.","Loved the location, near Tube and kensington Gardens / Hyde Park.  Loved the little cafes and restaurants on the street, such a nice neighbourhood vibe.",8.0,June 2024,"June 28, 2024",Standard Twin Room,2,Couple,8
Will probably come again.,Though twin room but only one chair.,"Good choice for breakfast, central position, good for transport.",8.0,May 2024,"June 24, 2024",Standard Twin Room,1,Couple,8
"Friendly,helpful,informative staff in a lovely location with views of cityscape and trees.",N/A,"Very satisfactory.
Enjoyed the eggs and fresh fruit.
The variety of breads was welcome.
The choices of yoghurt from fruit to plain was enjoyable.
The cheeses and hams were an added bonus and much appreciated.",8.0,June 2024,"June 22, 2024",Superior Twin Room,3,Couple,8
Άνετη και πολύ ευχάριστη διαμονή,"The breakfast was good, but it had some shortcomings. The scrambled eggs, bacon and sausages, that are a classic European breakfast, were missing.

The room did not have a refrigerator.

The bathroom had a rain shower and no Hand-Held Shower Head. It's hard to take a bath if you don't want to get your hair wet.","The hotel is renovated, very clean, with elevator, fast Internet, in a quiet area and with many options for public transportation.",8.0,June 2024,"June 16, 2024",Basic Standard Double Room,4,Group,8
Really lovely stay,"Nothing, it was all good.","The staff were friendly, helpful and chatty. Breakfast was continental and  really nice with lots of choice. Room was clean and had everything you needed. I had read on reviews that some others thought the rooms needed bedside lamps. But there were spotlights above the bed and switches on the headboard. You could turn only one or two on . That was just as good as a bedside lamp in my opinion. A lovely hotel, great location, and would stay again & recommend.",9.0,June 2024,"June 15, 2024",Basic Standard Double Room,5,Couple,8
"It was good mstaff helpful,  bed too soft.",The rom was smaller than pervious rooms that I had at your hotel . My bed was VERY soft!,Location is great close to Paddington,9.0,June 2024,"June 8, 2024",Basic Standard Double Room,3,Family,8
Wonderful,,"Staff were friendly and helpful. 
Location was excellent.
Yes, some elements are perhaps a little outdated and quirky but this just adds to it's charm and uniqueness. It's clean, it's comfortable, it's great.",9.0,June 2024,"June 5, 2024",Single Room,1,Solo traveler,8
We stayed here twice during our vacation.  Location was good & quiet.  Nice walk to Hyde Park - relaxing!,The room was a bit small but doable!😊,The location was very good & quiet area.,9.0,June 2024,"June 3, 2024",Standard Twin Room,3,Group,8
Comfortable and an excellent location.,Room was quite small and noise from the street below was loud late at night.,Breakfast and staff were excellent.,8.0,May 2024,"May 30, 2024",Standard Twin Room,2,Family,8
Very pleasant stay!,"Bathroom sink has two separate faucets,one for warm and other for cold watter,which is very inconvenient. A bit more spacious rooms would also be appreciated. We appreciated continental European electrical socket,but since we both had to charge our phones during the night, 2 sockets for a two person room would be best. (We also had EU/UK socket adapter,but our phones didn't charge on neither of the 2 UK sockets.Perhaps our adapter was faulty, cannot be sure).","Very good location,couple of minutes walk from Lancaster Gate and Paddington stations.Quiet part of the street,very friendly staff and good breakfast.Room was clean and we appreciated new windows.",9.0,April 2024,"May 28, 2024",Standard Twin Room,3,Group,8
Enjoyable stay,,Very good location and rooms are very clean.,9.0,May 2024,"May 27, 2024",Single Room,7,Solo traveler,8
Pleasant visit,Everything a little tired a little old,Great location good value,8.0,May 2024,"May 26, 2024",Basic Standard Double Room,2,Couple,8
"Friendly staff, clean, good value for money","Room could get a little warm
Noisy outside with traffic if window open","We were able to check in early as requested. The staff were really friendly and were happy to search for decaf teabags for me. 
Being so close to Paddington was great and for a reasonable price. 
The hotel was clean. The beds were comfy. 
Breakfast was as expected and being able to store luggage for up to 24hr after check out for free of charge was great bonus",8.0,May 2024,"May 26, 2024",Standard Twin Room,1,Group,8
Pretty good,Bigger beds would have been nice.,"Breakfast was fine. Rooms were clean and well serviced.
Location was excellent",8.0,May 2024,"May 24, 2024",Basic Standard Double Room,4,Couple,8
Super option and good value close to Paddington Station,Would have been nice to have power points and a lamp by the bed itself,"Property is very handy to Paddington station which is a big plus of course. The hotel is an older building but you can’t complain about the service or room facilities which are all very good especially considering how handy you are to everything. As many others have mentioned, breakfast was a continental one but had very good choices and very good value at £8 (if you consider what you pay for a cup of coffee alone at any cafe outside) so I was more than happy with this.",8.0,May 2024,"May 12, 2024",Superior Double Room,1,Couple,8
Wonderful,,The staff was very kind and the hotel is right next to Hyde Park which is very nice.,9.0,May 2024,"May 4, 2024",Basic Standard Double Room,3,Couple,8
Value for money stay in heart of London,,"Perfect location very close to Hyde Park.  Clean, simple with lovely staff and a decent contential style breakfast.  Handy to get to more central areas by Underground.",9.0,April 2024,"April 30, 2024",Basic Standard Double Room,2,Group,8
Very Good,"Bathroom was nice and clean, but maybe it could do with a refresh.","The staff were really welcoming, and went over and above to help.",8.0,April 2024,"April 26, 2024",Superior Twin Room,1,Solo traveler,8
Wonderful,,"Great location for public transport, Hyde Park, restaurants, bars &  cafes.
Elvis Bistro (Laundrette/Cafe) 50m from door.",9.0,April 2024,"April 24, 2024",Basic Standard Double Room,4,Couple,8
Perfect for what we needed right in the heart of London.,The decor was a little dated and the walls were thin so you could hear your neighbours.,The location was exactly right for our visit. The staff were friendly and we were able to leave our bags when we needed to. The room was clean and comfortable.,8.0,April 2024,"April 24, 2024",Standard Twin Room,1,Group,8
Good,"The doors are not soundproof, where you could clearly hear what is happening outside the room. the doors between two rooms are too close and sometimes it feels that somebody is coming to our room. really basic breakfast.",Great location and really close to Paddington station. quite area with almost no traffic noises.,7.0,April 2024,"April 20, 2024",Standard Twin Room,3,Family,8
A very pleasant four days.,"The room was rather small, but we had a good price, so ...",Very friendly staff: We got exactly what we expected for the price. The hotel is v convenient for Paddington and even more so for Lancaster Gate and Hyde Park.,8.0,March 2024,"April 11, 2024",Standard Twin Room,4,Family,8
London break,Nothing,Excellent location and very helpful staff,8.0,April 2024,"April 8, 2024",Standard Twin Room,1,Family,8
Easy affordable and comfortable,Nothing,"Beds were comfortable, reception was lovely, facility’s were clean and location was excellent.",8.0,April 2024,"April 8, 2024",Single Room,4,Group,8
Wonderful,"Hard pillows, noisy AC","Nice staff, location, decoration, services",9.0,April 2024,"April 5, 2024",Superior Twin Room,4,Family,8
good value for money,"Rooms are a bit small. OK for sleeping, but not much more. For 2 days it was good enough, though.","Breakfast good value for money. Friendly and helpful staff. Nice neighbourhood. Close to Lancaster Gate tube station, Hyde Park, walking distance to Paddington Station. Very good location for our London weekend.",7.0,March 2024,"April 3, 2024",Standard Twin Room,2,Group,8
Very Good,Old bathroom,Good beds. Good location,8.0,February 2024,"April 2, 2024",Standard Twin Room,2,Family,8
A very pleasant stay,"Bar opening hours were a little strange for a hotel :( but apart from that, nothing to complain about",Staff were excetionally friendly and very helpful.  We arrived early and our room was already ready.  Room was a little dated and basic but perfectly adequate for our needs.  Location is great and tube station only a couple of minutes walk away.,8.0,March 2024,"April 2, 2024",Basic Standard Double Room,2,Couple,8
Functional but needs an update and has great staff,Room felt dated and it was hard to work on the tiny table in the room.,Great location and excellent staff.,7.0,March 2024,"March 24, 2024",Standard Twin Room,5,Family,8
I am home!,Nothing.,"Staffs are very friendly and polite to people staying.
The wi-fi is enough to browse web sites. The breakfast is nice with nice staffs. The bathroom is very nice with bath tub. The air conditioner is enough to warm rooms, but is a little bit dry.",8.0,February 2024,"March 18, 2024",Superior Twin Room,7,Solo traveler,8
Very Good,,"The hotel has a good location (close to both Hyde Park and Paddington station). The rooms are clean and eqipped with tea/coffee station, hairdryer… the breakfast is baked goods (croissants, bagels), cheese, salami and yogurt, cereals, jams and fruit. The hotel is good value for money and the staff is very friendly!",8.0,March 2024,"March 15, 2024",Basic Standard Double Room,5,Couple,8
Convenient and enjoyable stay.,Bathrooms on the verge of needing refurbishment. Could do with bedside lamps rather than the bright overhead lights.,"Location. Friendly, helpful staff.",8.0,March 2024,"March 10, 2024",Superior Double Room,2,Group,8
Excellent Cost-Benefit,,Good hotel very near Paddington station.,9.0,March 2024,"March 8, 2024",Standard Twin Room,2,Group,8
Central location  friendly staff but too much noise.,Thin walls and windows let all noise through. Bed was too small for a couple. No bedside lights..,Friendly staff and central location.,7.0,February 2024,"February 21, 2024",Basic Standard Double Room,1,Couple,8
Very Good,Room was too hot and the tea making facilities were bare minimul,Great comfy bed and staff are lovely.,8.0,January 2024,"January 28, 2024",Basic Standard Double Room,1,Couple,8
Great place to stay in London,,Location and staff,9.0,December 2023,"December 6, 2023",Basic Standard Double Room,1,Couple,8
Good,"Old furnished, no socket near the bed. For UK  price may be good value, but not possible to compare even with Berlin or Paris. Let's say for 150USD per night at list to make normal water pressure and more EU sockets or adaptors.",Only location.,7.0,November 2023,"November 30, 2023",Single Room,3,Solo traveler,8
Wonderful,,Very clean and comfortable,9.0,November 2023,"November 28, 2023",Basic Standard Double Room,3,Couple,8
Nice stay,Everything was good for price paid for London hotel.,"Standard 3 star hotel but very clean, a good sized room for London, friendly and helpful reception staff and nice continental breakfast. Hotel in a good area close to Hyde Park and lots of cafes and restaurants. Would stay again.",8.0,November 2023,"November 26, 2023",Superior Double Room,1,Couple,8
"Nice hotrel, easy to find and excellenty staff. Ideal.",All was fine,"Althoiugh I only stayed oine night, it was ideal.",9.0,October 2023,"November 25, 2023",Single Room,1,Solo traveler,8
Wonderful,,"Staff was very polite and helpful, the location is perfect, near Paddington and Lancaster Gate stations
 Rooms a little bit small but comfortable and also renewed.i have been to London 5 times, it was the best hotel i stayed",9.0,November 2023,"November 23, 2023",Basic Standard Double Room,3,Group,8
Very enjoyable,,It’s was clean and well looked after.,9.0,November 2023,"November 18, 2023",Standard Twin Room,2,Group,8
Wonderful,Nothing,"Easy check in, clean room with everything you need ctea coffee, hairdryer & toiletries",9.0,November 2023,"November 16, 2023",Single Room,1,Solo traveler,8
Nice place close to Paddington and public transport,,The hotel is only a short walk away from Paddington station. The staff was very friendly. The room was fine and clean. The bed was comfortable. We would stay there again.,8.0,October 2023,"November 15, 2023",Standard Twin Room,1,Group,8
"Very good, I would like to stay there if the notes get better.","Going out 10:30 in the morning!! The treatment of the cleanliness is very bad as soon as they knock on the door, enter directly without waiting or two professors.","The site, the cleanliness, the treatment of the reception was very friendly.",8.0,November 2023,"November 11, 2023",Basic Standard Double Room,3,Solo traveler,8
"Lovely, clean and friendly staff.","I would have liked another coffee sachet each nut other than that, it was a lovely stay. 
We'll be back. 
Thank you",The breakfast was varied and good value for money.,9.0,November 2023,"November 7, 2023",Standard Twin Room,1,Family,8
"Great hotel, room, staff and location","Unfortunately i requested a quiet room away from any stairs and lift at the end of a corridor on the highest floor possible but were given a room on first floor nearest to lift, we did get a move to the 2nd floor but again room nearest to lift so could hear everyone coming and going, so this let the whole experience down with very little sleep as the room inside and staff were great.
Note: NOT THE HOTELS FAULT but we also had a loud group of idiots going back and forth rooms, talking in the corridor, food being delivered and a couple in the group arguing throwing things around their room from 2.30am until around 6am, they were speaking in French, i did go and confront them (also another room confronted them) and were quiet for all of 10 mins before starting again. I approached the reception and told them of the problem we had had and they did apologies but we did not get offered a later check out when i asked about check out.  With such an early check out of 10.30am and no real good sleep our Sunday last day in London was left tired and unenjoyable. 
We were going to book here again for 2 weeks later but due to the bad sleep experience we have booked in to a different hotel.","The room had all you needed for a comfortable stay and was very clean, staff really polite, great location and the reception snack bar is a nice touch. All areas of the hotel were very clean.",8.0,October 2023,"November 6, 2023",Basic Standard Double Room,2,Couple,8
"Great location and value for money, slightly uncomfortable though",Bed and pillows were too hard. Unclear how shower is meant to work.,Location was excellent and staff were really good.,7.0,November 2023,"November 3, 2023",Standard Twin Room,2,Family,8
Really enjoyable stay,They did not serve a full English breakfast.,This hotel is very close to Paddington Station and is in an area of London that felt safe especially in the evenings. The staff were very friendly and helpful and our room was cleaned each day. We were very impressed with the cleanliness of the whole place. Our room was a basic double but everything in it worked well including the free wi-fi. We felt it was good value for London and hope to stay there again.,8.0,November 2023,"November 3, 2023",Basic Standard Double Room,3,Couple,8
Excellent location for exploring London…,Small bathroom,"Location:
Good room size:
Easy book in….
Good staff",8.0,October 2023,"November 1, 2023",Basic Standard Double Room,1,Couple,8
Good Value Hotel Near Paddington Station,No air conditioning,"Near Paddington Station, has two elevators, clean rooms",9.0,October 2023,"October 26, 2023",Basic Standard Double Room,3,Couple,8
Good,,Booked this for my daughter. She said it had good facilities and the staff were very helpful.,7.0,August 2023,"October 24, 2023",Standard Twin Room,1,Group,8
Wonderful,,Luggage storage is convenient and breakfast ingredients are fresh,9.0,October 2023,"October 24, 2023",Basic Standard Double Room,1,Couple,8
Wonderful,Small tv in room. Small double bed.,Location. Bars & restaurants close by. Quite area.,9.0,October 2023,"October 23, 2023",Basic Standard Double Room,2,Couple,8
Wonderful,N/A,The location and the size of the room was what I liked the best,9.0,October 2023,"October 18, 2023",Superior Double Room,2,Family,8
Great location! Good Value!,Towels are small - I prefer a bath sheet when staying in a hotel.  Bathroom needs a little updating but nothing major.,Great location and excellent value. Lovely reception staff and comfortable room.,8.0,September 2023,"October 11, 2023",Standard Twin Room,2,Group,8
Perfect for quick overnight stays.,"Quite expensive for what you get, but your milage may vary with time to booking and time of year.

Sound proofing between rooms could be improved, could hear people using the bathroom in the room above me.","Perfect for an single night stay for work. Room was fairly reasonably sized, beds comfortable and clean. Bathroom while a little dated, did absolutely everything it needed to. Water pressure and temperature of the shower was fantastic.

Desk staff are great, got me a taxi booked and at the door in 5 minutes when Uber failed me. Checking in and out was super quick and simple.

Area is super convenient for using public transport, Paddington station on the doorstep, 5-10 minute walk at most.",8.0,October 2023,"October 9, 2023",Single Room,1,Solo traveler,8
excellent value,parking,,9.0,September 2023,"October 4, 2023",Superior Twin Room,7,Group,8
Great hotel. Clean and comfortable.,Windows didn’t open very wide so the room got quite stuffy after showering and at night. It was hard to dry towels after showering.,"The hotel was clean, great location and proximity to Paddington Station. Lots of restaurants and amenities near by. Staff were friendly and very helpful. Rooms weren’t huge but totally suitable for a few days visiting London. Breakfast was delicious and great value for money £6",9.0,October 2023,"October 2, 2023",Basic Standard Double Room,3,Family,8
Wonderful,,Great location helpful Freindly staff,9.0,October 2023,"October 2, 2023",Standard Twin Room,1,Solo traveler,8
Very good Very pleased,Parking,Very pleased with everything at this hotel,8.0,September 2023,"September 30, 2023",Basic Standard Double Room,1,Couple,8
"On a cooler night, I would have enjoyed an extremely comfortable overnight stay.",Corridors look very stylish so you ultimately feel a little short changed by the rooms which need a revamp and update.,"We just stayed overnight, no breakfast. The room was hot but the fan was useful. Clean facilities. basic, simple. Compact rooms. This is London.
staff were really helpful in guiding us to the local area. A reasonable price for the excellent location near Hyde park, a short walk south to the Museums. I received what I expected",7.0,August 2023,"September 24, 2023",Standard Twin Room,1,Family,8
Wonderful,,"the day my husband and I registered into the Hotel, I was very upset as I had just discovered I had lost my phone!!!
the front desk staff were exceptional and very sympathetic! they helped with ideas and allowing me to use phone and contact my phone provider and our Bank in Canada!
Enough can't be said!!! 
Breakfast was more than expected and was enjoyed by both os us!",9.0,September 2023,"September 22, 2023",Superior Double Room,4,Couple,8
Wonderful,"Needs air conditioning, but fan was ok","Great location , great facilities",9.0,September 2023,"September 20, 2023",Basic Standard Double Room,8,Couple,8
Very Good,,"Location! Less than 10 minutes to Paddington on one side and also close to Hyde Park as well. Great transportation options. We took the Heathrow Express from Heathrow to Paddington and just walked with our luggage to the hotel. Very convenient. They do have a lift. Hotel rooms and bathrooms were small (I knew this ahead of time) but we really only slept there so it didn't matter. Breakfast was adequate for us (meats, cheeses, veggies, breads, yogurts, fruit, cereal, etc) The rooms were a bit stuffy so staying in the summer without a good fan might be a problem. Overall it was perfect for our 3 night stay. Not fancy but served our needs well and we would stay here again. Staff was very helpful too.",8.0,September 2023,"September 18, 2023",Superior Double Room,3,Family,8
Great location.,The room was very stuffy.,Great location for an event I was attending in Hyde park.,8.0,September 2023,"September 17, 2023",Standard Twin Room,1,Couple,8
We had a great stay. Staff was very friendly and accommodating. Wonderful location,It was warm at night with no AC,"Great location. Loved all of the quaint, local restaurants",8.0,August 2023,"September 17, 2023",Superior Double Room,4,Couple,8
Happy stay,The room was a little too small but given their good location I was not too bothered.,The staff were really friendly and the location of the hotel was perfect. It was quiet at night which was a bonus. There are lots of restaurants near by too.,8.0,August 2023,"September 16, 2023",Standard Twin Room,2,Family,8
Comfortable with easy access to some attractions.,Need to have aircon.However we were so pleased to have a fan in our room,Breakfast was adequate. Staff very helpful.location Good.,7.0,September 2023,"September 15, 2023",Standard Twin Room,2,Couple,8
"Lovely hotel, great location, definitely worth the price.","Unfortunately, we stayed on the hottest day of the year. Without air conditioning it was impossible to sleep. It was truly unbearable. Any other day I’m sure it would have been a 10 out of 10 stay.",The property was very clean and reasonably priced. The staff were so helpful and friendly. They made our stay special with helpful tips and hints for navigating London. The location is fantastic only a short walk from either Paddington or Lancaster Gate stations. 2 minutes from Hyde park. The drinks and snacks are cheaper in the hotel than anywhere we found in London. So stock up before you leave the hotel. There is a little supermarket around the corner for any forgotten essentials.,8.0,September 2023,"September 11, 2023",Standard Twin Room,1,Family,8
Wonderful,"The room was very hot (this was an exceptionally hot period in London though), but air con would have helped a lot.","Excellent location, 5 minutes walk from Lancaster Gate tube stop, and close to the lovely area of Bayswater/Westbourne Grove.",9.0,September 2023,"September 10, 2023",Single Room,1,Solo traveler,8
Good,"Reported hair dryer was working 31/8.
Still not working the next morning.","Staff at reception extremely helpful and friendly.
Breakfast was value for money.
Fabulous location.",7.0,September 2023,"September 9, 2023",Single Room,4,Solo traveler,8
Good,Room was too hot no air con. The fan provided was cheap and not upto the job,Staff was good. And friendly. Convienent location,7.0,September 2023,"September 7, 2023",Standard Twin Room,2,Family,8
Did the job for an overnight stay near Paddington station. Walking distance.,Shower was ordinary. That may just be me though. I find English showers very hard to work out. All different and water pressure fairly poor.,"Great location. Compact but comfy, clean room.",8.0,August 2023,"September 7, 2023",Basic Standard Double Room,1,Solo traveler,8
Very Good,,"Staff are nice and accommodating
Good location",8.0,September 2023,"September 6, 2023",Basic Standard Double Room,4,Couple,8
I’ve stayed there 6 times in last 8 years and I live in Australia!!!,Bit old and no hot breakfast options,Close to Paddington Station,9.0,September 2023,"September 5, 2023",Superior Double Room,2,Solo traveler,8
Very Good,No air-conditioning and could not leave window open due to street noise but this is common in London. No power outlet in bathroom only small outlet for shaver. Nowhere to put things in bathroom.,Convenient location to bus and rail. Wonderful ambience in neighbourhood with so many pubs and eateries. Streets so clean and decked with flowers. Staff so eager to help. Continental breakfast excellent.,8.0,September 2023,"September 4, 2023",Superior Double Room,3,Family,8
A great stay in London,There were a few maintenance issues in the room that needed attention.,The hotel was very clean and the bed was comfortable. The reception staff were excellent.,8.0,August 2023,"September 1, 2023",Basic Standard Double Room,3,Couple,8
"Good location, friendly and accommodating staff.",Only slight criticism is that the decor was a bit dated.,"Friendly staff, clean comfortable room, good location - less than 5 minutes walk to Paddington station.",8.0,August 2023,"August 29, 2023",Basic Standard Double Room,1,Couple,8
