Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
It was very good,"I would improve a bit the cleaning, in rooms and bathrooms.","Location, staff, beds, building",9.0,March 2022,"March 29, 2022",1 Bed in a 6-Bed Mixed Shared Dorm,5,Solo traveler,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
"Good price, booked at short notice at late time and accepted!","The signs for where the rooms were, weren’t there. If they were, I couldn’t see them. I walked around for a bit trying to find my room. The toilets were in good condition, sadly, there was urine on toilet seats and floor of cubical. Didn’t check the others. The chargers on the bunk bed didn’t work, there was 2, neither worked.","It was a friendly and lively atmosphere. Great for young people looking to party. It had its own bar. There was good storage options in the room and in extra areas for luggage. The location was quite easy to find, it’s not far from st pancreas/kings cross. Although it had its own bar, the room was down stairs and not noisy really. The water got hot quickly. Overall it’s a nice place and good price. I made a late booking and was accepted. I would have been stuck in London with minimal option for somewhere to stay. Note: on a separate note, be careful using Hostelworld to make a late booking. They didn’t let me book anything after 11pm, or around that time. I had to go onto booking.com.",7.0,September 2022,"September 12, 2022",Bed in 10 + Mixed Dormitory Room,1,Solo traveler,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
"If you are travelling with friends and don't mind a 4 bed dorm, it's a great value option","Rooms to warm, a minor issue though.","Great location, clean, staff friendly and good facilities.",8.0,November 2021,"November 8, 2021",Private 4 bed Room - Shared Bathrooms,1,Group,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
Would happily stay here again,Fire alarm going off twice on saturday 19th March. Smoking area was so loud on a night. My room was right next to the smoking area.,Lovely staff. Security were amazing. Location was ideal walk away from Euston station. Plenty of seating area in bar area. Showers/toilets always immaculate. Comfy beds.,7.0,March 2022,"March 21, 2022",Bunk Bed in Female Dormitory Room,3,Solo traveler,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
Fair,"They were hosting groups of high school students, that were running all over the corridors, slamming the doors and shouting until late. Also, no clear signs of where to find the toilets on each floor (I discovered more on my last day...) and the rooms were extremely hot. It was impossible to close the curtains, otherwise we would suffocate during the night.","The location is the best of the hostel: just a few minutes away from Kings Cross and other metro lines. The facilities were ok, and the beds were comfortable, but it was not a particularly pleasant experience. There was an unpleasant indicent that lead to a change of room in the middle of the night, but despite the staff was reluctant to do this change, once they agree, they were a bit more understanding.",5.0,June 2023,"June 25, 2023",Bed in 4 Bed Dorm - Shared Bathrooms,4,Solo traveler,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
Very Good,the female dorm is right next to the smoking area so the window can’t be opened to ventilate the room.,the bunk beds have lights and charging facilities. great location - 5 minute walk to the closest tube situation. lovely and helpful staff. great atmosphere,8.0,September 2022,"November 28, 2022",Bunk Bed in Female Dormitory Room,4,Solo traveler,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
A basic yet comfortable stay.,"The showers were a long walk away from the dorm in which I was staying and they were often closed for cleaning during peak times. 
The showers themselves are basic and didn’t have shelves so it’s hard to manage your toiletries within them. 
There was only one small toilet apart from the shower rooms which 2 dorms were sharing. 
I also found it a little expensive for a large dorm room with no private bathroom but I guess it was also peak time.","The hostel is in a very good location and has a great common/bar area. The beds are well equipped with personal lighting and USB charging. The lockers in the room are also a generous size.
The culture in the hostel is friendly and open with lots of people mingling and enjoying themselves.",6.0,July 2022,"August 5, 2022",Bunk Bed in Mixed Dormitory Room,4,Solo traveler,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
Tolerable for a night or two but there are better hostels out there,"I stayed here for two nights in two different bookings (at the beginning and end of my trip), and both nights I was placed in a room in the basement whose only windows faced the smoking area. The room stank of cigarette smoke and there were drunk smokers outside the window shouting until past 3am, waking me up at all hours. They don't warn you about this when you check in. Thankfully I'm not super sensitive to cigarette smoke but anyone else who is should be warned. (I stayed in the 8-bed female dorm room both times).

The locker situation is not ideal. The only in-room storage provided are these tiny, under-bed drawers that are too shallow to fit any suitcase. Unless you are comfortable just leaving your suitcase in the room (as many of my roommates did) and locking anything valuable in the under-bed drawers, you're going to have to rent one of the lockers outside for a fee. 

Finally, my bed wasn't very clean at all when I arrived, and I saw several strands of hair and nail clippings around my mattress.","The staff were nice and helpful, despite clearly being understaffed. The location is also fantastic, close to St. Pancras and the tube and in a lovely neighbourhood, in walking distance to British Museum. The fan in my room kept it from being too stuffy. I also liked the bar being open quite late as it provided somewhere to get a quick bite to eat late at night without having to leave.",3.0,October 2022,"October 26, 2022",Bunk Bed in Female Dormitory Room,1,Solo traveler,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
"Great showers, nice vibes, helpful staff and amazing location!",The room was a bit cold and dusty. Showers/ toilets were okay cleanliness level. Overall nothing huge to complain about! Nice place to stay with friends.,The location was absolutely amazing! The hostel was well organized and nicely decorated. The staff was helpful at all hours of the day (late check-in possible) and the bar had nice vibes. The shower looked a little dirty but the water pressure/ temperature was the best one could ask for!!,9.0,March 2022,"March 27, 2022",Private 4 bed Room - Shared Bathrooms,2,Group,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
Typical hostel stay but in a perfect central London location,"Room wasn't clean at check in, but was rectified. 

Quite a walk to the showers/toilets.","Great price for a private room of 4 in central London. 

Bar was great, staff were friendly",8.0,August 2022,"September 10, 2022",Private 4 bed Room - Shared Bathrooms,1,Family,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
As expected from a hostel but not as hoped.,"Self check in wasn’t working, not a huge issue but just increased overall queues at reception as I did have to return to reception twice as was missing bed linen upon checkin. Some areas felt heavily used but not often cleaned, interesting smells as you move around hostel.",Stayed one night for a weekend trip London. Great location. Bar prices probably the cheapest we paid all weekend. Reception staff helpful with issues surrounding bed linen. Mattress looked a bit worn but was comfy. Room and linen was clean.,6.0,October 2023,"October 2, 2023",Bed in 10 + Mixed Dormitory Room,1,Couple,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
Fair,"They were hosting groups of high school students, that were running all over the corridors, slamming the doors and shouting until late. Also, no clear signs of where to find the toilets on each floor (I discovered more on my last day...) and the rooms were extremely hot. It was impossible to close the curtains, otherwise we would suffocate during the night.","The location is the best of the hostel: just a few minutes away from Kings Cross and other metro lines. The facilities were ok, and the beds were comfortable, but it was not a particularly pleasant experience. There was an unpleasant indicent that lead to a change of room in the middle of the night, but despite the staff was reluctant to do this change, once they agree, they were a bit more understanding.",5.0,June 2023,"June 25, 2023",Bed in 4 Bed Dorm - Shared Bathrooms,4,Solo traveler,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
Very Good,Shower blocks were a little well used and could benefit from a tidy up cosmetically/functionally,"5 minute walk from Russell Square underground station. Doesn't boarder any main roads and is set back from surrounding roads making for a quiet stay. We stained in a twin room towards the front of the building. Staff were really helpful.

Of note they have a locker facility where you can drop off your luggage before book in time for a small fee. We used this facility on the last day so we could sight see without lugging around bags and shopping. Cost as of Feb 22 £8 for 24hrs. Far cheaper than the services at the rail stations",8.0,February 2022,"March 1, 2022",Twin - Shared Bathrooms,2,Family,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
"Basic, central stay with lovely staff but not such basic prices.",The cleanliness of the first room.,"On arrival the Generator is a good central location for amenities, easy to get to lots of tourist spots. I didn’t realise I had booked such a small room and it wasn’t clean, it appeared to have blood stains on the walls so I paid extra for a private room (if staying here I’d definitely advise to book a private room!) on changing the new room had more space was lovely and clean with shower and toilet! This was my first stay at a hostel and I usually stay at hotels so maybe I was expecting more than I should have? I didn’t want to use shared showers. 
Anyway the staff were lovely! The hostel on a whole well kept, nothing fancy but nothing to dislike, perfect to take my teenage children to. It’s a busy place and a bit noisy on the weekends but I don’t mind that, not for people wanting a quiet place or the finer things in life. Other that the first room not being satisfactory all was ok for a short stay 🙂",6.0,February 2022,"March 1, 2022",Private 4 bed Room - Shared Bathrooms,2,Family,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
Ideal location and great stay!,"One area I would like to be improved slightly would be in the shared showers, maybe a small shelf on the wall to allow you to put your shampoos etc when showering. I struggled to manoeuvre myself sometimes getting my stuff. Knocked it around a bit which was annoying. If you have booked late check out make sure to double check the day before that it is all good as it wasn't on the system when I double checked but the lady at reception was great at sorting it out.","Having stayed at Generator before (in Denmark) I was excited for my stay. I was already confident I would have a good experience and it did not disappoint. I checked in bang on 2 and that was quick and efficient. The room was great as well, great storage space for any luggage. Only one small problem was not having a pillow case but the receptionist was more than happy to get me one. The USB & bed side light are such a great feature and are one of my main reasons for booking, very handy to have. Slept great and location is wonderful,  about 10 minutes from Kings Cross AKA the underground which was very handy indeed. There is a tesco down the road as well which is great. Fantastic stay and will be staying here again when I visit London again in the future.",9.0,May 2022,"June 1, 2022",Bunk Bed in Female Dormitory Room,4,Solo traveler,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
good location but pricey in comparison to other options nearby.,Would be beneficial to have a bin  in room.,"location and staff were brilliant. facilities were kept clean and tidy, which is much appreciated. Was just expensive for, a room in London considering other places I have stayed, such as Kensington and prices. great location for the theatre though.",3.0,November 2021,"December 1, 2021",Private 4 bed Room - Shared Bathrooms,1,Group,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
"Great hostel, will stay again next time I'm in London",Bathrooms and toilets could have used a little more regular attention.,"Excellent all round hostel, beds were clean and comfortable, bar had a great atmosphere and reasonable prices, the staff were friendly and the location was great.",8.0,August 2021,"August 25, 2021",Bunk Bed in Mixed Dormitory Room,6,Solo traveler,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
"Overall, a great bargain. I’ll definitely be returning.","It gets quite warm during the night—adding a fan or AC would be a good idea. The showers on the men's 2nd floor were out of order, so I had to use the ones on the 3rd floor.","Conveniently located within walking distance of the underground station. The staff was warm and welcoming. I especially enjoyed the lounge area downstairs. Room 208, bed 1, was comfortable with plenty of drawer space.",8.0,August 2024,"August 17, 2024",Bed in 4 Bed Dorm - Shared Bathrooms,1,Solo traveler,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
Great hostel to stay in London,"Cleaning could improve. The were stuff from the previous guest that was in the room for several days before it was cleaned.
Small bathrooms given the size of the hostel.","Great place to stay in London, love the area! The staff was really helpful, I had to change rooms 3 times because other guests kept taking my bed and they were awesome finding me a new room. At first the door did not open, but they fixed it so that I didn't have to move again. 
Beds are pretty comfortable, with a nightlight and usb charger inside the bunk bed. 
Bathrooms are ok, nice pressure of water in the showers. 
They have bar service until late, which was very convenient. There's also a laundry roomand lockers to leave your stuff. 
Nice place overall, would repeat.",9.0,November 2021,"December 27, 2021",1 Bed in a 6-Bed Mixed Shared Dorm,5,Solo traveler,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
Good,It was very cold in the room and the radiator didn't really heat it. I reckon in summer it's not a big deal but in winter it was really unpleasant.,"Great location, nice spacious room, clean, helpful staff, lovely bar/cafe/hanging out area! I would have given it a 8 if the heating would have worked well.",7.0,November 2021,"December 3, 2021",8-Bed Mixed Dormitory Room,1,Group,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
Good,"The room was a bit too warm overnight as the heater was always on. The sinks in the bathroom were pretty small, and one out of three sinks didn't work. The toilets could have been a tad cleaner.","The hostel is conveniently located just a ten-minute walk from Kings Cross/St Pancras. I stayed in a 10-bed dormitory. When I arrived, one of the other guests had taken my bed. However, staff were very kind and quickly helped with the situation. The bar looked great, though I didn't get a chance to check it out personally.",7.0,February 2024,"February 7, 2024",Bed in 10 + Mixed Dormitory Room,3,Solo traveler,6.9,1,1,1,0,1,0,0,0,1,0,0.00043991404886386485
Wonderful,"No plugs where the showers, it would be nice if they would have spaces to change clothes","Location, staff, ambient, clean",9.0,December 2023,"December 10, 2023",Bunk Bed in Female Dormitory Room,4,Solo traveler,6.9,1,1,0,1,1,0,0,0,1,0,0.0004354364279953923
Pleasant,the room ended up being quite cluttered with peoples belongings  and there wasn’t much space for larger suitcases.,great location and bed and pillows were pretty comfortable. Bathrooms were pretty clean and I often saw staff in there cleaning.,6.0,June 2022,"July 18, 2022",Bunk Bed in Mixed Dormitory Room,4,Solo traveler,6.9,1,1,0,1,1,0,0,0,1,0,0.0004354364279953923
"A clean and affordable hostel in amazing location, if comfort is not your top priority.","Fire alarm went off twice in the night. Showers on fifth floor were not easily accessible and the space was cramped and difficult to move around in. 
Pillows were not adequate for an adult (very flat and had to fold in half).","great staff, very clean and amazing location.",4.0,February 2024,"February 9, 2024",Twin - Shared Bathrooms,1,Couple,6.9,1,1,0,1,1,0,0,0,1,0,0.0004354364279953923
Price / Performance is good.,"The bathroom and toilets were okay but they weren’t so clean, probably because of the crowded. The room was so hot, it was difficult to sleep. There was a fan but it wasn’t affecting.","The location is nice near to UCL, and there are transportation options nearby. The room was clean. People working in reception was kind and helpful.",5.0,September 2023,"September 10, 2023",Bed in 4 Bed Dorm - Shared Bathrooms,1,Solo traveler,6.9,1,1,0,1,1,0,0,0,1,0,0.0004354364279953923
Good,"I missed the curtains around your bed to make it a personal space in the shared dorms, I was staying in a mixed dorm as a girl not always ideal. The shower stalls in the basement had no place to leave your stuff",The location is close to kings cross and soho where you’ll find everything you need. The rooms are clean and the staff is very kind!,7.1,May 2022,"May 19, 2022",1 Bed in a 6-Bed Mixed Shared Dorm,5,Solo traveler,6.9,1,1,0,1,1,0,0,0,1,0,0.0004354364279953923
Great location for a couple nights stay :),AC was not good enough so it got quite hot during the night. There’s rubber around the mattress (I assume for easier cleaning) but it makes so much noise when you move during the night.,"amazing location, clean, nice staff.",8.0,July 2022,"July 3, 2022",Bunk Bed in Mixed Dormitory Room,3,Solo traveler,6.9,1,1,0,1,1,0,0,0,1,0,0.0004354364279953923
Exceptional,"I'd be a lot more likely to book again if you offered male dorms. I was lucky to get a room with 3 other guys this time but ""mixed dorm"" has put me off booking many times before. Why have female dorms but no male? As a gay man I feel more comfortable and safer in a same sex space the same way women do. Why do we matter any less?","Great hostel with friendly, helpful staff and a great atmosphere. Clean and modern, central location but also in a quieter area.",10.0,April 2022,"April 17, 2022",Bed in 4 Bed Dorm - Shared Bathrooms,1,Solo traveler,6.9,1,1,0,1,1,0,0,0,1,0,0.0004354364279953923
"The friends I met there made my stay, but the place needs some improvements.","I stayed in a 4 bed bedroom, and have to say the room is very small for 4 people especially when you're all at the room at the same time. The worst part for me was the shower, too small, NO PLACE to put your stuff (clothes for before and after, towel, shampoo, toothbrush etc. absolutely no place for that).","The location is really nice, walking distance from the central station kings cross. The beds are really comfortable and the sheets are clean. The staff is really nice and kind and always helping. The price was good comparing to other places.",6.0,November 2022,"December 6, 2022",Bed in 4 Bed Dorm - Shared Bathrooms,3,Solo traveler,6.9,1,1,0,1,1,0,0,0,1,0,0.0004354364279953923
Price / Performance is good.,"The bathroom and toilets were okay but they weren’t so clean, probably because of the crowded. The room was so hot, it was difficult to sleep. There was a fan but it wasn’t affecting.","The location is nice near to UCL, and there are transportation options nearby. The room was clean. People working in reception was kind and helpful.",5.0,September 2023,"September 10, 2023",Bed in 4 Bed Dorm - Shared Bathrooms,1,Solo traveler,6.9,1,1,0,1,1,0,0,0,1,0,0.0004354364279953923
First time stay in London coming alone,"Bad wifi,  some essential items you get for free at other hotels were ridiculous prices,  no signal on 5g,  only problem was showers,  too afraid to use during covid etc sharing showers not  socially distant ,  unclean toilets a few were stuffed with toilet paper & poo. 

Wifi kept disconnecting & having to sign in when i was working.","I like the location,  the staff & the place is clean met some lovely people close to St Pancras easy to get home. For the price you pay its good enough if u just need a place to stay for one or 2 nights nothing major about it.",5.0,November 2021,"November 23, 2021",Bunk Bed in Mixed Dormitory Room,2,Solo traveler,6.9,1,1,0,1,1,0,0,0,1,0,0.0004354364279953923
Great location good value,Construction happening in building directly across from hostel. Can also hear noise from people going in and out of hotel because our room was above entrance,"Location, cleanliness, courteous staff",8.0,July 2023,"July 11, 2023",Twin - Shared Bathrooms,3,Family,6.9,1,1,0,1,1,0,0,0,1,0,0.0004354364279953923
"comfy beds, great location, just needs a few improvements","when using the shower there isn’t really anywhere to put your clothes or towel. 
there was what looked like  mould on the roof of our room","staff  are friendly and helpful, beds are comfy, rooms and warm. location easy to access everywhere and not to far to walk to or from",8.0,April 2023,"May 1, 2023",Bed in 4 Bed Dorm - Shared Bathrooms,2,Solo traveler,6.9,1,1,0,1,1,0,0,0,1,0,0.0004354364279953923
Wonderful,"Insufficient ventilation in the room. With tiny vents, with no airflow notice, that's practically sealed room, for 10 people+ that's no good. Hot. As oppose to be colder/ cold in basement level. Despite MASSIVE bathroom size, showers tiny, and TOO small. Means most of people shower without curtain, as there is no space whatsoever with curtain pulled. My electric sockets not connected, and it was no way to connect, as would required moving heavy bunks, to access socket.","Experience vary greatly, pends what room you are in and floor. Perfect location. Bottom ground floor. Massive room. Massive bathroom, HOWEVER, showers tiny. Small aircon unit in room, insufficient, but still. Disco. Great staff. Due to being in massive room and massive bathrooms, that's the highest score I gave to Generator. As oppose to other rooms/ floors, where it much lower score.",9.0,August 2024,"August 16, 2024",Bed in 10 + Mixed Dormitory Room,1,Solo traveler,6.9,1,1,0,1,1,0,0,0,1,0,0.0004354364279953923
Good,"The elevator system is awful. No plugs at your bed, only usb",Great price for central London and even by being a huge hostel it was pretty clean. Staff was always super kind and helpful.,7.0,December 2023,"December 17, 2023",1 Bed in a 6-Bed Mixed Shared Dorm,2,Solo traveler,6.9,1,1,0,1,1,0,0,0,1,0,0.0004354364279953923
Exceptional,Unfortunately you have to leave the bedroom to go to the shower facilities. Minor inconvenience.,"Fantastic hostel in a very central location.  Great value, clean, friendly helpful staff.",10.0,February 2024,"March 22, 2024",Bed in 4 Bed Dorm - Shared Bathrooms,2,Solo traveler,6.9,1,1,0,1,1,0,0,0,1,0,0.0004354364279953923
Ok for short trip,"The room was very small, less than 1m² free room space for person.
The shower room is almost always in use, that means it's over capacity, and you meet everyday people from the other Floors searching for free shower. 
The security not that friendly with the strangers.
It's nice to let the WC clean, but I noticed that the cleaning are happening for all Floors almost at the same time, that means if you need  a WC at the cleaning time, you should go outside to find one : ).","I like the Hostel atmosphere, the breakfast and the breakfast room, the bar, the lobby and the most important things is the perfectlocation. The Hostel team is friendly and the Check in and check out super easy. No need for UK electronic adapter because every beed has a 2x USB  standard charger. The Locker was very helpful and not that expensive for 24 hours. The food station in the lobby is doing great job und not expensive too.",7.0,May 2022,"May 22, 2022",Bed in 4 Bed Dorm - Shared Bathrooms,3,Solo traveler,6.9,1,1,1,1,1,1,1,0,1,0,0.00043440132445500985
"overall, would stay here again. felt safe and clean enough.",Lack privacy maybe would benefit from curtains across the bunks make it that extra bit cosy. Lack of cell service service in some areas (not their fault & wifi was good). some toilets didn’t lock / showers on level 0. More hooks and places to dry towel,Location is really good bang smack in the middle of 2 rail way lines! really handy safe location. close to other amenities. Best breakfast buffet also good value for money. Staff are pleasant and helpful and did their best to ensure places were cleaned. ultra fast free wifi was good. Laundry facilities were great.,6.0,February 2023,"February 13, 2023",Bunk Bed in Female Dormitory Room,4,Solo traveler,6.9,1,1,1,1,1,1,1,0,1,0,0.00043440132445500985
"Smelly, loud but well located","The rooms stank, they smelt of mould so strongly. We were first allocated to a room on floor 2, the base from downstairs reverberated making it impossible to rest, the music stays in until 2am. 

The room change to floor 4 solved the sound issue but the room still smelt of mould badly. 
The ventilation is terrible, the windows were dripping on the inside in the morning making everything on the window wet. 
The sound on the corridor runs through the night, with parties going on in rooms until 4am the first night, and very loud conversations and door knocking at 5am the second night.
The shower took about 5 minutes (timed) to warm up each time - a complete waste of water. And the shower only reinforced the smell of mould. Everything needed a wash after leaving because it was so potent.

The bunk-beds are rickety, making every movement loud and bouncy for both bunks.

I have slept in hostels in many cities and countries this comes in the bottom five.",The staff were friendly. The bedding and towels were clean. The location was practical.,1.0,March 2022,"March 6, 2022",Twin,3,Family,6.9,1,1,0,0,1,0,0,0,1,0,0.0004342767105402621
Very Good,"There is no hairdryer in bathrooms, you have to bring it from reception and to bring it, you have to pay deposit. 

The machines in laundry room need maintenance. I had to dry my clothes 2 times.","Good location, helpful staff, clean room. Overall, here is a good place to stay for backpackers.",8.0,August 2023,"September 2, 2023",Private 4 bed Room - Shared Bathrooms,1,Family,6.9,1,1,0,0,1,0,0,0,1,0,0.0004342767105402621
