Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Good,"The extra charge for the sun beds. The breakfast could have been better (more selection, more fresh items).","The Pool Area was really nice, although we didn't realize there were extra charge for the sun beds. Good location near the metro station. Many restaurants and cafes nearby. Hotel staff was helpful.",7.0,July 2023,"July 26, 2023",Standard Double or Twin Room,4,Family,8.1,1,1,0,0,1,0,1,1,1,0,0.001367328710200805
ok.,"coffee was not good at all, paying for the gym, pool was very dirty, pool opening hours and noisy AC at the room. No exhaust at the bathroom","breakfast and food options, location, room service.",7.0,July 2023,"July 25, 2023",Standard Triple Room,5,Group,8.1,1,1,0,1,1,0,1,0,1,0,0.0013658303952228325
"Well located hotel, modern and clean rooms, brace yourself with patience to be served though","Anything related to speed of servicing wasn’t amazing:
> Slow check-in process. Another guest before me decided to do an invoice process at a peak check-in time in the evening and the reception didn’t come up with an approach to handle the check-in process for those who were queuing up. Even though I had prepaid and just needed to get my key, I had to wait for 20’ till the invoice process of my predecessor was done, which is quite horrible when one is exhausted and checks in at a late evening time. It would have been so much better if I could check-in online or at a kiosk, especially since I prepaid. 
> The elevator system / capacity is probably small or not optimised for the size of the hotel. It took me 15’ of wait in order to get from the 10th floor to the lobby. I missed half of my breakfast time just waiting to get to the right floor, and when I got there I was told I couldn’t get my carry-on suitcase at the restaurant. Not a friendly experience when one has to wast 30’ in elevators and tries to save time.
> It’s the hotel’s decision to do that, but, considering the quality of service that I described above, charging for the usage of the gym facilities was a surprise.","> Good location close to the Airport metro line. Other than than that, it’s not particularly close to key attractions, but they’re close enough on metro, trolley, bus, or on foot for those who are more fit and like their long walk. 
> The single room was practical and spacious enough for a solo traveler, clean and well ventilated.
> The room offered good air conditioning (important for Athens).
> The staff are polite and helpful.",7.0,September 2022,"September 18, 2022",Classic Single Room,1,Solo traveler,8.1,1,1,1,1,1,1,0,1,1,0,0.0013466463113861562
Exceptional,"Minor details concerning the room, like tabletop glass without stoppers and lack of espresso machine with capsules in the room.","Professional and discreet staff at the reception and at the main restaurant. They know what customers want, and when. I had a great room with beautiful view over the athenian sky.",10.0,October 2021,"October 15, 2021",Standard Double or Twin Room,1,Solo traveler,8.1,1,1,0,0,1,0,1,0,1,0,0.001346233203358197
Exceptional,I think the 10 euro charge for use of the sunbeds is rip off and a shame on the hotel,"Great location as a base to explore the city
Staff were so friendly and went out of there way to help
Unbelievable views from the rooftop pool terrace
Food was exceptional 
Rooms were immaculate 
Only complaint was the 10 euro charge for 4 hours use of the sun beds. Would of been 10/10 if not for this",10.0,August 2023,"August 19, 2023",Standard Double or Twin Room,3,Family,8.1,1,1,0,0,1,0,1,0,1,0,0.0013462332033581969
Very Good,Outdated furniture in the room,"Good and helpful staff, clean room, nice food, good location,",8.0,August 2022,"August 11, 2022",Standard Double or Twin Room,1,Family,8.1,1,1,0,0,1,0,1,0,1,0,0.0013462332033581969
Wonderful,"slightly outdated rooms, no serious complaints","excellent central location, super clean, amazing restaurant and breakfast, very friendly and helpful staff",9.0,November 2022,"November 25, 2022",Standard Double or Twin Room,2,Couple,8.1,1,1,0,0,1,0,1,0,1,0,0.0013462332033581969
It’s a good hotel but not nessarary worth the money,"1) The pool area is small and has limited business hours , not to mention that the hotel charges for a bed around the pool, and they only have something like 10 beds. It’s 10  Euro for a bed for 4 hours. Either 10:00 to 14:00 or 14:00 to 19;00. This was very unexpected !!!!
To get a bed you need to reserve in  advance at least the day before or stay in the queue in the entrance , at least 15 mins before it opens!


2) The blue line of the metro is 10 mins walking distance from the hotel but in summer time  even in early June , 10 mins are like 30 mins,,,, You need to keep in mind the blue line does not get to the Olyimpic stadium and u need to switch to the green line if u plan to get to the olyimpic stadium for a show.  


3) it’s pretty far from the main squares by foot ;","Breakfast was ok ( eggs,  only tomatoes and cucumbers , a few types of bread and cheese, etc. don’t expect good capochino ); note-  they don’t have too many options for vegan people 

The hotel is clean
Pretty big rooms considering it is in the city .  

A few bus lines run from the hotel to the city and to the stadium. Keep in mind most of them do not turn on air conditioning even in the summer time …

The staff in the hotel is  nice and polite and agreed to allow late check out with no extra charge . 

There are a few good restaurants around the hotel. One just across the street  The name is Spitiko Fagito, home style dishes , very good food and cheap. The are open  Mon~Fri from noon to 17;00 . Pay attention to the design and decoration inside . Added some photos ….
Another really good restaurant , but more expensive,  is a 1 min from the Anafiotika metro station . It’s calls Joann’s restaurant. Check the reviews in  trip advisors and you won’t be disappointed! The dishes are big , and can be shared. Very good verity of options, including for veggies .


There is also a big supermarket 5 mins away from the hotel 

When we stayed there before the Codeplay show, the hotel was fully booked and yet you didn’t feel it was too crowded . They were very organized to the fact that lots of people come to the concert",8.0,June 2024,"June 12, 2024",Standard Double or Twin Room,4,Couple,8.1,1,1,0,0,1,0,1,0,1,0,0.0013462332033581969
Excellent,"Whilst paying to stay at the hotel one needed to pay for the deckchairs by the pool at a cost of 10€ per sun-bed. Then again, if renting the sun-beds they had no umbrella and were exposed to the sun all day. If a sun-bed is not rented there is the possibility to stay sitting down on tables.",Very clean. Pool was a good size especially for peak hours. Friendly staff. Good breakfast. Very central. Everything was good and great value for money.,9.0,August 2024,"August 17, 2024",Classic Double or Twin Room,4,Family,8.1,1,1,0,0,1,0,1,0,1,0,0.0013462332033581969
Wonderful,"The pool water was really cold even in a hot summer day.
In addition, it wasn't very clean. You could see and feel dirt on your toes in the bottom of the pool, even though the water was crystal clear.","Perfect location, comfortable beds, very clean, friendly staff, breakfast buffet with many many tasty choices.",9.0,July 2022,"July 18, 2022",Standard Triple Room,2,Family,8.1,1,1,0,0,1,0,1,0,1,0,0.0013462332033581969
Fantastic hotel when arriving from any long haul flight ( mine Melbourne Australian).,The only thing that could improve was the water pressure in the shower. Our room was 1904 and had been newly remodelled. Super clean comfortable and aesthetically pleasing.,Service was excellent. Dimos checked us in and was very jovial helpful and accomodating. I had a service technician come help me with the in room safe and was also very good (sorry I can’t remember his name) Breakfast was exceptional and so were the wait staff. Location is good. If you enjoy walking you can walk into Syntagma and the city centre. Beds were super comfortable and the big screen tv was great.,10.0,June 2023,"June 6, 2023",Standard Double or Twin Room,2,Couple,8.1,1,1,0,0,1,0,1,0,1,0,0.0013462332033581969
"Great value for money. Very friendly, welcoming and helpful staff","The fact that didn't;have coffee in the room, whereas in September, when I stayed again in the hotel, they had coffee facilities","Very comfortable beds
Very friendly and welcoming staff
High speed iWifi 
Good location 
Very clean room with high quality of toiletries 
Great value for money",10.0,January 2024,"January 3, 2024",Standard Double or Twin Room,1,Solo traveler,8.1,1,1,1,1,1,0,0,0,1,0,0.001330787601001655
Very Good,"Room price could do with a reduction taking into account that you need to rely on transport to get to the main attractions. No tour info or recommendations offered about things to do and how to get by. They provide complimentary 2 bottles of water only on first day! Come on. 
Carpets on the room could be replaced with laminate flooring as it looks dated. No preferential rates for staying longer.",Location is easily accessible by metro from Panormou Station. Staff are very professional and responsive before and after arrival. Swift checking process. Rooms are spacious and clean. Bathrooms are clean with powerful showers. Breakfast is of good quality with reasonable variety. Extravagant roof top restaurant with pool. WiFi is perfect. You can leave your luggage after checking out and come and collect it later when you ready for your next move. You can walk to Syntagma Square in 40 minutes or take a €10 taxi ride.,8.0,December 2022,"December 30, 2022",Standard Single Room,2,Solo traveler,8.1,1,1,1,0,1,0,1,0,1,1,0.0013274230210393774
excellent,"although we were informed about the works, we were disappointed that we didn't have this wonderful view from our window....we are sure that the next time that we will visit you, the view will be unobstructed and the windows crystal clean => clean!","room= comfortable, very clean, bed with good mattresse,
 free wifi, coffee & tea, 
breakfast= quality- delicious- excellent service-very polite personnel
view= beautiful view from penthouse",10.0,February 2024,"February 22, 2024",Classic Double or Twin Room,3,Solo traveler,8.1,1,1,1,0,1,0,1,0,1,1,0.0013274230210393774
"Overall OK, but not that good value for money","The breakfast quality should be significantly improved (for such a price), there was a constant noise because of some stuff they still renovste or fix and the bathroom ventilation was insufficient","The location is really convenient, the view from the top floors' rooms is also unique, staff is polite and helpful.",7.0,May 2023,"May 24, 2023",Classic Double or Twin Room,2,Solo traveler,8.1,1,1,0,1,1,0,0,1,1,0,0.0013193413523880245
Fair,"The hotel is quite gloomy. Pitch black and small elevators created this environment as well. The rooms are not very well designed, and have no windows that actually open. The shower is badly designed with no door so the water goes out all over the floor, and no shelf in the shower for soap or shampoo. 
Breakfast is very average. We asked at reception for more toilet paper, it never arrived. We asked for an iron, it never arrived. The phone doesn't call reception either. We wanted to go to a mall on a Sunday. Google said it was closed so we checked with concierge. The lady told us it was open and even recommended a specific Centre. We went there and it was closed. Wasted money on a taxi there and back.",Staff were friendly especially the door men were very helpful and gave great service. Really nice pool terrace on the top floor with a great all round view of the whole city. Bed is very comfortable and big.,5.0,September 2022,"September 7, 2022",Classic Double or Twin Room,4,Family,8.1,1,1,0,1,1,0,0,1,1,0,0.0013193413523880245
Disappointed,"Although the bathroom is spacious, the lighting is poor. We travelled with another family and all the rooms had different storage and lighting which was unusual.
Non beer drinks were highly priced and the service in the upper restaurant was slow and inconcisist. 
We had some issues with rudeness from the restaurant staff and didn't feel very welcome at times. 
The sunbeds come at a cost. £10 per morning AND per afternoon, per bed.. You can pre book or ask on the day,  they all have a reserved sign on all day until they are in use, so don't assume that they have actually been reserved. 
There wasn't really an area you could sit without buying food or drink, which is a shame as there was a few of us, but this may be because it is a city stay. Breakfast didn't suit our needs but it was enough to keep us going. Had to ask for things to be topped up as they weren't checking. 
We did unfortunately have a few issues with this hotel (including hoovering while we ate dinner/80 year old family member being asked to move while reading at a table, as they weren't buying anything), but after they were brought to the managers attention, some steps were made to improve these concerns. . 
I have stayed in many places, but I have never felt unwelcome or had the need to complain before. It was a shame as it has potential.","On arrival at the hotel we were greeted by the lovely and helpful concierge Nikos; nothing was too much trouble. Check in was smooth and the reception staff were lovely. All communal areas were spacious and clean. Our rooms on the 12th floor were newly refurbished. . I felt the bed was super comfy, but my husband did not. The food in the upper restaurant was lovely and of an average cost. The pool area is a great addition on a hot day. There's a lovely bakery across the road that does various cakes and Baguettes. The metro is a ten minute walk away, so it's very easy to get around.",6.0,August 2023,"August 19, 2023",Classic Double or Twin Room,4,Family,8.1,1,1,1,1,1,1,1,1,0,0,0.0013159936126327227
Nice and comfortable!,The only thing that I didn’t like but didn’t affect our stay is the glass in the shower which doesn’t cover the whole area and water gets out.,Nice and comfortable room. Beautiful view from top floor. The hotel also provides a parking which is great. This is my second time staying at this hotel and I’m very happy with the services. Friendly staff.,10.0,April 2024,"May 3, 2024",Classic Double or Twin Room,1,Couple,8.1,1,1,1,0,1,0,0,0,1,0,0.0013078458272425672
"Modern, clean and comfortable stay in a calm location in Athens",Air conditioning in the room was not sufficient to the Athenian weather.,"Spacious room, helpful staff, comfortable location, awesome roof top pool",8.0,June 2024,"June 10, 2024",Standard Double or Twin Room,4,Group,8.1,1,1,1,0,1,0,0,0,1,0,0.0013078458272425672
Lovely hotel with a great pool bar at the top!,The shower was not great and the bed was a little soft.  There were not many plug sockets in the room.,The staff were very friendly and helpful.  The hotel was very clean.  The room was a good size.  The pool bar had great views and was a nice place to sit in the evening.  The underground parking was very useful.,8.0,July 2022,"July 11, 2022",Standard Triple Room,1,Family,8.1,1,1,1,0,1,0,0,0,1,0,0.0013078458272425672
"Great Hotel in city center, great value for money.","parking access is not very comfortable, parking fee should be free for guests like in most hotels around the world. Also pool beds need to be paid extra, even for hotel guests.","Hotel is mainly business type, very clean and neat. Good facilities, nice breakfast. Nice pool. Great hospitality from employees. They helped us finding traveling agency for Acropolis visit",9.0,August 2024,"August 18, 2024",Classic Triple Room,5,Family,8.1,1,1,1,1,1,0,1,0,0,0,0.001295393420379563
Good hotel but paid for a pool option that wasn’t available.,"Building work was ongoing and I was on a business trip, so had to work at times from my hotel room enduring loud drilling and other noise.  it even woke me one morning when I had a chance to sleep a little longer.
Worse, the pool was closed, to be opened in June. Had I known, I’d have booked another hotel instead (Radisson) and I am very unhappy that this wasn’t communicated when I booked.","A fine hotel in general, comfortable and clean, very friendly staff, good breakfast, somewhat slow service in the bar/restaurant and boring food selection.",4.0,May 2022,"May 29, 2022",Classic Double or Twin Room,2,Solo traveler,8.1,1,1,1,1,1,0,1,0,0,0,0.001295393420379563
"I give 6 out of ten, as it was clean","We asked for a king bed and extra bed (sofa), the hotel provided two single bed and sofa was so narrow and not comfortable for an adult, 
Breakfast was average, little option, all the meet options was pork,","Clean and good staff, good location close to public transport and metro",5.0,July 2023,"August 2, 2023",Classic Triple Room,3,Group,8.1,1,1,0,0,1,0,0,1,1,0,0.001295306986752697
"Great location, poor facilities","I paid for a high floor and I stayed at 10nth floor, not so high for a 21 floor building. Bedroom decoration was so basic. Also there was no  connection between the parking and the hotel.","The location and the staff was excellent .
Coffee machine at the room",6.0,March 2022,"March 6, 2022",Classic Single Room,2,Solo traveler,8.1,1,1,0,1,1,0,0,0,1,0,0.0012936657374193617
Good,"- The WiFi was poor / couldn't work properly
- the mattress was old/used / it had a dimple 
- the room was loud because it faced the street, the 6-lane-street is loud","- the staff was very friendly and helpful
- The view from our room was fantastic
- the roof top pool was cozy and stylish",7.0,September 2021,"September 6, 2021",Standard Double or Twin Room,3,Group,8.1,1,1,0,1,1,0,0,0,1,0,0.0012936657374193617
Comfortable and great location,"The size of the bathroom was the only inconvenience, for a triple bedroom you had to close the door so you can go and use the toilet which was located right behind the door so you couldn’t really open the door fully leaving no space between the open door and the sink.","Excellent location, staff very friendly and attentive, cleanliness in the room outstanding. Made us feel very welcome.",8.0,October 2021,"October 23, 2021",Standard Triple Room,6,Family,8.1,1,1,0,1,1,0,0,0,1,0,0.0012936657374193617
We had a pleasant stay as rooms are clean and spacious just are a bit dated. Breakfast was delicious and the hall very s,"rooms a bit dated
distance from town centre
swimming pool closed for works","clean and spacious rooms. 
great breakfast
beautiful view from balcony",8.0,May 2022,"June 5, 2022",Standard Triple Room,2,Family,8.1,1,1,1,1,0,0,1,0,1,0,0.0012928808326313453
Good,"The rooftop pool got very crowded (maybe too small for a hotel of this size) and the restaurant was very over priced (€20 for a bowl of pasta with a tiny amount of salmon)
The location wasn't very convenient (not very central, not particularly  near a metro stop)","Nice views from the roof top pool, but you had to be there early to get a seat. 
Spacious room, large bathroom.
There were quite a few coffe shops and restaurants close by. 
Buffet breakfast (basic but only €6)",7.0,August 2022,"August 19, 2022",Standard Double or Twin Room,3,Solo traveler,8.1,1,1,1,1,0,0,1,1,1,1,0.0012856720679581901
Pleasant,Room had a bad smell and needs renovation. Far from city center and 10min walking distance from Ampelokipoi metro station.,"Nice breakfast, great variety of food. Friendly staff. Good cleaning service. Nice view from the room. Beautiful roof garden with amazing view of Athens.",6.0,October 2022,"October 16, 2022",Standard Double or Twin Room,3,Couple,8.1,1,1,0,0,1,0,1,0,1,1,0.0012848976649517307
Recommend the hotel,"You can`t access balcony from the room and the balcony needs renovation. It is 30 min from center of the town, but has a good bus connection and the subway is also close.","Good breakfast, nice and clean room, very nice and helpful staff, very nice roof terrace and poll with breathtaking view. The hotel is being renovated outside.",9.0,May 2024,"May 27, 2024",Classic Single Room,2,Solo traveler,8.1,1,1,0,0,1,0,1,0,1,1,0.0012848976649517307
No pool or toilet roll but nice hotel,"The pool was closed and they kept making the date for opening later, meaning when we left it still was closed. We weren’t informed at time of booking and we only picked the hotel because of the pool (over other hotels that had open pools). Obviously they don’t want to inform people as otherwise people won’t stay but it’s not really fair and is something that we should have been informed about at booking. We did enjoy the beach but it’s very far away and we thought we’d be going to the pool every day, whereas we ended up going to the beach once.
The other thing is the toilet roll?? They gave us one roll to begin with and then wouldn’t replace it (one day we had to ask 3 times). Even when servicing the room, they didn’t give us any more and one time took away the only little bit we had so we had to call reception and then a few hours later go down and ask again… I think they may want you to buy a pack from the supermarket rather than give toilet roll out to people.","Breakfast was nice, the room was big, generally nice hotel, good location out of the city but easy to get to.
Staff lovely.",8.0,June 2022,"June 12, 2022",Standard Double or Twin Room,4,Group,8.1,1,1,0,0,1,0,1,0,1,1,0.0012848976649517307
Overall good stay,Room didn't get cold enough for our liking. Had to pay for lounges around the pool. Not many restaurants near or open close to hotel. Pool closed too early. Water went everywhere when you showered.,"Very comfortable rooms. Hotel accommodated my needs. Pool was very nice, just wish there was more free seating around it. Free breakfast was good. Metro about a 10 minute walk. Friendly staff",9.0,August 2024,"August 18, 2024",Standard Single Room,5,Solo traveler,8.1,1,1,0,1,1,0,1,1,0,0,0.0012839466757448618
"A lovely hotel, great room and very good staff. Just a bit of a walk to tourist attractions:)","There was some confusion when I asked for an extra night stay.  On check in, the reception advised that as long as I informed the reception on the day of check out before 11:00am there would be no problem to extend my stay for one extra night.  However, I informed reception the night before check out that I would like to extend my stay for one night extra and that caused a whole load of confusion. So I feel that all staff should know the same information, this caused a little bit of stress on my side as I was told that another person had been booked into my room the day I was due to check out!! I was ask to come to reception again on the day of check out to see what could be done. I did and there was no problem at all. The day time reception staff sorted the extra night and I got to stay in the same room, easy.  The only other negative was the amount of times I had to keep ringing room service to bring me some milk portions for my cuppa.  not enough portions left in the rooms.  Really, 2 milk portions, come on Hotel President you can do better than that, for a 4* hotel I would expect better.  Room Service staff were very efficient though and brought what I needed very quickly which was greatly appreciated:)    I wouldn't normally winge about something so small but I do feel that this small detail can be easily improved!","On check in I was put into one of the newly refurbished room which was lovely. Staff at reception desk upon chek in were attentive and informative.
I paid for breakfast each day at the hotel and Ihad not booked this in advance so was greet to have the option each morning. Breakfast for 6 Euros is a bargin with plenty of choice, whether you prefer cold or ot style breakfasts and it was buffet style.",8.0,October 2021,"October 26, 2021",Standard Double or Twin Room,1,Solo traveler,8.1,1,1,1,0,1,1,1,1,0,0,0.00128170083555421
Fair,You have to pay for the sunbed at a very limited opening time for a pool,"Rooms were clean, pool views were amazing, staff were nice",5.0,September 2023,"September 12, 2023",Classic Double or Twin Room,1,Group,8.1,1,1,0,0,1,0,0,0,1,0,0.0012771601753138763
Good,"noice cancellation,from the rooms you could hear everything,especially from the bathroom where you could clearly hear people having baths/on the toilets etc.(we specifically listened to a guy singing in the shower at 7am every morning)","nice and clean rooms,nice roof top,excellent views,polite staff",7.0,June 2022,"June 13, 2022",Standard Double or Twin Room,3,Couple,8.1,1,1,0,0,1,0,0,0,1,0,0.0012771601753138763
Excellent hotel,I've stayed here a number of times before. This time I opted for a unrefurbished room. Reflected in price. Refurbished rooms so much better. Well worth the extra. Definitely those for me next time.,"Excellent location, clean. Excellent staff.",8.0,March 2023,"March 10, 2023",Standard Single Room,1,Solo traveler,8.1,1,1,0,0,1,0,0,0,1,0,0.0012771601753138763
If i want to visit this area again i will stay here!,"Air condition filters must be cleaned, the air was not cold and they were dirty","The Bed was very comftable, location was great! Nice view and helpful staff.
I also loved the hotel decor!",9.0,July 2022,"August 5, 2022",Standard Double or Twin Room,2,Family,8.1,1,1,0,0,1,0,0,0,1,0,0.0012771601753138763
Recommend!,A little dated decor but very clean room made up for it,"Very clean, comfortable, friendly staff. Good location for a short stay. Can’t fault it.",9.0,July 2022,"August 10, 2022",Standard Single Room,2,Solo traveler,8.1,1,1,0,0,1,0,0,0,1,0,0.0012771601753138763
Great modern hotel,"The only complaint we have was our room did not get cleaned until I went down to receptio on the 3rd day of asking. We left the clean room card out when we left at 7am and didn't get back until 3-4. 

The shower was not powerful enough or what I'm used to, but that's just a personal preference though.","How modern and clean it looked. Staff very helpful and friendly.
Room was a good size and the bed was very comfortable. Great view of downtown Athens from 17th floor.",8.0,February 2024,"February 12, 2024",Deluxe Double or Twin Room,4,Couple,8.1,1,1,0,0,1,0,0,0,1,0,0.0012771601753138763
NOT a 4* hotel!  Better off elsewhere.,"Really disappointed as paid premium for the last two days of our trip.  It is not a 4* hotel at all.  The room had paper cups and no real coffee- not what I'd expect, nor is the fact that they charge for sun loungers 10 E each!  Outrageous! An hour after we arrived we popped out and someone had entered the room - left the electricity card in the slot.  Nothing taken but very upsetting especially as the safe box didn't work. Staff that evening seemed to blame me saying I should have put the do not disturb sign out ...having just checked in!.  The small fridge didn't work which meant food we had from our self-catering trip to use for picnics in town, went off. It was replaced when we asked the next day, so at least could chill water.  A sad end to our trip in Greece.","Ioanna on the front desk and the MD in the breakfast room- very polite and good customer service skills, unlike others.",2.0,July 2023,"July 30, 2023",Classic Double or Twin Room,2,Couple,8.1,1,1,0,1,1,1,1,1,0,0,0.0012697157008737074
Wonderful,Provide more toiletries instead of whole room cleaning. Otherwise we enjoyed our stay,Staff was great. Beds comfy and restaurant and bar very nice.,9.0,August 2023,"August 7, 2023",Standard Double or Twin Room,2,Family,8.1,1,1,1,0,1,0,1,0,0,0,0.001269073455369885
Lovely stay!! loved the hotel and pool area and Restaurant food.…. shocking to be charged to use a sun lounger as a full,"very VERY slow service in the restaurant and we didn’t get what ordered. missing items. 
think it’s wrong to charge hotel guests to use loungers by the pool. Good idea to book a sun bed but shocking to be charged €10 a bed. we spent €40 for two days for a couple. That’s not on in my opinion.","Lovely hotel, very clean and modern. loved the roof top pool and restaurant…. the food was beautiful!! 
Good location for local shops and easy to get to the attractions and tourist points.",9.0,June 2023,"June 12, 2023",Classic Double or Twin Room,3,Couple,8.1,1,1,0,1,0,1,1,1,1,0,0.0012673895147776706
