Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Clean but dodgy,"The parking is a problem and on Saterday the security told us that there is no parking and that we should park in street because the owner of the Hotel was hosting a party we stated that we will not be parking in the street and will wait for a parking just so a car came to the gate to leave the premises and the security let us in just so we can discover that there is 6 parking spots open .

The Hotel is a bit old but everything is clean maintenance could also be sharpen a bit but that's still fine.

The biggest problem was a room that was linked to the parking lot that was a private room or space with tinted windows that looked a bit dodgy from the outside with guards standing at the entrance and attracting a lot of fancy cars at evening that took up the parking that gave quite a dodgy feeling to the whole place and not a nice experience would.

The air-conditioning dit not work properly either . And the photos that you see is outdated it was taken when everything was new but things are a bit used at this point.",The place was clean and the staff was very friendly and helpful. The location is good walking distance from shops and a good experience.,4.0,October 2023,"October 8, 2023",Suite with Balcony,4,Couple,7.5,1,1,0,1,1,0,0,0,1,0,0.0010374979243162013
"nice location , no thought into room or proper upkeep","very poor upkeep light covers off, hand 
towels used for bath towels??? 
asked for towels and we got more hand towels..
buzarre!!! 
boxing studio 
using same lift , while studio fights and screams
blare through the building. studio people in 
and out through the property. battery missing in
air conditioning remote, light cover off in bathroom.
mixture of apartment and hotel needs lots of
renovation. pitty it has potential but I felt let down. 
its a halfway done project","good location, friendly staff hood room space",5.0,August 2022,"August 28, 2022",Suite with Balcony,1,Couple,7.5,1,1,1,1,1,0,0,0,1,0,0.0010323477159045144
Very Good,"Slight stale smell in the room.
Could maybe consider a luggage trolley for guests to use from parking to room.","Location - in the heart of vibey Sea Point
Aircon
Clean
Friendly & helpful staff
Back up power for loadshedding
Wifi",8.0,October 2022,"October 1, 2022",Suite with Balcony,2,Family,7.5,1,1,1,1,1,0,0,0,1,0,0.0010323477159045144
Exceptional,"There wasn't a mop in the bathroom to clean up after ourselves. Not sure if that is a maintenance job or if we had to request one... but would have preferred to have a mop in the apartment just to dry up the floor after taking a shower.

Also, a dish cloth to wash up after we used all the utensils. There was just a dry cloth. Not sure if I wasnt looking correctly or if this also had to be requested. Felt bad to leave the kitchen in that state and not being able to wash the dishes properly.","I loved how your staff were easily willing to help me move to a room that had the balcony facing the main street! It wasnt any issue at all. 

The view was exactly what I wanted, looking over the busy main street and its vibe. 

Room was spacious enough and cosy.",10.0,May 2022,"May 23, 2022",Suite with Balcony,2,Couple,7.5,1,1,1,1,1,0,0,0,1,0,0.0010323477159045144
"Don't look for any other option, it is the best one.","There could be more electric outlets, and a mirror in the bathroom would be lovely. Also the checking and writing of electircal meter was a bit odd.","The staff is extremly friendly. The rooms are clean, well equipped. The location simply can't get any better, it is on the best part of the city, above a lovely restaurant.",10.0,December 2022,"December 8, 2022",Suite with Balcony,14,Couple,7.5,1,1,0,0,1,0,1,0,1,0,0.0010318108684218776
Great Value for Money with a Good Vibe,The bathroom is small and difficult to maneuver in and there is no hairdryer in the room. The bedside outlets did not really work.,"The Location is great! Although can be a little noisy on weekend evenings but it has a great vibe. 
The Staff is helpful and friendly and the room is large and clean. 
The restaurant at the entrance (Jarryd's) of the restaurant is wonderful.",9.0,June 2024,"June 20, 2024",Suite with Balcony,1,Solo traveler,7.5,1,1,0,0,1,0,1,0,1,0,0.0010318108684218771
Pleasant,"The bathroom needed some maintenance eg. Water pressure was either 0 or 100, the drains seemed blocked
Some cracked tiles in the bedroom
Blinds were bent, so couldn't block out propperly","Value for money, good location. Room service from Jarryds is a big win",6.0,January 2022,"February 18, 2022",Suite with Balcony,1,Couple,7.5,1,1,0,0,1,0,1,0,1,0,0.0010318108684218771
A good value for money hotel,Only issue I had was the pictures of the room showed that they were more furnished than what they actually were.,"Good location, the restaurant area was vibrant.
The room was as expected, clean with helpful staff",8.0,July 2024,"July 24, 2024",Suite with Balcony,1,Family,7.5,1,1,0,0,1,0,1,0,1,0,0.0010318108684218771
Wonderful,There is not enough light  and electricity outlets in the room,"I enjoyed this place very much 
I was disappointed that a coffy in the morning at breakfast wasn't included. Location and service was very good!!
The room was nice and clean 👌",9.0,March 2023,"March 29, 2023",Studio with Balcony,1,Group,7.5,1,1,0,0,1,0,1,0,1,0,0.0010318108684218771
Good,The headboard was as hard and cold as the wall. Quite pointless. The tv remote in my room was not working and nothing could be done about it as the maintenance man only works weekdays.,"Great location, friendly staff. Clean and decent accommodation. Safe and secure. Close to shops, restaurants, beaches and night life. Excellent Wi-Fi. Fully generated during the day but not during the night.",7.0,October 2022,"October 26, 2022",Suite with Balcony,3,Family,7.5,1,1,0,0,1,0,1,0,1,0,0.0010318108684218771
"Convenient, comfortable, safe and relatively clean. Could do with a bit of a renovation touch up but otherwise we enjoye","Some of the furniture were bit rusted and old, together with the AC - it leaked quite a lot on the outside balcony so we were unable to step out onto the balcony often due to the water on the floor. Few areas of the wall paint were chipping off - nothing that a quick touch up won’t fix.","Centrally located to a lot of places supermarkets and restaurants were a walkable distance. Convenient, clean, very friendly staff who catered for our every need. We really felt comfortable and safe! Enjoyed our stay! The WiFi gave us bit of issues here and there which made it bit difficult cause we had online work to do but all in all it worked 85% of the time. Absolutely LOVED Jarryds restaurant being directly downstairs to us - DELICIOUS brunches and overall absolutely pleased! 💖",8.0,July 2024,"August 1, 2024",Studio with Balcony,7,Family,7.5,1,1,1,0,1,0,1,0,1,0,0.0010271561235668716
Comfortable and convenient,The room was clean but a bit old and could use an update.,"The location of the hotel is fantastic, the secure parking was very helpful, and having direct access to the restaurant in the morning is great. The room was comfortable and had everything you need for a short stay.",6.0,November 2021,"November 23, 2021",Suite with Balcony,3,Group,7.5,1,1,1,0,1,0,1,0,1,0,0.0010271561235668716
Good place good price,Dont stay under the roof if summer very hot mezzanine however air con.the furniture is quite bad quality bed ok.you should choose wood furniture!..,Best place to stay in cape town near beach safe good restaurant good streets everything nearby.staff good.price ok.large room. Sea view if choose the good room and no noise from street.very safe street and crowded with fun shops nice restaurants and close to the beach.good wifi.tv with local channels and youtube.10 mn drive va waterfront.,8.0,January 2024,"January 5, 2024",Studio with Balcony,4,Couple,7.5,1,1,1,0,1,0,1,0,1,0,0.0010271561235668716
An enjoyable experience,"The AC wasn't directing warm air effectively to warm up the room. 
The dining area floor was slippery.","Friendly and helpful staff. 
Spacious and clean room.
Comfortable bed. 
Warm shower. 
Good, tasty food.
Beautiful lobby area with beautiful, African theme.
Good location.
Value for money.",7.0,September 2021,"September 3, 2021",Suite with Balcony,1,Solo traveler,7.5,1,1,1,0,1,0,1,0,1,0,0.0010271561235668711
"Great Location! But in terms of comfort, design and vibe.... you can find MUCH Better!","The bed was the most uncomfortable bed we have ever slept on. Beware... the photos of the ultra cool lobby have nothing to do with the rooms. They need to be gutted and updated to match the vibe that's being sold. Currently The Amalfi hotel is a slight step-up from some of the backpackers hotels I've come across while travelling in my early 20's. There should be a basic communication in the room giving details about the location, hotel (check-out time), etc.","The team were beyond lovely, helpful and accommodating. We loved the location and the vibe of the neighbourhood. You can walk or you're a quick UBER ride away to anywhere in the city. There were so many incredible cafes, restaurants and bars. Our room was facing a court yard and was quiet. Our breakfast at Jerrod's, lunch at Vegabond, and dinner at Ariels, NV-80, The Test Kitchen, Grub and Vine & FYN were amazing! We loved walking along the sea promenade from the V&A.",5.0,March 2023,"April 23, 2023",Suite with Balcony,3,Couple,7.5,1,1,1,1,1,0,1,0,1,1,0.001027057412884841
"Comfortable, great location, adequate","Room 212 - Bathroom was really small, no blinds / curtains in the bathroom and the bathroom window was directly in front of the elevators so no privacy to shower or use the loo. Not great. 

Bedroom curtains were quite thin which let all light through, not a very restful sleep was had throughout my stay. 

Substantial amount of noise from very early in the morning (like 5am) - sounds like staff getting the kitchen ready, emptying bins, bottles breaking etc.","Perfectly located in Sea Point - walking distance to all the amazing restaurants, positioned right about Jarryds, and super close proximity to the sea. 

Staff we are great. 

Actual accommodation had a reasonably sized living space and sleeping space, and a large balcony with surprise sea views. Not necessarily a “boutique” hotel though, more so a converted studio apartment. 

Wi-Fi was stable and fast. Super secure parking on premises is a plus.",6.0,November 2022,"November 17, 2022",Suite with Balcony,3,Solo traveler,7.5,1,1,1,1,1,1,1,0,1,0,0.00102549817603089
Great location! it worked for what I needed and I was glad that it had a back up generator for work,"When we arrived, we were put in a tiny room for three people that didn’t even have enough beds so we had to be split into two rooms for the first night and then the second night they put an extra bed in one of the rooms and then the third night they put us in the room we paid for (We stayed for two weeks) at least they sorted it out but it did take a couple days and they did not offer any refund. The noise and smell of the garbage was horrendous on garbage day, It was a little better once we moved to the third floor. I wish the kitchen had a one plate stove and a frying pan. It would’ve saved a lot of eating out but the toaster and microwave did help a little little bit but the meals got boring after a while and I had to eat out.
Make sure you know what you’re paying for at the restaurant downstairs. Someone tried to charge in pocket the money for two green juices, and when I called them out on it, they quickly gave me the money back. Out of the three rooms that I stayed in in my three weeks, the last room was the best, but the key card for the room did not work for both locks so I had to carry around the card in the key at all times and I was worried about losing it the entire time.","Location was great! 
Cleaning staff were very polite and helpful.
Having a hair salon and Massage and facial place downstairs was great. 
Having a restaurant close by and green juices made and brought to my room was really helpful while I was working.",7.0,March 2024,"April 4, 2024",Studio with Balcony,19,Family,7.5,1,1,0,1,1,0,1,1,1,0,0.0010221282364307259
Fair,"The property doesn’t look like the photos. Tiles are broken, furniture is old and the balcony furniture was dirty.","The staff were helpful and friendly, and the location is great for moving around Sea Point and surrounds. 
Bed was comfy and linen was clean.",5.0,February 2022,"February 25, 2022",Suite with Balcony,2,Group,7.5,1,1,0,0,1,0,0,0,1,0,0.0010128249667203356
Very Good,"Please rather don't have coffee, if you don't have creamer or milk. Also no cloth to clean spills. Most places give chilled water in the fridge too.","Was a nice size room, comfortable and clean. Staff are awesome. The location is 10 stars.",8.0,October 2021,"October 27, 2021",Suite with Balcony,1,Couple,7.5,1,1,0,0,1,0,0,0,1,0,0.0010128249667203356
Great basic accommodation in a great location,"The room was basic, few broken tiles etc. Lift was just outside our room so was very noisy.","The staff were friendly and helpful, the location was really good, the room was very big and the kitchenette useful. The security of a hotel with some of the advantages of an apartment. Great stay.",8.0,March 2024,"March 8, 2024",Studio with Balcony,8,Couple,7.5,1,1,0,0,1,0,0,0,1,0,0.0010128249667203356
Wonderful,"Room could do with some TLC, but nothing very major.","Friendly and helpful staff, very clean, super location and safe. Has a generator so loadshedding not an issue. Really nice vibe. Room was basic but everything you need, and clean.",9.0,November 2022,"November 28, 2022",Suite with Balcony,12,Solo traveler,7.5,1,1,0,0,1,0,0,0,1,0,0.0010128249667203356
"Property is dated, upgrades overdue","The aircon doesn't work, and the excuses  were too many. The bed was uncomfortable. I suspect it's broken. Chipped tiles all over the unit, a depressing site.

The place is dated  and needs a serious upgrade","The location, cleanliness, and helpful stuff",5.0,December 2023,"December 30, 2023",Suite with Balcony,3,Couple,7.5,1,1,0,0,1,0,0,0,1,0,0.0010128249667203356
Good,The bedding was not suitable for the cold weather. Single thin Summer duvets  with no extra blankets to use.,"Good location, clean and affordable with friendly helpfull staff",7.0,June 2023,"June 15, 2023",Studio with Balcony,1,Group,7.5,1,1,0,0,1,0,0,0,1,0,0.0010128249667203356
Pleasant,The room we booked on the app was not the room we received upon arrival,"Cleanliness
Friendly staff
Location",6.0,August 2021,"August 30, 2021",Studio with Balcony,1,Couple,7.5,1,1,0,0,1,0,0,0,1,0,0.0010128249667203356
Good,"the hotel needs a serious make over. I can understand that the last 3 (covid) years were tough and there was probably not enough money but the rooms need some renovation, tiles are broken, lamp shades are old and stained, free cables are hanging around (TV, telephone, wifi), rubber seals in bathroom (under glass door in the shower) were full of mould and need to be replaced, sofa bed was completely scratched and old and doesn't look nice...
unfortunately I had the diesel generator just under my balcony so I could smell the diesel exhaust and it was loud. my room was facing the sea side, the rooms to the other side (street side) might be also loud due to the very busy Regent Street (traffic and people/ restaurants/ supermarkets etc). so as long as load shedding in South Africa is going on there is obviously no proper solution for which I do not blame the hotel, they're trying their best to keep electricity 24/7!","very helpful and friendly staff, checked me in earlier which I highly appreciated, big rooms, good beds and blankets, enough space to keep a suitcase open while rooming around. enough kitchen space for preparing cold food but even a toaster and microwave were available. balcony is a plus. wifi worked very well, very lively area with lots of restaurants and shops, boutiques and supermarkets and 7 minutes by foot away from Sea Point Beach Rd and the beaches. no power outages (""load shedding"" in local language) due to diesel generator. restaurant (Jarryds) just downstairs which serves very good food the whole day and closes only by 22:00. Since everything is about safety in South Africa I can say I felt very safe in this area even after sunset!",7.0,March 2023,"March 15, 2023",Suite with Balcony,5,Solo traveler,7.5,1,1,1,1,1,0,1,1,1,1,0.00100252385575219
"Great value for money, they'd do well to renovate / upgrade the rooms.","The rooms are very dated, a mismatch with the entrance and reception vibe.","Great location, funky reception and entrance, decent service, very spacious rooms.",6.0,January 2022,"February 16, 2022",Suite with Balcony,3,Solo traveler,7.5,1,1,1,0,1,0,0,0,1,0,0.001000343868025335
Absolutely perfect for groups in a great location.,Bathroom was a bit cramped.,"Location.

The rooms were spacious.

Staff was amazing - polite, efficient.",8.0,January 2024,"January 1, 2024",Suite with Balcony,4,Group,7.5,1,1,1,0,1,0,0,0,1,0,0.001000343868025335
Has everything going for it but has seen better days.,"There was a pungent, strong smell of chemicals masking cigarette smoke that was quite unsettling. The general cleanliness was below par - there was mould in the bathroom and upon switching on the air-conditioner the hot, mouldy smell was unbearable and we had to switch it off immediately. We could not heat up the room. It was very cold during our stay (5 - 8 Celsius) and the bedding was insufficient - only a thin duvet on the bed and no blankets. The additional bed requested did not have any bedding upon arrival. More bedding was provided upon request.",The location is great and the check-in was quick and easy with friendly service from receptionists. The view from the balcony was good too and we liked that the room didn't overlook the main road. The room and living area was quite spacious.,4.0,August 2024,"August 15, 2024",Studio with Balcony,1,Family,7.5,1,1,1,0,1,0,0,0,1,0,0.001000343868025335
Ok for the price but I wouldn’t recommend,"Plug sockets in room didn’t work, very noisy, parking no longer provided from second half of trip, rooms very basic and bare, furniture all quite tatty.","Friendly staff, decent location, restaurant downstairs was good",3.0,February 2024,"February 4, 2024",Suite with Balcony,4,Couple,7.5,0,1,0,1,1,0,1,0,1,0,0.0009992741017377895
Basic rooms but great location,Rooms are basic and in need of modernisation. We booked three rooms for our group and they were all a bit run down. A very different feel from the reception/lobby area,The lobby area and coffee bar/restaurant is amazing and the staff were friendly and very helpful. Good location in the thick of sea point,6.0,January 2023,"January 12, 2023",Studio with Balcony,1,Family,7.5,0,1,1,1,1,0,1,0,1,0,0.0009974540513701348
Disappointing,"Spartan necessities, mould in bathroom grouting and on blinds, damp in corner, very worn uncomfortable settee.","Great position, nice supporting restaurants and convenient pay parking nearby. A very affordable stay in a lovely location. Helpful staff.",4.0,April 2024,"April 10, 2024",Suite with Balcony,3,Couple,7.5,0,1,1,1,1,0,1,0,1,0,0.0009974540513701348
Good,"The beds and pillows are uncompfortable. Bathroom too small for a tripple room and it was difficult to convince the hotel that for three people you need 3 sets of towels.

Loud noise and strong smells from the ventilation of the restaurant on the ground floor",The location is amazing! The rooms are quite large and the staff are nice and friendly,7.0,January 2023,"March 20, 2023",Studio with Balcony,7,Group,7.5,1,1,0,1,1,0,0,1,1,0,0.0009907886505881925
Good,"The space is very bland. The photos looks very colorful and inviting, but our room was very monotone and cold. We just expected something more inviting (like the photos). To get to the lift of the hotel is also not very comfortable because you have to walk through the restaurant the whole time. And the appliances (whilst working) is very outdated and the towels had holes and stains on them.","The location was great! The staff was also very friendly and helpful and even kept an important delivery for us. The bed was comfy and the surroundings were beautiful. The apartment was also VERY soundproof. Every time we opened the sliding door to the balcony you could hear the noise outside, so it was amazing that we could still have some peace and quite while being in the hub!",7.0,June 2022,"June 11, 2022",Suite with Balcony,2,Couple,7.5,1,1,0,1,1,0,0,1,1,0,0.0009907886505881925
"It was nice to be in a buzz yet peaceful, I enjoyed my stay.","Plug points need to be increased in the room, especially for laptops and charging
Twin plugs needs to be catered for guests - I tried t request for one and the minute I was out of the room it was removed :(. I had to go buy one since I could not charge my gadgets.
The deco and furniture could use a woman's touch or interior decorator's.
Using single beds for a double bed a big no no.

There were no suggestions of places or restaurant to try on","I like the fact that its a spacious room, and when I was not happy with the room it was changed. The location is perfects, love the concept of the boutique and restaurant in the same building as the rooms. The staff are friendly however they need to know if one needs the room to be cleaned everyday. 

This place has huge potential, it just needs attention to the finer details.",5.0,April 2022,"April 21, 2022",Suite with Balcony,7,Couple,7.5,1,1,1,0,1,0,1,1,1,0,0.000990726636162122
Very Good,"We were given a wrong room, emissions from kitchen, missing furniture, bad view. After the weekend moved to the room booked.","Booked the Amalfi for sentimental reasons. Still a good city hotel, great location. Nice room, friendly staff.",8.0,February 2024,"February 25, 2024",Suite with Balcony,4,Couple,7.5,1,1,0,1,1,0,0,0,1,1,0.0009887796984564437
Pleasant,The bathrooms have mould on the roof and the partition in the bath is coming off and has mould around the silicone. The key card didn't work all the time.  Not the hotels fault but I had a very noisy neighbor who made noise until 1am.  The light bulb on the bedside blew and the wires are dangerously positioned across the front of the bedside tables.  It would also be nice to get a remote for the parking gate. We always have to wait for someone to open and it can take a while. One of the staff came at 20h00 to load prepaid electricity.  Not a convenient time. No DSTV and Etv kept going off.  There are no two pin points to charge your phone or plug in a hairdryer.,The staff were friendly and helpful. The bed was comfy.  Nice view of the mountain and the balcony was lovley to entire the vibe of the area.  There are loads of shops and restaurants to choose from.,6.0,August 2021,"August 20, 2021",Suite with Balcony,5,Family,7.5,1,1,0,1,1,1,1,0,1,1,0.0009877665979478043
Great value at a good location.,"The cleaning staff are beautiful and friendly, but please they should not talk so much and loud outside my door and window.  Limited tv channels.",Excellent location and value for money. Safe parking. Nice restaurant at the bottom. Rooms are big and comfortable. Friendly staff. Good wifi.,8.0,May 2023,"June 1, 2023",Suite with Balcony,3,Couple,7.5,1,1,1,0,1,1,1,0,1,0,0.0009872000234535361
Good,Had a problem with internet on my second room as I extended my stay but the staff helped me to figure it out.,"This hotel is in Seaside right in a lovely restaurant with excellent food.  The location was great given the nice surrounding shops, restaurants and grocery store.  The rooms are basic and clean, and they each have a refrigerator.  Given the rate, it was a nice stay and the staff are very helpful.",7.0,November 2023,"November 5, 2023",Suite with Balcony,3,Solo traveler,7.5,1,1,0,0,1,1,1,0,1,0,0.0009817877507377242
Disappointed,"The room that we were allocated to 113, was very poorly maintained. The light of the bathroom was broken, the bed throw was dirty full of marks, there was a chicken bone next to the bed on the floor, the air conditioner wasn’t working there was no cloth in the kitchen. Amongst many other things, it was disappointing. We were then moved to 115, which was much much better, and I was so angry that we weren’t moved sooner.",The location is perfect! And the staff are very helpful and friendly.,6.0,December 2021,"December 23, 2021",Suite with Balcony,3,Couple,7.5,0,1,0,1,1,0,0,0,1,0,0.0009764478161750696
Fair,"it’s looking very tired - I had many cracked tiles in my room, the bath was also cracked. The bed was horrendous - returned home with a very sore back. The hotel is extremely noisy with strange noises popping up everywhere - I had to sleep with my TV on in an attempt to fall asleep. Om my last night there was a huge party - the security was quick to respond when I called reception at 3am.",the staff and the location.,5.0,May 2023,"May 15, 2023",Suite with Balcony,3,Couple,7.5,0,1,0,1,1,0,0,0,1,0,0.0009764478161750696
Very Good,"As much as the place was cleaned and kept neat but the towels were not changed not even once, even when they were visibly dirty and the toilet paper as well, they could have added at least one roll on our 3rd day as we were there for five days",The location is great and the staff is welcoming and assisted us a lot when it came to activities and making arrangements for us. The place was also kept neat.,8.0,June 2023,"June 27, 2023",Suite with Balcony,4,Couple,7.5,0,1,0,1,1,0,0,0,1,0,0.0009764478161750696
Disappointing,The room did not look anything like the picture and the bedding and towels had stains on them. The bed was also sunken on the one side so could only sleep on the right hand side of the bed.,The location was good and the staff were very helpful,3.0,December 2022,"December 12, 2022",Suite with Balcony,2,Group,7.5,0,1,0,1,1,0,0,0,1,0,0.0009764478161750696
perfect location but the hotel needs a revamp,Rooms runs down with broken blinds. Washed out towels. There is parking but open to public so not always available,perfect location. Friendly staff,6.0,December 2022,"December 8, 2022",Studio with Balcony,2,Solo traveler,7.5,0,1,0,1,1,0,0,0,1,0,0.0009764478161750696
Good,"As the apartment overlooks other buildings, a blind or net curtaining could be installed in the room for more privacy.","Location was good, a little noisy at night being on a main road. Staff were very obliging and helpful.",7.0,August 2022,"August 31, 2022",Suite with Balcony,2,Group,7.5,0,1,0,1,1,0,0,0,1,0,0.0009764478161750696
Basic no frills stay,The room was beyond basic. No decor or pleasantries about it. The bathroom is old and dated with mould in the grouting. Very uncomfortable bed and the wort pillows ever. This is an old apartment building so the rooms are large and have do have everything you need. I got the room at a discount rate but if paying full price it would not be worth it. Cape Town accommodation is very expensive just know that this is basically a budget option. No frills!,Located in the heart of Sea Point so convenient for the beach and all shops. The staff are well trained and very polite.,7.0,July 2023,"July 23, 2023",Suite with Balcony,1,Solo traveler,7.5,0,1,0,1,1,0,0,0,1,0,0.0009764478161750696
could have been better,the mattress was old. it felt like we were sleeping on the floor and there was some bugs biting us . I assume bed bugs . but the place sort of  was clean they should change the mattress and the towels smelt damp even though it was clean and not used,location and staff,5.0,December 2021,"December 18, 2021",Suite with Balcony,2,Couple,7.5,0,1,0,1,1,0,0,0,1,0,0.0009764478161750696
Fair,"Cleaning of the room I understand that the bedsheets  change every three days that ok with me
For two people only one very small shampoo ond one small body wasn.
The balcony was dirty for all my stay I had to put some towels on the chair in order to sit on it table never been clean most of the my stay in the hotel only few days I have tea coffee and milk iasked some time they will bring it I can go more and more but I rather stop",Location was grate reception staff was grate and very helpful,5.0,February 2023,"February 23, 2023",Suite with Balcony,13,Couple,7.5,0,1,0,1,1,0,0,0,1,0,0.0009764478161750696
Great quick getaway,"I feel the furniture needs some attention, update it a little, have more in the kitchen to enjoy the stay, the baths can be removed and bigger showers added","Friendly staff, great location, second time staying there, myself and my partner love the people, the views, the fact that you are minutes from the beach.",9.0,January 2022,"January 17, 2022",Suite with Balcony,3,Couple,7.5,0,1,0,1,1,0,0,0,1,0,0.0009764478161750696
"Great location, and good value for money. SAFE!",It was a bit chilly and I felt that heating wasn't adequate in the room inside.,"The location was great, easy access to the Red Bus tour stop as well if you are planning to take that option. good food options close by and feels safe. the restaurant downstairs was great too, with very friendly staff. and nice ambience as you enter the property.",9.0,September 2023,"November 27, 2023",Studio with Balcony,4,Family,7.5,0,1,0,0,1,0,1,0,1,0,0.0009700893674467791
