Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Great location,"The price of the breakfast is a little hefty, especially when I booked under the impression that breakfast was included.  You also have to pay daily parking rates if you bring your own vehicle.",It is centrally located in the heart of the city and the staff was very friendly and cleaning team is excellent. They have a lot of breakfast options.,9.0,April 2022,"April 14, 2022",Junior Suite,2,Family,8,1,0,0,1,1,0,1,1,1,0,0.0009323473001477107
Great location,"The price of the breakfast is a little hefty, especially when I booked under the impression that breakfast was included.  You also have to pay daily parking rates if you bring your own vehicle.",It is centrally located in the heart of the city and the staff was very friendly and cleaning team is excellent. They have a lot of breakfast options.,9.0,April 2022,"April 14, 2022",Junior Suite,2,Family,8,1,0,0,1,1,0,1,1,1,0,0.0009323473001477107
"Central location, better priced than ofhers but can do much better","Dated and really needs sprucing up; feels like resting on its laurels being a Hilton but when I compare globally, it’s just not up to standards. No safe in the room, thought that was a standard.","Central location, excellent food at the hotel restaurant actually, helpful staff except 1 front desk person and 1 cleaning lady. The front desk lady - not the regular one (she was very helpful), she seemed like a trainee - she had an attitude. When asked how much the hop on hop off would cost, she said she didn’t know quicker than a nanosecond - no thought of saying “let me check that for you”; on the cleaning lady, asked her for room make up for our 2 rooms and she ended up putting DND signs on our door - of course the rooms were not made up. Maybe she forgot? Don’t know. But the front desk guy helped sort it out when we got back. Also we got double charged on our dinner at the Grille- was sorted by Finance  but still waiting on the refund.",6.0,August 2024,"August 19, 2024",Junior Suite,2,Family,8,1,1,0,0,1,0,1,0,1,0,0.0009321028506299253
Yin and Yang,"The pool was closed. There was ample parking in the suggested lot but we couldn't find any lots nearby with high enough clearance for our pick-up truck. We had to park on the street and even though we were feeding the meter regularly online, we still ended up with a $35 ticket. Many homeless people in every direction but that's not the hotel's fault. It does make me curious about how the city is run though. It was honestly heartbreaking. Also, I was disappointed that the only view from our room was the covered parking. When you have one night in the centre of town, you want to see the city lights so that was a let down. Also there was a wedding party on our floor. They were noisy in the hallways until well past midnight. I had to ask them to keep it down as the noise woke my children.",Front desk staff were kind and helpful. I appreciated the complementary water battles after our long drive. The rooms we adequate and furnished well. I loved the Philadelphia inspired photography. Lots to see nearby and good shopping too.,8.0,May 2022,"May 26, 2022",Queen Room with Two Queen Beds,1,Family,8,1,1,0,1,1,0,0,0,1,1,0.0009319266873293414
Decent place to stay with convenient location.,The hotel elevators were a bit confusing as only 3 or 4 floors are hotel rooms but numbering starts from 7. We ended up getting a room with a view of the inside parking so that was less than ideal.,Hotel is in a fairly good location so you will be close to most of the historic sites and there are good places to eat at a short walk as well. We found the room to be a bit small but other amenities were quite satisfactory. Staff is courteous and if you ask nicely they go out of their way to help you out. You can also store your luggage there on the day of check out for a small fee (which was very convenient for us as we weren't leaving the city until later in the evening).,7.0,August 2022,"September 9, 2022",Queen Room with Two Queen Beds,1,Family,8,1,1,0,1,1,0,0,0,1,1,0.0009319266873293414
great location and value for the area. parking was expensive but close by.,I would have liked the room cleaned every other day. had to ask for washcloths and toilet paper. the upper rim of toilet was black and moldy. you could see it when taking a bath.,"staff was friendly, beds comfortable and location was excellent.",7.0,September 2022,"September 27, 2022",Queen Room with Two Queen Beds,3,Family,8,1,1,0,0,1,0,0,0,1,0,0.0009296013328915048
"Good location, big rooms and the price is right if you book early.",There was more decaf than caf. coffee in the room~. Nothing stands out!,"Rooms were large, clean & comfortable, location was great being across the street from the convention center (could see it from our room window). Despite having a full festival of ravers descending around new years eve, staff was very friendly!",9.0,January 2022,"February 21, 2022",Junior Suite,5,Group,8,1,1,0,0,1,0,0,0,1,0,0.0009296013328915048
"Stay was excellent and comfortable, except the housekeeping.","Housekeeping can improve their manners. Checkout time is at 11AM, but housekeeping knocked our door at 10:30AM, only knocked once, and just used the key to enter our room without waiting for us to answer or open the door.
That was not very professional.","Location is very good, it it literally one block away to Chinatown, and reading terminal market is right around the corner, train station is very close as well, it's really close to every place that I wanted to visit. Staff is nice and friendly as well, especially Shuquana.
Also, this hotel was renovated, so the room looks much nicer than the photos they're showing on booking.com.",9.0,October 2021,"October 14, 2021",King Room,4,Couple,8,1,1,0,0,1,0,0,0,1,0,0.0009296013328915048
Very Good,It could had been a bit cleaner and give you additional wash clothes.,"It was in an excellent location, good value, great staff, and a comfortable room!",8.0,July 2022,"July 5, 2022",Queen Room with Two Queen Beds,2,Family,8,1,1,0,0,1,0,0,0,1,0,0.0009296013328915048
Very Good,It could had been a bit cleaner and give you additional wash clothes.,"It was in an excellent location, good value, great staff, and a comfortable room!",8.0,July 2022,"July 5, 2022",Queen Room with Two Queen Beds,2,Family,8,1,1,0,0,1,0,0,0,1,0,0.0009296013328915048
"it was great, very clean and nice staff, I would recommend this hotel.",the only thing would be that it was odd there wasn’t a safe for valuables in the room.,"such a clean property, loved the location and service from the staff! will definitely stay here again if I am to return to Philadelphia",10.0,May 2023,"May 18, 2023",Queen Room with Two Queen Beds,3,Group,8,1,1,0,0,1,0,0,0,1,0,0.0009296013328915048
"Stay was excellent and comfortable, except the housekeeping.","Housekeeping can improve their manners. Checkout time is at 11AM, but housekeeping knocked our door at 10:30AM, only knocked once, and just used the key to enter our room without waiting for us to answer or open the door.
That was not very professional.","Location is very good, it it literally one block away to Chinatown, and reading terminal market is right around the corner, train station is very close as well, it's really close to every place that I wanted to visit. Staff is nice and friendly as well, especially Shuquana.
Also, this hotel was renovated, so the room looks much nicer than the photos they're showing on booking.com.",9.0,October 2021,"October 14, 2021",King Room,4,Couple,8,1,1,0,0,1,0,0,0,1,0,0.0009296013328915048
Good,"Very poor insulation. Entire conversations, the sound of blinds being raised and lowered, as well as running faucets and flushing toilets could be heard clearly from adjoining rooms.
The doors closing up and down the hallway were so loud, I jumped each time and was awoken multiple times from my sleep.
Floors were not vacuumed properly and bathroom shower could have used some bleach or re-caulking.
Not worth the $215.00/per night I paid.",The staff was very friendly and accommodating. Location can't be beat. Bed was comfortable. Water pressure in the shower was good.,7.0,April 2022,"April 12, 2022",Queen Room with Two Queen Beds,2,Solo traveler,8,1,1,0,0,1,0,0,0,1,0,0.0009296013328915048
Very Good,The shower door was hard to manipulate and you could not shut it from inside the shower,"Convenient, clean and helpful and nice staff.  Quiet",8.0,September 2023,"September 20, 2023",King Room,1,Solo traveler,8,1,1,0,0,1,0,0,0,1,0,0.0009296013328915048
10+ except for the Wifi,"The Wi-fi was terrible. It was difficult to get laptop signed in. We got bumped off often. One day it was out for a long while. When you are in a city you don't know, having internet to find out things around town is important and why we choose hotels with free Wifi.",room was spacious and comfortable. location was excellent. staff very helpful and courteous,9.0,October 2021,"October 26, 2021",King Room,4,Couple,8,1,0,1,1,1,0,0,0,1,0,0.0009231841031324501
Decent stay close to many attractions.,"Parking was extremly costly for a two night stay ($100), the elevators were filthy. No pool/spa. 
We were there during an extreme hot spell and wish we would have booked a hotel with a pool. For a Hilton, I would say this was just an average hotel.",Location was good next to the Reading Terminal Market. We walked to everything and many sights were within a mile or so.  The room was clean enough and as spacious as we expected.  Managers were friendly and helpful as we were visiting from out of state. Maintenance/housekeeping staff were very helpful as well.,7.0,July 2022,"August 1, 2022",Junior Suite,2,Family,8,1,0,1,1,1,0,0,0,1,0,0.0009231841031324501
10+ except for the Wifi,"The Wi-fi was terrible. It was difficult to get laptop signed in. We got bumped off often. One day it was out for a long while. When you are in a city you don't know, having internet to find out things around town is important and why we choose hotels with free Wifi.",room was spacious and comfortable. location was excellent. staff very helpful and courteous,9.0,October 2021,"October 26, 2021",King Room,4,Couple,8,1,0,1,1,1,0,0,0,1,0,0.0009231841031324501
Good,"We didn't get our breakfast vouchers yesterday 

The toilet seat had cracks in it...therefore it pinches your skin....

Lastly...the expensive daily parking was not advertised in the booking...","Cleanliness 

Neveah was extremely helpful..


Love the location...",7.0,June 2024,"June 17, 2024",Queen Room with Two Queen Beds,2,Family,8,1,0,0,1,1,0,0,1,1,0,0.0009217158319146813
Impress by cleanliness not so by front desk staff,Front desk staff not as attentive when waiting for room,Beautiful rooms cleanliness and location . Asst. Manager was very helpful and accommodations like free breakfast was a kind jestured for delay of room.,9.0,September 2022,"September 25, 2022",Junior King Suite with Seating Area,2,Family,8,1,1,0,0,1,1,1,0,1,0,0.0009184824972411004
Very Good,Michael at front desk was fantastic... But I did call and ask for bedding for the pullout sofa and whoever answered said ok.. but never brought us anything... Also the pullout sofa was just coils ... Not a mattress... My 12 year old woke up in pain.,The breakfast Buffett was ok. Wish there was pancakes or French toast.  But the dining room is gorgeous and the staff was amazing.. the hotel location not so great.. we checked in at night and the parking lot was extremely nerve wracking... With men in corners getting high... Felt unsafe.,8.0,March 2024,"March 29, 2024",Junior Suite,1,Family,8,1,1,1,0,1,0,1,0,1,0,0.0009157205814425733
Wonderful,Room was not 100% clean. Need some improvement. But ok.,Hotel located at center of down town. Close to China town and mist of the attractions. We had double queen room . It was big and compatible. Staff was kind and helpful. Breakfast is good. Parking available close to the hotel.,9.0,September 2021,"September 19, 2021",Junior Suite,1,Family,8,1,1,1,0,1,0,1,0,1,0,0.0009157205814425733
Wonderful,Room was not 100% clean. Need some improvement. But ok.,Hotel located at center of down town. Close to China town and mist of the attractions. We had double queen room . It was big and compatible. Staff was kind and helpful. Breakfast is good. Parking available close to the hotel.,9.0,September 2021,"September 19, 2021",Junior Suite,1,Family,8,1,1,1,0,1,0,1,0,1,0,0.0009157205814425733
"An OK central Philly hotel, walking distance to the tourist sites",Cleanliness could be improved (bedside table was filthy). Very noisy air con (had to switch off at night in order to sleep). One reception lady had a lot of attitude. Breakfast was OK. Hotel needs refurbishment,"Great location for the all tourist sites. Big room. Some of the sttaff were very nice and helpful, Kufu in particular. Next to Chinatown if you like Chinese food.",7.0,August 2022,"September 12, 2022",Junior Suite,3,Couple,8,1,1,0,0,1,0,1,1,1,0,0.0009143801138054968
This checked our boxes.,"Dirty carpet in the room
Lightweight covers so we were cold at night
Expensive parking","Close to Jefferson Station & attractions
Comfy bed
Adequate free breakfast
Microwave/Fridge 
Quiet interior room",8.0,August 2024,"August 13, 2024",King Room,4,Couple,8,1,1,0,1,0,0,1,0,1,0,0.0009141140072212412
Good,"- WiFi was slow (mail was fine. Browsing is possible, but very slow.). You need to pay for fast internet.
- WiFi did not work at all in a day.
- Noisy from outside whole night
- Air conditioner was very noisy","- City center
- Breakfast was fine
- Free bottle of water
- Room was large
- Late check-in was accepted",7.0,May 2022,"May 31, 2022",Junior King Suite with Seating Area,7,Solo traveler,8,1,1,0,1,0,0,1,0,1,0,0.0009141140072212412
Few days in Philadelphia,"We booked that room for 5 persons with the additional sofa bed but when we arrived the sofa bed was not prepared and there were only 3 towels in the bathroom. We had to ask reception for bed sheets, pillows, towels and prepared the sofa bed ourselves. 
Next day after cleaning, again 3 towels in the bathroom so we had to ask again... 
Not a big issue but the reservation was clearly showing 5 persons so not sure why such things can't be anticipated?","Hotel close to old town and just near the old market. Equipment are good, room clean, nice breakfast",7.0,July 2024,"July 23, 2024",Junior Suite,2,Family,8,1,1,0,1,0,0,1,0,1,0,0.0009141140072212412
It was very comfortable and clean,The lobby area was not particularly nice and the toilets were locked so you had to ask for the key.  The room was not automatically cleaned daily even though there was a sign to put on the door to say you didn't want a clean!,The room and bathroom were very good.  The location was fairly central and we could walk to most sites.  The room was very clean and there was a great view from the restaurant.,8.0,March 2024,"March 8, 2024",Queen Room with Two Queen Beds,2,Group,8,1,1,0,1,0,0,1,0,1,0,0.0009141140072212412
Fair,"Parking is the city garage which is $37 per day.  If you leave the garage at all, you have to repay that $37, so leave your car there.  The lobby could have been cleaner.  There are lots of stains on the furniture.  I wish I had been told at check in that there was a pool, gym and Cafe in the hotel.  My bed frame was bent so the bed made a very loud sound when you sat at the end of it.  Pillows were horribly uncomfortable.","The water pressure in the shower was very good.  It was a very nice size large room.  Location was extremely good for everywhere we were going.  You're right above Reading Terminal Market.  The hotel is within walking distance to places like Rittenhouse Square, Love Park, The Franklin Institute and Chinatown.",5.0,February 2022,"February 14, 2022",King Room,1,Family,8,1,1,0,1,0,0,0,0,1,0,0.0009094893375627366
"good for some situations, disappointed in Hilton full transparency of garage limitations.","parking did not work, 6 feet 3 inch height limit, NOTHING on their website mentions this. was absolutely furious after driving 500 miles, arriving in the evening, and parking is a bust.  car full of expensive camping gear and now need  to find a public parking place a few blocks away. then lug all my more valuable stuff 2 blocks to the hotel room.","location, clean, secure.",6.0,November 2021,"November 11, 2021",Queen Room with Two Queen Beds,2,Solo traveler,8,1,1,0,1,0,0,0,0,1,0,0.0009094893375627366
