Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Very Good,Automatic switching on of the light in the bathroom is terrible thing in our room. It's impossible to go in the bathroom without disturbing everybody in the room. It was very uncomfortable. And also the window overlooks the small courtyard where you can watch other rooms. In the result you should keep the curtains closed all the time.,"The hostel is situated in the center of Madrid. The location is really good. Few minutes from the metro station. Looks very modern and stylish.  Our room was for four people but it's too small, may be two days it's ok, but if you would like to stay longer this not enough. Pets friendly.",8.0,July 2023,"August 4, 2023",Family Room for 4,2,Family,8.1,1,1,0,0,1,0,0,0,1,0,0.0012996706188351018
"Nice, pretty clean hostel in the city center, good for a short stay.","The sink is located right in the room, this is not very comfortable. When you wash your face and brush your teeth in the morning, you can wake up the neighbors. There were no hygiene products in the bathroom (shower gel at least).","Great location, helpful staff, convenient electronic checkin/out. Pretty comfortable bed.",8.0,August 2022,"September 5, 2022",Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.1,1,1,0,0,1,0,0,0,1,0,0.0012996706188351018
Exceptional,"The wifi didn't work properly from my room. But, when I had a zoom meeting for work, the staff at the reception was very helpful finding me a quiet spot where I could work.","It's very clean, and modern. Location is wonderful. Staff is really helpful & kind.",10.0,September 2022,"October 3, 2022",Deluxe Twin Room,3,Group,8.1,1,1,0,1,1,1,0,0,1,0,0.0012897666558211456
Good,"The room was too hot so we had to open the window and let the noise from the street in, it is a very loud street.","The location was good, the place looks nice, the bed was comfortable, they have elevators.",7.0,January 2022,"January 31, 2022",Bed in 4-Bed Mixed Dormitory Room,2,Solo traveler,8.1,1,1,1,1,0,0,0,0,1,0,0.0012848919843528733
In the heart of the city and relatively cheap.,"The rooms were good but unfortunately a little noisy. The room I had was facing out onto a club so had the noise from that. That can be manageable with earplugs, but unfortunately the rooms were so warm that people wanted the windows open to cool them down. Some better air conditioning would be great to solve it. Understand it's hard to get the balance with it being in the heart of the city.","I liked that the bedding looked fresh and the room was cleaned. All the spaces for personal luggage were great and the rooms been really well thought out for the backpacker/traveller on a budget. 
Location is incredible, literally walk out the door and you're next to gran via and can easily hit up Malasaña. If you're wanting a hectic stay in Madrid exploring it and the nightlife I'd recommend.",7.0,June 2022,"June 7, 2022",Bed in 4-Bed Mixed Dormitory Room,2,Solo traveler,8.1,1,1,1,1,0,0,0,0,1,0,0.0012848919843528733
"Great location, good value for the money",we booked a family room and didn't know towels were included in that rate,"Great location, super friendly and helpful staff who gave some good recommendations for food, comfy and quiet room - will be back",9.0,April 2022,"April 25, 2022",Family Room for 4,2,Group,8.1,1,1,0,1,1,0,1,0,1,0,0.0012822081888746025
Good,"The hotel hosts children and teenagers for school trips and they make a lot of noise especially late at night. the acoustics in the rooms are terrible so you can hear everything that’s going out outside. 
There is a smell of sewage coming up from the sink","The location was great, the hotel is nearby the Main Street gran via, and pretty close to everything (restaurants, shopping etc). 
The staff were pleasant, they answered politely to every question or request that we had. 
The rooms are clean and tidy 
The rooftop is cool, but always occupied by outside visitors so the hotel guests can’t get in. 
The restaurant is good.",7.0,June 2024,"June 17, 2024",Family Room for 4,5,Family,8.1,1,1,0,1,1,0,1,0,1,0,0.0012822081888746025
it’s ok,"for the price they should have a soap dispenser on the shower and give you a towel, no rent it for 5€",clean and good location,8.0,September 2022,"September 15, 2022",Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.1,1,1,0,1,0,0,0,0,1,0,0.0012820675668318716
Good for a night.,This place was popular with large groups and at times the common area was very crowded.  The room was very small to have a shower and toilet.  The humidity from the shower and smell from the toilet would fill the room.,"Comfortable bed. The location was great, close to several metro Iines.",7.0,June 2023,"June 27, 2023",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.1,1,1,0,1,0,0,0,0,1,0,0.0012820675668318716
Good,"I paid approximately $100 USD per night for a bed in an 8-bed female dormitory. In all fairness, Taylor Swift was in town, but it still felt like a lot. 

It also got very hot in our room. AC occasionally worked well in our room, but other people I met in the hostel said that their AC was fantastic. 

Had to rent a towel.",Great location! Private bathroom and shower. Bed was pretty comfy.,7.0,June 2024,"June 10, 2024",Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.1,1,1,0,1,0,0,0,0,1,0,0.0012820675668318716
Exceeded my expectations.,"The option to rent towels would have been nice; I wasn't carrying one and so couldn't really shower. More of a me problem though, if we're being honest.","The location was nice and central. Less than 60 euros for two nights was good considering the price. Comfy beds and pleasantly surprising cleanliness in a 8-bedroom dormitory, including the shared toilet. The best part about the hostel for me (and why I'll probably come back) is that it is a part of the nightly Pub Crawl which is run by a separate company and visits several hostels before going on a pub crawl. Fun and a good way to meet people if you're travelling alone.",8.0,September 2023,"September 16, 2023",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.1,1,1,0,1,0,0,0,0,1,0,0.0012820675668318716
"Really clean and tidy, perfect location for staying in Madrid!",Honestly it was pretty good. It would have been good to have a slightly larger room and locker space.,"Really positive experience. I had a shared room of 4, it was quite small, but was very clean including the bathroom and shower and the beds were comfy - which is all you really need when out all day anyway. Location is pretty amazing and in the middle of Madrid.",10.0,May 2024,"May 10, 2024",Bed in 4-Bed Mixed Dormitory Room,4,Solo traveler,8.1,1,1,0,1,0,0,0,0,1,0,0.0012820675668318712
Wonderful,The rooms were very small and not a lot of space for big bags. The room also was very hot.,Air conditioned as really hot in madrid in summer and very central,9.0,June 2022,"August 25, 2022",Bed in 4-Bed Mixed Dormitory Room,2,Solo traveler,8.1,1,1,0,1,0,0,0,0,1,0,0.0012820675668318712
"Noisy, wifi bad","NOISIEST HOTEL/Hostel I'VE STAYED AT! 
We had a private room but on the floor there were also hostel rooms. Walls are like made of paper. We couldn't have one night of decent sleep, you can hear everybody walking in the hallway. People would stop in front of our door and start talking. Even a class of kids from the UK were on our floor and we had to listen to every night at 1am the teacher doing room checks. 

Other than that, the wifi is horrible, slowest ever, and the floors were at times very cold.","Great location, right on Gran Via. Modern room, although small",6.0,April 2024,"April 10, 2024",Deluxe Twin Room,4,Couple,8.1,1,1,0,1,0,0,0,0,1,0,0.0012820675668318712
Wonderful,Woman's shower could be cleaned a bit better,Good location and the beds are very comfortable,9.0,July 2024,"July 8, 2024",Bed in 8-Bed Female Dormitory Room,1,Family,8.1,1,1,0,0,0,0,0,0,1,0,0.0012803199099379278
Pleasant,The temperature of the room was so hot and one night was unbearable.,"The location was fantastic, bathrooms were well maintained.",6.0,June 2024,"June 10, 2024",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.1,1,1,0,0,0,0,0,0,1,0,0.0012803199099379278
OK but expensive,"Very expensive for a hostel. You have to pay additionally for almost everything e.g. luggage storage on departure day. It is very big, so not really an ambiance. Also a lot of amenities in the room didn't work, which you don't expect when paying 40€ for a dorm bed.",Good beds and amazing location. Honestly the hostel is quite good but just a really low price/quality ratio.,7.0,June 2022,"June 8, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.1,1,1,0,0,0,0,0,0,1,0,0.0012803199099379278
Worth Trying it,"Room very cold at night
Room Cleaning done in 2 minutes
unable to control room temperature","Very good location
Clean Bed
Clean Pillow
Clean Bed sheets
Room with Bath and Toilet inside the room",6.0,November 2023,"November 23, 2023",Bed in 4-Bed Mixed Dormitory Room,2,Solo traveler,8.1,1,1,0,0,0,0,0,0,1,0,0.0012803199099379278
"Nice location, small room for 8!","Small room for 8 beds, small shower and toilet room...","Great location, clean cloom...",8.0,January 2022,"January 23, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.1,1,1,0,0,0,0,0,0,1,0,0.0012803199099379278
Good,There wasn't a social vibe. In my opinion it's too huge (too many rooms and different types of guests) to create that cosy and familial hostel feeling. It's more like a hotel. Not recommendable for solo travellers.,Beds are comfortable and rooms are clean. Location is great for visiting the main sights.,7.0,November 2021,"November 19, 2021",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.1,1,1,0,0,0,0,0,0,1,0,0.0012803199099379278
Very Good,"Small shower area, with a door that didn't work so well and lights that went out on a very short Timer","Great location and compartmentalized bathroom (different rooms for the toilet, sink and shower), so you can brush your teeth while someone takes a shower
Also, nightly pubcrawls",8.0,November 2021,"November 15, 2021",Bed in 4-Bed Mixed Dormitory Room,6,Solo traveler,8.1,1,1,0,0,0,0,0,0,1,0,0.0012803199099379278
Very Good,"Ventilation was a bit poor. The shower inside the room was quite tight, and the water pressure was very poor.","Rooms were clean and well maintained. My room had a bathroom and toilet inside, so no need to leave the room for a shower or to use the bathroom. Location was close to public transport, shopping, right beside the Gran Via, and tourist spots nearly all within walking distance.",8.0,February 2023,"February 21, 2023",Bed in 4-Bed Mixed Dormitory Room,3,Solo traveler,8.1,1,1,0,0,0,0,0,0,1,0,0.0012803199099379278
Pleasant,The air conditioning was not working so it was very hot in the middle of July.,The room was clean and the bed was comfortable enough. Good location.,6.0,July 2024,"August 17, 2024",Family Room for 4,1,Group,8.1,1,1,0,0,0,0,0,0,1,0,0.0012803199099379278
"I would never book 8 bedders  here , too suffocating , the rooms are too small for 8","The room is so cramped  too small for 8 people , with only one bathroom and a toilet , plus  if people arrive with big suitcases  even worse .","the location is near everywhere, walking distance to  main attractions.
Comfortable bed",8.0,August 2024,"August 20, 2024",Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.1,1,1,0,0,0,0,0,0,1,0,0.0012803199099379278
Exceptional,The extra bed wasn't as comfortable as the others,"The location is perfect ☺️ 
We took a private room and it was clean and comfortable.",10.0,June 2024,"June 9, 2024",Family Room for 4,3,Family,8.1,1,1,0,0,0,0,0,0,1,0,0.0012803199099379278
"Clean, nice hostel in centre","Didn't relly feel like a hostel, there wasn't a kitchen for cooking or even a fridge or any place to eat your snacks (only a restaurant where they stop you from earing your own snacks).

Rooftop bar/jacuzzi/area closed so early I never could have a drink or swim there. But if you have time earlier maybe it's nice! Jacuzzi closes at 4pm if I remember right.

There were a lot of people working remotely (felt like an office) but music was super loud. a small problem for meetings with the noice.

Bathrooms and shower in the bedrooms. This was adverticed as a perk but imo it would be nicer for everyone if they were in a separate space.

You have to buy a lock or bring your own

Bag storage costs too (other hostel often offer for free)","Good price

Excellent location in the centre, close to theatres and Gran Vía

Okay standard style breakfast that you usually get in hotels

Very clean

Air Conditioned rooms

Good wifi

Friendly staff",7.0,May 2022,"June 11, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.1,1,1,1,1,1,0,1,1,1,0,0.0012740972911995648
This is the third time I stay here...,"- Long waiting for checking in. 
- People in my room where always sleeping and could not turn on any light.
- toilets a bit dirty
- no ventilation in toilets
- This time I did not stay for the night and I went on my friend's house due to the lack of comfort","this is the Third time I stay here:
The lobby room and services are great. I like this hostel because of the location and price.
It is packed with young people and has great surroundings: bars, restaurants and almost in the main avenue: Gran Via",5.0,July 2023,"September 9, 2023",Bed in 4-Bed Mixed Dormitory Room,1,Solo traveler,8.1,1,1,1,0,1,0,1,0,1,0,0.0012686960433602734
"Friendly staff, comfortable but no air conditioning","Unfortunately, when we arrived the air conditioning was broken in the hostel. This and the very high temperatures made it rather uncomfortable. We were informed prior to check in and given the option to move hotels if we wanted to and offered a late check out. We were provided with temporary air conditioning system which was OK but not great.
The only other disappointment was that on our last night the terrace had been closed for the evening for a private event. We knew this was a possibility but were not informed until we arrived there for the evening. It would have been nice if there was something to let guests know it would be closed that evening so we could have made other arrangements for our night.",The property itself was very bright and looked great. It was very central and most things were within a 10-15 minute walk. We had booked a twin room with a private bathroom which was very comfortable. The shower was great in the room also which really helped with the heat and its pressure was lovely. The room was very clean and the common areas were very comfortable and clean also. We really enjoyed spending an evening on the Terrace bar and had drinks and food there which was lovely. The staff were so helpful with anything we needed and helped us book tickets and get directions to a number of different sights. Any problems were sorted out very well by them!,7.0,July 2022,"July 26, 2022",Deluxe Twin Room,2,Group,8.1,1,1,1,0,1,0,1,0,1,0,0.0012686960433602734
Pleasant,"The jacuzzi on the rooftop was closed

Group of many teenagers

Doorm beds had no privacy, not even a curtain, no towels, no soaps or shampo in the shower.

Drinks at the terrace and bar were expansive, prices of club not a hostel","Private room was great
Location is great
Staff is very friendly",6.0,May 2024,"June 2, 2024",Bed in 4-Bed Mixed Dormitory Room,11,Solo traveler,8.1,1,1,0,1,1,0,0,1,1,0,0.001267735860075991
"Feels very corporate, for better or worse","The big complaint is, the doors were thin so you can hear what's happening in the hall constantly, but they also SLAM shut so hard that you can feel it when anyone within 20 m of your room comes or goes.

This is the most corporate-feeling hostel I've ever stayed at. It felt like the place was run by a board room a thousand kilometers away. Some examples

- Drinks on the rooftop bar were super pricey (6 euro for a bottle of Alhambra beer, which I saw at a fancy restaurant the next day for 4.5 euro) - I was up there one night and it was totally dead, though I saw a few groups go up to the bar and then leave without buying anything. The next night was lively, but they had half the rooftop blocked off for a private event that guests were not allowed in.

- They charge 5 euro (charge, not deposit) to rent a towel, and it's another 5 euro if you want to swap it out for a fresh one.

- In the private rooms, there is no chest or drawers to organize your clothes, and the bathroom light is on a 5 minute timer (so it will turn off while you're in the shower unless you stick your hand out and wave). 

All kinds of little things like that which tell you as a guest ""we don't want to spend any more money to make you comfortable than is absolutely necessary, and we will extract as much cash from you as we can while you're here""","Great location, right in the heart of the city. Easy to get to by metro or bus lines from the bus station or airport. Clean room, nice staff, all the benefits of a corporate-run hostel.",7.0,September 2023,"September 26, 2023",Deluxe Twin Room,3,Couple,8.1,1,1,0,1,1,0,0,1,1,0,0.0012677358600759905
"Great Hotel, in the Heart of Madrid","The room has no windows, and the outside light WA very limited.
The prices at the lobby restaurant were very high.","The room was super clean, the staff was super friendly, the location is insanely great, 6 minutes from anywhere you can think of in Madrid.",10.0,September 2021,"September 18, 2021",Deluxe King Room,2,Couple,8.1,1,1,0,1,1,0,0,1,1,0,0.0012677358600759905
Generator is by far the best option,"The only thing I didn't like was that there is no privacy in the beds. Some hostels provide a curtain for each bed to make it more private. Honestly, it's a simple thing that does not interfere in the whole experience, but even some cheaper hostels have it.","The location is perfect, in the heart of the city. It's literally in front of a metro and a supermarket. Really close to main sightseeing also. The room was really good, with spaces enough to everybody and a personal locker that fits a carry-on luggage. Cleaning was perfect, everyday they do a cleaning in the shower and toilet and a regular cleaning in the room in general with changing bed sheets.",10.0,September 2023,"December 3, 2023",Bed in 4-Bed Mixed Dormitory Room,6,Solo traveler,8.1,1,1,1,0,0,0,0,0,1,0,0.001265518879512863
Wonderful,"they closed the jacuzzi at 1730h when they open the bar which was a bit sad because we didn’t get to use it on our one night stay. lockers were not big enough for our large suitcases, not sure if this was because we couldn’t open it entirely due to having a corner bed with the wall in the way.",great location and clean and tidy hostel. good facilities. comfy beds.,9.0,July 2022,"July 2, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Couple,8.1,1,1,1,0,0,0,0,0,1,0,0.001265518879512863
Wonderful,The corridor from the lift to the rooms. It looks like it was untouched for 20 years.,"The location 
The rooms have toilets and showers 
The rooftop bar",9.0,May 2024,"June 2, 2024",Bed in 8-Bed Mixed Dormitory Room,7,Solo traveler,8.1,1,1,1,0,0,0,0,0,1,0,0.001265518879512863
Central Comfort,The rooms are laid out like a maze and it can be confusing,"Centrally located, it’s cheap, clean and welcoming. The beds are long and it provides lockable storage spaces under the beds",8.0,February 2024,"February 21, 2024",Bed in 4-Bed Mixed Dormitory Room,1,Solo traveler,8.1,1,1,1,0,0,0,0,0,1,0,0.001265518879512863
Overall - A modern and clean hostel in a great location!,"The only things I would comment on are that in my room the air conditioning either didn't work or wasn't very powerful. I did try to shut the window again but it didn't seem to change. I could have mentioned it to reception but I wasn't staying for long. 
I had a top bunk bed and the main room light was right above my bed (it was very bright) so it woke me up a few times early in the morning when other people got up at like 7am. But that can't be helped - I would just recommend an eye mask!

Also the shower drain had a strong smell of sulphur at times but it wasn't unbearable.

These are just minor issues though.","The location was excellent, only a minute walk away from Gran Via (main street with shops and theatres etc.). The room was very clean and modern. The beds have a little shelf, USB and power sockets and a light. The security was good too because the lifts in the hostel would only work for people with a keycard. 

The social area downstairs was nice too. Lots of tables and sofas to sit on and do work or chill out. I didn't go to the rooftop bar so I don't know what that is like. Overall a very modern and clean hostel in a great location.",8.0,October 2023,"November 13, 2023",Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.1,1,1,1,0,0,0,0,0,1,0,0.001265518879512863
"Modern, young hip vibes hostel",Temperature becomes very hot in the rooms at night.,Great location. Building felt secure. Shower was fantastic. Very good for the value.,8.0,June 2023,"July 8, 2023",Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.1,1,1,1,0,0,0,0,0,1,0,0.001265518879512863
Very Good,"I was unlucky to stay in a room with a closed group, they were part of a study program or something, the group had no respect for the fact that I was the only outsider and maybe is for the best, to not mix closed groups with other guests.","Location, very close to everything. Everything is really nice, the decoration, the bar area, the rooftop. Perfect private toilet and shower.",8.0,November 2023,"November 6, 2023",Bed in 8-Bed Mixed Dormitory Room,7,Solo traveler,8.1,1,1,1,0,0,0,0,0,1,0,0.001265518879512863
Pleasant,Hostal part should be separate or on different floors. People are constantly running or yelling. Expensive hotel for barely any free amenities. Tiny water bottles were 1.5 euro while the convenience store a block away sells entire liters for 1.5 euro. Also the full bed is just 2 small beds slid together and they separate at night lol,"Nice, cozy rooms. Broken Shaker bar was nice as well. Location was fantastic",6.0,July 2024,"July 28, 2024",Deluxe Twin Room,4,Family,8.1,1,1,1,0,0,0,0,0,1,0,0.001265518879512863
Great place to stay,"I stayed 4 nights and the room was never properly cleaned, the maid just “made the bed” every time somebody left but floors and toilet were so dirty. It felt like it needed a deep clean after so many people coming and going, since it was a room of 8 girls. Also the toilet didn’t have a proper fan to ventilate odors and the access door was pointing towards the beds… when someone used it the whole room would smell.","The facilities were great, bed was comfortable and sheets were clean. The location is amazing.",8.0,May 2024,"May 13, 2024",Bed in 8-Bed Female Dormitory Room,4,Solo traveler,8.1,1,1,1,0,0,0,0,0,1,0,0.001265518879512863
Super hostel Style Chain Madrid,"While the locker system is good , I wonder could it be provided at a cheaper rate. 7 euro for 24 hrs. I think most are looking for a maximum 12 hrs storage . Check out is 10. So why not do the 12 rental for 3 euro for the suitcase size.
Bed length seeemed 190cm, meaning u can't sleep straight if you are 191. I think my calculation at 190 is correct without having your head on the plank/ socket ?","One of these Super Hostel Chains that provides: rooftop bar, basement common area, games room , chill and library. Fast wifi , safety beds and thorough cleaning in a proximate location.",9.0,September 2022,"September 2, 2022",Bed in 4-Bed Mixed Dormitory Room,3,Solo traveler,8.1,1,1,1,0,0,0,0,0,1,0,0.001265518879512863
Very nice hostel in the center,"Bring your own everything — towel, shower gel, shampoo.
Stairs for the higher bunk are a bit dangerous.","Nice place, comfy beds with chargers and light, all clean! Location is perfect — literally the center! Plus they have a rooftop bar and also a restaurant on a ground floor.
Cheap lockers in the building (6€ per day for small one, but be careful with the size)",9.0,March 2024,"April 5, 2024",Bed in 4-Bed Mixed Dormitory Room,1,Solo traveler,8.1,1,1,1,1,0,0,1,0,1,0,0.0012543228340824077
"Great location, clean rooms, overall great stay.","No shower curtain, most likely due to the being able to facilate disable people (with the equipment and big space). But water did go everywhere.","Location was great, elevator, private room with bathroom, airconditioning, good amount of space, disabled equipment available. The hostel had great resources for getting to know other people. Great activities, bar and restaurant. 24/7 reception, but luggage is paid lockers. Rooftop had good views with a bar.",9.0,July 2024,"July 6, 2024",Economy Twin Room,2,Couple,8.1,1,1,1,1,0,0,1,0,1,0,0.0012543228340824077
