Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
A nice hotel in a central location in Glasgow.,No fridge or microwave in room and no key to the kitchen down the hall.,"Friendly staff, clean facilities, nice common area for work and leisure. Nice location.",9.0,July 2024,"July 25, 2024",Standard Queen Room,5,Couple,9,1,1,1,1,1,0,0,0,1,0,0.0016708854398791192
Great wheelchair accessible place to stay in the city centre!,"Extremely loud creaking bathroom door. There was only 1 chair for 2 people. Despite having a room close to the top we could hear noises from the outside (but only when people were getting quite loud downstairs in front of the hotel, this only happened once or twice during the weekend). We could also hear people talking in the next room.","There is a lift in the building, and the room including bathroom, sink and toilet was fully wheelchairs accessible. In the room and in the bathroom/toilet there were emergency cords. Staff cleaned the room and added coffee/tea/water/biscuits every day. The room had an adjustable air conditioning system and it was very easy to set the preferred temperature. Everyone was extremely friendly and helpful, and it was very quick and easy to check in and check out. The location is right in the centre, the building is brand new.",8.0,July 2024,"August 7, 2024",Deluxe Room,5,Couple,9,1,1,1,1,1,0,0,0,1,0,0.001670885439879119
An excellent place to stay in Glasgow,"The colour scheme of the furniture, tiling was dark. Dark colours could have been avoided. The room looks brighter with light colours.","The location in the city centre meant easy access to public transport. However the address 15 Candleriggs was misleading, one finds the entrance on the Brunswick Street. Food, room were all very nice and the staff was pleasant and welcoming. Everything spoke of good quality.",10.0,June 2024,"June 5, 2024",Standard King Room,6,Couple,9,1,1,0,0,1,0,1,0,1,0,0.0016567598383806746
All the convenience of a hostel with the comfort of a hotel,Bed could have been comfier but again - not expecting anything incredible for the price,"Super worth the price - better than would have expected for the price and location being so central. Food was great, staff were lovely. Bathroom was beautiful honestly",9.0,July 2024,"July 14, 2024",Standard Queen Room,5,Couple,9,1,1,0,0,1,0,1,0,1,0,0.0016567598383806746
Wonderful,Trying to work out how to adjust the air-conditioning. Wasn't a major issue as I was heading out anyway,"Great location for the city  Very comfortable bed, good tea & coffee options in room, staff were without exception very helpful even though it was quite busy..The coffee shop wax very comfortable & looked to have excellent food options even though  I only had time for coffee",9.0,May 2024,"May 11, 2024",Standard Queen Room,1,Couple,9,1,1,0,0,1,0,1,0,1,0,0.0016567598383806746
"Good location, nice hotel, comfortable room.","I found a pair of dirty socks under my curtains when I closed them, they have obviously been missed by the cleaners, which as they were the same colour is the floor and curtains I can see how they were missed.","Good location, quiet street, nice room with all I could need available. Friendly staff.",9.0,June 2024,"June 28, 2024",Single Room,2,Solo traveler,9,1,1,0,0,1,0,0,0,1,0,0.0016496480452097824
Wonderful,No electric outlet in bathroom.,"Location, ambiance, staff, room",9.0,June 2024,"June 19, 2024",Deluxe Room,4,Couple,9,1,1,0,0,1,0,0,0,1,0,0.0016496480452097824
Very nice stay in Glasgow,No refrigerator in the room.,"Staff were incredibly friendly and helpful. The fitness room and free laundry room, both open 24 hours, are  great. The location is central and convenient.",9.0,June 2024,"June 17, 2024",Single Room,1,Solo traveler,9,1,1,0,0,1,0,0,0,1,0,0.0016496480452097824
Wonderful,"Really squeaky bed, every time I moved in my sleep I was woken up","Fab hotel, good coffee, great staff. Clean. Very good location",9.0,June 2024,"June 18, 2024",Standard Queen Room,2,Couple,9,1,1,0,0,1,0,0,0,1,0,0.0016496480452097824
Exceptional,The shower wasn't very powerful,"New, modern, comfy beds, great location.
Staff were fab, especially Michael at reception who was an angel.",10.0,May 2024,"May 25, 2024",Standard Queen Room,2,Couple,9,1,1,0,0,1,0,0,0,1,0,0.0016496480452097824
"Its clean, the bed is SUPER comfy, the rooms can are brilliantly blacked out for sleeping. Despite having a preferece fo","No information in the room to tell us how things worked. So we couldn’t get air con to change temperature, digital dial looks like it is probably fairly simple, but despite  being quite tech savvy we couldn’t get the system to change settings, its like it was locked.

Likewise with the tv, all the music channels were foreign, we thought when it said streaming we thought we might be able to log in to our netflix etc. But it just offered an HDMI socket, it said we could ‘cast’ but we couldn’t work out how to do that either?  So again an instruction laminate would have been useful.

The ‘decorative’ jam jar type ‘lights’ hanging just at ‘smack you in the forehead’ hight in the corner by the window are definitely decorative as it seems they have hit so many people, who might happen to be over  5ft 2” tall in the forehead so many times that the bulbs may have blown. Unless of course the switch in the wall under the not very smart TV is also for decorative purposes?

We consulted the very thick ‘social hub’ bible on the shelf. However we were left frustrated to find this was also ‘decorative’; unless we were moving in for 2 whole weeks just to read about social hub. No instructions there.

We contacted the property prior to our stay to ask a couple of questions, however no one answered.

So we asked at ‘reception’ corner if it was possible we could have 2 additional pillows, because I have an injured leg. Only 1 was delivered.

It was too late by then to ask for early check in, when we asked on our arrival AM it was very obvious no one had read our message as we were told to come back after 3pm. End of.

We asked if it was possible we could have some more milk, because there were only 2 teeny tubs of UHT milk in the room. So assuming that after you have clattered your head off the decorative jam jars that you might like a cup of tea, you must bear in mind that it is strictly ONE cup per person, per day!","Spotlessly clean, modern, quirky, family friendly with ping pong and pool table on ground floor. Amazingly comfortable bed!!! Bed and bedding is first class! 

Appreciated the hotel taking our bags to let us go shopping prior to check in and after check out. 

The rooms are perfectly blacked out for sleeping by good thick curtains. So got a super sleep. 

12 noon check out was fabulous.",7.0,July 2024,"July 11, 2024",Deluxe Double Room – Disability Access,1,Family,9,1,1,0,0,1,0,0,0,1,0,0.0016496480452097824
"Fun atmosphere with incredibly kind and helpful staff, great vibes and enjoyable colorful interiors",Room was a bit small and dorm-like. Ability to make real coffee and maybe options for a bath or slightly larger suite/balcony would be great.,"Colorful decor and relaxed atmosphere. The staff were very kind and welcoming. Generally comfortable, utilitarian room in a great location. We enjoyed our stay here.",9.0,June 2024,"July 8, 2024",Standard Queen Room,1,Family,9,1,1,0,0,1,0,0,0,1,0,0.0016496480452097824
"Nice clean and new hotel, bed could’ve been more comfortable and it was noisy outside.",The bed wasn’t comfortable and it was noisy outside when trying to sleep. My room looked down on the street and it was noisy with people at night.,"Nice and clean, good location and the staff were friendly.",8.0,May 2024,"May 21, 2024",Standard Queen Room,1,Solo traveler,9,1,1,0,0,1,0,0,0,1,0,0.0016496480452097824
amazing,"lighting quite dull in room, not great for make up, but otherwise room excellent","location great
bed very confortable
staff very friendly and helpful",10.0,April 2024,"April 25, 2024",Standard Queen Room,1,Couple,9,1,1,0,0,1,0,0,0,1,0,0.0016496480452097824
Exceptional,It would have been nice to have a refrigerator in the room or access to a common one.,"Location was fantastic.  The staff was very helpful.  Laundry was free, including detergent!  Quiet room.  Comfortable bed & pillow.  Hot shower, lots of water pressure.",10.0,July 2024,"July 31, 2024",Standard Queen Room,2,Solo traveler,9,1,1,0,0,1,0,0,0,1,0,0.0016496480452097822
Exceptional,Shower not great.,"Very clean, great location, lovely staff. Great social area. Smart TV. Room big and bed comfy",10.0,May 2024,"June 3, 2024",Standard Queen Room,4,Solo traveler,9,1,1,0,0,1,0,0,0,1,0,0.0016496480452097822
"Very clean, good location and friendly staff","The bed was quite noisy, e.g. when moving the lying position. Just need some repair","Very clean, good location and friendly staff. Only 10min walk to the train station",8.0,July 2024,"July 23, 2024",Single Room,1,Solo traveler,9,1,1,0,0,1,0,0,0,1,0,0.0016496480452097822
"Great hotel and location, friendly and helpful staff, cosy comfy bed!",No ironing availability in your room,"Great location for me, very clean and the staff were very helpful and friendly!",10.0,May 2024,"June 15, 2024",Standard Queen Room,3,Solo traveler,9,1,1,0,0,1,0,0,0,1,0,0.0016496480452097822
Exceptional,"Small rooms, having the sink outside the bathroom was a little odd","Great staff, great location, fantastic common area, I had the view of one of the Billy Connolly murals from my room, all in all a really good hotel",10.0,July 2024,"August 12, 2024",Standard Queen Room,2,Solo traveler,9,1,1,0,0,1,0,0,0,1,0,0.0016496480452097822
Wonderful,"Shower has a water saver on and the amount of water coming out is ridiculously low so takes a long time to rinse off soap. Please more water pressure!
Also, as the rooms are quite dark, there should be a make up light for the ladies. 

Besides this, everything is perfect and I will be back soon.","Has everything a traveller needs: central, clean, social, convenient, super friendly and helpful staff.",9.0,May 2024,"June 1, 2024",Single Room,1,Solo traveler,9,1,1,0,0,1,0,0,0,1,0,0.0016496480452097822
"New hotel, nice and clean in a very central location",Didn’t find the bed particularly comfortable,"Nice and clean, staff friendly and good location",9.0,June 2024,"July 10, 2024",Standard Queen Room,1,Solo traveler,9,1,1,0,0,1,0,0,0,1,0,0.0016496480452097822
Enjoyable stay in this modern Hotel😃,"Room a bit dark, difficult for having a wet shave.","New, modern Hotel. Popular with students and young people.  Friendly staff and atmosphere , clean and in good location.",8.0,August 2024,"August 18, 2024",Single Room,2,Solo traveler,9,1,1,0,0,1,0,0,0,1,0,0.0016496480452097822
Wonderful,"If I'm really picky,  the shower could have been hotter & had more pressure.  It was warm, but I like it hot.","Great location, friendly staff, comfortable bed, quiet room, free laundry.  Can't ask for much  more!",9.0,July 2024,"July 9, 2024",Single Room,1,Solo traveler,9,1,1,0,0,1,0,0,0,1,0,0.0016496480452097822
A great new community concept space. Highly recommended.,Nothing to complain about.,The social hub is a great place with good coworking facilities a lovely restaurant and cafe. The rooms were modern and clean. I picked the hotel for the gym which was good for a hotel gym.  The staff were so friendly and could not do enough. I highly recommend a stay here. Location is good also.,10.0,May 2024,"June 1, 2024",Single Room,2,Solo traveler,9,1,0,1,0,1,0,1,0,1,0,0.0016428434899102848
Modern and comfy Hotel in the heart of Glasgow,,"Super modern Hotel in the heart of Glasgow. The room was comfy and clean. We had coffee, tea and biscuits in our room. The Lobby is amazing with table tennis and pool billiard. Staff was super friendly and the location is amazing. Just a few steps and you'll find Bars, Restaurants and Pubs. When we come back to Glasgow we would stay here again.",10.0,June 2024,"June 25, 2024",Standard Queen Room,2,Couple,9,1,0,1,0,1,0,1,0,1,0,0.0016428434899102848
Exceptional,,"Fabulous location close to both railway stations. The staff were on hand when we arrived and helped us through the check in process on the tablets. 
The room was very spacious and clean. Bed very comfy. 
We asked about recommendations for restaurants and the Manager on duty gave us some top advice. Even suggested some tourist spots to visit too. Highly recommended.",10.0,June 2024,"June 18, 2024",Standard King Room,1,Couple,9,1,0,1,0,1,0,1,0,1,0,0.0016428434899102848
Would Stay Here Every Time (and in other cities too!),The only thing we wished we had was a place to “unpack” like a set of drawers but there were some cabinets available!,"Seriously one of the best (if not the best) place I’ve ever stayed! The location was great, about a 15 minute walk to the train station and close to bars and restaurants. The on-site restaurant was good as well! 

Our room was so comfortable and every detail was thought of- enough plug ins and toiletries provided. We especially loved the free laundry on site and the complimentary Prosecco upon arrival. There was a TON to do in the hotel as well (pool tables, ping pong, gym, and lounge). 

The staff was the BEST part. Jessica and Bronwen gave us amazing recommendations for all kinds of food (pubs vs chippies vs rooftop bars) and everyone that we interacted with was so helpful and kind. 

Can’t recommend this place enough!",10.0,May 2024,"May 24, 2024",Standard King Room,2,Group,9,1,0,1,0,1,0,1,0,1,0,0.0016428434899102848
Superb accomodation,There was nothing I didn't like,"The location
The decor
The comfort of the bed and pillows
The extensive breakfast
Friendly staff
Efficient check in/out system
The security of the building",10.0,June 2024,"June 22, 2024",Standard Queen Room,2,Couple,9,1,0,1,0,1,0,1,0,1,0,0.0016428434899102848
"Excellent hotel, great location and value for money",,"Location was excellent for where we were going. Room was spotlessly clean, staff were very friendly.  The cafe/bar/restaurant area was very nice. Breakfast was excellent with a very good choice. Compared to other city centre hotels this was excellent value for money.",10.0,August 2024,"August 18, 2024",Standard Queen Room,1,Couple,9,1,0,1,0,1,0,1,0,1,0,0.0016428434899102848
Fabulous stay in a lovely hotel.,Everything was great,"Fabulous new hotel, welcoming and engaging staff. Very central location surrounded by good restaurants and bars. Great amenities within the room and also in the public areas including a laundry room. Would highly recommend to solo travellers, couples nd families.",10.0,April 2024,"April 25, 2024",Standard Queen Room,3,Solo traveler,9,1,0,1,0,1,0,1,0,1,0,0.0016428434899102848
All in all the stay was awesome.,,"Ambience of the hotel was good
The location is near the University of Strathclyde and George Square.
Staff are very cooperative and helpful. 
Rooms and towels are cleaned every day.
Room has all basic amenities.
There is a gym, a cafe, and a small restaurant for everyone.",10.0,May 2024,"June 19, 2024",Standard King Room,4,Solo traveler,9,1,0,1,0,1,0,1,0,1,0,0.0016428434899102848
Amazing Place!,The price was quite high but there was nothing I didn't like.,"I really liked the location and the vibes around the hotel were very positive and friendly. Location is  very central. Room quite spacious, bed was very comfortable,  shower very large with good water pressure. It was also quite quiet too. There were lots of tiny details I was impressed by, even body lotion was provided. Breakfast was lovely too! I also really liked how you could cast apps to the TV in the room as most hotels do not provide this service.",10.0,June 2024,"June 27, 2024",Deluxe Room,2,Solo traveler,9,1,0,1,0,1,0,1,0,1,0,0.0016428434899102848
Exceptional,,"The Social Hub was  in a convenient,  central location. The hotel was  very new , with a friendly and  welcoming arrival to the hotel. The ground floor had  an open plan, inviting communal feel . 
My room was very  clean with good quality fittings, including a comfortable bed.  Free washing machines , luggage storage on my  checkout day and coffee bags in the room ( rather than instant ) , we're  all appreciated inclusions .
The hotel restaurant/ Cafe/ Bar looked good too , but I didn't try it.",10.0,June 2024,"June 5, 2024",Single Room,3,Solo traveler,9,1,0,1,0,1,0,1,0,1,0,0.0016428434899102848
Excellent experience,,"The location is excellent. 10 min walk from Queen Street Station and 5 min walk from the bus stops, it's utterly central. 

The facilities are clean, also our room was cleaned everyday. Everyone on the staff was polite and eager to help and accommodate. Very good food in the restaurant with superb service. 

The fact that we could do our laundry in the facilities was extremely convenient. 

Overall excellent experience.",10.0,July 2024,"July 10, 2024",Standard Queen Room,3,Family,9,1,0,1,0,1,0,1,0,1,0,0.0016428434899102848
Wonderful,---,Very friendly staff. Good location. Good breakfast. Clean bathroom with spacy shower block.,9.0,July 2024,"July 24, 2024",Standard Queen Room,4,Couple,9,1,0,1,0,1,0,1,0,1,0,0.0016428434899102848
Great overnight stay at the Social Hub,"Mattress could have been better, but thats just a personal choice","Great location
Excellent modern hotel
Really great food and service in the restaurant
Bedroom and facilities there were great
Liked the open areas and large open design of the hotel",9.0,May 2024,"May 26, 2024",Standard Queen Room,1,Couple,9,1,0,1,0,1,0,1,0,1,0,0.0016428434899102848
"Fun, well equipped hotel in a lively neighborhood in central Glasgow",,"Centrally located in a cool section of Glasgow, this hotel, as its name suggests, has a very social feel. There's a great common area with work and lounge sections, a decent 24hr gym, meeting rooms, laundry room and a good restaurant/bar. 
I was there for holiday this time, but it also seems like a good spot if you need to settle in for a while for work, especially if you need to be in central Glasgow.",9.0,April 2024,"May 1, 2024",Standard King Room,1,Couple,9,1,0,1,0,1,0,1,0,1,0,0.0016428434899102848
"had a great time, perfect to work as well because of communal spaces, good for groups too!",laundry can be better,"Room, communal spaces, laundry facility, pingpong/games, friendly staff, decent location",9.0,May 2024,"August 2, 2024",Single Room,2,Couple,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
Superb hotel in a great location,Nothing,"Great location only 5mun walk to all the shops and 10min from Queen Street Train Station. The rooms are very comfortable, spotlessly clean and had good facilities . The bed was so comfy and I slept really well as it was very quiet even though it was a Friday night. 
The staff were friendly and very helpful
It has a great gym and I wished I had brought my gym clothes. There are lots of places to sit and relax. 
I would definitely stay here again",10.0,July 2024,"July 6, 2024",Single Room,1,Group,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
Exceptional,,"The location was excellent and even though it was in the heart of Glasgow, it felt like it was a quiet oasis from the noise and bustle.Room was excellent,  staff were helpful and friendly,  and all the extras within the huge lobby area made it feel modern and fresh.",10.0,June 2024,"July 11, 2024",Standard Queen Room,1,Couple,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
Would stay again! The hotel was beautifully maintained and close to all the sights and restaurants we wanted to visit fo,,"Great location, lovely staff, very comfy large bed, plenty of amenities like social areas, laundry facilities and gym.",10.0,May 2024,"May 10, 2024",Standard King Room,2,Couple,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
Great place,,"Great location, lovely friendly and knowledgeable staff, comfortable bed, great communal facilities enjoyed a game of table tennis, high quality products in the room and bathroom",10.0,April 2024,"April 23, 2024",Standard Queen Room,1,Couple,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
Overall great stay. I will stay again.,"Pillows way too big. Because they were so soft it felt like they are wrapping around tour head. I would have preferred 2 smaller pillows.
But I dis not ask, maybe they would have provided.","Very moderns and clean. Staff really polite. 
Great location.
I loved the bar. It has vide area inside with glass walls. So U can see outside. 
Also seatings outside.",9.0,June 2024,"June 10, 2024",Standard Queen Room,1,Couple,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
Wonderful,,"Very easy check-in with tablets and friendly in-person assistence, great location near the central station. Very clean and comfortable rooms with a nice coffee/tea selection and some treats. The community spaces looked absolutely welcoming, everything looks very well designed and we would have loved to stay longer if we've had the time.",9.0,June 2024,"July 5, 2024",Standard Queen Room,1,Couple,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
Exceptional,,"Excellent location, quiet and clean. Good lobby facilities and friendly bar staff. Nice room too",10.0,May 2024,"June 9, 2024",Standard Queen Room,2,Couple,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
Exceptional,,"It was clean, the room and public spaces were great and the location convenient. The staff were friendly.",10.0,June 2024,"June 13, 2024",Standard Queen Room,2,Couple,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
"Excellent hotel, great facilities for working in or leisure. Great location",,"New hotel, opened two months ago, excellent location in the heart of the merchant city district. Hotel is well laid out with a very spacious feel. Facilities and rooms very comfortable. Excellent well trained staff",10.0,June 2024,"July 1, 2024",Standard King Room,1,Couple,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
Perfect central hub with great facilities for both work and pleasure,"Nothing, it’s great!","Clean, modern, friendly staff. Great shampoo, conditioner and shower gel. 
Comfy bed, great shower. Excellent location to go to a gig at Barrowlands",10.0,July 2024,"July 1, 2024",Standard Queen Room,1,Couple,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
Social and comfortable,"Our stay in Scotland was limited, so we only stayed the one night. If you have time and are able to stay longer, then choose here. 
There is nothing negative about this place.","This place was very surprising. Perfect location in the Merchant section of Glasgow. The central railway station is close by plus 'city 'sights within walking distance, like the square, museum, and town hall. The centre is in a gridlike fashion and flat so easily walkable. 
The staff were so happy, especially Temi. A nice welcome after a long day of travelling. The room was supburb. Large king bed, fantastic shower, and plenty of space for our luggage. They offered laundry facilities as well. Not many places have washing machines on offer, so this was fabulous. 
Even had a barrister who knew how to make a great coffee.",10.0,August 2024,"August 17, 2024",Standard King Room,1,Couple,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
Best Stay in Glasgow,,"Clean, comfortable, well equipped, good location, quiet room, nice spacy lounge, marvelous bar and cafe downstairs, friendly stuff, possibly to book bikes for whole day, and all this in city center for a very good price!",10.0,April 2024,"April 26, 2024",Standard Queen Room,2,Couple,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
Wonderful,,"Nice hotel with a convenient check-in and check-out system (self-service), but the staff is always ready to help. The lobby area is great and very social, with billiards, ping-pong, big sofas, and a cinema hall! I liked it so much! I realized that this lobby differs from the typical ones in other hotels where you don't feel like you belong. The Social Hub is an entirely different case.
The room was clean, and the towels were clean and fresh as well. I definitely recommend this place for staying in Glasgow.",9.0,June 2024,"July 1, 2024",Standard Queen Room,1,Family,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
Exceptional,"Honestly, nothing","Loved my stay at the Social Hub. The room was fully equipped, and very clean with fresh towels, coffee and water provided every day. The location is perfect, walking distance from the city center and all major attractions, not to mention the lovely staff. Laundry facilities are free with your stay, which was a great perk. Highly recommend.",10.0,July 2024,"July 30, 2024",Single Room,4,Solo traveler,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
Very impressed.,Wished we were staying another night!,"Very central location, friendly staff, cool relaxed lobby area with comfy sofas, books and pool tables. Gym and laundry available to use. Rooms clean and minimalist. Great cup of coffee in the morning. Will definitely stay here again as we were really impressed.",10.0,June 2024,"June 19, 2024",Standard Queen Room,1,Group,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
A wonderful experience! Love it,Nothing! Everything was perfect,"Friendly and welcoming staff, wonderful facilities including work space at the lounge area, pool table, gym, laundry etc. Also, a great location in the city centre, short walking distance to malls, train and bus stations etc. Simplistic room design, very comfortable bed and duvet, good quality of walls and flooring.",10.0,April 2024,"April 19, 2024",Standard Queen Room,1,Couple,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
An excellent stay,,"The facilities are exceptional! The communal areas are lovely and have great facilities. The room was lovely, tv super easy to connect to, the bed was huge and super comfortable! The staff were absolutely wonderful, so welcoming and helpful. Location is perfect, super quiet and central. Next time I'm in Glasgow, I will absolutely be staying here again.",10.0,April 2024,"April 18, 2024",Standard Queen Room,2,Couple,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
Clean and friendly hotel,Nothing,"Clean, modern room. Seamless check in. Nice facilities. Friendly staff. Good bar downstairs. Great location. No complaints, would stay again!",9.0,July 2024,"July 10, 2024",Standard King Room,1,Couple,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
Exceptional,"Pillows were a bit too soft for my liking, but that's just nit picking.","Lovely space! The room had everything you'd need and was very quiet, despite being in central Glasgow and near a building site. Very good price and lovely staff.",10.0,April 2024,"April 24, 2024",Standard Queen Room,1,Solo traveler,9,1,0,1,0,1,0,0,0,1,0,0.0016340891656415723
