Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Excellent stay!,the rooms are small,"it was centrally located, the staff was friendly and the hotel was very clean.",10.0,March 2022,"April 4, 2022",Small Queen Room,2,Couple,7.9,1,1,0,0,1,0,0,0,1,0,0.000848361282396435
Exceptional,"The bed sucked 
It squeaky bathroom door 
And the bed squeaked thank god we weren't frisky that night  lol","The staff was amazing 
Great location
Nice and clean",10.0,March 2023,"March 31, 2023",Small Queen Room,1,Couple,7.9,1,1,0,0,1,0,0,0,1,0,0.000848361282396435
Pleasant,"The cleanliness was subpar in our hotel room. For how crisp and clean the lobby was, I was shocked at some of the dirt and grime in our room. The vent in the restroom was packed with dust and dust balls. The TV and its remote were not well synced and made trying to work the TV a hassle, and the water was lukewarm our whole stay.",The lobby and location was great! The lobby was clean and elegant and the bistro in the lobby was great as well! The staff were extremely friendly!,6.0,January 2022,"January 2, 2022",Standard Twin Room,4,Group,7.9,1,1,1,1,1,0,0,0,1,0,0.0008450127446466784
Affordable.,The superior queen room was not what I expected. I thought it was bigger.,"Location, valet parking, rooms are very clean and excellent customer service.",10.0,July 2022,"July 15, 2022",Superior Queen Room,2,Family,7.9,1,1,1,0,1,0,0,0,1,0,0.0008350323513099075
Not currently recommended,"Gave this hotel a second chance, but it seems slightly worse than the first time I stayed. Areas of the room did not appear clean. For example, the previous guest left belongings in the mini fridge, and the rolling chair was covered with some kind of gum. Also, the light in the bathroom kept going out, and the shower simply did not work on the last morning of my stay.","The location, speedy check-in/check-out, gym, quiet room. Friendly and helpful staff.",5.0,May 2023,"May 8, 2023",Mobility Accessible Standard Room,2,Solo traveler,7.9,1,1,1,0,1,0,0,0,1,0,0.0008350323513099075
Good location and a basic room for a stay to see a  baseball game.,"The room was a bit shabby and could use a few updates, but we were basically just looking for a place to sleep for the night and did not spend much time in the room.",The location was good for attending a baseball game. The room was small but comfortable. The staff was helpful and accommodating. The coffee in the lobby was a nice touch.,8.0,August 2023,"August 20, 2023",Small Queen Room,1,Couple,7.9,1,1,1,0,1,0,0,0,1,0,0.0008350323513099074
Pleasant stay with great value for money!,Bathroom was a bit outdated and didn't have a hairdryer,"Very friendly staff, coffee and water available for free in the lobby 24/7, comfortable bed, great location in the center of downtown and great value for money. Would definitely book again!",9.0,October 2021,"October 27, 2021",Standard Queen Room,2,Solo traveler,7.9,1,1,1,0,1,0,0,0,1,0,0.0008350323513099074
"Seamless valet service with resourceful staff, cozy room and highly comfy bed",The toilet ran constantly the whole time I was there.  A nearby room had a small dog barking excessively.   (I only stayed one night and was in a time crunch and didn't inform management of either issue while I was there briefly),"Valet parking was fantastic, hotel staff was professional, friendly and resourceful.  I needed to do some (clothes) shopping and was recommended to clothing stores approx 3 miles away to which I drove. 
It was a short easy walk to the venue of the event I attended.  The room was cozy with a very comfortable bed.  I enjoyed a good night's sleep (with earplugs).",9.0,March 2024,"March 28, 2024",Small Queen Room,1,Couple,7.9,1,1,1,0,1,0,0,0,1,0,0.0008350323513099074
Good,"My room was 311 and I heard water flowing sound(from the pipe?) through out the entire stay, and my toilet also had a like leaking sound(but the water was not actually leaking). I saw other ppl who stayed on the 3rd floor talked about the same thing, so this might be a 3rd floor thing. Also the coffee machine in my room was not cleaned and it was quite nasty.","Great location, clean facility, friendly staff, the bed was really comfortable.

There is a coffee machine in the lobby, you can get free freshly brewed coffee there.",7.0,September 2022,"October 1, 2022",Small Queen Room,3,Solo traveler,7.9,1,1,1,0,1,0,0,0,1,0,0.0008350323513099074
Pleasant stay with great value for money!,Bathroom was a bit outdated and didn't have a hairdryer,"Very friendly staff, coffee and water available for free in the lobby 24/7, comfortable bed, great location in the center of downtown and great value for money. Would definitely book again!",9.0,October 2021,"October 27, 2021",Standard Queen Room,2,Solo traveler,7.9,1,1,1,0,1,0,0,0,1,0,0.0008350323513099074
Great stay in the centre of downtown Houston.,"There were smudges of make up left on the walls of the bathroom and the towels had a lot of mascara smudges from previous guests. I think they needed another bleaching, or two. Oddly, the fitted sheet for the bed didn't cover the last 1/2 foot of the bed so my feet could feel the mattress protector. This wasn't a big deal... just odd.","The location is excellent for nearby restaurants and the metro connections. The restaurant (Bistro 7?) on the ground floor was very good though they were a bit short staffed whilst I was there. They were excellent though despite being rushed off their feet! The hotel staff were friendly and check-in/out was very quick and easy. The room and bathroom were both good sizes and there were black out curtains to keep the city lights out. The hot water was quick and it didn't matter at what time of day, it was always hot.",8.0,July 2022,"July 27, 2022",Small Queen Room,3,Solo traveler,7.9,1,1,0,1,1,0,1,0,1,0,0.0008277337323180987
Very Good,"Maintenance of rooms wasn't good, we had some problems in some of the rooms. Coffee machine in the lobby was out of service for the most part of our stay.","Clean rooms, good location for downtown Houston. Great coffee machine in the lobby, but unfortunately the machine was out of service for the most part of our stay.",8.0,April 2022,"May 3, 2022",Standard Queen Room,7,Group,7.9,1,1,1,1,1,1,0,0,1,0,0.0008252306341150567
Very Good,"I requested an express cleaning service provided by the hotel, but they didn't come clean. The parking is not free.","1. The lobby is elegant and refined. The staff at the desk is pretty nice. 
2. The room is quiet and comfortable.
3. Great location! Very close to Metro stations.",8.0,December 2023,"December 29, 2023",Small Queen Room,2,Couple,7.9,1,1,1,1,1,1,0,0,1,0,0.0008252306341150567
Very Good,"Maintenance of rooms wasn't good, we had some problems in some of the rooms. Coffee machine in the lobby was out of service for the most part of our stay.","Clean rooms, good location for downtown Houston. Great coffee machine in the lobby, but unfortunately the machine was out of service for the most part of our stay.",8.0,April 2022,"May 3, 2022",Standard Queen Room,7,Group,7.9,1,1,1,1,1,1,0,0,1,0,0.0008252306341150567
The hotel staff is great but the ownership really needs to give this building some love.,"The facility is rundown. Carpet worn and though it’s clean, it feels dingy. In my room, the shower was broken—staff did arrive and repair it when I asked but, well, it shouldn’t have been broken! The light over the desk was missing(a hole where it used to be). Under desk, and near tv, wires were in a ball tumbling out of the wall.",The bed was really comfy. Staff was kind and responsive. I like the location for attending a conference at the convention center.,5.0,November 2023,"November 8, 2023",Standard Queen Room,3,Group,7.9,1,1,0,1,1,1,0,0,1,0,0.0008231281155675739
"Overall, my stay at the hotel exceeded my expectations and I would highly recommend","there were a couple of downsides to my stay. The walls were quite thin, which made it easy to hear noise from neighboring rooms. Additionally, despite reminding staff several times, the shampoo and conditioner were not replenished during my stay, which was a bit disappointing.","The lady at the check in counter was incredibly friendly and welcoming. What impressed me most was that she remembered my name when I arrived to check in, which was a pleasant surprise.  To my delight, I was upgraded to a room with added amenities, including a microwave and a mini-fridge. 

The hotel is perfectly situated in the heart of downtown, making it easy to explore local attractions and restaurants.   

The hotel offers a fantastic range of amenities.  The complimentary beverages  in the lobby were a nice touch, making it easy to unwind after a day of exploring. The laundrette on-site was incredibly convenient.  The inhouse restaurant offered a variety of delicious options, but I must highlight the signature salmon dish which was absolutely divine. The freshness and flavor of the ingredients were evident in every bite, making it one of the best meals I've ever had.  The ambiance of the hotel is inviting with a stylish lobby and there are plenty of cozy seating areas to relax or meet with friends.",9.0,July 2024,"July 15, 2024",Small Queen Room,5,Couple,7.9,1,1,1,1,1,1,1,0,1,0,0.0008156462513036724
Grand Slam,We had a queen bed and it was pretty small. I don’t know if we had s king option but next time I will go for that one.,"Distance to Minute Maid Park is perfect. The price of the room was less than parking at the playoff game. The room was clean and had all of the amenities. The staff was excellent. From the valet to the front desk and checkout everyone was very friendly and helpful. We usually stay with a large chain but this hotel was 1/4 of the price. What a hidden gem! The restaurant, Bistro 7, was very convenient and the food was good. 
We plan to stay here for every downtown event in the future. 
Our entire stay: room, and taxes, valet, and tips was still less than a room at the hotel we usually stay at.",10.0,October 2021,"October 18, 2021",Superior Queen Room,1,Couple,7.9,1,1,1,0,1,0,1,0,1,0,0.0008138110004134227
Wonderful,The gout in the bathtub could use to be cleaned and the remote for the TV didn't work and the one you can put on your phone is not user friendly,the location and the staff were awesome.  they accommodated our request to have rooms that were next to each other and that was awesome!!!,9.0,February 2024,"March 1, 2024",Small Queen Room,3,Family,7.9,1,1,0,0,1,1,0,0,1,0,0.0008110590830349683
Wonderful,"The hotel doesn’t service rooms daily, but operates on a request system where you need to call or txt if you want servicing.",This hotel was in a great location for eating out and seeing the sites located Downtown. It also had great wifi which made planning each day in Houston really easy. The room was very spacious and comfortable and had everything we needed. The staff were very friendly and helpful and we loved the self check in/out option.,9.0,July 2023,"July 13, 2023",Superior Queen Room,5,Couple,7.9,1,1,1,0,1,1,0,0,1,0,0.0008092053982118923
overall pleased,free parking / poor aeration of the gym / some rooms had very limited or no view at all looking at a brick wall very close to the window / old furniture /,location / very helpful staff very fast to react / value for money / gym equipment / courtesy coffee - team / self laundry / vending machine / room size / descent restaurant / good valet service but would prefer to know before hand that hotel doesn't offer free parking for hotel residents,8.0,January 2024,"January 25, 2024",Mobility Accessible Standard Room,16,Family,7.9,1,1,1,1,1,0,1,0,1,1,0.0008016518366617594
Good location but only adequate accommodations. Other hotels in the area were much nicer. Expensive.,"Rooms need serious updating.  Carpets old, ripped and quite dirty in well-traveled areas. No drawer space or furniture for clothes except very small closet with a few hangars. Had to ask for extra stand for suitcase. The cell phone connection on the alarm did not work. The safe did not work. Room very dark and facing an alley. When I asked for an upgrade because of these issues, the staff said the rooms were all like this and no other availability. 

Although I think it was under different management, the adjoining restaurant was extremely understaffed, they forgot our breakfast after an hour of waiting and the bar closed VERY early even on an event weekend.",Staff pleasant.  Good location. Room itself was clean. Beds fine.,6.0,April 2023,"April 12, 2023",Standard Queen Room,4,Couple,7.9,1,1,0,1,1,1,0,1,1,0,0.000798288640538659
OVERALL VERY GOOD AND WOULD EFINITELY STAY THERE AGAIN.,ABOUT THE ONLY THING I DIDN'T LIKE WAS VERY MINOR - THE DIRECTV SERVICE IN THE ROOM SUFFERED FROM SOUND DELAY WHERE LIPS AND SOUND DID NOT MATCH.,"GOOD LOCATION.  FRIENDLY/HELPFUL STAFF. ROOM WAS A GOOD SIZE WITH TASTEFUL FURNISHINGS, NICE LOBBY SITTING AREA WITH COFFEE MACHINE.  PURIFIED WATER DISPENSOR NEAR ELEVATORS ON ROOM FLOORS.  GOOD RESTAURANT JUST OFF LOBBY",10.0,March 2023,"March 14, 2023",Mobility Accessible Standard Room,2,Solo traveler,7.9,1,1,1,0,1,1,1,0,1,0,0.0007963431172841877
Exceptional,The view of the small queen rooms was limited,The room was very clean and comfortable. The staff was helpful and friendly. Location was 2 min away from where I was doing business.,10.0,February 2022,"February 19, 2022",Small Queen Room,1,Solo traveler,7.9,1,1,0,0,1,0,0,0,1,1,0.0007933578427683397
"Convenient location, lovely staff and great service",Rooms could have gotten colder haha,"Good location, free water and bottles for the full trip and very clean",9.0,August 2024,"August 13, 2024",Small Queen Room,4,Solo traveler,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
OK,The first day I took a cold shower. I was not told I had to run the water for 5 minutes before it turned warm. My coworker had a room across the hall & did not have to do that. The toilet ran nonstop.,Location of the hotel. The cleanliness.,4.0,May 2023,"May 15, 2023",Small Queen Room,2,Group,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
Wonderful,Carpet was like from a rooming house.  Really turned me off the room until I tried the bed.  Shower was super-basic but managed to ro the job.,"The bed was one of the best I've had...really, really comfy.  Location was good, but near a bit of a rougher area.  Sink and microwave were a nice touch.  Great little table for work.",9.0,March 2022,"March 20, 2022",Superior Queen Room,2,Solo traveler,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
Comfy stay for solo traveller not looking for extra amenities,It’s a little dated. Only other amenity offered is the exercise room.,"Clean and comfy. Central downtown Houston.
Coffee and latte machine available for guests.",8.0,February 2024,"February 2, 2024",Small Queen Room,9,Solo traveler,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
"Very Enjoyable, and a great breakfast downstairs !!,","I didn’t take my morning shower until 10:30 am, and the water was Cold……not freezing, just not hot…:)","Location, view of the city from my corner Deloux queen room with kithchenette.",9.0,June 2022,"June 23, 2022",Superior Queen Room,1,Solo traveler,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
"Loved the location, would consider staying here again if I came back to Houston","Room was super small, no ice machine on our floor","Location was excellent, hotel was clean, many security features , large TV was a nice feature",7.0,June 2022,"June 24, 2022",Small Queen Room,1,Group,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
"Loved the location, would consider staying here again if I came back to Houston","Room was super small, no ice machine on our floor","Location was excellent, hotel was clean, many security features , large TV was a nice feature",7.0,June 2022,"June 24, 2022",Small Queen Room,1,Group,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
"My server at the table 7 bistro was great, she was time efficient with my order and friendly.",There were hairs in the shower and on the sink. The room could have been a little bit bigger. Other than that my stay was great.,"The room was nice, I also liked the mini fridge. The location was perfect, it was right next to my interview location and the bed was comfortable.",9.0,March 2022,"March 20, 2022",Small Queen Room,1,Solo traveler,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
A good hotel and an enjoyable stay.,Having to request room to be cleaned. Check in was efficient but impersonal,"Good central location, nice room, comfortable beds",9.0,June 2023,"June 20, 2023",Standard Twin Room,2,Family,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
club quarters is a good choice,AC broken on arrival ;-( room was freezing cold,"great location, good size room with kitchen",7.0,November 2023,"February 1, 2024",One-Room Suite with Kitchenette,3,Solo traveler,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
"My server at the table 7 bistro was great, she was time efficient with my order and friendly.",There were hairs in the shower and on the sink. The room could have been a little bit bigger. Other than that my stay was great.,"The room was nice, I also liked the mini fridge. The location was perfect, it was right next to my interview location and the bed was comfortable.",9.0,March 2022,"March 20, 2022",Small Queen Room,1,Solo traveler,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
Love the location and historic look. Nice cafe downstairs. Valet was great. Megan is AWESOME!,The only negative I had was the bed. It was not very comfortable. But it also was not horrible either. Just wasn't the best.,Loved the location of the hotel. Right in downtown and walking distance to a lot of great attractions. Also liked how it had the old feel to it. Looked very classic! The free water bottles you feel yourself was pretty cool. Our room had an amazing view on 3 sides!! MEGAN WHO WORKS UP FRONT IS THE BEST!!,10.0,June 2022,"July 5, 2022",Superior Queen Room,1,Couple,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
Extra special stay with special treatment for a birthday trip!!,"A king-sized bed would have been better, but we did ok with a queen.",The location was great for going to a baseball game.  The room was exceptional.  This was a gift trip and you guys took great care of them - even above and beyond for their birthday trip!!  Thank you so much!! We will all be back!,10.0,October 2023,"October 9, 2023",Standard Queen Room,1,Couple,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
Very Good,Bathroom was a bit small.,Location was great for our needs. Enjoyed the corner room with windows looking out in 2 directions. AC was good.,8.0,September 2023,"September 4, 2023",Superior Queen Room,1,Family,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
Exceptional,Bathroom was really small,"Good location
Comfy bed",10.0,October 2021,"November 2, 2021",Small Queen Room,1,Family,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
Great bang for your buck!,"Room was smaller than expected, but big enough for my needs.","Great location to the Toyota Center. Clean, comfortable, and convenient.",10.0,September 2022,"October 3, 2022",King Room,1,Couple,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
Would stay again,My A/C filter was caked in dust and hadn’t been changed in months,Great location and clean room,8.0,October 2023,"October 19, 2023",Standard Queen Room,2,Solo traveler,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
I’d stay there again for the price.,dirty windows in the room,great location and clean room,8.0,May 2023,"May 17, 2023",Superior Queen Room,1,Solo traveler,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
Very Good,Lighting in bathroom was a little dark.,"Comfortable bed, good location",8.0,January 2024,"January 17, 2024",Small Queen Room,1,Group,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
WILL DEFINITELY BE BACK!,"Door to the main room wouldn’t close, if that wouldn’t have been an issue stay would’ve been a 10/10","Everything was nice and clean, a/c worked AMAZING! Good view of downtown!",8.0,April 2023,"May 8, 2023",Two-Room Suite,1,Group,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
Fair,"Room was not clean enough, dirty sock and candy bar wrapper found under the bed","comfortable bed, great location",5.0,April 2023,"May 1, 2023",Standard Queen Room,3,Solo traveler,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
"Very Enjoyable, and a great breakfast downstairs !!,","I didn’t take my morning shower until 10:30 am, and the water was Cold……not freezing, just not hot…:)","Location, view of the city from my corner Deloux queen room with kithchenette.",9.0,June 2022,"June 23, 2022",Superior Queen Room,1,Solo traveler,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
My stay was decent enough,Cleaning the room daily and a safe would have been nice,"The room was habitable, the bed was confortable and the location was decent enough",6.0,September 2022,"September 3, 2022",Small Queen Room,3,Solo traveler,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
"Nice place, nice staff, nice stay!",Not many rooms with two queen beds.,Clean. Good location.,10.0,October 2023,"October 17, 2023",Superior Queen Room,1,Family,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
good but hot in main room. Airflow did not reach the room,the air conditioning did not go through the man room,good location and size,8.0,July 2022,"August 27, 2022",Two-Room Suite,1,Group,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
Wonderful,Carpet was like from a rooming house.  Really turned me off the room until I tried the bed.  Shower was super-basic but managed to ro the job.,"The bed was one of the best I've had...really, really comfy.  Location was good, but near a bit of a rougher area.  Sink and microwave were a nice touch.  Great little table for work.",9.0,March 2022,"March 20, 2022",Superior Queen Room,2,Solo traveler,7.9,1,1,0,0,0,0,0,0,1,0,0.0007894981049599433
"Enjoyable short stay in a clean and comfortable room, convenient check in and friendly staff.",Lobby restrooms could be better signposted.,Central location in downtown was very convenient. The hotel was clean and well equipped. Appreciated the complementary bottled water.,8.0,June 2024,"July 11, 2024",Superior Queen Room,2,Group,7.9,1,1,0,1,0,0,0,0,1,0,0.0007873530414133744
"hotel nice, stay disappointing, service level not acceptable","The schedule for cleaning the room was once every 5 days. No clean towels, no refill of coffee pads, only after request. TV set was not working. It needed two requests and two days to get it repaired","Room was fine, location was excellent",3.0,November 2021,"November 20, 2021",Standard Queen Room,5,Solo traveler,7.9,1,1,0,1,0,0,0,0,1,0,0.0007873530414133744
It was a pleasant stay. I would come back because the pros outweigh the cons. But the prices should be lower until they,"The rooms are very dated. Carpets need replacing, room lighting needs to be redone, no dresser, no fridge, no microwave. Toilet was running at an annoying trickle, pipes make noises. The coffee maker was broken, hairdryer was broken. No airflow in the bathroom. Curtains don’t fully black-out the room.","Old historical building with beautiful decor in the lobby and amenities. Good location. VERY secure, you can’t use the elevator without your key. I felt safe. There was ease of use with everything being done with the website or app or etc. you barely have to interact with anyone. The bed and pillows were very comfortable! More comfortable than most hotels. The AC worked wonderfully. Shower had amazing water pressure and stayed hot. Late checkout at 12:30! I LOVED that!",7.0,April 2024,"April 7, 2024",Standard Queen Room,1,Solo traveler,7.9,1,1,1,1,0,0,0,0,1,0,0.0007804641518200163
meh. Good location for a Astros game but stay elsewhere otherwise,constant smell of weed throughout the premises( not the hotels fault but they could have sprayed something to assist the smell). AC didn’t work well. water leak stains and paint peeling in room. No house keeping. elevators were painfully slow,"clean lobby, great location for games.",3.0,May 2022,"May 23, 2022",Small Queen Room,2,Couple,7.9,1,1,1,1,0,0,0,0,1,0,0.0007804641518200162
Good,The cleanliness really needs improvement.,Great location. Staff were nice and helpful.,7.0,November 2021,"November 25, 2021",Standard Queen Room,4,Solo traveler,7.9,0,1,0,0,1,0,0,0,1,0,0.0007784407973958781
Good,The mattress on the bed was too hard,Location was great and the staff were helpful,7.0,September 2023,"September 29, 2023",King Room,2,Couple,7.9,0,1,0,0,1,0,0,0,1,0,0.0007784407973958781
Good,"Was rushed unloading my car and kids upon arrival.  Room was a little dated but not bad. Other than that, great stay",Loved the location and amenities. All workers were extremely helpful upon arriving.,7.0,November 2023,"November 20, 2023",Standard Queen Room,1,Couple,7.9,0,1,0,0,1,0,0,0,1,0,0.0007784407973958781
"Hmmm, thinking about moving here, I love Houston.",My room was smaller than I thought it was going to be.,"Great Location to everything in walking distance, free laundry (do it yourself)
I would definitely stay here again.
Staff was wonderful",8.0,September 2021,"September 26, 2021",Small Queen Room,3,Couple,7.9,0,1,0,0,1,0,0,0,1,0,0.0007784407973958781
