Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
great location,"The first night I stayed in room 2514 - at 6 am I heard some loud noises. I was awful. The room was close to the maid’s room. It seems that they were throwing some towels or bed sheets down through some tube and it made the laud noise. I got so mad I called the reception and yelled at them to make the noise stop. It didn’t stop. I got angry, and demanded for them to change my room (I did’t sleep for 2 nights before that, and this was my 3rd night which I didn’t get enough sleep). Unfortunatelly I used some words, and I fellt sorry about that, but I was very tired. They changed the room. However, the new room was separated by the adiacent room through a door. The women from the adiacent room were packing their luggage until 3
am to leave Bangkok and were making a lot of noise - that was my 4th night of being sleep deprived…  Due to bad soundproofing, because of the door that connected our rooms - it felt that they were packing and talking in my room.
I talked with the duty manager and we come up with an arrangement to compesant the troubles I had there during 2 out my 3 nights staying at their hotel.","I selected this hotel for its location. The 84 floor is amazing. The dinner at the 83 floor had a magical view.  Close to the hotel you can find exchange boots, massage salons, street food. The malls are at a 30 min walking distance. 
The rooms was nice, clean (I really don’t understand the comments about the “old furniture”). Maybe I should mention that I didn’t spent my days staying in the hotel room, I was always out - interested in getting to know Bangkok.",8.0,March 2023,"March 9, 2023",Special Offer - Superior Double or Twin Room,3,Solo traveler,7.7,1,1,0,1,0,0,1,0,1,0,0.0011123244621951565
"This was a great experience to stay here, loved the views of Bangkok","The wifi was only reachable standing by or very close to the door of our room, and the one big thing that let this place down was the bell boy helped us with our luggage, he took one easy to wheel suitcase (while we took the rest) up a lift to our room with us, then he stood by the door staring and said nothing and so I asked him what he was waiting for and he hinted blank faced- a tip. I thought this was very rude and greedy, and a bad taste for such an expensive hotel this service should be part of it. This place has a huge number of guests all over the world not a bad thing just means it was really busy so expect that city hotel busy vibe (maybe not why you want with small kids, in contrast to other places) but we enjoyed it. Buffets were super expensive but the Ala Cart menu food was good.","We only had one night here but was supposed to have two, I think two would have been better as the place is huge and lots to see/ look around. The upper viewing decks were stunning but only open from 10am to 10pm, I would have loved to go up for the sunrise. The room itself was simple but nice, a bit old looking. Loved the big glass windows, comfortable beds. Reception staff were friendly and welcoming, location was good as there were plenty of food and clothing stalls at the pop up night market outside (more so clothing and lots of Indian restaurants) and plenty of massage options. Walking distance to the train station to the airport which was 10/10.",9.0,October 2022,"October 22, 2022",Special Offer - Deluxe Double or Twin Room Sky Zone,1,Family,7.7,1,1,0,1,1,1,1,1,1,0,0.0011093551456387457
Good,"Hotel is among the oldest in Bangkok and a general cleaning should be done urgently . Cigarettes smoke feels across entire hotel even in non smoking floors because the ventilation system is the same. The carpets are old and not cleaned. If they improve these problems with the smoke smell and a general clean and wash of the carpets, plus some reel infusers to change the ugly smell of the hotel will be a much better environment inside the rooms and comfort will highly increase","Located close to main transportation facilities (aprox 10 minutes of walking). Stunning view from the rooms, Very rich breakfast . Kind and helpful front desk staff.",7.0,February 2023,"March 12, 2023",Superior Double or Twin Room,3,Group,7.7,1,1,1,0,1,0,1,0,1,0,0.0011039038004738396
Awesome Bangkok views from this Hotel,The hotel itself and especially the rooms are quite outdated.,"The views from the room (58th floor) and from the restaurant (81st floor) are amazing. Rooms are also very spaciuos and the bed was comfortable. The breakfast offered a lot of choice of food, and was good quality. Staff is friendly.",8.0,June 2022,"August 12, 2022",Deluxe Double or Twin Room Sky Zone,1,Group,7.7,1,1,1,0,1,0,1,0,1,0,0.0011039038004738396
i liked it VERY much ..the foods and staff were REALLY nice...but NO i wouldnt stay here again,the place is like picaddilly circus with tourists!...they seem to visit the hotel as part of the tour of bangkok...its REALLY busy ..and not as a hotel but as a tourist site. Every lift is FUILL with tourists and you have to wait ages fro a bit of room to get in. The cocktail bar is a wast of time..as it just doestn work and really?kids?..no thanks,the room was good...the facilities were good...the lifts are a bit confusing but work well...the staff are really nice....the breakfast was amazing and the coffee bar was lovely. the view from the room and from the restaurant is amazing,7.0,March 2024,"March 25, 2024",Special Offer - Superior Double or Twin Room,2,Solo traveler,7.7,1,1,1,0,1,0,1,0,1,0,0.0011039038004738396
Very Good,"Room functional, bathroom okay. Renovation is recommended. A/C was working fine, a little too noisy.","The location is fantastic. Airport Link station Ratchaprarop within walking distance 3min, even with bagage. Khlong boat also withing walking distance of 5min. 
Night market just in front of the entrance - food, clothes, small streetfood shops.
Our room was in 58th floor, view was very nice. 
Breakfast in restaurant was okay, many different dishes available. Next time I would rather go for fruit on the street.
Pool was quiet and relaxing, pool towels were provided free of charge.",8.0,February 2023,"February 20, 2023",Junior Suite Sky Zone,3,Family,7.7,1,1,0,0,0,0,1,0,1,0,0.001101064095773118
worth the stay,Room could use some renovation.,"Impressive view from the room, as well from the restaurants. Very good breakfast buffet. Location also nice.",8.0,February 2023,"March 15, 2023",Junior Suite Sky Zone,2,Couple,7.7,1,1,0,0,0,0,1,0,1,0,0.001101064095773118
Reach for the stars,"Bed join with linen could have been smoother. 
Toilet flush early morning didn't seem to work until later hours. Might be a pressure thing. Shower similar with hot water. The bathroom could do with a couple more hooks.",The best and greatest variety buffet breakfast I've ever had. Comfortable mattress and pillows. Clean. Night views from the top levels are great!,8.0,July 2024,"July 13, 2024",Deluxe Double or Twin Room Sky Zone,3,Couple,7.7,1,1,0,0,0,0,1,0,1,0,0.0011010640957731179
Very Good,"The room hotel is old and it should be renovated,
the bed and pillows not so comfortable. The cleaning is superficial, we had the fridge very dirty in the room.","The location is great, near train station for the airport(5 min walk).In front of the hotel starts the night market. The 360 view is great, and also the view from the room(64floor).
The breakfast is incredible at 81 floor, great variety of food, and every day we received 2 bottles of water in the room.",8.0,May 2024,"May 8, 2024",Junior Suite Sky Zone,3,Couple,7.7,1,1,0,0,0,0,1,0,1,0,0.0011010640957731179
I would love to stay again if it weren't of insects,Full of cockroaches in the room,"The view from the room is excellent, Good breakfast",5.0,June 2024,"June 29, 2024",Deluxe Double or Twin Room Sky Zone,5,Family,7.7,1,1,0,0,0,0,1,0,1,0,0.0011010640957731179
Wonderful,"Cleaning could me more perfect. If there are carpets, should be clean.",Dinner with the view. Wiev from the room. Very nice room. Great stuff.,9.0,May 2022,"May 28, 2022",Special Offer - Deluxe Double or Twin Room Space Zone,1,Solo traveler,7.7,1,1,0,0,0,0,1,0,1,0,0.0011010640957731179
Surround the Hotel is nothing! so it’s just the view!,The rooms went come in the years! I expected more for the highest hotel in town!,The view of the room and the very good breakfast,7.0,September 2022,"September 23, 2022",Deluxe Double or Twin Room Sky Zone,1,Couple,7.7,1,1,0,0,0,0,1,0,1,0,0.0011010640957731179
A busy central Bangkok hotel.,The rooms look far fresher in the booking.com photos than they do in reality. The hotel corridors need better lighting and some areas are quite dark.,"A very central busy location. Superb view from the 360° viewing gallery on the 77th floor.  Great breakfast selection, although you do need to get there early as the dining room can get very busy.",6.0,January 2024,"January 24, 2024",Special Offer - Deluxe Double or Twin Room Sky Zone,2,Couple,7.7,1,1,0,0,0,0,1,0,1,0,0.0011010640957731179
"I don't recommend. the views are great the rooms smell like moist, dusty air.",there was also a strange smell. It smelled like the walls were wet or damp. We smelled it in the hallway and in our room. We asked to change rooms and the room they were going to change us to smelled worse so we just stayed the one night. Just our room was disappointing. The hotel is outdated and just smells and feels old.,The location was central enough. We only stayed one night and we wanted a room with an amazing view which it had.  The buffet and food options were GREAT. just our room was disappointing. The hotel is outdated and just smells and feels old.,1.0,November 2023,"December 27, 2023",Junior Suite Standard Zone,1,Couple,7.7,1,1,0,0,0,0,1,0,1,0,0.0011010640957731179
Loved our stay. We will come back with our families,Lifts are kind of old and I saw lot of guests including us struggling to enter the floor no. of their room. Most of the time this key card system just dont take the entry. Then you keep going from top floor to bottom and then up again.,"We stayed just one night here. Being here in Thailand since last 13 years I always wanted to visit this rooftop revolving deck. Finay booked one night stay and selected Sky Zone rooms. They were kind enough to upgrade us to suite. It was on 73rd floor and the view was breathtaking from our room. Being a big hotel it becomes hard to maintain every small thing. So if you can egnore that that this place is right at the heart of bangkok. Nearby restaurants, shoppings malls like Indira Square, platinum etc",9.0,March 2023,"March 27, 2023",Deluxe Double or Twin Room Space Zone,1,Family,7.7,1,1,0,0,0,0,1,0,1,0,0.0011010640957731179
Perfect if you’re not precious.,The dining room is a bit school cafeteria and the rooftop bar is enclosed and noisy giving the feeling of the budget hotel it is.,"I like the rooms and the expansive views over the city. It’s soo high up that you can stand in front
Of your full length windows without clothes and not worry about anyone seeing you. 
The breakfast buffet is the largest I have seen at any hotel and the prices are very reasonable. 
It’s also beside the airport rail link with a free bus shuttle.",9.0,August 2024,"August 19, 2024",Junior Suite Sky Zone,2,Couple,7.7,1,1,0,0,0,0,1,0,1,0,0.0011010640957731179
Disappointing,"Room amenities, very old room furniture.","Location, room size and breakfast",4.0,May 2023,"May 21, 2023",Junior Suite Sky Zone,2,Couple,7.7,1,1,0,0,0,0,1,0,1,0,0.0011010640957731179
"Good, centrally located hotel with a great view","However,  the hotel is a bit dated and as a result, there's squeaking coming out of the corridors (probably the pipes) which can be heard in the rooms (fixed with earplugs), and the wifi in my room at least kept getting disconnected (which was also fine because I had available data to use). The location is okay in terms of distance to the attractions, but right outside the hotel felt a bit unsafe for a female solo  traveller.","The hotel has an amazing view from the top and the rooms of the whole city and I was very impressed with the buffet menus available as well as the breakfast buffet, bars, restaurants. The staff were super helpful and polite. I was able to take the shuttle every day which drops you off at the big shopping centres and very close to the hop on/hop off bus too. My room was cleaned daily and I had a bathtub and a shower at my disposal and toiletries provided. You can stay at the hotel all day if you want to as there is plenty to do (gym, spa, mini golf, fruit buffet, floating market, pool)
Some reviews mention traffic at the lifts, however i never had any issues. As expected for a high rise building there are different lifts for different floors but the tourists there visiting the rooftop are using different lifts so there is no disturbance of hotel guests.",8.0,March 2024,"March 24, 2024",Special Offer - Superior Double or Twin Room,3,Solo traveler,7.7,1,1,1,1,1,0,1,0,1,1,0.0010993440579983153
Had a beautiful stay in BSH,Everything is ok except the toilet room has a smell but its clean though there was something rotten and the cleaners were very helpful.i think its coming from the sewer of bath tub..3414 is the room pls check it,Employees are nice..Room is big and Its nice and comfty and clean..near nyt market and train station.food is good esp breakfast,8.0,July 2024,"July 24, 2024",Special Offer - Superior Double or Twin Room,7,Family,7.7,1,1,0,0,1,1,1,0,1,0,0.0010901289450730562
Very Good,"I was shocked when asking to pay for 2000THB security deposit in cash when check in, i thought it can be pay by credit card. I accept security deposit pay by cash if told by booking.com before the stay, cause I can exchange more THB before visiting Thailand. Hotel need to do renovation, although the room was big, but all the furniture and carpet are outdated. The lady staff on duty at the observation desk behaviour need lot of improvement.","Reception staffs were friendly and accommodating when check in, the location is perfect, night market just in front, 24Hour convenient store and many restaurants nearby. Hotel also provide free shuttle bus service to famous shopping centre nearby. Stay on 73rd floor, the room was clean and big, nice city view from room, guests in house can go to observation desk without fee. Nice Bangkok City view on night time. Overall satisfied with 3 night stay.",8.0,March 2023,"March 4, 2023",Junior Suite Sky Zone,3,Solo traveler,7.7,1,1,0,0,1,1,1,0,1,0,0.0010901289450730562
Affordable. Comfortable. Highly recommended.,The air-conditioning is loud. Some of the rooms smell damp and moldy. The elevators can become heavily crowded at certain times of the day.,Great location. Great views. Great breakfast. Spacious rooms. Well facilitated.,8.0,April 2024,"April 30, 2024",Special Offer - Superior Double or Twin Room,1,Couple,7.7,1,1,1,1,0,0,1,0,1,0,0.0010899928593135384
FANTASIC TRAVEL IN THIS HOTEL,"First , The TV is maybe one of the weakness you have as the size of TV may small but it resolution not clear and watch movie may due to Wi-Fi limit unable easily finish watch. 
Second , The Shuttle to MRT station full timing information not clear and hardly to suit the timing as we went out early. 
Lastly, Lack of introduction for the Gym and Swimming Pool facility in the lift and Lobby floor. This cause we missed the chance to enjoy the facility if we don't discover by our own.","First , The room was amazing as I book Space Zone although not the floor between 70 to 74 , but I also happy as room size quite huge. Bathroom got bathtub which can enjoy easily. Moreover, The location was easily found and easy for grocery also as night market at below the building. The Hotel also provide double pillow for different type of people to sleep. All necessary equipment also have inside the room and safety is protected as it need to have access card to enter the floor. Lastly , The Breakfast was awesome and can choose between 78 and 81 which indoor or outdoor also can. Worth the price for this round which you can enjoy the 360 degree on top floor.",10.0,January 2023,"February 23, 2023",Deluxe Double or Twin Room Space Zone,5,Family,7.7,1,1,1,1,0,0,1,0,1,0,0.0010899928593135384
Very Good,Hot water in shower tkaes long time and come and go. Room old and outdated also the carpet need deep clean same the halways have unpleasent smell . Aircon dirty seems nobody clean the filter for years. Takes 2 elevators to get room . Card readers in elevator not work so good,The view the room size huge the commfy bed the market down allot tv stations . Polite staff . Near sky train to airport . And the view is great see bkk from above specially if have lightnings is amazing,8.0,September 2022,"September 23, 2022",Special Offer - Superior Double or Twin Room,1,Couple,7.7,1,1,0,1,1,0,0,0,1,0,0.0010851316842525947
Good vslue hotel close to the shopping district,"Not alot to dislike. It can get busy during lunch and evenings when they have outside trips using the redtaurants on the 77th and 81st floors, you tend to have to wsit for the lift/elevator to your room.","Great location if you like shopping, it is within walking distance of Central World, Platinum, Big C etc. The views are excellent from the top of the tower. The food choice is very good and caters for all. The rooms are spacious and well equipped, the views are breathtaking, taking in the Bangkok skyline. It is also close to the Skytrain station A7, making travel to and from tje airport easy. If you like the nightlife you may have to travel to Khaosan Road or Nana Plaza.",9.0,November 2023,"November 24, 2023",Special Offer - Superior Double or Twin Room,2,Group,7.7,1,1,1,1,0,0,1,1,1,0,0.0010805519085007019
Exceptional hotel!,"Although room was booked for 2 adults and 1 child, we had to pay extra for the child's breakfast. Wifi was a bit chunky, maybe it's complicated due to high building and lot of concrete, so having 4G backup if you need to work is essential.","This hotel is exceptional! Although a bit dated, the views from the room and roof are breathtaking. Breakfast at the 81st floor is quite an experience. Also the quality of the breakfast is best I've seen in Thailand - everything you could wish for, they got. Nice swimming pool too. We were there for my wife's birthday, we were greeted by decorated room and a cake. Huge thanks! Absolutely recommend!",10.0,April 2022,"May 4, 2022",Superior Double or Twin Room,3,Family,7.7,1,1,1,1,0,0,1,1,1,0,0.0010805519085007019
Old bedding and uncomfortable bed,"The bed, towels, bedding and the smell od the bathroom drains.  It was nauseating  the shower water would not drain...aircon was freezing and could not be controlled","The location, staff and breakfast",6.0,July 2022,"July 14, 2022",Superior Double or Twin Room,5,Couple,7.7,0,1,0,1,1,0,1,0,1,0,0.0010799283631985801
"Friendly, helpful staff, in a great location, and excellent food!",Rooms are spacious but need to be updated.,"Location, staff and food are all top notch.",8.0,December 2023,"January 5, 2024",Deluxe Double or Twin Room Sky Zone,1,Group,7.7,0,1,0,1,1,0,1,0,1,0,0.0010799283631985801
Looks like the owners are trying to sqeeze the last penny without investing anything,"Really outdated, with stains all over the place, air conditioner making sounds of a 60's car engine and keeping whatever temperature it wanted, card readers in the elevators not working, etc","Staff is doing their best. View from the top (including the breakfast area) is top notch. Breakfast is fair, but not exceptional.",6.0,October 2022,"October 8, 2022",Deluxe Double or Twin Room Sky Zone,3,Group,7.7,0,1,0,1,1,0,1,0,1,0,0.0010799283631985801
Fair,"The hotel room left much to be desired. Despite its spaciousness, the overall impression was quite underwhelming. The curtains looked cheap and contributed to a dull atmosphere. Additionally, both the room and the corridor had a noticeable dusty smell, which detracted from the overall experience. The toilet water pressure was also odd, causing water to splash out when flushed, and the TV channels offered no decent movies to enjoy.","The hotel's location is excellent, being close to shopping malls, the bazaar, numerous restaurants, and a 7-Eleven convenience store, which made exploring the area very convenient. The staff was very welcoming and made the stay enjoyable.",5.0,July 2024,"August 2, 2024",Superior Suite Standard Zone,5,Couple,7.7,0,1,0,1,1,0,1,0,1,0,0.0010799283631985801
great location with great views.,"hotel is old, musty smell when at the 18th floor lobby.
rooms need to be upgraded as most of the things are old.
lift organization could be better.","the staffs are great.
location is great with street food at door steps.
free access to the top floor for the great view in Bangkok",8.0,October 2023,"October 12, 2023",Special Offer - Deluxe Double or Twin Room Space Zone,4,Family,7.7,0,1,0,1,1,0,1,0,1,0,0.0010799283631985801
Our stay was memorable,"The wifi was very unstable. We had to use our own data which we purchased for use outside the hotel. 
The water drainage system is deficient. When we enter the bathroom there is a bad smell",Breakfast was excellent. The different locations make it enjoyable. The service was also recommendable,8.0,November 2023,"November 26, 2023",Deluxe Double or Twin Room Sky Zone,3,Couple,7.7,0,1,0,1,1,0,1,0,1,0,0.0010799283631985801
Great view of the city.,"No double bed rooms available in the upper floors as requested. Was then given a lower floor room which requires a lift change to reach the breakfast and lookout areas.
Room and floor had watery cleaning amonia type smell throughout which we couldn't clear.","Good breakfast but too busy and closes too early at 10am. Everybody rushing before breakfast closing with so many people there and cramped for room.
Room size and location good.",6.0,August 2023,"August 18, 2023",Superior Double or Twin Room,1,Couple,7.7,1,1,0,0,0,0,1,1,1,0,0.001071515173928112
excellent location but some amenities needs improvement on breakfast room delivery and laundry.,Long wait time for Coffee in the morning to provide at room and high charges on laundry.,The service was very good. They changed the room that was not cleaned and provided the room with a better view.,8.0,November 2023,"December 20, 2023",Special Offer - Superior Double or Twin Room,2,Family,7.7,1,1,0,0,1,0,0,0,1,0,0.001070661766117176
"Well, I stay perfectly I like everything esp the breakfast international buffet. the room is great.",Nothing! I hope for may next visit I got room upgraded like my first time visit Thailand,"I really the place , very accessible, the room is big the staff is friendly, amazing views . Good job",10.0,July 2024,"August 6, 2024",Superior Double or Twin Room,3,Family,7.7,1,1,0,0,1,0,0,0,1,0,0.001070661766117176
Great hotel for the money with great views,"The floor of the whole room was dusty , dirty and there was a lot of women hair all around the room including the desk , bed and bathroom.","Great location , great staff , good size room.
The hotel looks a bit old but is well kept.
Great and helpful staff.",9.0,June 2024,"June 2, 2024",Deluxe Double or Twin Room Sky Zone,2,Family,7.7,1,1,0,0,1,0,0,0,1,0,0.001070661766117176
Best view of Bangkok!,"Didn’t Like

Location 
Not the easiest to get onto Sukhumvit, you 
need to get the airport rail link then onto BTS. 
It’s quite far from places like Wat Arun/Wat Pho etc.

Room and Cleanliness
Slightly dated but very well looked after.","Liked

Location 
5min walk from nearest BTS/MRT/Airport rail link stop
Great street food nearby, very good night markets.
Some very cool bars and restaurants right at the
hotels doorstep.

Staff
Friendly
Happy
Helpful

Amenities 
Hotel has everything! The BEST view of Bangkok, 
many bars and restaurants at multiple levels 
(We cannot comment on how these are as we did 
not use them)
Gym and pool look well looked after and clean.
A revolving viewpoint at the top floor is a MUST! 
Makes the cost of the room absolutely worth it.

Room and Cleanliness
Well equipped 
Room was spotless.
Bed super comfy, great night sleep.",9.0,August 2022,"August 20, 2022",Special Offer - Deluxe Double or Twin Room Sky Zone,1,Couple,7.7,1,1,1,0,1,0,1,0,1,1,0.0010699755376451412
"Did not like the rooms, but view was nice and best breakfast ever.","The hotel as a disappointment, we had deluxe rooms, but not even sure the ones we got, were acutally deluxe. Small rooms on the corner of the 51st floor, which had an open ceiling panel without any warnings about some maintance being done. The whole floor smelled not so good as well. Needs renovation, pool on the 20th floor has no real view when you swim and is outdated. All the time there we got treated as guests who want to see the platform or smth and had to prove by the elevators everytime I actually do have a room there and know were I am going (to my room). All of us are over 172cm, thus the shower was to low and beds to short.","Breakfast was a blast, many options and nicest was the one on 82th floor, were you can even sit outside and enjoy the view. Water pressure in the shower was one of the best we experienced in Thailand.",6.0,September 2022,"October 3, 2022",Deluxe Double or Twin Room Sky Zone,2,Group,7.7,1,1,0,1,0,0,1,0,1,1,0.0010680745112832187
good hotel to stay if you are in bBangkok for a day or two,The hotel is very busy. you need to take 2 to 3 lifts to reach your room. the hotel entrance is crowded with the market,"good location. very good view. they upgraded us to a deluxe junior suite, however it was not the top floor I wanted but a good room. nice breakfast on top of hotel 83rd floor.",8.0,September 2022,"September 8, 2022",Deluxe Double or Twin Room Sky Zone,1,Couple,7.7,1,1,0,1,0,0,1,0,1,1,0.0010680745112832185
Overall great experience. Super good location. All big malls are in walking distance from this place. Would love to stay,"Waiting time in the lift.  For reaching to your room from ground level, you have to pass through Atleast 2 sets of lift. It is a 84 floor apartment. 4 lifts in one apartment were causing high waiting time",Super Location. Very spacious Room Super large buffet spread,9.0,January 2024,"January 10, 2024",Special Offer - Superior Double or Twin Room,2,Couple,7.7,1,1,1,0,0,0,1,0,1,0,0.0010677728582689267
Comfortable stay for a good price - very good location.,Hotel is quite old and rooms are looking a little dated.  Minimal furniture in living room.  Was disappointed that the room did not look like the photos on booking.com,"Great location,  excellent and varied selection at Breakfast. Room fairly quiet, very spacious.  We appreciated having a separate living room, as well as the bedroom and large bathroom.",7.0,March 2024,"March 15, 2024",Superior Suite Standard Zone,3,Couple,7.7,1,1,1,0,0,0,1,0,1,0,0.0010677728582689267
Fun and easy to get to places,"Don't use the smoking rooms, they have not ventilation and the smoke stays.",The view and food were good. Don't expect Morden day rooms and facilities. But I still enjoyed my stay.,8.0,July 2023,"October 13, 2023",Superior Suite Standard Zone,4,Couple,7.7,1,1,1,0,0,0,1,0,1,0,0.0010677728582689267
Very Good,Room odour was a bit stale in some rooms as I booked 3 rooms - late check out could be more accommodating to encouraged visitors to be more relaxing.,The view top floor excellent  - the breakfast and downstairs coffee lounge was quite good more towards outstanding - only the pricing for room a bit on the high side for value,8.0,February 2024,"March 4, 2024",Special Offer - Superior Double or Twin Room,1,Family,7.7,1,1,1,0,0,0,1,0,1,0,0.0010677728582689265
Decent,"Since it is the tallest hotel in Bangkok, the interior is very outdated. It should have some renovation for the rooms. The water system for the shower is very bad I felt because I am unable to adjust to the right temperature of the water that I want, it's either too cold or too hot, and I am unable to adjust it to in between.
They really should have taken advantage of being the tallest hotel in Bangkok with updated amenities.","Since it is the tallest hotel in Bangkok, it's high-rise attractions and views are definitely good. In my opinion, the breakfast selection is good. The location is also good, plus there are shuttle bus services from the hotel to the train station.",4.0,September 2023,"September 18, 2023",Special Offer - Superior Double or Twin Room,4,Solo traveler,7.7,0,1,0,0,1,0,1,0,1,0,0.0010648443420212404
Very Good,"Rooms are dated and not very wel decorated. 
Bath room is also dated . All ok but need update. 
Price with discount is ok . But normal rates are to high .","Sky View and breakfast is super .
Service personal top. 
Price with many discount possible. 
For a couple of days with family it is recomended",8.0,August 2023,"August 25, 2023",Superior Double or Twin Room,1,Family,7.7,0,1,0,0,1,0,1,0,1,0,0.0010648443420212404
