Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Would happily stay again.,No complaints,Close to the airport with good free shuttle service. Welcoming staff and good restaurant next door. Good breakfast in the morning.,8.0,May 2024,"May 31, 2024",King Room,1,Couple,8.8
Excellent,nothing,"Breakfast was comprehensive and really good with great service.  included a full continental and cooked breakfast.  this place has Aurora Borealis info and viewing areas, great service all around and all the staff are very friendly and happy",10,May 2024,"May 29, 2024",Queen Room with Two Queen Beds,2,Couple,8.8
Wonderful,"Everything was great. Glad we had car to get about in though, as quite far from shops","The staff were great. Fantastic choices for breakfast. Nice comfortable rooms and so nice to have a jug in room, for a cup of tea as this gal does not like coffee! Everything was wonderful!  Thankingyou",9.0,May 2024,"May 26, 2024",Queen Room with Two Queen Beds,1,Couple,8.8
Totally worth it,Honestly was pretty happy,Great location with fantastic amenities! We will definitely be coming back!!,10,May 2024,"May 23, 2024",King Room,1,Group,8.8
Exceptional,,Location was amazing!,10,May 2024,"May 20, 2024",King Room,1,Family,8.8
Best place to stay in Fairbanks,,This brief stopover was one of the pleasant surprises of our trip to Fairbanks to start our Princess Cruise Tour.,10,May 2024,"May 19, 2024",Queen Room with Two Queen Beds,1,Couple,8.8
I liked this place.,Liked everything.,"1)Great, friendly, on-time 24-hr Airport Shuttle service.
2)Awesome breakfast buffet.",9.0,May 2024,"May 18, 2024",Queen Room with Two Queen Beds,2,Group,8.8
Will book again an extra day just to take advantage of the excellent facilities,N/A,"It was fabulous rooms, amenities , food was awesome!",10,May 2024,"May 11, 2024",King Room,1,Couple,8.8
Friendly Staff,Not modern,Near airport,10,March 2024,"May 10, 2024",Queen Room with Two Queen Beds,2,Group,8.8
Purpose of trip to pick up daughter from UAF. Wish I had a bit more time to enjoy all the features of Pike’s.. next time,No complaints,"Clean, friendly staff, great breakfast",9.0,May 2024,"May 6, 2024",King Room,1,Solo traveler,8.8
Our stay was great and the rooms was very nice.  I would recommend the lodge to anyone that I know.,N/A.  Everything was great.,They offered a variety of different items to eat and it was excellent.,10,April 2024,"April 30, 2024",Queen Room with Two Queen Beds,3,Family,8.8
A great and comfortable place to stay.,"Friendly staff, convenience, breakfast.",A great location,10,April 2024,"April 16, 2024",Queen Room with Two Queen Beds,1,Couple,8.8
The best place to stay in Fairbanks!,Nothing! It made for a very comfortable stay and I will definitely be back.,"I loved the included breakfasts (better than your usual continental breakfast), the daily $1 ice cream in the salon, the sauna, and the view of the Chena River.",10,April 2024,"April 14, 2024",Queen Room with Two Queen Beds,3,Family,8.8
Home away from Home.,None,Its makes me feel at home. It has a very welcoming ambiance. Very clean and facilities are just impeccable.,10,April 2024,"April 7, 2024",Queen Room with Two Queen Beds,5,Group,8.8
Very Good,,"Location, rooms, breakfast.",8.0,April 2024,"April 7, 2024",Queen Room with Two Queen Beds,2,Family,8.8
Alaskan Lodge style accommodation with loads of character.  Breakfast buffet basic but good.,"Rooms were dark as the heavy curtains were needed to keep the warmth in with only lamp lighting.  Great location as I stated but as its a good distance from town there are no other restaurant options to easily visit without a car.  Kitchenette with full size fridge and microwave but no utensils, cutlery or plates.","A very ""Alaskan"" lodge with character.  I stayed on night in an ""Aurora View"" room prior to a three night stay in a comfy cabin. Comfortable common areas and the theatre room showing an old but interesting Aurora doco was good.  Breakfast basic but suitable.  The restaurant/bar a walk across the parking area was good.  Great location not far from the airport and free shuttle. If the aurora was showing it would be a perfect location but alas cloudy and snowing when I visited.",9.0,March 2024,"April 5, 2024",Bungalow with Garden View,3,Solo traveler,8.8
Lovely stay.  Would return.,Can’t really think of a negative,"The staff for the most part were great.  Friendly, helpful, accommodating, generous breakfast buffet, shuttle reliable and again accommodating.  Restaurant next door had good food and very friendly staff.   It was a pleasure staying here.  Shout out to Stephanie! Thank you.",9.0,April 2024,"April 3, 2024",King Room,1,Group,8.8
Recommended.,The tray on the sink was not that clean. I could hear people walking on the upper floor.,Prompt airport shuttle. Great location. Breakfast was basic but good.,9.0,March 2024,"April 1, 2024",Queen Room with Two Queen Beds,1,Solo traveler,8.8
Great hotel beyond expectation. Good value!,None,Breakfast is great like home meals! The breakfast lady is wonderful. The location is great. We are able to see aurora within one hour of our arrival. Very smooth to ride shuttle from airport.,10,March 2024,"March 31, 2024",Queen Room with Two Queen Beds,1,Family,8.8
Best Lodging I have ever Experienced,Everything about Pikes Waterfront Lodge was fantastic.  This is the place to stay.,"Breakfast for good.  There was a nice selection and nice breakfast room. You are even able to see the Aurora on clear nights from the hotel, which I did in March.  They will call you to let you know if it is visible so you don't have to wait .  The rooms are nice and beds are comfy.  The location is convenient.  Nice restaurant next door . We ate their twice in five nights.  They have a nice selection at reasonable rates. I can't say enough good things about this place. It was much much then I expected.  A true value for the rate.",10,March 2024,"March 28, 2024",Queen Room with Two Queen Beds,5,Group,8.8
"Perfect stay near the airport, comfortable bed and delicious breakfast.",,"Excellent service, everything very clean, comfortable bed and delicious breakfast!",10,March 2024,"March 28, 2024",King Room,1,Group,8.8
Pikes waterfront Lodge is my favorite hotel in all Alaska!,I Loved everything,"Loved the breakfast, the staff was nice about late checkout I really appreciate the courtesy.",9.0,February 2024,"March 25, 2024",King Room,1,Family,8.8
A good place to stay in Fairbanks Alaska,None,It offers a lot of activities within the premises,10,March 2024,"March 25, 2024",King Room,3,Solo traveler,8.8
The Pike’s Wayerfront Lodge the best place to stay!,Everything and I said it above.,"It is in a very nice environment by the river. Outside and inside beautifully decorated with are statues of animals and birds. Also use logs in de building for decoration to give the filing of Alaska stile. Also outside have a solarium, also to use for Aurora viewing. 
On site also has a very good restaurant with reasonable price.
The room was very comfortable with big TV, coffee and tea maker also fridge and microwave. The staff was very nice and helpful.  
Excellent hot and cold food for breakfast. I really recommend for every one. I will go back in the summer again. 
It also close to the airport and they shuttle pick you up and take you back when you leave.",10,March 2024,"March 23, 2024",Queen Room with Two Queen Beds,5,Solo traveler,8.8
Enjoyed the stay.,,Like location.,10,March 2024,"March 21, 2024",Queen Room with Two Queen Beds,1,Couple,8.8
"Great and well priced place to stay with tons to do for everyone. Though the beds are hard, they’ll get you out of them",The beds and pillows were rock hard and the breakfast buffet lines should be better organized to avoid confusion or additional waits and crowding,"So many amenities, lots of space, extremely kind staff, and tons to do on the property. Bathrooms, room, and overall resort were well kept as well. On our last night we were able to see the Aurora outside!",8.0,March 2024,"March 21, 2024",Queen Room with Two Queen Beds,3,Couple,8.8
A jewel of the north,No complaints,"Friendly, cheerful, comfortable hotel with a lot of amenities. Exceptionally friendly staff, nice and appealing  rooms. Good breakfast options. Lots of cozy places to sit in the various common areas. Gift/snack shop onsite. Highly recommended!!",10,March 2024,"March 21, 2024",Queen Room with Two Queen Beds,2,Group,8.8
Girls 60 trip,,Everything!,10,March 2024,"March 19, 2024",Queen Room with Two Queen Beds,3,Group,8.8
Pleasant.,My husband got some insects bites while there in mid winter.  We still worry they were from bed bugs.,Enjoyed all the artwork and daily $1 ice cream.,9.0,February 2024,"March 17, 2024",King Room,2,Couple,8.8
Short but sweet!!,,"The staff are all very friendly and helpful. I was able to store my bags and then check in early, which was much appreciated. I stayed in a beautiful cabin right on the river, frozen, but it was a great location and fireplace was a bonus!!",10,March 2024,"March 13, 2024",Bungalow with Garden View,2,Solo traveler,8.8
Great place to stay when visiting Fairbanks!,there was one front counter women who was rude and short with everyone,"well located, good services, free breakfast, good restaurant and bar.",9.0,March 2024,"March 12, 2024",King Room,1,Group,8.8
Very Good,they only clean room every 4 days,"good breakfast, have aurora call but didn't receive it since it's cloudy. very close to airport",8.0,March 2024,"March 10, 2024",Queen Room with Two Queen Beds,1,Couple,8.8
Pleasant Stay.,Over-hyped free breakfast was mediocre and repetitive. Better at a Marriott Fairfield or Redidence Inn.,"Old school ambiance, river view king room, sauna and steam room, free ice cream every evening, helpful staff.",9.0,March 2024,"March 5, 2024",King Room,5,Couple,8.8
"If you want to stay in a place in Fairbanks and stay at Pikes, the customer service in the rooms and everything there is",,Location,10,February 2024,"February 26, 2024",King Room,1,Group,8.8
"My husband had a medical procedure, involving an overnight hospital stay. He was only able to stay the first night. I st",No complaints at all,"Location, price, service and their amazing breakfasts always bring us back!",10,February 2024,"February 25, 2024",Queen Room with Two Queen Beds,2,Couple,8.8
I will be back,Internet was in and out……….to be expected in Alaska,,10,February 2024,"February 24, 2024",Bungalow with Garden View,5,Solo traveler,8.8
Exceptional,,I am  comfortable while staying .staff are friendly,10,February 2024,"February 24, 2024",Bungalow with Garden View,6,Couple,8.8
Fantastic stay for the amenities!,"It was a little dated and staff were a little awkward sometimes, but overall it was a great time.",Loved the facility and all of the amenities!,10,February 2024,"February 21, 2024",Queen Room with Two Queen Beds,3,Group,8.8
"Perfect mini couples getaway! Super cute cabins to make you feel like you’re truly camping, had fire pits throughout the",,"Loved the camping cabin feel while still having access to amenities like, restaurants,  bar and shops on site.",10,January 2024,"February 20, 2024",Bungalow with Garden View,3,Couple,8.8
Exceptional,,Excellent facilities.,10,February 2024,"February 14, 2024",King Room,2,Couple,8.8
Fantastic location and good rooms.  Everything we needed for a short stay and would stay here again.,"I eat plant based, so for me, I wish there had been a few more choices.  Maybe some packaged oatmeal? Fruit?  I don't make a big deal of it but it was something I noticed.","Breakfast was ok....pretty standard. 
Location (for us) was perfect!  Close to the airport and the highway. 
We did not partake in many activities onsite but nice to know they were there. Loved the gift shop...very well appointed.",8.0,February 2024,"February 8, 2024",King Room,3,Couple,8.8
Exceptional,"They do not turn outside lights dim or off when northern lights showing, thus making lights less visable.","Great lodge!  Comfortable beds, great staff!",10,February 2024,"February 7, 2024",King Room,1,Couple,8.8
The Best in Fairbanks AK,,Fantastic staff common area great,10,February 2024,"February 3, 2024",King Room,1,Couple,8.8
Love it,Breakfast was good just need more or various items,Close and comfortable,9.0,January 2024,"February 1, 2024",King Room,5,Couple,8.8
Exceptional,,"Friendly, helpful staff.  Good complimentary breakfast buffet.  Really nice sauna and steam room.",10,January 2024,"February 1, 2024",King Room,1,Couple,8.8
Wonderful experience,Sauna never for hot,"Homie, comfortable, pleasant 
Great breakfast",10,January 2024,"January 28, 2024",King Room,4,Solo traveler,8.8
Great stay.,,Wonderful location with great breakfast. Saw northern lights twice from hotel during our stay and they called us when they appeared. Restaurant at hotel was very convenient and food good. Excellent hotel. We really enjoyed our stay.,10,January 2024,"January 24, 2024",King Room,7,Couple,8.8
A convenient place to stay for a short vacation,"I was surprised our room only got clean every 4 days, it’s a new policy and I was not told about that before we got there.","The property is close to the airport, and it is on the main road, it’s very easy to navigate. Staff were very helpful in answering our questions.",8.0,January 2024,"January 24, 2024",Queen Room with Two Queen Beds,5,Couple,8.8
Very Good,,Amenities and great brekfast,8.0,January 2024,"January 24, 2024",King Room,3,Couple,8.8
We enjoyed the stay,larger drawers and hanging space would be nice for long stays,Breakfast was good,8.0,January 2024,"January 23, 2024",King Room,6,Couple,8.8
Exceptional,,Everything!!!,10,January 2024,"January 21, 2024",King Room,5,Solo traveler,8.8
“The friendliest hotel in Fairbanks!”,N/A,"Great location near the airport with a free shuttle. Friendly employees. Great atmosphere. Breakfast was delicious. Room was clean, spacious, and comfortable.",10,January 2024,"January 20, 2024",King Room,2,Solo traveler,8.8
Wonderful,,"Big TV, very comfy",9.0,December 2023,"January 19, 2024",King Room,1,Solo traveler,8.8
Very enjoyable,The complimentary breakfast was good but kind of a mess because of the location they have it in the winter.  Too many people crammed into a very small area trying to get food.  The dining room is open for seating - why not put the food out in the dining room?,Well maintained and very comfortable.  Helpful staff.,9.0,December 2023,"January 16, 2024",King Room,1,Couple,8.8
.,,Perfect,10,January 2024,"January 15, 2024",Queen Room with Two Queen Beds,5,Couple,8.8
Great stay except for the pillows,The pillows are so thick I couldn’t get comfortable enough to sleep well and had a sore neck for days,"Nice room, great lobby and artwork in the public spaces, good breakfast. Friendly, fast shuttle in the wee hours.",8.0,November 2023,"January 15, 2024",King Room,1,Solo traveler,8.8
Would recommend,Can't really complain about free breakfast but when staying a week it would have been nice if at least the protein was mixed up. One day sausage the next bacon or ham etc..,Location was great just outside town. Staff and everyone was friendly.,10,January 2024,"January 14, 2024",Bungalow with Garden View,6,Couple,8.8
"Friendly atmosphere, comfortable room great breakfast",,Best place in Fairbanks great staff!! Super breakfast!! Comfortable room!!,10,November 2023,"January 13, 2024",King Room,5,Couple,8.8
Fun and enjoyable common areas were very welcoming,Nothing,"Comfortable, friendly, great restaurant next door, sun dries in gift shop were plenty and offered items that    Satisfied meals if you didn’t want to go out.",10,January 2024,"January 13, 2024",King Room,7,Couple,8.8
Great Hotel,"Everything was good. Even though my room never was clean in 5 nights, then I understood that they cleaned the room after 4 nights but I did separate booking, I did the  first 3 nights then 2 more nights, but if you ask for new towels, or coffee satchet they give you.","The room was clean and big. I like the view from my room, the hotel has Aurora room view and it is possible to see the North Light from your room if you are lucky. They have a nice breakfast even though they are the same every day waffles, eggs, potatoes, coffee or tea, will be great to have more fruit such as oranges or apples. Some of the  personnel are not so nice but 90% are helping people. The hotel is fat from the city which is a good cause it is quieter but you need to rent a  car if you want to move or pay a taxi or Uber. However if you want to see the North Lights it is the best hotel to get it. Also the hotel has a Sauna which is clean and nice for a relaxing night. The room has a coffee machine and tea, fridge and microwave, it is perfect. I really like the hotel.",8.0,January 2024,"January 10, 2024",King Room,3,Family,8.8
Friendly staff at a really lovely hotel,Nothing. Perfect stay,Staff was amazing!!! Breakfast was great. Room was huge. Loved it!,10,January 2024,"January 10, 2024",King Room,2,Family,8.8
Fun activities,"Elevators sometimes did not work, overcrowding","Beautiful decoration with art galleries, great breakfast, a ton of free activities on hotel’s land",10,December 2023,"January 10, 2024",Queen Room with Two Queen Beds,2,Couple,8.8
Brilliant place,"There is rivalry for rooms with aurora view, old facilities and heating system, smell in rooms.","Great breakfast with variety options, a lot of free attractions in the hotel: own cinema, billiards, library, aurora museum, sledging for children, fireplace outside, excellent art gallery",9.0,December 2023,"January 10, 2024",King Room,2,Couple,8.8
"It's impossible to be perfect, but it's good to keep a positive attitude.","However, the front desk was very impatient and impolite when checking in. Since I arrived at midnight, I had to go to a building at the back to check in. My English is not good, and I couldn't find the way. When I came back to ask again, I was treated very loudly and harshly.","The house is clean and the environment is very good, close to the airport. The hotel has a full range of entertainment facilities. The breakfast setting is very nice and delicious.",9.0,December 2023,"January 9, 2024",Queen Room with Two Queen Beds,2,Family,8.8
Amazing stay.,"The only thing of note is if you are staying in the cabins the wifi doesnt work, which can be a pain.","Everything about Pikes gives the feeling of home - from the quirky art, to the amazing log cabin we stayed in, to the friendly staff. Despite us being so far from home, we were sad to leave. Pikes gives you a true, authentic experience and you can book all kinds of tours from the location. We wish we had have stayed longer than 5 days!",10,January 2024,"January 9, 2024",Bungalow with Garden View,4,Couple,8.8
Great place to stay for families and couples,"Lack of outdoor Hot Spring pools/tubs to soak in at night.  Please add some soaking space outdoors.  Some noise from the fan under the sink.  To avoid tracking snow in when entering the bungalow and removing boots, required minor gymnastics.","Bungalows are awesome.  Car rental now available onsite.  Lots of activities available.  Aurora viewing, Fire pits and chairs, Aurora theatre, xylophones, Nighttime lighting. Breakfast was good. Pikes landing restaurant/bar was great, try the ""Hammertime"" when they have it, it's enough for two.  Cozy Bungalows!",10,January 2024,"January 5, 2024",Bungalow with Garden View,3,Couple,8.8
Exceptional,,Staff were friendly and welcoming. Overall ambience was lively and relaxing .,10,December 2023,"January 5, 2024",King Room,5,Couple,8.8
Exceptional,I stayed in the Aurora room and unfortunately there weren't northern lights.  This is a hit or miss thing so I'm not very dissapointed by it.,The Breakfast was far better than I expected,10,January 2024,"January 5, 2024",Queen Room with Two Queen Beds,1,Solo traveler,8.8
I would recommend staying at Pike’s Waterfront Lodge.,,"It was a great place to stay. So many things to experience on this property. It is close to the airport and easy to get a shuttle, taxi or Uber to any where you wanted to go.   All of the employees that I encountered were kind and professional.",10,January 2024,"January 4, 2024",Queen Room with Two Queen Beds,3,Group,8.8
"Great hotel with nice facility and interesting stories, enjoyed every minute. Absolutely recommend","None, only suggestions would be turn off or dim the exterior lights during winter nights so it’s easier to observe the north light from room.","Convenient location, friendly staff. Sauna and steam room are so nice, movie theater, library. All the decorations and posters! Next door restaurant has delicious Alaskan king crabs. Also had the famous Love Alaska sign on property",9.0,January 2024,"January 4, 2024",Queen Room with Two Queen Beds,1,Family,8.8
The perfect stop to stay and near the airport.,,Perfect,10,December 2023,"January 3, 2024",Queen Room with Two Queen Beds,2,Group,8.8
Will probably return as there more pros than cons.,"Check in was a problem as the clerk would not understand that we had service dogs and would not give us the cabin we had reserved. My husband had to go to the desk the next day to find out what their policy was for service dogs. We did get our room changed to a cabin, however they did not offer to assist us in our move. Considering I had unpacked everything for the week it was an inconvenience because to quickly repack we just threw things back in our bags not taking the time to fold things to fit everything in our bags. We also had to make another trip to the grocery store since we now had a full refrigerator rather then a mini fridge.  All of this took a chunk out of our 1st full day there. There was a nut shell under the bed along with something else that one our dogs ate before I could get to it.","Breakfast was good and the variety was good. Most of the staff were very friendly. The fire pit was nice and we had a view of it right out our window, Location is great, near the airport,",9.0,December 2023,"January 2, 2024",Bungalow with Garden View,7,Couple,8.8
"Lovely stay, comfortable cabins and comfortable hotel rooms. Interesting things to explore onsite, lovely breakfast and",,"Lovely setting, beautiful art, lots of interesting things to do on property",10,December 2023,"December 31, 2023",King Room,1,Family,8.8
Highly recommend!,N/A,The beds were very comfortable and clean. Breakfast buffet was included. Staff was very friendly and helpful.,10,December 2023,"December 30, 2023",Queen Room with Two Queen Beds,3,Family,8.8
Very Good,"Kitchenette didn’t have any accessories, not even a can opener! Just a fridge and microwave.",Breakfast and staff were great! Cabin was awesome and wouldn’t want to stay anywhere else in Fairbanks!,8.0,December 2023,"December 28, 2023",Bungalow with Garden View,4,Couple,8.8
I love the staff and the breakfast!,"Would be nice if there lights in the room are brighter, or if there are more lights in the room. Since there are limited things to do everyday, we spent quite a lot of time in the hotel and it would be better if the room is brighter.","This is one of my favorite hotels! The staffs are all very friendly, you can feel the genuine connection with people here! The breakfast is as good as the reviews say! We stayed there for three nights and had three breakfasts in total. Although the food is the same, I just don’t get tired of them lol. And the location is fantastic. 2 min to the airport, what else do you ask for? I have to mention that although it’s close to the airport, I’ve never heard any noise during my stay. Wondered how they made that possible.",9.0,December 2023,"December 24, 2023",King Room,3,Couple,8.8
One great employee there!!!,All was great!,"I left my car for almost 2 weeks to visit a friend. After some good sleep, I got up to clean the mountain of snow off my car. A true Angel appeared and used his leaf blower and cleaned my car of all the snow!!! What a wonderful employee Joshua is!!! Please give him a pay raise for his kindness!!! His willingness to do this without any prompting shows what a great employee and human he is. Thank you Joshua!",10,December 2023,"December 21, 2023",King Room,1,Solo traveler,8.8
Exceptional,,"Everything,",10,December 2023,"December 21, 2023",Queen Room with Two Queen Beds,9,Family,8.8
What wonderful people you have working there! All of them!,"Oh. Just maybe an easier tv remote to use. I had to angle it, move closer, move farther away to get it to change channels. That’s all!","Oh my gosh! I left my car there for almost 2 weeks and it was covered DEEP in snow. As I started to clean it off, one of your employees was using a leaf blower. His name was Joshua. He worked on my car until the snow was all gone!!! Joshua is a fine example of the kind of employee you need to keep!!! Wow! Kudos to him! He deserves Employee of the Year award for this simple act of kindness!!!",10,December 2023,"December 19, 2023",King Room,1,Solo traveler,8.8
Loved the stay.,Nothing really.,Breakfast was great. I liked the various things to look at like the library and the viewing exhibit. I thought the ice cream time was cool. I liked the sauna.,9.0,November 2023,"December 18, 2023",King Room,1,Solo traveler,8.8
Exceptional,"Breakfast was boring that we had to eat the same food every day , We booked for 7 days and expected a change .",Over all it’s a good property with all amenities,10,December 2023,"December 18, 2023",Queen Room with Two Queen Beds,7,Couple,8.8
I would choose this place anytime In Fairbanks,,The breakfast was excellent. The staff were very responsive. The location in Fairbanks was terrific - near the airport but easy to get around the city from there. Plug ins for vehicles. The room was very comfortable and had good views out the balcony doors. The staff alerts you if the aurora come out.,10,November 2023,"December 16, 2023",King Room,3,Couple,8.8
"Very comfortable and friendly, great value","They no longer provide daily housekeeping, but you can get clean towels, etc if you ask.","$1 ice cream scoops at night, great breakfast, very friendly staff, free parking, close to airport.
Comfortable rooms, the staff supposed to call if the aurora is out. They have a very cozy lounge with tables and a fireplace.",8.0,December 2023,"December 16, 2023",Queen Room with Two Queen Beds,4,Group,8.8
"Great lodgings for couples, families, business people.","Just a couple of nits.
For the 6 days that we were there, the breakfast offered was plentiful but exactly the same thing every single day (scrambled eggs, waffles, plain yogurt, English muffins, sausages, fried potatoes, hash, and oatmeal.) I would have liked just a little variety. If we'd stayed here just 3 or 4 days, I wouldn't have even noticed it, but by the 5th and 6th days, I wanted something else.
The room decor was maybe just a little dated; heavy brocade drapes for the bathtub/shower curtain was a tad odd.
The room's thermostat was adjustable but the temperature would not get cooler than 70, and usually not cooler than 72. At night for sleeping, that was a little too warm for us.
That's all I can think of. We really did enjoy staying here.","I liked the homey atmosphere of the lodge, and that breakfast was included. I liked that it was located right along the Chena River, away from downtown Fairbanks. It was quieter and parking wasn't an issue.
The balcony overlooked the river, so we had a great view. I would go out on the balcony to look up at the sky--it was beautiful! But cold. Super cold.
Most of the staff were friendly, professional, helpful. (There was only one staff member who was just okay, the rest were excellent.)
I loved that they had ice cream for sale in the lobby every night from 6 pm - 9 pm (yes, even in December when the temps were -26!), and it cost only $1 for a generous scoop. They had quite a few flavors to choose from, like maybe ten or twelve. The huckleberry was exceptional!
I appreciated the free airport transfers; the drivers were very friendly, conscientious, and helpful.
Having a refrigerator and a microwave in the room was a big plus in my book. More pluses were the fitness center, the sauna, and the steam room. The patio looked so inviting with nice furniture and gas-fired fire pits but the outdoor temps were just too freakin' cold to sit out there.
Overall, I'm glad we stayed here!",8.0,December 2023,"December 15, 2023",Queen Room with Two Queen Beds,7,Couple,8.8
Great place to kick back and enjoy,We had the last room on the end and the door was plus leaving the building,The atmosphere,9.0,December 2023,"December 14, 2023",King Room,4,Couple,8.8
"My 2nd time, just clean, cozy and friendly staff",None,"Location, airport shuttle, friendly staff",9.0,November 2023,"December 14, 2023",Queen Room with Two Queen Beds,1,Solo traveler,8.8
Nice property but grounds are to bright to see the northern lights.,"Grounds are very bright. They are pretty, especially with the propane fire pits alight. But it does make it extremely difficult to see any northern lights, which is one of the perks they advertise.","Right across the street from the airport. Luckily, there are not a lot of flights, so it wasn't too noisy.",8.0,November 2023,"December 13, 2023",King Room,4,Couple,8.8
Excellent value with lots to do!,"The elevator needs lots of love. It scared us a few times, to be honest.

Breakfast, although good, lacks variety after a while.

Some of the company parties at the hotel get a bit rowdy.","Good breakfast, friendly staff, easy tour pickup spot, and lots to do. 

$1 ice cream is awesome. 

Awesome airport shuttle. Restaurant on property with good food.

Theater, library, pool table, sauna. You'll have a hard time getting bored.",9.0,December 2023,"December 12, 2023",Queen Room with Two Queen Beds,6,Couple,8.8
"Best place to stay, offering a variety of amenities supported by a great service team dedicated to their guests!",All was perfect!,"An amazing venue. So much to do, so much to see and enjoy.  The pick up at the airport was quick and the 5 minute drive was pleasant. The registration desk staff and all the supporting staff were welcoming and helpful.  The room, spotless.  Breakfast included various options, all well prepared and nicely displayed.  There are multiple areas with different seating arrangements which made breakfast a leisurely and enjoyable time.  The artwork was beautiful, the Library, the piano, the pool tables, the theater, all contributed to a fantastic stay.  The lodge is spectacular!",10,December 2023,"December 12, 2023",Queen Room with Two Queen Beds,5,Couple,8.8
Perfect Alaska trip,Nothing,Lots of room and decorations were perfect,10,December 2023,"December 7, 2023",King Room,5,Solo traveler,8.8
Exceptional,N/a,"New globe  , food,  everything was amazing",10,December 2023,"December 3, 2023",King Room,1,Family,8.8
I love this place,Nothing,Everything,10,November 2023,"December 3, 2023",King Room,1,Family,8.8
I love this place,Nothing,Everything,10,November 2023,"December 3, 2023",King Room,1,Family,8.8
I love this place!,Nothing,Everything,10,November 2023,"December 3, 2023",Queen Room with Two Queen Beds,2,Family,8.8
