Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Good,,The location and t,7.0,March 2023,"March 30, 2023",Queen Room - Non-Smoking,3,Solo traveler,5.5
Fair,Uncleaned room,The shuttle ride to the airport,5.0,March 2023,"March 9, 2023",Queen Room - Non-Smoking,1,Family,5.5
You get what you pay for!,It was old. There were damages to the bathroom door from a previous water issue. Doordash had an issue with finding the room a little confusing,location! Inexpensive enough for a stay before boarding my ship the following Day.,7.0,January 2023,"February 19, 2023",King Room - Non-Smoking,1,Couple,5.5
it was ok price reasonable,clientele. not near anything if you didn’t have car.,nothing only staff good,5.0,January 2023,"February 18, 2023",Queen Room - Non-Smoking,1,Couple,5.5
Good,,Location,7.0,November 2022,"December 17, 2022",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Group,5.5
would definitely book again but gonna need more pillows,Not Enough Pillows or Towels had to go down and ask for my Towels Lights in my room above bed didn’t work on my side so I had to use the bigger light to read and it woke my grandmother up. suspicious activity at night on property but we were in Miami so I think that explains all that drama,"location.Friendly Funny Helpful Staff.
Good Dinner choice available on property",7.0,October 2022,"October 18, 2022",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Family,5.5
Satisfactory,The AC was a bit too noisy,Shuttle services,7.0,September 2022,"September 16, 2022",Queen Room - Non-Smoking,1,Group,5.5
Good,No elevator,Close to the airport,7.0,September 2022,"September 11, 2022",Queen Room - Non-Smoking,1,Family,5.5
"nice safe place to stay , good friendly staff","internet failure , @ midnight , and then could not check out . believe it’s a on going problem , management need to sort out","good place , central",7.0,July 2022,"July 17, 2022",Queen Room - Non-Smoking,1,Solo traveler,5.5
"The the cost of the room less then $100 it was ok! However, I wouldn’t stay more then one night!",My room toilet made noise all night. The property was clean enough to where I felt ok to sleep there.,The property had a shuttle bus that helped gain easy access to MIA airport.,6.0,June 2022,"July 13, 2022",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Family,5.5
Good place for short stay.,,Nearby airport with free shuttle service.,6.0,February 2022,"March 21, 2022",Queen Room - Non-Smoking,1,Solo traveler,5.5
Good price for a short layover,The smell in the room (cigarettes and air freshener),"Location
Staff was VERY nice",5.0,December 2021,"December 26, 2021",Queen Room - Non-Smoking,1,Couple,5.5
decent stay,wifi didn’t reach room and shuttle bus timetable not explained,"cheap, near airport, comfy beds",5.0,August 2024,"August 19, 2024",Queen Room - Non-Smoking,1,Group,5.5
It's as cheap as the price.,"There's no one to help with bags. Employees saw me struggling and did nothing. It's extremely hard to locate any of the rooms. The walls are way too thin I could hear everything from both sides. 
The place is the absolute BAREST OF MINIMUMS.",I liked that it was cheap,6.0,August 2024,"August 7, 2024",Queen Room - Non-Smoking,1,Solo traveler,5.5
Pleasant,Rooms was small,Convenient to the Airport,6.0,July 2024,"July 29, 2024",Queen Room - Non-Smoking,1,Couple,5.5
The hot water wasn't hot to take a shower and the floors needed cleaning other than that Every thing,Floors needed cleaning,Location ok,7.0,July 2024,"July 28, 2024",Queen Room - Non-Smoking,1,Solo traveler,5.5
Fair,Room with poor cleaning,Location near the airport at a good price,5.0,June 2024,"July 20, 2024",Queen Room - Non-Smoking,1,Family,5.5
Good afternoon,Good,Good,7.0,July 2024,"July 12, 2024",Queen Room - Non-Smoking,1,Couple,5.5
Acceptable quality/price. Close to Blvd.,"Old facilities, the building was not maintained correctly, humidity stains and the air extractor and a/c was very very loud.
Also, I forgot my phone carger and called that night, next day, next night, and didn't solve or 'found' my charger.","Close to everything, walkable.
Although breakfast was very simple, there was water, coffee and tea 24 hours and a expendable machine.
Ice machine available. Cleaning staff were kind.",5.0,July 2024,"July 5, 2024",Deluxe Double Room with Two Double Beds - Non-Smoking,3,Family,5.5
Room is comfy and bed is clean. When I walked in to the lobby it smelled like citrus keep that smell,Bathrooms,bathrooms are old . Should be renovated,7.0,June 2024,"June 28, 2024",Queen Room - Non-Smoking,1,Solo traveler,5.5
Pleasant,,Everything,6.0,May 2024,"June 27, 2024",Queen Room - Non-Smoking,1,Family,5.5
Okey,"Old hotel. 
Airport shuttle started to run too late in the morning",Location. Very convenient,6.0,June 2024,"June 26, 2024",Queen Room - Non-Smoking,1,Solo traveler,5.5
Fair,There is no elevator.,"Value. The room was clean, bed was comfortable. Good for an overnight between flights or transiting. Subway on the first floor made an easy escape for dinner or breakfast on a very rainy Miami afternoon.",5.0,June 2024,"June 17, 2024",Queen Room - Non-Smoking,1,Family,5.5
Pleasant,,Quick check in process,6.0,June 2024,"June 15, 2024",Queen Room - Non-Smoking,1,Family,5.5
It was just ok.,Pool was closed,,5.0,June 2024,"June 8, 2024",King Room - Non-Smoking,1,Couple,5.5
Fair,No elevator...bottom floor still had 4 steps to light suitcases up.,Close to airport,5.0,June 2024,"June 6, 2024",Queen Room - Non-Smoking,1,Family,5.5
Very sub par but I guess expected for the price.,"The initial room was dirty, there was a hole in the wall, the floor was dirty with stains, the comforter was dirty, there were dead bugs on the floor, the bathroom tub had a ring around it. The second room was cleaner but there was a gap in the door which gave access to bugs.",,5.0,May 2024,"June 5, 2024",Queen Room - Non-Smoking,1,Family,5.5
Good,,Price was good,7.0,May 2024,"June 4, 2024",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Family,5.5
Good,The staff I have been charged twice firstly from my credit card secondly by cash and then they refund credit card money but till today I don’t get It back,I have been charged from my credit card and still I don’t get it back,7.0,June 2024,"June 2, 2024",Queen Room - Non-Smoking,3,Couple,5.5
Fair,The shower was cold,Location near to the airport,5.0,May 2024,"May 29, 2024",Queen Room - Non-Smoking,1,Solo traveler,5.5
Fair,The television wasn't working,,5.0,April 2024,"May 28, 2024",Queen Room - Non-Smoking,1,Couple,5.5
Good for a layover,Space,Price,6.0,May 2024,"May 27, 2024",Queen Room - Non-Smoking,1,Couple,5.5
Good.,,"Location was key, very close ro the airport.",7.0,May 2024,"May 27, 2024",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Family,5.5
it was comfortable.,nothing to mention.,"it was nice and comfortable. with friendly staff and good approach, with airport shuttle.",5.0,April 2024,"May 13, 2024",Queen Room - Non-Smoking,1,Solo traveler,5.5
Pleasant,"pool was closed, i requested early check in since i got off from the cruise but was denied.  waited in the lobby 4 1/2 hours.  charged for almost $200 a night when the pool was closed but was offered to go swim at comfort inn.",i liked the landscape near the pool. Subway connected to the hotel,6.0,May 2024,"May 6, 2024",Queen Room - Non-Smoking,1,Couple,5.5
Fair,"Photos were miss leading, locations was disappointing, pool was closed, exterior was drab and dirty",Price,5.0,April 2024,"April 29, 2024",King Room - Non-Smoking,1,Couple,5.5
It was OKay,"The pool was out of order, need better TV channels  and there was hair on the toilet seat","I like the location its easy to find and close to the airport, theres food close by and shuttles was on time",7.0,March 2024,"April 22, 2024",Queen Room - Non-Smoking,1,Solo traveler,5.5
Could be better!,Too many lizards roaming around. Even had one in my room. We had to change rooms.,I liked how close it was to the airport.,5.0,April 2024,"April 22, 2024",King Room - Non-Smoking,1,Family,5.5
Pleasant,Found a false eyelash on the bed and the floor was dirty.,Price,6.0,April 2024,"April 21, 2024",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Family,5.5
Fair,Both rooms had issues. One did not have a working phone and the other had a fiddly lock that took several tries to open from the inside. Pool was closed and ice maker was not working.,Room was clean. For an older property they have done what they can to modernize.,5.0,April 2024,"April 14, 2024",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Couple,5.5
Fair,"Pool not in service, lots of ants in bathroom and lobby",Free shuttle to port,5.0,March 2024,"April 14, 2024",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Family,5.5
Good basic room close to the airport,Room was a little cramped with too much furniture.  I had to catch a 7am flight and there was no shuttle back to the airport.  But the front desk called me a taxi,"Close to the Miami Airport and was able to take a shuttle when arriving from the airport, but the shuttle was not available early in the morning when I had to leave.",7.0,January 2024,"April 12, 2024",Queen Room - Non-Smoking,1,Solo traveler,5.5
We had a very trying evening at the airport between the delays at customs and security we missed our connecting and last,"After booking we called at 11:20 p.m. to inquire when the next shuttle to the airport would arrive? A Hispanic gentleman answered and said 12pm. I asked again when is the next shuttle? He stated every hour on the hour from 12pm-6pm. I stated the confirmation email I received stated the shuttle ran from 6am-12am, so is the next shuttle at midnight? Once again he stated the next shuttle is at 12pm. We were able to get the Comfort Inn Shuttle to take us and drop us off at the Days Inn. The young Hispanic gentleman who checked us in must’ve been in training, he made a number of mistakes and had to ask the other clerk a number of questions before we were able to get our room. Upon entering the room the light switch didn’t turn anything on, we fumbled and found the bathroom light switch to illuminate our way into the room. We tried watching the TV which turned on promptly with the remote however, an error message appeared stating  “weak signal or no signal;” We called the front desk and the clerk stated the Wi-Fi was down. So we connected our tablet to the hotel Wi-Fi and watched a movie. The bathtub needs to be reglazed it appeared to be clean but the finish makes it appear to be dirty.",Close proximity to airport; mattress was comfortable; large closet; AC worked well,5.0,April 2024,"April 10, 2024",Queen Room - Non-Smoking,1,Couple,5.5
Pleasant,I have to move to another room because the air conditioner no work!!! The another room the air was good but the tv is not working!!!!,,6.0,April 2024,"April 4, 2024",Queen Room - Non-Smoking,1,Solo traveler,5.5
My stay was short but comfy... I enjoyed the stay,I could not change the TV channels,I like the smell of the hotel. Please write back and let me know the scent you use. I like it very much. Dayron was very helpful and took my bags for me. This was needed since I was tired after my flight.,6.0,March 2024,"April 1, 2024",Queen Room - Non-Smoking,1,Couple,5.5
Good,I didn't like the location. It was fairly noisy so close to the road and the airport and the neighborhood was a bit sketchy.,It was clean and comfortable.  There was lots of parking and we could walk to get something to eat.  It was reasonably priced.,7.0,March 2024,"March 22, 2024",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Couple,5.5
Good,"Staff team speaking in Spanish instead of English.
Some information not so clear during checkin.","Location, obviously.
Beds confortable and clean.",7.0,February 2024,"March 1, 2024",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Solo traveler,5.5
Good will stay again,Staff was bad with communication was very late for my flight.,Didn’t have breakfast,7.0,February 2024,"February 28, 2024",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Family,5.5
Pleasant,The lady at the receptionist desk for the night shift was very rude and horrible and don't know how to speak to customers,The location was pretty good,6.0,January 2024,"February 15, 2024",King Room - Non-Smoking,3,Couple,5.5
pretty decent room if u just need something quick for the night,the airport shuttle is seriously lacking wit customer management so if u goin go with them go to pick up location 7 instead of 15 or u will be waiting awhile cause the shuttle also runs to different hotels,room was cool.. picked cause it offered free airport an free port shuttle,7.0,January 2024,"February 13, 2024",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Group,5.5
I was trapped in Miami and had no choice.,Facilities were a little shabby and there was a smashed bug on the bathroom floor,Staff was friendly and helpful,5.0,January 2024,"February 12, 2024",Queen Room - Non-Smoking,1,Solo traveler,5.5
Ok for overnight stay before going to airport. Not for families though.,Pool was closed. Thought I had ride to port but wasn’t on shuttle list. Had to Uber to  the port last minute.,Close proximity to airport.,6.0,February 2024,"February 10, 2024",Queen Room - Non-Smoking,1,Couple,5.5
"It was fine for one night when in a jam, but not up to my standards & I wouldn’t stay again.","We flew in for a cruise & had an air b&b booked but that fell through so we needed somewhere last minute that wasn’t too pricey. This was like 100 bucks, but the pictures were very misleading. Don’t get me wrong, the decor matched the photos, the lobby was nice. But the room was not well maintained. The corners of the room & bathroom were disgusting, it was a lot smaller than the photos appeared. The bathroom was so dirty & unkept, I barely wanted to use it or shower but after traveling didn’t have a choice.",The price last minute,5.0,January 2024,"January 31, 2024",Queen Room - Non-Smoking,1,Couple,5.5
Cheap hotel stay,It was dirty and run down. Needs some attention bad!,"Place is run down and dirty. The pool is closed. They do have free shuttle to the port of Miami and free shuttle from the Miami Airport. If it wasn't for that, I wouldn't stay here. It's a dive! Yuck. We stay the night and leave for the port. Don't expect much from this hotel",5.0,January 2024,"January 31, 2024",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Family,5.5
Pleased,N/A,Was available early,7.0,December 2023,"January 22, 2024",Queen Room - Non-Smoking,1,Solo traveler,5.5
Decent room for the price,Unfollow the pool was closed for renovations.,It was close to the cruise port.,7.0,January 2024,"January 21, 2024",Queen Room - Non-Smoking,2,Family,5.5
Fair,Didn't like the roaches and TV wasn't working properly.   The heavy smell of cigarettes in the room of other reservation I had.,"Front desk was good, except when I made the change through Bookings and directly with the hotel from 2 to 3 people they left just 1 Queen Bed.  No way 3 adults fit in a Queen Bed.  Good thing I was accomodated, but they charged me $20 even though I wasn't informed prior.",5.0,January 2024,"January 10, 2024",Queen Room - Non-Smoking,1,Couple,5.5
Good for the price,,Everything is close by and close to airport.,7.0,December 2023,"December 15, 2023",Queen Room - Non-Smoking,1,Solo traveler,5.5
My stay was ok but there are room for much more improvement,"Waiting time appears quite long for someone to get a room. The lobby area needs more seating
The room wasn’t clean ie the floor needed mopping 
Shower curtain had mould on the bottom and coffee maker had dust and needed cleaning","The property location is easy to locate being on the main side of  road
Once connected taxis and Ubers access was great being efficient 
All staff were amazing",7.0,December 2023,"December 11, 2023",Queen Room - Non-Smoking,2,Solo traveler,5.5
Stay over in Miami,"Had to discuss with the shuttle driver because of ""oversize"" luggage.","The hotel has a good airport shuttle. 
Check in was quick and easy, a request for a 1st floor instead of 2nd was handled quick and without any trouble.",6.0,December 2023,"December 10, 2023",Queen Room - Non-Smoking,1,Solo traveler,5.5
Great staff offering good service at moderate cost in an declining facility.,"At peak times the water rarely got hot enough to take a shower. We were told to wait longer but even after running it for 30 minutes it was barely warm. You need a bigger tank or another water heater.

Trash is allowed to accumulate on the grounds where few people see it. We happened to get room at the end of the last building where the dumpster is so it was a daily reminder.

There's a beautiful garden by the pool but nowhere to sit and enjoy it.",All the staff is friendly and helpful. It's clear that management has created an excellent working culture. The beds are comfortable and the linens well maintained.,4.0,November 2023,"November 22, 2023",Deluxe Double Room with Two Double Beds - Non-Smoking,2,Couple,5.5
Relaxing,Pool closed for repairs,Location,6.0,November 2023,"November 20, 2023",Queen Room - Non-Smoking,1,Solo traveler,5.5
Fair,There were dead bugs in the room. Towards the end of my stay I saw that the floor had literal poop that had dried on the floor. 🤮,Staff was INCREDIBLY nice,5.0,November 2023,"November 8, 2023",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Solo traveler,5.5
"Price was fair, and the location is ideal between the airport and the cruise port",We had to walk out of the lobby area to access the room and the room was hard to find.,The staff was nice and helpful. Great location and free shuttle from the Airport and to the cruise port.,7.0,September 2023,"October 28, 2023",Queen Room - Non-Smoking,1,Couple,5.5
Short,There was no breakfast.  Pool was not available.  Room was not cleaned properly.,Location,5.0,September 2023,"October 22, 2023",Queen Room - Non-Smoking,1,Family,5.5
It was ok.,"They charged my card even tho they have the free cancellation option.

Then they charged my card an additional two times and one charge is still pending on my account.",Location to airport,6.0,October 2023,"October 15, 2023",Queen Room - Non-Smoking,3,Couple,5.5
Fair,The staff so rude the pool don’t work I was outside the room drink so wine with my friend and they come to said we can’t smoke Mary Janes I’m don’t smoke . And I told her she just said don’t smoke,The location and shuttle service to the airport,5.0,October 2023,"October 15, 2023",Queen Room - Non-Smoking,1,Group,5.5
It was adequate for just an overnight stay.,The facility was a bit dated and not the cleanest in the public areas. It took quite awhile for the shuttle for my family when they arrived early morning.,The location was good. My room size and cleanliness were very good.,7.0,October 2023,"October 8, 2023",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Family,5.5
Pleasant,,Was good clean an comfortable,6.0,August 2023,"October 1, 2023",Queen Room - Non-Smoking,1,Solo traveler,5.5
It was okay.,"Some workers use a water gun to clean the hotel at 7 a.m., with the water coming into our room.",,7.0,September 2023,"September 26, 2023",King Room - Non-Smoking,2,Couple,5.5
always stay here,rooms not very consistent,value for money,7.0,August 2023,"September 16, 2023",Queen Room - Non-Smoking,1,Solo traveler,5.5
Good,No hot water. Staff was apologetic and gave me a healthy discount.  Old building but painted well.  Room was smaller than normal but had everything.,Staff was good. Subway restaurant attached was great for a last minute dinner.,7.0,September 2023,"September 10, 2023",Queen Room - Non-Smoking,1,Solo traveler,5.5
was nice place for what it was,older hotel,close to the airport and had port and airport shuttles that are free,7.0,August 2023,"September 9, 2023",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Family,5.5
Was close to a good Cuban restaurant,No breakfast,Close to airport,7.0,August 2023,"September 2, 2023",Queen Room - Non-Smoking,1,Solo traveler,5.5
Short,Shop closeby,Close to airport,7.0,July 2023,"August 24, 2023",Queen Room - Non-Smoking,1,Solo traveler,5.5
Pleasant,Bathroom is too small and the water doesn't get hot.,Location is great,6.0,August 2023,"August 11, 2023",Queen Room - Non-Smoking,2,Family,5.5
Pleasant,,near airport,6.0,June 2023,"August 10, 2023",Queen Room - Non-Smoking,2,Solo traveler,5.5
Pleasant,"You guys did not provide breakfas
The room was clean only on my request
Cochroach was falling out the vent in the toilet",Thr quietness,6.0,July 2023,"August 10, 2023",Queen Room - Non-Smoking,7,Family,5.5
Good,"First it did not have a microwave  or refrigerator in the room no table to sit and eat the ice machine did not work 
And in the smoking area no chairs to sit
It was nothing like what it stated when reading the comments
Then I was charge twice for the same room then they told me that I did it and now I have to wait 3-5 business days to get my money back so that put me were it screw up my travel plans to go home. So with that note I will not be staying there anymore",,7.0,June 2023,"June 13, 2023",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Family,5.5
Great value for money,It rained that night and water started falling from the ceiling!,"Distance to the airport!
Rooms in ground floor.
Good value for money.",7.0,June 2023,"June 13, 2023",Queen Room - Non-Smoking,1,Solo traveler,5.5
disappointed,safety .. outside rooms and no ice in machine .. also didn’t get the room I paid for,convenient to airport,6.0,May 2023,"June 1, 2023",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Family,5.5
Perfect for that late arrival,Some of the buiding insfrastructure is old and need of maintenance of reconstruction.,"Location, closer to airport, easy to arrive by car. Free parking. Wifi. Clean beds, pillows were nice.",7.0,May 2023,"May 17, 2023",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Family,5.5
If you need a refrigerator dont stay here. It was a decent place otherwise.,,"· No refrigerator, which I couldve used for a weeks stay at a warm place. Had to use the ice machine twice a day and the container wasnt big enough to hold more then a quart of milk at a time. Shower was ok, but no hot water after mid-afternoon. Bathroom door wouldnt close completely. Bathroom itself was very small, and hardly had room to store everything I needed at one time. Used the small desk in the bedroom to put most of my other items on. They didnt clean the room until I asked them to 4 days after I got there, even though the sign on the mirror stated they would change the sheets and towels every 3 days. Pool was very nice, A/C worked fine, bed was comfortable.",7.0,April 2023,"May 2, 2023",Queen Room - Non-Smoking,7,Solo traveler,5.5
Pleasant,We knew it was near the airport but did not expected the amount of noise. The hotel is very close to take off runways,,6.0,April 2023,"April 22, 2023",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Family,5.5
Fair,long time it took to check in,location,5.0,April 2023,"April 19, 2023",Queen Room - Non-Smoking,1,Family,5.5
I enjoyed the stay.,The staff attending to the rooms weren’t as nice or helpful. I don’t think they like their jobs very much.,"The rooms are nice, clean, and pretty up to date. The pool was good too. Nice shady area good for cooling off or taking photos. Front desk staff was nice polite and helpful.",7.0,April 2023,"April 18, 2023",Queen Room - Non-Smoking,1,Family,5.5
Good,Better wifi connection,Wifi is limited,7.0,March 2023,"April 12, 2023",Queen Room - Non-Smoking,1,Solo traveler,5.5
It was uncomfortable because of the lack of security.,"Front desk staff talking about their personal issues at the desk.

Cockroach in the room.  
Front door was physically difficult to close.

Lack of security.  Had an experience that scared my children with a man banging on our door unrelentingly for several minutes.  No security person to assist with this type of issue.","Free shuttle service to and from the airport.
Responsiveness of the front desk staff.",5.0,April 2023,"April 10, 2023",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Family,5.5
Good,,it's ok according to the price,7.0,April 2023,"April 3, 2023",Queen Room - Non-Smoking,1,Family,5.5
convenient just to crash 1night,"schetchy area, cigarette butts in the parking lot, small and didn't feel real clean",close to the cruise ship terminal,5.0,March 2023,"March 31, 2023",Queen Room - Non-Smoking,1,Couple,5.5
Fair,"There was no wi-fi, although it was in the description",,5.0,February 2023,"March 23, 2023",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Family,5.5
Good,"Description says breakfast item included, but this is not the case. The beds were not very comfortable.",I like convenience of shuttle from airport and to cruise port,7.0,March 2023,"March 23, 2023",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Couple,5.5
Good,The bed was too soft and made noise every time I turned.,,7.0,March 2023,"March 20, 2023",Queen Room - Non-Smoking,1,Solo traveler,5.5
Its all about the location,Condition on the rooms. Not being able to use the bath tub without negotiating with the front desk to get me a plug stopper. I asked for an outside room so it was easier with luggage and repacking but then had to deal with the vagrants outside having a wild time all through the night.,Location as always. I been here over 7 times and always chose it. Staff are pleasant and do what they can with the tools they have.,6.0,March 2023,"March 9, 2023",Queen Room - Non-Smoking,1,Solo traveler,5.5
Fair,Old run down rooms bathroom rusting walls a0nd shower,,5.0,February 2023,"March 3, 2023",Queen Room - Non-Smoking,1,Family,5.5
It was a pleasant night and I slept well,As above,Did not have breakfast,6.0,February 2023,"February 18, 2023",Queen Room - Non-Smoking,1,Solo traveler,5.5
I slept well and comfortable,my room was kinda oldish!!!! clean thou😍,"The customer service was excellent, receptionist ABDUL was very nice and informant and handy. his service to me was 10/10, I would definitely go back because of the welcome and service I got from him.😎😎",5.0,February 2023,"February 16, 2023",Queen Room - Non-Smoking,1,Solo traveler,5.5
disappointed,"warm shower, no maid service, termite wings in sink,",bed was ok,5.0,February 2023,"February 9, 2023",Queen Room - Non-Smoking,2,Solo traveler,5.5
Good,,"Location, shuttle service.",7.0,December 2022,"January 27, 2023",Deluxe Double Room with Two Double Beds - Non-Smoking,1,Family,5.5
Our stay was fine although the facilities could use a little care.,The room  we stayed in 116 had cosmetic repairs in the past that were substandard. the door frame in the bath is rotted and the paint on the walls is sagging from poor craftsmanship. The shower curtain is installed incorrectly allowing the sower water to flood the floor in the bathroom.,The staff and the accommodations were good.  The staff were professional and courteous. The transportation to the airport was appreciated.,7.0,January 2023,"January 17, 2023",Queen Room - Non-Smoking,1,Couple,5.5
it was a cheap place to stop while traveling,door stuck and was outdated,close  to the airport,6.0,January 2023,"January 16, 2023",Queen Room - Non-Smoking,1,Couple,5.5
acceptable,"old property, need of repairs",close to airport,6.0,January 2023,"January 8, 2023",Queen Room - Non-Smoking,1,Group,5.5
Budget hotel with easy access to MIA airport.,No hot water. Small space. Interior not kept up as nicely. Intense perfumed smell throughout the hotel including the rooms.  I asked for a low fragrance room ahead of time. The right thing to do in my opinion was to let me know that they were. a high fragrance facility.,Close to the airport and no extra charge hotel shuttle.  Clean.  Out door pool that was kept up nicely. Afternoon check in crew was very friendly.,6.0,January 2023,"January 5, 2023",Queen Room - Non-Smoking,1,Couple,5.5
Fair,"We had no hot water for two days and the keys to the room was horrible would lock us out every day needed programming daily, room was never made not one day",The staff was friendly and the location is very good we have stayed there several times my wife reserves there is convenient.,5.0,January 2023,"January 4, 2023",Queen Room - Non-Smoking,3,Family,5.5
Good,Small,Location,7.0,September 2022,"December 4, 2022",Queen Room - Non-Smoking,1,Solo traveler,5.5
it's just what we needed & across the airport,no elevator,location,7.0,November 2022,"December 1, 2022",Queen Room - Non-Smoking,1,Couple,5.5
