Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
It’s wonderful and staffs’s usefull,Breakfast,The property’s located in wonderful place to MyeongDong Station Exit 10 and it’s usefull for you to join in klook day tour because klook’s pick up and drop off point near to this hotel,9.0,November 2023,"November 15, 2023",Standard Double Room,4,Family,7.8
Good,,Locations was good although it was a bit hard to find at night from the subway but once we got our bearings during the day it was so easy to navigate. Staff were helpful and room was bigger then I thought it would be.,7.0,November 2023,"November 13, 2023",Standard Double Room,3,Group,7.8
Recommended hotel if you were to stay at Myeongdong!,"Only one washer and dryer

No toiletries provided 

Room space","Location - Near Subway Myeongdong Exit 10, about 5 to 7 minutes. Near Myeongdong Shopping Street and Night Market, about 10 minutes.

Cleanliness 

Friendly and Helpful staff",8.0,November 2023,"November 12, 2023",Standard Double Room,4,Couple,7.8
Great location and value for money but construction next door is extremely loud starting from 6-8am.,"Construction right next door starts around 6-8am depending on the day, extremely noisy due to the construction (banging, excavating etc), only an issue if you are looking to sleep in and not up by 8am for your day.

This seems to have only just started so will probably be the case for the next 6 months + for sure (or beyond).

Review date 9-Nov-23.","Location, facilities and staff were great, right next to Myeongdong and station.

Very good value for money.",8.0,November 2023,"November 11, 2023",Standard Double Room,3,Couple,7.8
Great place for the location,The only con I really had was the price and no facility amenities of any kind. The restaurant in the hotel was by reservation only on Saturday even though it was empty when everyone wanted to eat there.,The best thing about the property overall is location.,9.0,October 2023,"November 5, 2023",Standard Twin Room,3,Solo traveler,7.8
Very Good,There are works in the neighbouring building but didn't bother us too much since we woke up very early anyway.,"Clean, great location and comfy beds",8.0,October 2023,"October 31, 2023",Standard Double Room,5,Family,7.8
good stay:),"Very noisy because of construction. But hotel staff changed our room, so it doesn’t matter.","Friendly Staff, convenient place",8.0,October 2023,"October 31, 2023",Standard Twin Room,1,Group,7.8
Great location,"There is the construction next to the hotel but there is no email inform us in advance.
They started 8 am everyday, that woke me up!  Recommend to send an email to inform customer in advance

The towel in the shower room has black stained","Location is wonderful, easy access from every kinds of transportation : the subway, airport bus, normal bus.  Just 5 minutes walk to the hotel to Myeongdong Street.",8.0,October 2023,"October 31, 2023",Standard Double Room,3,Family,7.8
"Great location, decent facilities and value for money.","What you'd expect for the price, pretty tight room and bathroom. If you looking for extra space, probably not for you. Also a lot of construction going on at the moment, didn't bother us too much, but if you're looking to sleep in or relax midday you might struggle.","Good location, comfortable beds and room.",7.0,October 2023,"October 28, 2023",Standard Double Room,5,Couple,7.8
"We only stayed one night from getting into Seoul from our flight, but our bed and room was comfortable.",It’s not a big problem but the bidet toilet was a bit confusing to use and didn’t have flushing power.,It was in a not so crowded area and away from the main noise by Myeongdong shopping area.,8.0,October 2023,"October 25, 2023",Standard Double Room,1,Couple,7.8
Good for short stay,Near by the hotel new building is being built and it is noisy during the date.,Great location and good breakfast,7.0,October 2023,"October 25, 2023",Standard Double Room,2,Group,7.8
"In all, I did enjoy my stay at the hotel. Would definitely be best for 1 person or a couple",the bathroom and toilet area was a bit too small. i kept hitting my elbows on the glass and the toilet room size was similar to being on a plane,the location was great,8.0,September 2023,"October 23, 2023",Standard Twin Room,7,Group,7.8
Wonderful,,Clean Location,9.0,October 2023,"October 23, 2023",Standard Double Room,30,Couple,7.8
Impressive.,None,"The hotel has many thing that other hotels don't provide such as coin laundry, mobile charger.",9.0,October 2023,"October 18, 2023",Standard Twin Room,3,Family,7.8
Wonderful,Room is too small,Location,9.0,October 2023,"October 13, 2023",Standard Double Room,7,Couple,7.8
Wonderful,"The spa was always ‘fully booked. Maps took us to the Ibis Ambassador Hotel, instead of the Ibis STYLES Ambassador hotel… who knew there were 2 hotels with VERY similar names!","Good location, nice rooftop, room was clean.",9.0,October 2023,"October 13, 2023",Standard Twin Room,2,Group,7.8
Brilliantly located budget stay,"The bathroom was glass panelled, which on the side could be covered by a blind but was still exposed in the doorway in front of the mirror. This wouldn't be too much of an issue for a couple, but for a mother-daughter stay, was a little too intimate for our liking!","The hotel was very well situated a short walk from Seoul Tower, the nearest Metro station and the bustling main part of Myeong-dong; bursting with shops, restaurants and street food. The room was clean and a decent size with comfy beds. The space-age toilet was a great bonus :-) It rained almost constantly when we visited, but on day 4, when the clouds parted we realised we'd had a view of Seoul Tower all along. For the price paid, this was a great budget option.",9.0,July 2023,"October 9, 2023",Standard Twin Room,4,Family,7.8
A great stay at a very good location.,"Not the fault of the hotel, but a lot of noise from next door building construction. 
An option of thicker pillows in the room would have been good, but not a big deal.","Very good location, friendly staff. Very clean",8.0,October 2023,"October 9, 2023",Standard Double Room,4,Couple,7.8
Great hotel on a hill close to Myeongdong night market,"Having the toilet in a separate cubicle away from the sink and shower was not comfortable.

The rooftop bar closes at 10 pm. The receptionist said the last order is at 9.30 pm, so we rushed to go up before then, but when we got up, the staff there told us it's actually 9 pm and refused to bring us drinks at 9.25pm. All the cushions had also been removed, so we couldn't sit there.

The hotel is not directly at Myeongdong, so you have to walk for about 7 minutes to reach the Myeongdong walking street and night market. 

The hotel itself is located on a hill, so walking up there at night can get a bit annoying, though it's perfectly doable for everyone.

If you miss the last train and get back by bus, the walk from the nearest bus stop is a little intimidating, as the area is super quiet at night - though nothing happened, but there's just no one around.","The room was clean, the bed was comfortable, there was a safe, and the AC worked great. The toilet was japanese-style.

The rooftop bar had really good views of Namsan Tower.

The Myeongdong walking street and night market, as well as the airport limousine bus stop, are within a 7-minute downhill walk.

The receptionists were very helpful during check-in, allowed to pay in cash, helped with storing my luggage, and advising on the airport limousine bus practical info.",8.0,October 2023,"October 8, 2023",Standard Double Room,2,Family,7.8
Good,So noisy across the with the building site next door.,Central in the city,7.0,October 2023,"October 7, 2023",Standard Double Room,1,Solo traveler,7.8
"A nice and comfortable stay close to many sightings, good connection with a metro station nearby.",,Very central and good location. The staff were very nice and welcoming when we arrived.,8.0,October 2023,"October 4, 2023",Standard Double Room,2,Couple,7.8
Good but affected by very close construction works,"There’s construction next to the property which looks like it’ll be around for a long while. Although the hotel gave us earplugs, it really didn’t cover up the sound of the construction at all. Luckily the majority of our stay was on a Korean National holiday (meaning the construction only happened one night) but it really did mess up our sleep. I would be mindful of this if I was coming here as a light sleeper! 

Also some cleaning could have been better, we found the room a little dusty in places.",Great location in the heart of it all. Standard facilities and as you expect from a Ibis.,8.0,October 2023,"October 4, 2023",Standard Double Room,3,Couple,7.8
Wonderful,Glass walls on shower cubicle also full length mirror opposite shower door,Location excellent and very good value for money,9.0,October 2023,"October 3, 2023",Standard Twin Room,13,Group,7.8
Holiday with friends,The construction next door. They start pretty early.,"Location, friendly staff",8.0,October 2023,"October 2, 2023",Standard Double Room,6,Group,7.8
Nice,Cannot flush the toilet paper.,It was close to myoengdong station.,7.0,September 2023,"October 2, 2023",Standard Twin Room,2,Group,7.8
"The hotel is conveniently situated for the tourist. Despite the visible wear and tear in the hotel room itself, I would",The furnishings are due to be replaced. There were cigarette burns in the curtains and the duvet covers were torn in some places.,"The hotel was central to a lot of tourist sites, so was very convenient to get to the metro for travelling.
The hotel itself was very clean.",8.0,September 2023,"September 28, 2023",Standard Double Room,21,Solo traveler,7.8
Wonderful,Not so mush gorgeous but moderate to simple stay!,Good location. 3-5minutes walk from Myeongdong station exit10. Staffs were kind and spoke fluent English.,9.0,September 2023,"September 17, 2023",Standard Double Room,2,Group,7.8
Great location and rooms,"The opening hours of the rooftop bar were a bit short, it would be cool if it could be open until 0:00. Because if you eat late and then come back to the hotel, the bar is already closed.","Great location and comfortable rooms. We first had a room on the 5th floor, but this was pretty noisy during the night, we asked for a change and this was no problem at all. The rooms have everything you need and a good airconditioning.",9.0,September 2023,"September 10, 2023",Standard Twin Room,2,Couple,7.8
"Good location, friendly staff, bit expensive",Could have been better value for money. Also the shower room offer little to no privacy for friends staying together. The rooftop bar did not have proper cocktails and was very expensive for the area,The staff were friendly and accommodating,9.0,September 2023,"September 7, 2023",Standard Twin Room,4,Group,7.8
"It was a nice hotel , very comfortable and near to Myeongdong .",I went to the wrong Ibis so had to walk quite a distance to the right or .,Very good location,8.0,July 2023,"September 4, 2023",Standard Twin Room,1,Group,7.8
Wonderful,,Good location,9.0,September 2023,"September 3, 2023",Standard Double Room,4,Couple,7.8
"great value for money and location, would visit again",the toilet was a bit smelly,the location was the best and good value for money,9.0,August 2023,"August 27, 2023",Standard Twin Room,5,Group,7.8
Very Good,,Very convenient location,8.0,August 2023,"August 20, 2023",Standard Double Room,3,Family,7.8
Very Good,Room was norrow for two people,The location was very good. Staff was helpful. Room dimensions are small. Cost is very reasonable.,8.0,July 2023,"August 2, 2023",Standard Twin Room,4,Family,7.8
Pleasant stay,,Good location. Accessible to metro & shopping area,8.0,June 2023,"July 25, 2023",Standard Double Room,2,Couple,7.8
It was ok,It was very hard to find the property when taking taxi… Hard to pronounce for locals and would not pop up on navigation. Lighting is poor and you can hear a lot from outside.,Great location,7.0,July 2023,"July 24, 2023",Standard Twin Room,7,Group,7.8
Very Good,No English subtitles to korean programmes,"Breakfast was good value and varied choices.
The hotel was quiet",8.0,June 2023,"July 21, 2023",Standard Double Room,12,Family,7.8
Good,No,Spa,8.0,July 2023,"July 16, 2023",Standard Double Room,2,Solo traveler,7.8
Wonderful,shower area might not suite all types of clients as the shower area was a glass-type enclosed room and the mirror was opposite the shower door (lack of privacy),"location, breakfast and service were very nice",9.0,May 2023,"July 10, 2023",Standard Double Room,6,Family,7.8
Great location and world's most comfortable beds/pillows/duvets,"Wish there was more than one washer/dryer. Front desk staff were extremely nice, but never seemed to be able to help us with any of our questions. So, if you're wanting a hotel with an actual concierge type front desk, this might not be your best bet, but if you are able to use the internet to answer your own questions, then would highly recommend this hotel for your Myeongdong stay.","Extremely clean and OMG...the world's most comfortable bed. I still dream about that bed. It was like a cloud. Room is small but that's typical of SK hotel rooms and to be honest, you won't be spending time in your room other than to shower and sleep anyway. Great location - very close to two subway stations.",9.0,June 2023,"July 10, 2023",Standard Double Room,4,Group,7.8
Convenient,"There were many Ibis , we went to the wrong one.",Location,8.0,July 2023,"July 8, 2023",Standard Twin Room,4,Group,7.8
Wonderful,,A nice hotel perfectly located for exploring Myeong-dong.,9.0,July 2023,"July 3, 2023",Standard Double Room,5,Couple,7.8
Wonderful,Price,"Good hotel, location is perfect! Did not use breakfast so can not say. Enjoyed to stay in this hotel. Definitely recommend to stay.",9.0,June 2023,"June 29, 2023",Standard Twin Room,3,Family,7.8
"Clean and neat room, excellent location",Room was quite small but we expected that and the rooftop bar isn't open on Sunday night which is a shame. Restaraunt and bar are basic but good.,"The location is amazing. We were able to walk to everywhere we needed, shops, food, bars, 7/11 all very close by and the metro stations were also very close. Made getting around very easy. The hotel itself is nice and clean and room was serviced daily which was amazing. Staff were very polite and helpful",7.0,May 2023,"June 28, 2023",Standard Double Room,4,Couple,7.8
Overall it was great!,"It was noisy, both because there was the road next to the hotel and because i could hear everything that was going on in the bedrooms next to mine. When i arrived, the bathroom was dirty (body hair on the ground). Also there were stains on the walls and marks on the bedding, like if a child played with a pen on it.","The bedroom was ok, quite little but it was ok for me and comfortable. The location was great, just next to Myeongdong shopping streets. I didn't take the breakfast in the hotel so i can't say anything about it. The staff were nice when i arrived, i was just a little disappointed when i left, i felt like i just had to go, the man at the reception didn't even look at me when i said goodbye and thank you. Also thank you to the cleaning lady that i saw most of the time, she was really nice to me. I just wanted to point out the fact that the last day i stayed here, when i left the hotel and came back (after an electrical check of 2 hours), the door of my room was open. Maybe it was because i would not have been able to open it with the card, but i don't know and anybody could have enter my room. I don't think the other bedrooms' doors were open. And i wanted to add that the wifi was working really well, i've never seen that in any other hotel before even if i don't travel everyday, and it doesn't require any information to use it, simply connect to it ! Plus there's a laundry that we can use to wash clothes so it's great, but because there's only one washing machine and one dryer, it's not convenient when several people wants to wash their clothes.",7.0,June 2023,"June 28, 2023",Standard Double Room,14,Solo traveler,7.8
Very Good,There was construction going on outside my window (I got to wave hello to the crane driver) so would recommend bringing earplugs if you're intending on sleeping in.,The location is great. Close to Myeong-dong and Namsan park. The bed was comfortable and the bathroom had separate toilet and shower rooms.,8.0,June 2023,"June 27, 2023",Standard Double Room,2,Solo traveler,7.8
Happy travelling.,"Like all IBIS, the room is small.","Thanks for your Staff, Mr Tom, that allow us to early check in. We didn’t expect it but we get in.",9.0,June 2023,"June 23, 2023",Standard Twin Room,1,Family,7.8
"Perfect spot for our short overnight transit stop, a shower and a sleep was all we needed.",Nothing. We've stayed at Ibis properties before so it was just as we anticipated.,Location was good. Just a few steps from the subway.,9.0,June 2023,"June 23, 2023",Standard Twin Room,1,Couple,7.8
Good hotel,,"Very good location, comfortable, well decorate room, reasonable price.",9.0,June 2023,"June 21, 2023",Standard Double Room,2,Couple,7.8
The breakfast was very good and the staff very helpful.,The room was a little too small.,The best breakfast-view in Seoul!,8.0,May 2023,"June 18, 2023",Standard Double Room,6,Solo traveler,7.8
