Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
"Mr sammy Fernandes



Hotel need update  very soon 
I'm ex manager at 4 star hotel just basically N/",Just shower  not working  to have widow  Room you have to upgrade.  To have view's,Breakfast  was good but receptionist  was not helpful no USB charge  I have ask for adapters  they told  me to go shop to buy one. Wifi£7.00 per day.,5.0,July 2024,"July 31, 2024",Double Room (No Windows),1,Couple,5.8
Average at best,"Rooms are boiling, no air con, bathrooms very dated","Location was good, bar was good with live sports",7.0,July 2024,"July 30, 2024",Double Room (No Windows),1,Group,5.8
Outdated but fine,,"It’s very outdated and everyday or even twice a day our key card would be wiped even though we didn’t have it near other cards or our phones, staff were nice and the security guards were all so lovely. This hotel is fine for a quick trip but I would not be staying longer then 2 nights",5.0,July 2024,"July 30, 2024",Double Room,2,Couple,5.8
"Convenient city centre location, don't expect the Ritz but served a purpose for a cheap overnight st","Decor and carpet dated.  Lighting in bathroom was very dim, shower no pressure so only a trickle and issues with flushing the toilet.",Very spacious room and comfortable bed.  Got what we paid for £57.50 for x1 night cheaper and convenient city centre location rather than getting train or driving,7.0,July 2024,"July 29, 2024",Double Room,1,Couple,5.8
Good stay,No window in room no air conditioning fan was in the room but did nothing it was so hot so uncomfortable to sleep in,"Hotel was perfect location, room was very basic but clean.",6.0,July 2024,"July 28, 2024",Double Room (No Windows),1,Couple,5.8
Ok for the money would have been great if had aircon,The rooms were ok to be fair but way too hot 🥵 like too hot to sleep,The location was great,5.0,July 2024,"July 27, 2024",Twin Room (No Windows),1,Couple,5.8
Good,,It is in the centre,7.0,July 2024,"July 23, 2024",Single Room (No Window),2,Solo traveler,5.8
Slightly Disappointing but wouldn't completely knock it down,"You have to pay for the WiFi because the free one isn't strong enough, as people who were travelling from outside the UK we already didn't have strong service or data so this was disappointing I've never had a hotel that I've had to pay for WiFi. 
They asked if we wanted to add breakfast into our stay and I said no, then proceeded to give us a a free breakfast voucher by the end of check in anyway.
We were asked if we wanted to change to a room with a window for £20 because the room didn't have air conditioning so we did just for it to have a fan anyway.",The location was really good and the rooms were big and spacious,5.0,July 2024,"July 22, 2024",Double Room (No Windows),2,Couple,5.8
Don’t book a windowless room and you will be fine,"They said free wifi, when I booked it which was a big part of the reason I booked it and when I got there, I was told the free wifi was only in the lobby. There was also no ac and I was in a windowless room so I a was boiling. The staff were friendly tho at least",The location was good the price was ok.,5.0,July 2024,"July 21, 2024",Twin Room (No Windows),1,Group,5.8
Fair,Very basic even breakfast.,,5.0,July 2024,"July 19, 2024",Twin Room (No Windows),2,Family,5.8
Too hot to sleep,The air-conditioning was broken and our room had no window so this made for the worst night sleep ever! I asked a member of staff for an extra fan and was informed all the fans are out in rooms as it's broken throughout the hotel.,"Location, the staff we're brilliant.",5.0,July 2024,"July 19, 2024",Twin Room (No Windows),1,Group,5.8
Fair,Door banging next to my room which kept me awake,,5.0,July 2024,"July 19, 2024",Double Room,2,Solo traveler,5.8
Reasonable for price and great location,"Only lights in the rooms were lamps, poor A/C and the upkeep of the rooms were not the best but clean enough. We had to upgrade to a window room as there were no lights and no A/C.",Location is great and the staff are very helpful especially the door staff! The beds are comfy and the rooms have the basic necessities.,6.0,July 2024,"July 17, 2024",Twin Room (No Windows),1,Family,5.8
Location and price worth it,The heat in the room surely they don’t need the heating on in summer and you can’t turn it off,Location,5.0,July 2024,"July 16, 2024",Twin Room (No Windows),1,Group,5.8
Lovely hotel in a central location with friendly staff. Clean bedrooms snd comfortable beds. Apart from the lighting in,"Room 466 doesn’t have working ceiling lights. When I asked reception to go check it out they replied ‘it doesn’t have big lights, just the lamps’ this isn’t ideal for doing makeup etc. 
The tv also isn’t connected to the WiFi so couldn’t watch anything or stream from our phone to the tv! and the volume didn’t work anyways","Very friendly staff, comfortable beds and lovely breakfast. Great location!",6.0,July 2024,"July 15, 2024",Twin Room,2,Family,5.8
I stayed in the hotel in the past. Probably i will stay in the future,"Breakfast
Internet in the rooms
Couches in the reception area","Perfect location
Reasonable price
Kind stuff",7.0,July 2024,"July 14, 2024",Double Room,4,Couple,5.8
Great for just a room for a night,Our room didn’t have windows (which is fine we knew that when booking) but the in room fan did very little and even when turned off made a loud noise that kept me up through the night.,"Great location, room was clean, plenty of staff on.",7.0,July 2024,"July 14, 2024",Double Room (No Windows),1,Couple,5.8
"Good value for money, great staff, recommend a room with window",Had a room with no window and was extremely hot.,Good value for money and the staff are friendly.,6.0,June 2024,"July 13, 2024",Double Room (No Windows),1,Couple,5.8
not what i expected,"our key card declined on 3 occasions so we had to keep getting it reset, floor one room was damp, didn’t look like the pictures on the website",the location and reception,5.0,July 2024,"July 12, 2024",Double Room,1,Group,5.8
Well situated and fair price! Not the most modern of places but very clean and good price,,Very clean staff friendly fair bar prices,7.0,July 2024,"July 11, 2024",Double Room (No Windows),1,Couple,5.8
Passable,"The rooms were too hot,",The location was excellent,5.0,July 2024,"July 11, 2024",Double Room (No Windows),1,Group,5.8
Fair,There is no ventilation at all. at night it is extremely hot,,5.0,July 2024,"July 11, 2024",Twin Room (No Windows),1,Couple,5.8
"Anytime I'm staying in Manchester again, it will be here... affordable and easy to get to",,"Breakfast was great, well cooked and of a decent standard. Buffet style.

Bed was comfy and our room was clean and spacious",7.0,July 2024,"July 9, 2024",Double Room (No Windows),1,Couple,5.8
Fair,"There was no air con in the first room we were given, when we asked for a second fan for the room they refused. After a lot of complaining and having staff come to check our room we finally got moved to a different room with a window","Location was great , very good price",5.0,July 2024,"July 8, 2024",Twin Room (No Windows),1,Group,5.8
It was passable but wifi needs to be worked on,The fact there wasn’t free wifi and after having to pay around £204 for 2 nights have to then pay for wifi aswell,The location of the building being in Piccadilly.,5.0,July 2024,"July 8, 2024",Twin Room,2,Group,5.8
Good,The view from the window wasn’t a good view,,7.0,July 2024,"July 7, 2024",Double Room,1,Couple,5.8
Short and sweet,,Value for money,7.0,July 2024,"July 6, 2024",Double Room (No Windows),2,Solo traveler,5.8
Decent price for 1 night stay!,"We had a windowless room and the heat was unbearable during the night. It was impossible to sleep in it. The air con doesn't work, however there was a fan in the room but it was so noisy, you just couldn't sleep with it on. The room only had a few lamps to light it up as well.","For the price the hotel really is alright. It's a cheap hotel perfect for just dumping your stuff and getting your head down for the night, and the bed was actually really comfy!",6.0,July 2024,"July 4, 2024",Double Room (No Windows),1,Couple,5.8
If you’re gonna try and find the cheapest condition I would check it had a window or air conditioning,"I had a room with no window and at night it was so hot I could sleep. Had to keep opening the door to let cooler air in.
Did find a fan the next day in the wardrobe which helped the following night",Location great,7.0,June 2024,"July 4, 2024",Twin Room (No Windows),2,Solo traveler,5.8
Good,Bed was just a little to small from what I'm used too. Is still very comfy but is a really small double.,"Very central and convenient, for all city attractions. Close to everything plus train station in a 5min walk to hotel. Big shout out to mike for making us feel welcome and the free room upgrade was a very nice thing too do as we had a window air con was great cold and a fan as room cab get hot.",7.0,July 2024,"July 3, 2024",Double Room (No Windows),2,Couple,5.8
Fair,So hot in the room because no air condition and shower very weak,Close shopping centre,5.0,July 2024,"July 3, 2024",Double Room (No Windows),1,Group,5.8
Good,"They didn't tidy up our room/give us new towels until we asked, however was resolved after asked them for it :)","Location is great - right in the middle of Manchester's Northern Quarter which is walking distance to all the main areas and close to food. Rooms were a good size as well, comfortable for two people.",7.0,July 2024,"July 3, 2024",Twin Room,5,Group,5.8
Very questionable stay,"The reception staff made a huge deal about the identity which apparently all guests needed however stopped at this property before four times and this has never been the case.

The reception staff twice put the wrong dates including dates of the 31st of June and 1st July even though they is not 31 days in June and then changed it to 2nd and 3rd of July even though we would have checked out over 24 hours after this time, the staff were not over helpful and did not seem to understand some of the questions asked 

I was shocked when one member of staff told this couple that as she had ID and he had not as again this was not asked for when they stopped previously she was told she could stop but her husband could not, customer was not happy

Rooms like a furnace which is ok I winter but as no air con or the open air con that was working was blowing out hot air so that was not much good either and we paid over £300 for our parties was not good stay",Location was brilliant and the breakfast was ok nothing exceptional,5.0,July 2024,"July 2, 2024",Twin Room (No Windows),2,Family,5.8
"Great location, clean but poor air conditioning",Air conditioning system did not work so the room heat was unbearable.,"Location is great, basic none window room. Kettle in room. Would have been perfectly fine if air conditioning worked.",5.0,June 2024,"July 1, 2024",Double Room (No Windows),1,Couple,5.8
Fair,No window in room. Lighting wasn't great. No hot water for a shower in the morning due to too many people showering at one time.,Good location,5.0,June 2024,"June 29, 2024",Double Room (No Windows),2,Couple,5.8
Good,"We couldn't seem to get the air conditioning to work, so it was quite warm in the room. Has we asked I am sure it would have been sorted but we didn't want to bother anyone.","Staff friendly, clean room and central location.",7.0,June 2024,"June 28, 2024",Twin Room (No Windows),1,Group,5.8
Fair,,"We like this hotel, it's bang smack in the centre of town and if you're just looking for somewhere to sleep, it's a great choice",5.0,June 2024,"June 28, 2024",Double Room (No Windows),1,Couple,5.8
Good. No frills accommodation,The room was lite by lamps rather than ceiling lights.,"Was dubious after reading the other reviews but we were pleasantly surprised.
The location couldn't have been better. 
We booked a room with no window to keep the cost down.
The room was spacious and clean. The bed was large and comfy and was the perfect room for post gig sleep.",7.0,June 2024,"June 26, 2024",Double Room (No Windows),1,Couple,5.8
Okay...,"Although the room was okay, I had a few weird experiences. When I first arrived, it was 11pm and the bouncer didn't want to let me into the building even though I had the booking reference (because I didn't have a room number), eventually he let me in and everything went smoothly through check in. Next, the room did not have any air conditioning, except for an old fan, which was a little difficult in a windowless room and when it was a very hot night (>20 degrees). The next morning the shower would only run extremely cold and when I tried again in the evening it only ran extremely hot, the temperature did not want to change at all. Overall, the stay was okay, but these things really let the room down",The location was perfect for the city center and the bed was really comfortable!,5.0,June 2024,"June 25, 2024",Double Room (No Windows),2,Solo traveler,5.8
Fair,"Breakfast limited selection and don’t worth what you pay for it 
No room cleaning you have to ask for fresh towels 
The towels are not clean",Location was very good,5.0,June 2024,"June 25, 2024",Triple Room,3,Family,5.8
Pleasant,"We chose a room without a window to save some money. We were ok with that, however, the air conditioning was not working properly hence the temperature was quite high. Therefore we used an electric fan a lot. Also every time we entered the room we smelled cigarettes. Maybe it was the AC.","In the middle of Manchester city, kind personal, an electric fan in the room, quite good value for the money",6.0,June 2024,"June 24, 2024",Double Room (No Windows),2,Couple,5.8
Nice enough for a short stay on a tight budget,There were no sockets near the bed to plug devices into. Room was all-over poorly designed. The first staff member I spoke to was very unfriendly.,"Room was clean and comfortable, good value for money. The public areas were nice. Sound-proofing was good. Most staff were nice.",5.0,June 2024,"June 23, 2024",Double Room (No Windows),1,Solo traveler,5.8
Will return,No windows can be very warm,Cheap and central,6.0,June 2024,"June 22, 2024",Twin Room (No Windows),1,Group,5.8
Sasha’s is a very good quality budget hotel in a great location. I recommend it.,"I have MS which affects my mobility. The stairs leading up to reception were a bit awkward, didn’t feel very safe. Only I handrail so can only use one hand so cannot use left & right hand as I walked up them.","Excellent sports bar, decent decor. Very clean room & bathroom.  Great location. If I’d googled you I would not have booked as you  have very bad reviews online. Thankfully I booked on the prices & location you offer which was good for us. Clearly you have taken heed of bad reviews and made necessary changes.",7.0,June 2024,"June 20, 2024",Double Room (No Windows),1,Couple,5.8
It was worth it.,"No proper tables, the toilet seat is too small, there’s no runny soap and the wifi costs money, tho you may be lucky enough to get a room close to the free reception wifi.","Location, price, bathroom, twin beds",7.0,June 2024,"June 19, 2024",Twin Room (No Windows),1,Couple,5.8
Cheap you get what you pay for,Seen a mouse running about hallway,Convenience of city centre cheap cleanish,5.0,June 2024,"June 18, 2024",Twin Room,1,Family,5.8
Great location.,"Room was pretty hot and not much ventilation. No windows, maybe should have been cheaper.","Perfect location, felt clean. Perfect for a few days if your not going to be spending to much time in the room.",5.0,June 2024,"June 16, 2024",Double Room (No Windows),2,Couple,5.8
Pleasant,Quite dated and stuffy in the room due to no window,Staff and location were very good. Liked the effort to make it feel like you had a view.,6.0,June 2024,"June 15, 2024",Double Room (No Windows),1,Couple,5.8
Good,No usable plug socket by the bed.,"It's like Cuprinol it does what it says on the tin. It's a hotel with a bed in a room for you to stay in. Information about needing photo ID was sent out in advance so made sure we both had that with us. On one occasion the door card didn't work and was sorted without any issue. Breakfast was good, as it was a buffet could have as much or little as you wanted. All staff that we interacted with were friendly",7.0,June 2024,"June 15, 2024",Double Room (No Windows),2,Couple,5.8
Very good,No fried eggs for breakfast and no fruit,Location,7.0,June 2024,"June 13, 2024",Twin Room (No Windows),1,Group,5.8
Good,,Location was great. Staff nice & friendly. Great price.,7.0,June 2024,"June 13, 2024",Twin Room,1,Group,5.8
The fire alarm randomly went off.,"There was no heating on at night and we became very cold, and there was no portable heater in the wardrobe as there was meant to be- told to us by someone at reception. The locks were abit dodgy- especially to the bathroom.",Location and decor,6.0,June 2024,"June 13, 2024",Triple Room,1,Group,5.8
Uncomfortably sweltering with a lack of facilities that are promised on their page.,"The room we stayed in was extremely warm with a seemingly broken thermostat. We had a fan constantly in use but ultimately it was constantly far too hot with no way to cool the room down efficiently. Facilities such as the pool, jacuzzi, gym and downstairs restaurant bar were always closed and had no signs of being open any time soon. Odd smells walking along certain hallways and room corridors. Other guests spotted vaping inside the premises and staff did not seem to notice or care. Some members of staff made us feel unwelcome and intrusive. Security was much more relaxed but still kept the building secure.",The location was perfect and central to everything we intended to visit.,5.0,June 2024,"June 12, 2024",Double Room (No Windows),2,Couple,5.8
Good value for money,"Little bit dated, but clean",Good location and price,7.0,May 2024,"June 12, 2024",Double Room,1,Solo traveler,5.8
Good,Parking prices,Good location and parking,7.0,May 2024,"June 11, 2024",Twin Room (No Windows),1,Family,5.8
Pleasant,"Nails on the floor in room which i stood on and really hurt my foot, lights didn’t work, table unit legs was very wonky looked unsafe","decor at reception, luggage storage available",6.0,June 2024,"June 10, 2024",Double Room,1,Couple,5.8
Family weekend,We booked a triple room with 3 single beds and were told on arrival that the hotel doesn't have this type of room at all. Our autistic child spent the weekend sleeping on a camp bed.,"The staff were amazing and th location was perfect for us. As a disabled person, being right in the city centre was exactly what we needed",7.0,June 2024,"June 10, 2024",Triple Room,2,Family,5.8
Fairly good,A room with a view.,The Breakfast was good value for the money.,7.0,June 2024,"June 9, 2024",Double Room (No Windows),1,Solo traveler,5.8
Good,,Nice place but the room was sweltering hot for some reason,7.0,May 2024,"June 9, 2024",Double Room (No Windows),3,Couple,5.8
Overall excellent value for money,"The staff were quite hostile because I didn’t have photo ID. I booked last minute on a day out so hadn’t planned to stay and didn’t know I’d need photo ID. Several staff came over and started firing questions at us as if we were criminals!

Their approach could have been much friendlier and more understanding",I was impressed with the cleanliness and size of Room for the price,7.0,June 2024,"June 7, 2024",Twin Room (No Windows),1,Family,5.8
good for a few nights stay,"strong smell of cigarettes in the bathroom even though we were both non smoking. If you took a shower in the bathroom, you would probably still smell of cigarettes. The door was a bit dodgy and took a few tries to lock it.","location was really good. close to stations, shops and restaurants. The beds were comfortable enough. staff was also nice.",5.0,March 2024,"June 7, 2024",Twin Room,1,Group,5.8
Good,"The entrance card was not good and I went to the reception for a new one. 2 am in the morning, other guest was shouting in the hallway which is very annoying and lasted for a long time.",The location is convenient.,7.0,May 2024,"June 3, 2024",Double Room (No Windows),1,Solo traveler,5.8
The staff were very helpful. They spent time searching for a room with a window for us.,Rather dated,"The location was fantastic, right in the centre.",7.0,June 2024,"June 3, 2024",Twin Room (No Windows),1,Couple,5.8
A decent budget hotel for 1 nights stay,,"Comfy beds, comfy pillows",6.0,June 2024,"June 2, 2024",Triple Room,1,Group,5.8
"Friendly staff and clean rooms, good location would stay again.",Needs a revamp as very old bathtubs etc but still clean and well maintained,"Security was brilliant, I travelled with my daughter and we have different surnames so had to prove we were related which was nice knowing as a parent that she would not be able to check in with just anyone.
Also when we returned late at night security on the door checked who we were and our room numbers so was nice knowing not just anyone can have access to the hotel making us feel safe as two females travelling together without my husband.",7.0,May 2024,"June 1, 2024",Double Room (No Windows),1,Family,5.8
"My stay was good and the hotel was comfortable, lovely location and proximity to the shopping mall",Check out time should be 12noon rather than 10:00AM.,The location was perfect for me; I didn't have to use transport to get to all the places I visited.,7.0,May 2024,"June 1, 2024",Double Room (No Windows),1,Couple,5.8
Good,Noise from outside at times was loud,,7.0,March 2024,"May 30, 2024",Double Room (No Windows),1,Couple,5.8
Good,The room was so warm. I didn't sleep great,"The location, staff and bar prices",6.0,May 2024,"May 30, 2024",Double Room (No Windows),1,Solo traveler,5.8
It was like a sauna.,Security at the gate was rude. He can be more kind. The room was too hot and the facility didn't have an air condition unit.,People at the reception were helpful.,5.0,May 2024,"May 28, 2024",Double Room (No Windows),1,Solo traveler,5.8
Good,No air con and room was way too hot. I also booked for the next day but they hadn't taken the money from my card so I was made to get up and go down to the lobby. In all other premium hotels they allow you to use room service and extend with the promise of payment. Don't understand why a budget hotel doesn't feel like they can trust you to sort the bill later!!!,It was cheaper than a few,7.0,May 2024,"May 27, 2024",Double Room (No Windows),1,Solo traveler,5.8
Great for a basic stay,"Rooms are not sound-proof, meaning that you can hear guest conversations in the corridor and next door/floor above very easily. This affected sleep when other guests were returning noisily in the middle of the night.","Room had all the facilities you would expect - toiletries, towels, hairdryer, coffee-making facilities etc.",7.0,May 2024,"May 26, 2024",Twin Room,1,Family,5.8
"Cheap and clean, but rooms are far too hot, you wouldn’t keep a dog in such heat. Wouldn’t stay agai","The rooms have no windows or ventilation, they provided fans but the heat and stuffiness was unbearable and made for an extremely uncomfortable sleep. In fact we didn’t get much sleep at all. The location is great, but parking for work vans is non existent.","Cheap rooms, friendly staff, bar on site, clean rooms. Great location.",7.0,May 2024,"May 26, 2024",Triple Room,1,Group,5.8
Happy,"Small hole in curtain and small marks on the wall but that really didn't bother me. I'm not one to go round nit picking. 
They needed to see my sons ID on check in which they didn't mention before so it was a good job he brought his ID. 
At night when we came home there was a party in one of the rooms and could smell weed. Couldn't hear it from our rooms though which was a good thing. The worst thing for us was that from both of our rooms there was a loud sound from outside sounded like a really loud air con so that kept us awake all night 🙄
Breakfast I was disappointed with as there wasn't much choice. Cereals were basic and there were no fried eggs","Rooms were nice, quick check in and they saved our luggage for us. 
Lovely ambiance in the reception, pub in the hotel although we didn't use it. Additional toilets in the hall, vending machine again which we didn't use but a good idea. 
I think they upgraded my sons room but they didn't mention it? I booked a single and they gave him a double
I was worried as the reviews were very poor for this please but we were happy with our stay. I sullouse it depends which rooms you have? 
I would stay again.",7.0,May 2024,"May 26, 2024",Double Room,1,Family,5.8
good,"the wifi thing was something I didn’t like because it is not included , you have to pay for wifi before u can use it and even after paying for the wifi it took a whole day with series of calls before I was able to use the wifi as they needed to send me a code to use it , the wifi is not by the hotel instead the hotel partner with a third party wifi company who service their customer at a cost , that’s a turn off for me if hotel doesn’t have wifi","apart from the wifi issue, every other thing was fine",7.0,May 2024,"May 24, 2024",Double Room (No Windows),2,Group,5.8
Not great,"the room was very worn down and not kept on top of. didn’t sleep very well as there was noise coming from restaurant/bar until early hours. walls very thin and could hear everything going on in hallways. both times we tried the restaurant dinner and breakfast we couldn’t be seated as they were ‘too busy’, even though there was only 2 of us. it stunk like someone had been smoking in and around our room.",the reception area was lovely and staff very friendly,5.0,May 2024,"May 22, 2024",Double Room,1,Couple,5.8
I did enjoy my stay the hotel is nice with a little effort they could really elevate the rooms for a much better vibe,The rooms were very dated and there was no plug to charge your phone by the bed. The rooms were also quite hot. They were clean though,The reception area was lovely along with the bar very clean and vibrant. Reception were helpful as we the door staff.,6.0,May 2024,"May 22, 2024",Double Room,2,Couple,5.8
Pay for what you get,We had a room with no windows and it was boiling even with the fan and ac on.,Clean and good facilities,7.0,May 2024,"May 21, 2024",Double Room (No Windows),1,Couple,5.8
Great location,The hotel has seen better times - that is quite apparent as not everything is in the best order of maintenance. Our room was missing ceiling lights. Some of the plumbing also feels it has trouble.,The location is quite convenient and is vibrant. The room was quite sizeable and comfortable. Check-in and check-out were also quite the breeze. The room had a small desk fan for use during warm summer nights so that helped,6.0,May 2024,"May 21, 2024",Double Room (No Windows),1,Couple,5.8
Location and price is good enough for what you get.,"The bathroom is outdated, needs a makeover. You can hear everything through the windows even when they are closed. Unfortunately, there was a crackhead moaning all night which i heard.","The location was optimal, perfect to reach basically anything on foot. The bed also supplied a great sleep.",7.0,May 2024,"May 21, 2024",Single Room with Private Bathroom,1,Solo traveler,5.8
Fair,The room was very hot even  with fan inside  air conditioning  seemed  not to be working,I liked the location and how it's close to a lot of shops and the stuff was very kind and helpful,5.0,May 2024,"May 19, 2024",Double Room (No Windows),1,Couple,5.8
Good,"Too hot.  We knew they're wouldn't be a window hence the price, but the room was very warm , even though the weather outside was cold.   Needs air con.   There was no soap.i don't need shampoo but no soap  and no toilet brush","Convenience,  nice and big,   comfy beds",7.0,April 2024,"May 17, 2024",Twin Room (No Windows),1,Family,5.8
Fair,"Room was very hot, no window in the room, staff did however provide us with a second fan which helped",Fantastic location,5.0,May 2024,"May 17, 2024",Twin Room (No Windows),3,Family,5.8
They need new pillows. Probably the most uncomfortable pillow I’ve ever slept on.,Cost of the room.,Location,5.0,May 2024,"May 17, 2024",Twin Room,1,Group,5.8
"Good central location for a last minute booking, expensive due to football. Friendly staff",It’s a little outdated and as I went on match day was very expensive,Great location and friendly staff,7.0,May 2024,"May 17, 2024",Triple Room,1,Group,5.8
Good enough for a short stay and in the heart of the city.,Room was too warm and Breakfast time ends too early which includes a very early 10am checkout.,Good location & clean,6.0,May 2024,"May 17, 2024",Twin Room,1,Family,5.8
Rooms are boiling with no air con. breakfast was awful. Beds were comfy and room was clean,"The heat in the room on the 5th floor was unbearable and affected all of ours sleep quality. There was no windows to open. No ventilation. There was a skylight which had no blind on therefore as soon as it became light in shone down onto me directly in bed. The shower trickled but was hot enough. Breakfast was awful, cheap sausages bacon and beans, mushrooms were swimming in water.",Room was very clean and beds were comfortable,5.0,May 2024,"May 16, 2024",Triple Room,1,Group,5.8
"A lovely few days stay in Manchester, UK. Great city, I will be back again !","When we arrived, reception stated that the room did not have any windows, I thought it would be OK without, however when we arrived back to the room in the evening time, it was like a sweat box, reception said that this was because the heating was left on in the room, I didn't turn on the heating !! so they did ? I had to pay an extra £20 for a room upgrade with a window as we could not stick the heat in the room. The second evening there was nobody attending the bar, there was 3 receptionists chatting across the way at reception, I approached them and asked if could they get me a glass of ice for the room from the bar, they would not, they said to wait until the bar person came back, so we sat and waited, 20 minutes later no sign of the bar person yet, I asked them would they walk behind the bar and get me a glass of ice, they still would not and was told to wait for the bar person. the bar person arrived 30 minutes later and provided us with a glass of ice for the room. The level of service was disgraceful, considering the receptionists were doing nothing but chatting with each other. It does not give me a good opinion of Britannia hotels.","The location of the hotel was great, just off Piccadilly Gardens. Very central.",5.0,May 2024,"May 15, 2024",Double Room (No Windows),2,Couple,5.8
Good,The breakfast wasn't all good a bit over cooked and the winds didn't stay open so the room was far to hot,The staff were excellent and the room was great for the price it was fantastic,7.0,May 2024,"May 15, 2024",Twin Room (No Windows),1,Group,5.8
Good,Needs an update,Location,7.0,May 2024,"May 14, 2024",Double Room (No Windows),1,Group,5.8
Good,Would have liked the bar to open a little later,"Staff very helpful and cheerful, good breakfast",7.0,May 2024,"May 11, 2024",Double Room,1,Group,5.8
Fine,Hotel was quite run down.,Right in the heart of Manchester. Great location,5.0,May 2024,"May 10, 2024",Double Room (No Windows),1,Solo traveler,5.8
Fair hotel,The rooms are like a sauna,Lovely and clean,7.0,May 2024,"May 9, 2024",Triple Room,1,Family,5.8
Overnight stay,"Rooms are far too hot, with no way to turn heating down","Location, price",7.0,May 2024,"May 9, 2024",Twin Room (No Windows),1,Group,5.8
Almost very good,My room) with no windows) got very hot and stuffy. A fan is provided by the hotel in every room but it did not help much because no fresh air could get into the room. The air conditioner wasn't working or it was too complicated for me to operate.,"The hotel is quite nice inside and the staff are efficient and often very pleasant. 

I didn't experience noise inside the room.",5.0,May 2024,"May 9, 2024",Double Room (No Windows),1,Solo traveler,5.8
