Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Clean,Clogged drain and someone kept calling the room so we took the phone off the hook. Hot water was warm not hot.,Clean great price.,8.0,December 2023,"December 12, 2023",King Room,3,Couple,7.5
Pleasant,Bathroom took to long to fill back up,Being by tha highway 🛣,6.0,December 2023,"December 11, 2023",King Room,1,Family,7.5
Overall stay was great,No breakfast,Room was nice and clean,9.0,December 2023,"December 8, 2023",King Room,4,Couple,7.5
Good value for money,Location isn’t the most ideal,Very clean,9.0,November 2023,"November 20, 2023",King Room,2,Solo traveler,7.5
Very Good,We never and towels and I ask the manager and nothing was brought up,It was very clean and smell very fresh,8.0,October 2023,"October 9, 2023",Queen Room with Two Queen Beds,2,Family,7.5
Good day stay and fair for the price,The area of the receptionist and the way to the rooms,The room,7.0,September 2023,"October 4, 2023",King Room,7,Couple,7.5
Good,Air conditioner,It was clean but air conditioner didn't work to good in 156 and I am pregnant but my friend air conditioner worked great in 158,7.0,September 2023,"September 25, 2023",King Room,1,Group,7.5
Very Good,It would have been even better if you guys had breakfast.,Everything was good,8.0,August 2023,"September 23, 2023",King Room - Disability Access,2,Family,7.5
Wonderful,We did find a huge waterbug (roach) crawling around one night.,,9.0,August 2023,"September 13, 2023",Queen Room with Two Queen Beds,4,Family,7.5
Very Good,water pressure in the shower,"comfortable, clean has in and out restaurant next to it",8.0,September 2023,"September 8, 2023",King Room,1,Family,7.5
Wonderful,Nothing.,Pretty on the inside. Nice cool pool. Very nice staff.,9.0,September 2023,"September 5, 2023",Queen Room with Two Queen Beds - Disability Access,1,Family,7.5
Dallas Get Away,"No breakfast 
Lots of children in hallways","Location
Staff
Size of room",8.0,July 2023,"August 10, 2023",King Room,1,Couple,7.5
Good quality,Maybe add breakfasts,It is clean and cheap,8.0,July 2023,"July 18, 2023",King Room,3,Solo traveler,7.5
"Good price, clean and good staff",Wifi. Maybe the location of my room. I was working frim the hotel so it was important for me,They let me have an early checkin since there was some rooms available,7.0,July 2023,"July 12, 2023",King Room,4,Solo traveler,7.5
Wonderful,Minimal parking,Good beds,9.0,June 2023,"July 3, 2023",King Room - Disability Access,1,Couple,7.5
Great and totally worth,,The hotel is nice and clean with an amazing location.,9.0,June 2023,"June 26, 2023",Queen Room with Two Queen Beds,2,Family,7.5
it’s a great little gem for the price,not much,price and location for the valve,9.0,May 2023,"June 22, 2023",King Room - Disability Access,2,Group,7.5
was a good stay. could have done with out the drunk screaming.,"only one entrance, they need to rethink the parking area.",comfortable beds.,7.0,June 2023,"June 19, 2023",King Room,2,Couple,7.5
Wonderful,,Everything was ok,9.0,June 2023,"June 15, 2023",King Room,6,Family,7.5
Very Good,,The beds were comfortable and the room was ready early.,8.0,June 2023,"June 6, 2023",Queen Room with Two Queen Beds,2,Group,7.5
Very Good,,The room was comfortable and great for the price. there was a fridge and microwave which was nice.,8.0,May 2023,"May 23, 2023",King Room,1,Couple,7.5
Very Good,,"clean, good location",8.0,April 2023,"May 21, 2023",King Room,1,Couple,7.5
I would stay here again.,Parties,Reasonable price and location.,8.0,April 2023,"May 4, 2023",King Room,2,Solo traveler,7.5
Very Good,Complimentary breakfast,"Cleanliness, Peace and friendly staffs",8.0,April 2023,"April 30, 2023",King Room,2,Family,7.5
Good,Housekeeping only cleans on Tuesday and Friday.,Nice location and quiet for it to be by interstate.,7.0,April 2023,"April 10, 2023",King Room,3,Family,7.5
Super clean Great price Worth the Money,The only thing I did not like was the plumbing lol I thought the toilet was gonna overflow each time I flushed it. My daughter did a #2 and it took at least 7 or 8 flushes for it to go down. I thought we were gonna need a plunger a few times. Lol otherwise there was nothing else that was dis-likable.,"This was a great hotel experience with great price value. I was absolutely surprised at how cheap this was for a King room for 3 nights. I liked the cleanliness and the space of the room. It was great for a family of three. I'm big on energy and the energy here was perfect. Nice people, customer service, cleanliness, safety, location all was a ten.",9.0,April 2023,"April 2, 2023",King Room,3,Family,7.5
Compatible beautiful place for stay.,"Nothing but i couldn't get a spoon so they gave me a disposable knife and fork though and a paper little bowl. Better than nothing.😊  for Müsli or flakes. It could be better to put a reusable glass cups and spoon  by the kings room than the disposable . Rubber / plastik cups of 2sets. I Really don't like  those for hot drinks. it is uneconomical and unhealthy. Also not presentable . Add value there. Thanks 👍🏻
You can save cost though with many changes and for better. Also for  an hour early check in, to pay money is not so  ok but it's choice.
.My point of view anyways. But was considerate for an hour late checkout 😃","For the building,it's simple and clean.
 it's a combined  taste of renewned old and looks good and unique in its own way, it's spacious and a nice self service of tea or coffee machine in the room. The AC is wow I am so impressed and all the various channel is a good one for a bite without any extra charges . Job well done 👍🏻 .I like the pool  and the portable sport center inside the building to keep you active and the garden aisle where you can just take a breath of fresh air or read. It's with table and chair. Also the Eis machine on each floor is an extra to taste 😂 maybe for me coming from Europe probably.butbits a good one .👍🏻😃
Though you could leave your bag before check in time is a plus mark . Like that too.
Overall it could have stayed longer but had to go back home 😃🏡. Liked it 😋",9.0,March 2023,"March 22, 2023",King Room,2,Family,7.5
"Overall my stay was pleasant, lots of noise coming from rooms, house keeping sounded like they were throwing beds around","the showers, it’s like not enough water was coming out.",It was surrounded by lots of food places and like 10 mins from downtown.,6.0,March 2023,"March 20, 2023",King Room,3,Couple,7.5
good value for the price.,Need more than one person at the front desk on weekends for sure. Should have designated areas for people with pets. No one wants to hear a dog barking all night.,Clean and spacious,7.0,March 2023,"March 20, 2023",Queen Room with Two Queen Beds - Disability Access,1,Family,7.5
overall it was a nice stay! hotel is awesome,The only thing I don’t like is the location. So many homeless walking around in the parking lot. and other sketchy people hangout around the hotel.,I enjoyed stay in Alexis hotel a lot. Room is very clean and big. Bed is quite comfortable and bathroom mirror is super cool.,6.0,March 2023,"March 17, 2023",King Room,2,Couple,7.5
great overall stay,no security outside,great room,9.0,March 2023,"March 13, 2023",Queen Room with Two Queen Beds,2,Couple,7.5
good,no room service,"convenient,decent price",8.0,February 2023,"March 2, 2023",King Room,2,Couple,7.5
comfortable and nice,the parking lot,it was very nice and beautiful inside,8.0,January 2023,"February 27, 2023",King Room,2,Solo traveler,7.5
Wonderful,"ONLY THING I DIDNT LIKE WAS THE BATHROOM TUB AND SINK WOULD TAKE FOR EVER FOR THE WATER TO GO DOWN !!
ALSO THIS IS OFF A BUSY INTERSECTION AND YOU CAN HEAR THE PASSING CARS AT NIGHT.",I LIKE THE ENTRANCE IS PRIVATE AND CAN ONLY BE ACCESSED WITH THE ROOM KEY. IT MAKES ME FEEL AT EASE IN A LOCATION I AM NOT FAMILIAR WITH AND THE STAFF WAS FRIENDLY!,9.0,February 2023,"February 27, 2023",King Room,3,Couple,7.5
Very Good,,Parking was available and the rooms were very clean,8.0,February 2023,"February 20, 2023",King Room,1,Couple,7.5
Very Good,The pillow,Location,8.0,February 2023,"February 13, 2023",King Room,2,Couple,7.5
I enjoyed my stay to a point the room they gave me was by an exit and people kept going out of there banging the door th,The way the office is set and not the front of building,Clean and a good location,6.0,February 2023,"February 12, 2023",King Room - Disability Access,1,Solo traveler,7.5
valuable easy comfort,no free breakfast or coffee/water station outside of the rooms.,"very well cleaned. it did have kind of an odd smell in the hallways, but other than that, was nice.",7.0,January 2023,"January 26, 2023",King Room,2,Solo traveler,7.5
it was okay,mattress was old and a live small roach was in the tub when I went in the bathroom that morning,fairly clean,6.0,January 2023,"January 16, 2023",King Room,1,Solo traveler,7.5
"Great value, good room.",,Very comfortable room at an exceptional price.,8.0,January 2023,"January 7, 2023",King Room,1,Solo traveler,7.5
great affordable stay with very comfortable bed and room,,incredibly spacious room with comfortable bed. very affordable and easy to find last minute while travelling,9.0,January 2023,"January 4, 2023",King Room,1,Couple,7.5
Very Good,location was sketchy,spacious,8.0,December 2022,"January 3, 2023",King Room,5,Couple,7.5
"Would recommend, but also be aware, you get what you paid for","This is just a personal thing, but the hotel is large with only one elevator. If you happen to have arthritis in the knees, this one probably isn’t the one for you.
The water pressure was also very low in not only my room, but my mom’s as well. We were on different floors and everything. Our toilets would barely even flush.","Great location, right off the freeway, and right next to an In-N-Out and Starbucks. Room was very clean. I felt very safe at this location; every once in a while I would see police patrol, which makes me feel even safer. The bed slept well, tv and fridge worked, shower and toilet worked, it’s a great stay for the price. the staff was very friendly and helpful, especially when I forgot my key in my room.",9.0,January 2023,"January 2, 2023",King Room,3,Group,7.5
Very Good,,Clean room comfortable Really good rest,8.0,December 2022,"December 13, 2022",King Room - Disability Access,1,Solo traveler,7.5
Very good,Matress was a little too firm,"Room was clean an had amenities such as refrigerator, microwave and coffee machine. Like the decoration of the room. Front desk customer service were great.",9.0,November 2022,"November 22, 2022",King Room,2,Solo traveler,7.5
Great hotel for the price,Parking difficulties,"On the outside the hotel doesn't look like much, but the staff is friendly and the rooms very clean with all the amenities you would want and the bed was comfortable.",9.0,October 2022,"October 27, 2022",King Room,2,Couple,7.5
Everything,Should do housekeeping more,The comfortable feeling,9.0,October 2022,"October 22, 2022",King Room,1,Family,7.5
"clean,good sized room at a good rate, would stay again","centrally located, good sized rooms at a good price","the front desk people were good, the room was big, clean and reasonably quiet,the bed a little on the hard side but good, centrally located",9.0,October 2022,"October 22, 2022",King Room,1,Couple,7.5
Wonderful,No sofa bed not enough chairs in room,The beds and the space,9.0,October 2022,"October 20, 2022",King Room,1,Family,7.5
it was nice,the limited parking,freeway accessible and next to food. close to gas stations and it service desk workers were nice both morning and overnight,9.0,October 2022,"October 17, 2022",Queen Room with Two Queen Beds,2,Family,7.5
Pleasant,"Only one entrance,Not very cleaned","Room was not properly cleaned floor not mopped ,couch was not washed properly either",6.0,September 2022,"September 23, 2022",King Room,1,Family,7.5
Very Good,Elevators for rooms were out of order. Air conditioner loud.,Very nice hotel. Great location. Quiet and clean.,8.0,September 2022,"September 22, 2022",King Room,1,Family,7.5
Very Good,patrolling cops,"the cleanliness, decor & service.",8.0,August 2022,"August 27, 2022",Queen Room with Two Queen Beds - Disability Access,3,Group,7.5
it was okay,all the power to my room went out,the rooms where nice and clean,7.0,August 2022,"August 22, 2022",Queen Room with Two Queen Beds,1,Family,7.5
great last minute option for a great price,"the front desk staff could have been better 
they made it seem like it was a big deal that they had to hold my suitcase till 3 pm when checkout was 11
i have hotels keep bags till 9 pm previously so I didn’t understand the fuss . it’s a very standard practice",the price and size of the room,8.0,August 2022,"August 14, 2022",King Room - Disability Access,1,Couple,7.5
I went to Dallas for a business trip we thought this hotel was going to be bad but for our surprise it was ok for the pr,nothing it was all good,very secure,8.0,August 2022,"August 7, 2022",King Room,4,Couple,7.5
Pleasant.  Good value for the money.,"The only thing I didn’t like is that, while staff is friendly, customer service is a bare minimum.  You have to do everything yourself.  No frills.  
Also be prepared for the extra deposit they charge when you get there.","The property is beautiful.  Very clean.  Modern
decor.  It was comfortable and convenient to a lot of stores and restaurants.",7.0,July 2022,"July 31, 2022",Queen Room with Two Queen Beds - Disability Access,2,Family,7.5
,,,6.0,July 2022,"July 25, 2022",Queen Room with Two Queen Beds,1,Family,7.5
Our overall stay was good. Everyone at the front desk was kind and polite.,lots of people walking and hanging around outside.,very convenient to interstate and all eating & shopping places.,9.0,July 2022,"July 19, 2022",King Room,3,Couple,7.5
Good,,"Location 
Pool",7.0,June 2022,"June 27, 2022",King Room,2,Family,7.5
My stay was nice the front desk worker was very helpful and accommodating,when I stayed there was a strange man hanging around the building.,It was nice and clean.,8.0,June 2022,"June 26, 2022",King Room,1,Family,7.5
Very Good,parking & only one door in and out,"large room, easy check in and out",8.0,June 2022,"June 25, 2022",King Room - Disability Access,1,Solo traveler,7.5
Wonderful,The cash deposit. But they did give it back with no issues,Very clean. Economical. Looks recently renovated,9.0,June 2022,"June 19, 2022",Queen Room with Two Queen Beds,2,Family,7.5
Very Good,Far away from downtown,Comfortable and clean,8.0,June 2022,"June 18, 2022",Queen Room with Two Queen Beds - Disability Access,2,Family,7.5
Wonderful,It was too far from the airport,"It was clean, quite and comfortable",9.0,June 2022,"June 10, 2022",King Room,1,Couple,7.5
Wonderful,Better refrigerator in the room with freezer .,"For this amount , very good . Clean , quite , nice .",9.0,June 2022,"June 7, 2022",Queen Room with Two Queen Beds - Disability Access,3,Family,7.5
Very Good,convenient to stores and food.,"was different, but clean and nice.",8.0,June 2022,"June 3, 2022",King Room,1,Solo traveler,7.5
Lovely,,Room always great and cozy,9.0,May 2022,"May 13, 2022",King Room,3,Solo traveler,7.5
Economical but ask to choose a room away from the highway,The hotel room they provided was next to the highway road and the road noise was very loud. The room is also facing the pool area which has 24 hours bright lights shining through the window. I have to put on an eye cover and ear plugs to get some sleep as I have a lot of difficulty sleeping with the noise.,"It's very cheap and economical, and the customer service is nice.",6.0,May 2022,"May 8, 2022",King Room - Disability Access,1,Couple,7.5
relax and fast…,No iron in the room… then I asked for one,bed,9.0,May 2022,"May 2, 2022",King Room - Disability Access,1,Solo traveler,7.5
"Besides not having breakfast, the overall stay at the hotel was great. I will come back again.","After connecting the WIFI it was not strong enough to use. I was wanting to watch some videos, but it kept going slow, so I just disconnected it. Also, breakfast would have been nice at the hotel.","The room was great with all the things that was needed for my stay in Dallas. For example: plenty of towels, good space, alarm clock, phone, fridge, and coffee maker.",9.0,April 2022,"April 6, 2022",King Room,3,Solo traveler,7.5
it was fair.,The smell of weed. the front staff at check in was rude.,Room was a great size!,6.0,April 2022,"April 5, 2022",King Room,3,Couple,7.5
"Perfect place to spend the night, especially when considering sleeping in airport.","Just a bit rough around the edges, but fine for the money.  Bit of a sketchy pool and courtyard area but I wasn't there for that anyway so it met my needs fine.","Simple check in, friendly clerk. In and Out burger right next door as is Starbucks,  easy pickup drop-off for Uber driver as well.",8.0,March 2022,"March 28, 2022",King Room,1,Solo traveler,7.5
Good,"All the riff raff outside. Every time we went outside, the police had someone they were arresting. Definitely did not feel safe outside.",The facility was clean and the staff was very friendly.,7.0,February 2022,"February 21, 2022",King Room,2,Family,7.5
Well worth an overnight stay.,-Keep your head on a swivel at night.,"-large, decently equipped room. 
-In and out Burger 30ft away.
-Great Value",8.0,January 2022,"February 3, 2022",King Room,1,Solo traveler,7.5
Wonderful,nothing,everything,9.0,January 2022,"January 30, 2022",Queen Room with Two Queen Beds,3,Couple,7.5
Wonderful,,"very clean, and really nice staffs! had laundry room, didn’t use it but liked the fact it had it! although it was far from downtown, it had bus so was easy to go",9.0,December 2021,"December 30, 2021",King Room,1,Couple,7.5
just one night. it was adequate.,"staff, and the drama with other guests.",good location for my needs. room was clean.,7.0,November 2021,"December 1, 2021",King Room - Disability Access,1,Solo traveler,7.5
It’s great room for the price.,handicap shower however no seating,"comfortable, clean, roomy.",8.0,November 2021,"November 20, 2021",King Room - Disability Access,1,Family,7.5
Very Good,Bathroom was disappointing.  Counter was too short.  Shower head was very low.,Great staff.  Amazing pillows.,8.0,November 2021,"November 13, 2021",King Room,1,Family,7.5
nice clean budget hotel,,clean and well kept,8.0,November 2021,"November 3, 2021",King Room,1,Solo traveler,7.5
Very Good,Fairly OK,,8.0,November 2021,"November 2, 2021",King Room - Disability Access,2,Couple,7.5
,,,9.0,September 2021,"October 22, 2021",King Room,1,Group,7.5
Javieceyae,N/A,The area was nice and the workers were very nice,9.0,September 2021,"September 27, 2021",Queen Room with Two Queen Beds,1,Couple,7.5
Good value,"Had to reset the room card because it kept expiring. Only one room service for the four nights. Very close to I635, but pretty quiet.","Layer curtains allowed layered light. Room was spacious, with one chair. Bathroom was clean & tidy. A/C worked, though noisy.",7.0,September 2021,"September 22, 2021",King Room,4,Family,7.5
Wonderful,,Nice,9.0,September 2021,"September 14, 2021",King Room,1,Couple,7.5
Overall the stay was nice and I would definitely stay again,Not enough towels in the bathroom,The price and that I was able to check in 2 hours early and the fact that u have to come in and out through the front door,9.0,September 2021,"September 12, 2021",King Room,1,Group,7.5
My stay at this hotel was great!,"The one way entrance inside the hotel. 
Parking",The connivence of it!,8.0,August 2024,"August 19, 2024",Queen Room with Two Queen Beds,1,Family,7.5
Affordable stay but not without some drawbacks,Vending machines on the 3rd floor didn’t work. Lots of slamming of doors you could hear all night long. Like the walls are paper thin. No breakfast options even in the vending machines.,Location was great. Property was fairly clean.,8.0,July 2024,"July 29, 2024",King Room,4,Group,7.5
Very Good,Where it's located is not the safest place,The room was cozy,8.0,July 2024,"July 26, 2024",King Room,1,Family,7.5
The hotel was decent. The bed was a little hard but that’s just not my preference. The hotel room was nice and spacious.,I did not like that there was a constant smell of what smelled like weed or something along those lines in the hallways . If you don’t mind that smell it’s okay but to someone who doesn’t like the smell you can be bombarded by it.,It was a decent hotel. You have the capability of checking in early. I like that the hotel has a pool. I like that if you are there for a week they clean your room and provide you with fresh things.,7.0,July 2024,"July 23, 2024",King Room,6,Couple,7.5
Good,First room had fleas on the bed. I brought it to the staffs attention and we were given another room. I can not blame the hotel but I do blame the customers who brought their pets inside with fleas.,location and friendly staff,7.0,July 2024,"July 15, 2024",Queen Room with Two Queen Beds,1,Family,7.5
Pleasant,The bed was hard. And the shower went cold everytime the next room would use the bathroom,The room was big,6.0,June 2024,"June 19, 2024",King Room,1,Family,7.5
Very Good,Wasn't nothing to not like,Everything,8.0,May 2024,"June 9, 2024",King Room,3,Family,7.5
Very Good,"Only coffee , no tea in the room . 
The faucet needs an update","The room is a good size, clean.",8.0,June 2024,"June 6, 2024",King Room,3,Family,7.5
I enjoyed my stay and was able to relax,I liked everything.,I liked the quietness of the property. Room was clean and comfortable. The front desk was polite and helpful.,9.0,May 2024,"May 31, 2024",King Room,1,Solo traveler,7.5
Very Good,The facility is old.,The room is comfortable. Good sleep.,8.0,May 2024,"May 28, 2024",Queen Room with Two Queen Beds,1,Couple,7.5
I would stay here again.,Parking,Quiet at night; beds firm & comfortable.,8.0,May 2024,"May 26, 2024",Queen Room with Two Queen Beds,1,Family,7.5
Everything was clean and I felt safe,,Clean and secure,8.0,May 2024,"May 25, 2024",King Room,1,Solo traveler,7.5
Good,,"Nice staff, comfortable room and parking",7.0,May 2024,"May 20, 2024",King Room - Disability Access,2,Solo traveler,7.5
Okay 🤷‍♀️,"The beds weren't very comfortable,  there was a smell to the room and the guests beside us were very loud","Staff was nice,  decent room",7.0,May 2024,"May 20, 2024",Queen Room with Two Queen Beds,1,Family,7.5
"very pleasant, though very few hours",handles in the tub area,"Comfortable bed, clean, enough towels,",9.0,May 2024,"May 19, 2024",King Room - Disability Access,1,Family,7.5
"It’s was a great experience, the staff was extremely nice but there is also a but ,","It’s there is no breakfast included you have to pay for everything, there is no either milk","It’s very quiet , clean and with a helpful staff",7.0,May 2024,"May 13, 2024",Queen Room with Two Queen Beds - Disability Access,2,Group,7.5
"Nice little hotel, with a few little issues.","Cold showers and when I told the reception she claimed I must have been doing something wrong, the room phone wouldn't call to reception but once again I was told I was doing something wrong  apparently you need to dial 0 and not press the quick call buttons on the phone. The light in the pool area could be turned off once it's closed as its quite bright when it shines through the windows.","The location was ok, it was a little further from the city than I had thought but it was only a 15-20min uber into town. The little shops near the hotel were handy, especially the In & Out next door.
Check in staff were friendly.",7.0,May 2024,"May 11, 2024",Queen Room with Two Queen Beds,3,Family,7.5
Decent.,"Gym was terrible, almost nonexistent.",,7.0,April 2024,"May 5, 2024",King Room,2,Solo traveler,7.5
