Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
"Very comfortable and for our needs, excellent location 👏👏",All good 😊,Location was fabulous!!,9.0,August 2024,"August 7, 2024",Standard Room,5,Couple,8.3
Wonderful,Nothing,Perfect hotel,9.0,August 2024,"August 3, 2024",Standard Room,3,Family,8.3
Wonderful,,"Very nice hotel, very nice breakfast with a lot to chose from. Comfy beds",9.0,July 2024,"August 1, 2024",Standard Room,3,Group,8.3
Excellent,Good location,Good breakfast with lots of variety items,9.0,June 2024,"July 22, 2024",Cozy Small Room,3,Group,8.3
Very good for business travel.,Toi catch an Uber or Bolt taxi was not possible in front of the door; apparently some limitations from the city. All other than this was good.,All was good: perfect location for business travel. Excellent breakfast and quick service. Room was good size with desk to work and ironing board.,8.0,April 2024,"July 20, 2024",Superior Room,3,Solo traveler,8.3
Very Good,Nothing,Location and clean,8.0,July 2024,"July 19, 2024",Standard Room,3,Couple,8.3
"Chic and modern hotel, great location super central",The shower water pressure could be better. Other than that no other complaints.,The staff was exceptional. I mentioned it was my birthday in the booking and they gave me the sweetest little surprise. The hotel is also super central and has great views of the city. The place overall is also very modern and comfortable.,9.0,July 2024,"July 10, 2024",Cozy Small Room,1,Solo traveler,8.3
Will certainly book again,N/a,"Cleanliness, location, front desk staff",9.0,July 2024,"July 10, 2024",Cozy Small Room,4,Couple,8.3
Very Good,"The fact that it was under renovation and was noisy at times. Also, there was an extra fee to access the sauna and swimming pool, which it wasn’t clear at the time of booking.",The location of the hotel was walking distance to most places you’d like to see in Stockholm. The hotel has spacious room and comfortable bed.,8.0,July 2024,"July 6, 2024",Standard Room,5,Couple,8.3
Good hotel to a affordable price,"The cost of parking was too expensive 
Also a bit noisy as it was building work going on.",,8.0,July 2024,"July 6, 2024",Standard Room,2,Couple,8.3
Convenient!,The staff seemed overwhelmed. Had to go 4 times to them to get my pool access sorted out.,Great location - right at the train station! Having a Swimming pool and sauna was a good addition! They had free candy and fruits at the lobby at some point,7.0,June 2024,"July 6, 2024",Standard Room,1,Group,8.3
Wonderful central Stockholm hotel with fantastic breakfast!,"No storage, we were there for four nights and couldn't unpack because there are no shelves and only a tiny skinny slot for a couple of coat hangers, this was a pain. Also, only one comfy big chair, two would be better, although they would need to be a bit smaller to fit in.
Also, there was building work going on at present but that is supposed to finish soon I hope.","Wonderful location, right next to T-centrale
Amazing breakfasts, just perfect, so much choice
Lovely views, comfortable bed, good shower",9.0,July 2024,"July 5, 2024",Superior Room with City View,4,Couple,8.3
good value for money,the housekeeping they didnt turn up for 1 whole day eve though i asked them to clean the room when i was out,great comfortable beds and convient location connected to central station good gym as well unexpected,9.0,July 2024,"July 1, 2024",Standard Room,3,Couple,8.3
Ok,"Too hard beds, Needs refreshing but all is clean!","Good breakfast, location!",9.0,April 2024,"June 30, 2024",Cozy Small Room,1,Couple,8.3
"Fab hotel, location excellent, excellent coach link to Arlanda Airport 2mins away from Hotel",There was a charge for the swimming pool apparently. The sky bar wasn't open on Sunday evening. Scaffolding in reception and centre of building making inner room in our booking dark all day long. Breakfast was very expensive to add after booking room.,"Very clean, very helpful staff. Central location by train/coach station and close to shop. We would definitely recommend and stay again.",8.0,June 2024,"June 29, 2024",Standard Room,3,Family,8.3
Great location and staff,"Room service options weren’t great - would like a more extensive menu with things like cooked fish, egg omelets, lighter very healthy choices",Staff and room cleanliness were excellent,8.0,June 2024,"June 26, 2024",Superior Room,5,Solo traveler,8.3
Great hotel,Cleaner didn’t put tissue and some visitors made noise at night,The room the shower the location the breakfast the manager very kind upgraded our rooms Mr Leo thanks,9.0,June 2024,"June 25, 2024",Cozy Small Room,2,Couple,8.3
Nice facilities and good central location,There’s a lot of works going on at the hotel at the minute. Our room was quite dark as the light was completely blocked by scaffolding,Nice central location with easy access to the bus and train station,7.0,June 2024,"June 25, 2024",Cozy Small Room,3,Group,8.3
Fantastic location and absolutely good value for your money.,"The sky bar was closed all weekend, no idea why. It was a shame since it supposedly has some nice city views.","The room was immaculate and spacious. The location of the hotel is superb! Next to the Central train station, walking distance from restaurants and the old city center. The bar downstatirs mixes some great cocktails.",9.0,June 2024,"June 24, 2024",Standard Room,2,Couple,8.3
Perfect,,"Clean, great location",8.0,May 2024,"June 17, 2024",Family Room,6,Family,8.3
Find out about your window!,"I think hotel should warn you if you are going to get internal room, with no daylight or fresh air. Some people find it weird.",Very comfortable and modern. Great breakfast.,9.0,June 2024,"June 16, 2024",Cozy Small Room,3,Solo traveler,8.3
"Perfect location and staff, but some parts in the room can be improved.",The room is quite humid even when the conditioner is on. The door to the restroom cannot be locked and not fully closed when one is in the toilet. This might hurt the kid's fingers when the adults are not paying attention.,"The location is perfect for people to transport via T-Centralen and close to different sites. Also, the lobby is cozy and big for us to wait and relax. The room is also big enough to rest and organize the luggage and the curtains are able to block the sun.",8.0,June 2024,"June 11, 2024",Family Room,1,Family,8.3
Fantastic hotel for getting to the tele2 arena and cramming in as much sight seeing as you can in 3 days!,Rooms need a refurb. Rooms don’t have views.,"Location great for transport links, city centre and Gamla Stan. Staff really friendly and helpful. Sky bar was great.",9.0,June 2024,"June 11, 2024",Family Room,3,Group,8.3
Great stay right next to the central station!,,Location and staff very helpful,9.0,May 2024,"May 24, 2024",Standard Room,3,Group,8.3
"Perfect location, perfect facility, cant ask more",Nothing to comment,"Location is next to the central station and the downtown area.
The room was a good size.
The breakfast had several options and high quality.
Staff was friendly and helpful.",9.0,March 2024,"May 24, 2024",Standard Room,1,Solo traveler,8.3
Central hotel with friendly staff and generous check out and breakfast hours!,,Great and central location. Very spacious lobby and bar so we could easily spend time while waiting for our room to be ready. 12 o’clock checkout was great and even breakfast was until 12! Very friendly and helpful staff who did a great job to accommodate us during the whole weekend which was quite hectic and many people due to the Taylor Swift concert!,9.0,May 2024,"May 23, 2024",Superior Room with City View,1,Group,8.3
Very Good,"Was told I would have view of the court yard. we didn't. The madras was really hard. also we had issue with chromecast in the room, but it was fixed","Great location, lovely skybar, gym seemed great as well",8.0,May 2024,"May 22, 2024",Superior Room,2,Group,8.3
Wonderful,Since the sunrise is at 4 am I would put better curtains… also it would be useful to have a little wardrobe,Great location right beside the central station and the Main Street. Short walk to gamla Stan. The room was clean and cozy!,9.0,May 2024,"May 20, 2024",Superior Room with City View,3,Couple,8.3
Highly recommended,Very Good,The room with an excellent city view was provided to me . The room was completely quiet with nice soundproofing. The location was very good with Stockholm central station & numerous restaurant nearby. Most of the attractions are very close to the hotel. Highly recommended,9.0,May 2024,"May 19, 2024",Superior Room with City View,3,Couple,8.3
Wonderful,:),The location and staff were amazing!,9.0,May 2024,"May 19, 2024",Standard Room,2,Couple,8.3
"Very good hotel, well located. Good quality/price.","The breakfast area was dark, most probably because of the construction work that was done.","This is a very pleasant hotel. The location is great, and the rooms are spacious, which is not often the case in Stockholm. 
The breakfast is copious, the staff very helpful and the bar at the top is really nice. 
It was very practical to be close to the train station and to the direct train to the airport. The neighborhood is safe.",9.0,May 2024,"May 17, 2024",Cozy Small Room,2,Family,8.3
Wonderful,,We stayed in the family room. 2 big kids and 2 adults. Sofa bed is very comfortable as well unlike other sofa bed experiences. The room is big enough to have luggages. Bar downstairs after visiting city and having dinner is really a nice alternative you dont need to find elsewhere to have a drink. And the location it is really in the middle of everywhere a perfect location. Coming from the airport it is less than 5 min walking distance. Old city is 15-20 mins walking distance. Shopping 10 mims walking distance.,9.0,May 2024,"May 12, 2024",Family Room,2,Family,8.3
Well located large but comfortable hotel,"Shower hard to step in and out of, without falling.",Location; front desk staff; bed,8.0,May 2024,"May 11, 2024",Standard Room,5,Couple,8.3
Wonderful,,Location and cleanliness,9.0,May 2024,"May 11, 2024",Superior Room with City View,1,Couple,8.3
Wonderful,,"The location is perfect since it is nearby Stockholm’s train and bus central station. In addition, old town is very close (10 minutes max). The receptionist (Philip) was extremely professional and kind. Breakfast was very good with a variety of products.",9.0,May 2024,"May 11, 2024",Cozy Small Room,1,Group,8.3
Wonderful,Expensive breakfast,"Great location, nice room",9.0,May 2024,"May 9, 2024",Standard Room,3,Family,8.3
Wonderful,N/a,Close to everything,9.0,April 2024,"May 9, 2024",Cozy Small Room,2,Group,8.3
A lovely place in the city centre with very helpful and friendly staff,The thermostat in our room was set into fan mode and it got hot during night time even when it was not set into heater mode. I would have preferred a room with working AC even during cold season.,"Perfect location, just adjacent to the Stockholm Central Station, with easy access to the Arlanda Express",9.0,May 2024,"May 7, 2024",Standard Room,3,Family,8.3
Good,,The location is fantastic,7.0,May 2024,"May 6, 2024",Family Room,6,Family,8.3
Very Good,"Lightings in the room is quite dark
Could have been a bit brighter","Excellent location 
Cool staffs",8.0,May 2024,"May 5, 2024",Superior Room with City View,2,Family,8.3
Would definitely recommend & return,Room was a bit small,"Fabulous location
Quiet room despite overlooking main street",9.0,May 2024,"May 3, 2024",Standard Room,3,Group,8.3
great hotel directly at the central station,,The staff was very friendly and helped me with every issue I had!,8.0,May 2024,"May 2, 2024",Cozy Small Room,4,Solo traveler,8.3
Good,"1 of our 3 rooms was facing inside (hotel courtyard) and it was under full-on construction, so that was not so nice. The rooms overlooking the main street/ back alley were fine. There is a fee to use the swimming pool which was a new concept for us.","friendly & attentive staff, unbeatable location, very clean rooms",9.0,March 2024,"May 2, 2024",Standard Room,2,Group,8.3
Very Good,The staf at the bar wasn't nicely and and it looked like they really wanted to be somewhere else..,Locations and very clean. Good breakfast,8.0,April 2024,"April 30, 2024",Cozy Small Room,3,Family,8.3
Comfortable stay close to the city center.,The fact that the swimming pool had an extra fee.,"The room was spatious, clean, comfortable and very nicely decorated. Nice bathroom as well. Great breakfast with many options of all tastes. Very central, minutes away from the train station.",9.0,March 2024,"April 29, 2024",Standard Room,3,Group,8.3
Great central location good amenities and staff always helpful.,Shower containers holding the soap/shampoo need an upgrade don’t work well kept moving on the wall and was difficult to use.,Central to train and buses transport and shopping all around you. Get to airport on train next door in 18 minutes. Pleasant informative staff members quick and efficient and always a smile and welcoming good morning/evening the foyer always looking perfect.,9.0,April 2024,"April 29, 2024",Superior Room,4,Solo traveler,8.3
Very Good,"when I checked into my room the front desk confirmed my reservation, but they got my nationality wrong. When I pointed out the mistake, they didn't apologize or correct it, which was not a pleasant experience. Besides this slack and disrespectful behaviour, the hotel is quite a nice place to stay.","Amazing location, is close to the station and is super easy to go to the airport.",8.0,April 2024,"April 28, 2024",Cozy Small Room,2,Couple,8.3
Wonderful,Online check in  - I do not like,"Great location, great place.",9.0,February 2024,"April 26, 2024",Standard Room,3,Solo traveler,8.3
Very Good,"The only negative aspect was the room temperature, and despite changing rooms due to the issue, we still faced the same problem. Unfortunately, the rooms facing the interior of the hotel seem to have heating issues.",The staff was very polite.,8.0,April 2024,"April 25, 2024",Standard Room,4,Family,8.3
Good location close to everything,-,Close to everything,9.0,April 2024,"April 21, 2024",Cozy Small Room,1,Group,8.3
Great location and comfy for the price.,The property is a bit old and is starting to show in some rooms. Nothing that was a deal-breaker at all though.,The location is amazing. Walking distance to the city center and old town and right next to the main train station and several tram and metro lines. The staff were also wonderful and always super helpful.,9.0,April 2024,"April 21, 2024",Standard Room,4,Couple,8.3
Outstanding,The TV didn’t allow me to connect my phone in my room.,"The location, and the facilities",9.0,April 2024,"April 19, 2024",Cozy Small Room,2,Couple,8.3
"Excellent hotel, great staff, will come again.","Some cleaning hiccups in the room, some small pieces of trash were behind furniture but nothing too major.","Excellent location for tourists, close to many landmarks and right next to any type of transportation.",9.0,April 2024,"April 16, 2024",Superior Room,2,Couple,8.3
Great Hotel and Location,Had to pay for the pool.,Great central location right next to the train station and only a short walk to main attractions. Beds are very comfortable!,8.0,April 2024,"April 12, 2024",Standard Room,2,Group,8.3
Wonderful place and definitely worth it,"We had only one issue and that was the lightings, we couldn’t switch them off unless we pulled out the room-card. On the check out we told the guy at the receptionist and he would check it out for the next guest. We could have told them while we were staying there but we didn’t mind it much and our stay was short anyways so we didn’t see it as something necessary.","Very nice with delicious breakfast. The bed is a bit hard and I personally like it better that way than having it soft. I also liked that we could connect our phone to the TV and the gym was really nice too, enough space and not too crowded. Very friendly and helpful staffs, I will definitely stay here again.",8.0,April 2024,"April 11, 2024",Superior Room with City View,3,Couple,8.3
Wonderful,,The breakfast was great. Large variety and high quality. Best part about my stay. Receptionist recommended a scenic running route that provided a nice sampling of the local area.,9.0,April 2024,"April 8, 2024",Standard Room,1,Solo traveler,8.3
Cosy weekend break close to the city center,"The swimming pool has an additional entrance fee. For a hotel in this category, this should be part of the amenities.","The lady at the reception was very welcoming and positive during check-in. The breakfast was delicious, and despite restorations, we were not disturbed at any moment. The gym is great, very well equipped and the hotel's position is very close to the city center and train station. The rooms were spacious and nicely decorated.",9.0,April 2024,"April 8, 2024",Cozy Small Room,4,Group,8.3
Excellent!,My room had a smelly bathroom curtain and the shower was really small and uncomfortable.,"My second time staying at the Radisson. It’s really a perfect place, if you dont wanna worry about anything and just enjoy.",9.0,April 2024,"April 8, 2024",Premium Room with Lake View,4,Solo traveler,8.3
A fantastic hotel that would be perfect if pool access were included,The fact that you have to pay to use the swimming pool even if you’re a guest. It feels really unfair when you’ve paid for a room to also have to pay £15pp (roughly) to access the pool.,"Everything was very clean, well decorated and it’s in an excellent location.",9.0,March 2024,"April 5, 2024",Superior Room,2,Family,8.3
Wonderful,Both pillows were too big. Maybe have one that is flat for people who prefer flat pillows,,9.0,April 2024,"April 5, 2024",Standard Room,1,Couple,8.3
Wonderful,The bathroom has a bad smell from the shower drain.,"Location, building, and staff is really good.",9.0,March 2024,"April 4, 2024",Cozy Small Room,3,Couple,8.3
Wonderful,,Good,9.0,April 2024,"April 3, 2024",Cozy Small Room,5,Couple,8.3
Brilliant modern hotel in a great location,Nothing,Fantastic modern hotel with great rooms and facilities,9.0,February 2024,"April 2, 2024",Standard Room,3,Couple,8.3
Awesome Hotel at Great Location!,It would be great to have the coffee/tea bags replenished without the need to request every other day. Pillows a bit thin.,"The room deal ( value for money), the location next to the Central Station, and the ease of checking in & out.",9.0,March 2024,"April 1, 2024",Cozy Small Room,4,Couple,8.3
Great place to stay in a really convenient location,Rooms were a bit dark and gloomy - could do with better lighting.,Really good location - literally next to the central station.  Nice hotel.  Great breakfast.  Friendly and helpful staff.  Two great bars.,8.0,March 2024,"March 31, 2024",Cozy Small Room,3,Couple,8.3
Wonderful,Bed wasn’t comfortable - too firm but wasn’t terrible either.,Great staff & service. Attentive and professional.,9.0,March 2024,"March 18, 2024",Standard Room,1,Couple,8.3
Wonderful,Nothing!,"I’ve stayed here two times and this time was also very good!!
I want to stay here again when my parents come to Sweden;)",9.0,January 2024,"March 17, 2024",Family Room,1,Group,8.3
A nice place to rest your head.,"The breakfast buffet was quite expensive (although I imagine this was a feature of Stockholm itself, more than the hotel). We did not stay to have breakfast in the hotel.","The staff were very friendly and helpful and the room was clean, quiet and had a great shower. The location, literally outside Central Station (and the train to the airport) was perfect for us.",9.0,March 2024,"March 14, 2024",Standard Room,2,Group,8.3
Very Good,The room had very poor lighting. Very dark even with all the lights on,"Great location
Easy check in and check out
Great staff and facilities
Good sized room",8.0,March 2024,"March 11, 2024",Standard Room,1,Couple,8.3
Very Good,,The breakfast was realy good,8.0,February 2024,"March 6, 2024",Cozy Small Room,2,Solo traveler,8.3
Would stay again,"No room service
And pool is very small",Great location! Lovely staff! Lovely rooms,8.0,March 2024,"March 3, 2024",Cozy Small Room,1,Solo traveler,8.3
Very Good,"I did not really miss anything. Breakfast is very expensive if you do not have it included in your price, but who cares. There are plenty of cafes around.","Very good location, got a nice upgrade, room was very good, stylish, clean, not too small, the hotel has a pool, the staff was very friendly and professional.",8.0,February 2024,"February 29, 2024",Cozy Small Room,1,Solo traveler,8.3
"Great location, got upgraded to a superior room. Breakfast was fabulous, so much choice. Had a fabulous stay and would d",Nothing,"Clean, fabulous location, excellent breakfast, couldn’t fault it.",9.0,February 2024,"February 27, 2024",Cozy Small Room,3,Solo traveler,8.3
Excellent hotel in the heart of Stockholm - contemporary with brilliant facilities.,"Soundproofing! I had one of the premium rooms on the 9th floor but unfortunately this was next to a “private” door, which I assume was for hotel staff. On Friday night especially, I struggled to sleep due to constant noise adjacent to my room, repeated slamming of this door and a lot of shouting and laughing, which was disruptive and didn’t appear to be coming from hotel guests. The bed was comfy but the activity and noise from people using this door really needs to be reviewed by the hotel management. I would come back again as there were lots of great aspects to this hotel, but I would ask for a different room.","Amazing location - literally right next to Stockholm central station, which made my trip to stockholmsmassen for a conference very smooth! Lots of amenities nearby. The hotel is modern and clean, the staff are very pleasant and my room was spacious and comfortable. Breakfast included cooked and continental options, with an array of juices and gluten free options. The hotel gym was well equipped and there are also additional spa facilities.",7.0,February 2024,"February 24, 2024",Premium Room,3,Solo traveler,8.3
Throughly enjoyed it,Central station being banged next door and the vagrants  who hang around outside .,Well equipped and a great atmosphere,8.0,February 2024,"February 22, 2024",Cozy Small Room,1,Solo traveler,8.3
"Fabulous, comfy stay in heart of city",,"Fabulous location right next to Central Station, which meant we were at our hotel within an hour of landing at Arlanda airport!  Lots of lovely shops nearby and walking distance to harbour. Fabulous breakfast.",9.0,February 2024,"February 20, 2024",Cozy Small Room,3,Family,8.3
Wonderful,"I disliked the bathroom door, which was made of glass and didn't close completely, leaving a gap between door and frame and therefore zero privacy. I also missed an actual wardrobe to store my clothes and having a coffee machine in the room, considering it was a superior one, and was sad to find only a kettle.","The level of cleanliness was excellent, and so was the comfort of beds, room temperature, attention of staff and overall hotel facilities. Room was beautifully designed, spacious and had a great city view. Location is perfect, right at the main station so lots of shops nearby and transport.",9.0,February 2024,"February 19, 2024",Superior Room with City View,4,Family,8.3
"Friendly staff, great variety for breakfast and amazing location.","Unfortunately there was works going on when we were there, so the Atrium was closed.","Location was perfect, so central.",9.0,February 2024,"February 19, 2024",Superior Room with City View,3,Couple,8.3
Nice hotel. Great location.,,Clean. Good facilities. Nice rooms.,9.0,January 2024,"February 19, 2024",Standard Room,3,Couple,8.3
Perfect location and a comfy room,Our room did not have a window that opened and the air con was not the most powerful so could get quite hot.,The location is perfect right next to the central station and close to shopping and restaurants. It is also only a 15-20 minute walk to Gamla Stan if you wanted to take a stroll. The room itself is very clean and tidy.,9.0,February 2024,"February 18, 2024",Cozy Small Room,2,Couple,8.3
Perfect location for your trip to Stockholm,"Just started construction work on the roof, so we heard a lot of drilling and noise","Amazing location, right next to T-Centralen",9.0,February 2024,"February 17, 2024",Cozy Small Room,4,Couple,8.3
Wonderful,,I like our room and the location .,9.0,February 2024,"February 15, 2024",Cozy Small Room,1,Group,8.3
Very good location!,Nothing,"The location was amazing. In the heart of stockholm, close from all the facilities, 1mn walk from central station, it was perfect. The room was spacious and clean, and the staff were nice.",8.0,February 2024,"February 15, 2024",Cozy Small Room,2,Couple,8.3
Wonderful,Confusing as there was more than one Radisson when exiting the train station,Good location,9.0,December 2023,"February 14, 2024",Standard Room,2,Family,8.3
Very Good,,"Great location! 
Standard room but good value for the price",8.0,February 2024,"February 12, 2024",Cozy Small Room,1,Couple,8.3
Brilliant stay and will 100% be returning!!,"- Location
- Cleanliness 
- Staff
- Room Size","Incredible location, less than a 90 second walk to the Arlanda Express platform! Friendly staff and great amenities. I will 100% be going back!",9.0,February 2024,"February 11, 2024",Standard Room,2,Couple,8.3
Wonderful,"2 out of 3 elevators were down during one day of our two nights stay.
There were construction in the middle of the hotel's courtyard, so noise during the day is a slight issue.","Good location, bed was super comfortable, staff was very welcoming.",9.0,February 2024,"February 11, 2024",Cozy Small Room,2,Couple,8.3
Great hotel! Nice location.,Wellness should be included in the price or more clearly displayed that it’s extra. Especially since it’s different from other RB locations where it’s free. Also the price for the wellness is a bit steep for guests.,"Nice location and room, friendly staff",8.0,January 2024,"February 7, 2024",Standard Room,3,Couple,8.3
"Easy access from arrival to departure, walking distance to every location",,"Location is a prime spot for ease and accessibility.  The express train is located under the building.  There are so many food places, shopping areas and sight seeing. Very beautiful city.",8.0,November 2023,"February 3, 2024",Cozy Small Room,2,Couple,8.3
Wonderful,,"Hotel was modern and clean, and the staff were helpful and friendly.",9.0,January 2024,"February 2, 2024",Standard Room,4,Couple,8.3
It was very convenient for a short stay,Nothing,The location next to the Stockholm central station,8.0,January 2024,"January 29, 2024",Standard Room,2,Family,8.3
Awesome stay,"The only criticism is the drain in the bathroom when showering, you can see the water.","The location is fantastic, central station is next door. The 7/11 store is also. The city centre is a 5 min walk. Lots of eateries. We will be booking again. The hotel is modern and very clean.",9.0,January 2024,"January 29, 2024",Family Room,1,Group,8.3
Great location for sightseeing with an excellent breakfast choice and friendly staff.,Limited clothing space - hangers only no draw space.,"Great location - very close to Central Stockholm station.
Great breakfast - ideal if you have dietary requirements - my daughter has a diary allergy - excellent selection.",9.0,January 2024,"January 28, 2024",Standard Room,4,Family,8.3
In my opinion best hotel in Stockholm,Shower Water pressure wasn’t very strong in our room.,"Was very convenient location, very simple to check into, staff were very friendly.",8.0,January 2024,"January 21, 2024",Standard Room,3,Group,8.3
Very Good,,"Excellent location and staff were exceptional. Comfortable room, but we had an issue with the air conditioning resulting in an extremely warm room with no window to open. Minor issue. Will definitely stay again when in Stockholm.",8.0,January 2024,"January 18, 2024",Cozy Small Room,2,Couple,8.3
Wonderful,,"The hotel is beautiful and very comfortable, especially because it is close to the train station. I liked the cleanliness of the room🫶👍🌷❤️",9.0,January 2024,"January 17, 2024",Cozy Small Room,1,Family,8.3
Great location,"Advertised as having a coffee machine in the room, but this was not the case, only a kettle was provided.","Clean rooms, excellent location next to the train station, friendly staff who helped with early check-in.",9.0,December 2023,"January 12, 2024",Standard Room,3,Couple,8.3
Wonderful,,great central location and clean and modern rooms,9.0,January 2024,"January 12, 2024",Family Room,2,Family,8.3
"Excellent, clean, comfortable, well located. Great for transferring in and out of Stockholm.",Minor: bathroom is small but workable.,"Clean, great location next to train and bus stations as well as central shopping areas.  Comfortable beds, quiet room.",9.0,November 2023,"January 12, 2024",Standard Room,1,Solo traveler,8.3
Excellent value for your stay,,Overall good value for your dollar!,9.0,December 2023,"January 10, 2024",Standard Room,1,Group,8.3
Very Good,The room was extremely cold.,"The room was very nice and clean, facilities were great and the location was perfect.",8.0,January 2024,"January 8, 2024",Standard Room,4,Group,8.3
"Friendly staff, met all our needs for a lovely week in Stockholm","If I’m being picky, the swimming pool was in the small side","Great Location, really comfortable rooms. Rooftop bar views were amazing.",9.0,January 2024,"January 7, 2024",Standard Room,3,Couple,8.3
A great hotel at what is arguably the best location for a tourist in Stockholm.,"A lot of rooms have windows facing the interior courtyard. Not the worst, but not the best either.","Front desk was very helpful, and the room was decently comfortable.",8.0,December 2023,"January 7, 2024",Standard Room,2,Solo traveler,8.3
Wonderful,,Great location,9.0,January 2024,"January 5, 2024",Standard Room,3,Couple,8.3
Great value and location!,Not much.,"Love the wooden interior design of the hotel, has a spa facility (although you have to pay a separate fee for it), great location right next to the express train for the airport and city.",9.0,December 2023,"January 5, 2024",Standard Room,4,Couple,8.3
Wonderful,,Next to the trainstation,9.0,December 2023,"January 4, 2024",Standard Room,1,Couple,8.3
Wonderful,Not many places to place and hang up your clothes,"Excellent service, perfect and central location, comfortable room and a very good breakfast",9.0,December 2023,"January 3, 2024",Superior Room with City View,4,Family,8.3
It was overall a pleasant stay with a minor incident.,My kid had a long scratch that bled from an office chair in our room that chipped on the side. Beware of the office chairs if you have kids with you.,"Location, water and ice dispenser, self check-in and check-out.",8.0,December 2023,"January 3, 2024",Standard Room,6,Family,8.3
Very Good,"Bed size is small and the Pelows are not comfortable, rest everything was perfect.",Friendly Staff and best location.,8.0,December 2023,"January 1, 2024",Standard Room,3,Family,8.3
Fabulous Stockholm Trip,,"Location, location, location! Right next to the Central station where the Arlanda express arrives and leaves for the airport and the metro to other parts of the city. Very close to Gamla Stan, the City Hall and the Palace and many shopping and dining options close by. The hotel staff were amazing, they upgraded our room and recommended a really good restaurant for our last evening there. Room and bed were very comfortable and air conditioned. They even helped to warm up some kardemummabullar that we had bought. 
All in all - a very pleasant stay. 
The only con if any was that housekeeping forgot to clean our room one day and they kept removing our key card which we had kept in the switch. Apart from that it was good value for money and a very pleasant stay.",9.0,December 2023,"December 30, 2023",Standard Room,1,Family,8.3
Excellent- look forward  to coming back,,Excellent visit - amazing staff on check in. Nice room - opted out of breakfast but the music in the lobby evenings was wonderful - kept me visiting...,9.0,December 2023,"December 25, 2023",Standard Room,2,Solo traveler,8.3
