Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Perfect stay and will come back,Nothing,"The staff at hotel were professional, attentive and respectful. The room was clean, quiet, and got everything we need. The location is next to a little square which is very quiet, safe, and easily accessible and near bus and metro.",10,July 2024,"July 18, 2024",Small Double Room with Winter Garden View,3,Couple,9
Wonderful,Size of the  room,Location and staff,9.0,July 2024,"July 18, 2024",Standard Double Room with Winter Garden View,3,Family,9
Exceptional,,"Highly recommend for service, rooms and location. Thanks to the staff for the upgrade.",10,July 2024,"July 12, 2024",Small Double Room with Winter Garden View,3,Couple,9
Friendly place in city hart.,"Maybe better breakfast selection, but current offerings were just fine.","Very nice decoration, very clean and comfy. Host (Magdalena and Pedro) were very helpful and friendly.",9.0,July 2024,"July 10, 2024",Executive Double Room,2,Family,9
Exceptional,,"Cozy and stylish, we loved our view and comfortable bed. Location is incredible! Will be back",10,July 2024,"July 8, 2024",Executive Double Room,2,Couple,9
Recommend highly,,Clean. Friendly stuff convenient,10,July 2024,"July 2, 2024",Small Double Room with Winter Garden View,4,Family,9
"Excellent, outstanding property.",Nothing,"The staff are brillant, great team.
The location is fantastic too, we loved our experience at the Select Hotel,",10,June 2024,"June 27, 2024",Standard Double Room with Winter Garden View,4,Couple,9
Great boutique hotel with a great location and very friendly staff,The standard rooms in the older part of the hotel,The staff is very friendly and helpful.   You should stay in the new part of the hotel.  Our original room was not so great but when we moved to the new part it was very nice.,8.0,June 2024,"June 24, 2024",Standard Double Room with Winter Garden View,4,Couple,9
This is a fantastic area and place to stay - highly recommend!,"My room had a see-through curtained door that looks out on a light shaft which is lighted at night, so my room could not be darkened for sleep. I was also concerned that the elevator was the only egress in case of an emergency.","The location is fantastic for access to transportation, cafes and restaurants! My room was awesome and the staff go beyond on friendliness and helpfulness.",10,June 2024,"June 21, 2024",Small Double Room with Winter Garden View,5,Solo traveler,9
A hotel we 'd love to revisit,"Having the bathroom open to the bedroom didn't suit us. 
It would've been good if the room safe worked, but we didn't mention it to anyone so maybe it could've been fixed.","There is a warm and comfortable atmosphere in and around the hotel. The staff were friendly and helpful, but Laurent  was exceptionally helpful and kind. We loved the location and found lots to do. It was easy to get about with so many metro stations in easy walking distance..
Breakfast was also very good. Having afternoon tea available downstairs, with delicious biscuits, was an extra treat. 
It was very pleasant to sit in the square, eating and drinking, and not feel like tourists.",8.0,June 2024,"June 18, 2024",Standard Double Room with Winter Garden View,5,Family,9
Location excellent.,Nothing,Very friendly staff.,10,June 2024,"June 15, 2024",Standard Double Room with Winter Garden View,2,Family,9
"Could not have asked for better, French flair, friendly and priced right.","No much, we were in and out and the hotel functioned like a good hotel / accommodation base should.","Great location made even better by polite and professional staff, a fun stylish foyer and quality rooms.",9.0,May 2024,"June 15, 2024",Deluxe Double  with Winter Garden View,4,Family,9
Great location! Would recommend and would stay again.,,Location was great! Staff very friendly and helpful. The room had everything we needed but was a bit small.,8.0,May 2024,"June 13, 2024",Executive Double Room,5,Couple,9
Late spring is a perfect time to enjoy Paris and the Select Hotel made our stay even more enjoyable.,N/A,Clean and well maintained.  The location was perfect.  Close to mass transit stations and easy to get to the major attractions.  Staff was extremely friendly and helpful.,10,June 2024,"June 9, 2024",Triple Room,3,Family,9
We loved everything about the hotel!,Only suggestion I would make is to have more hooks installed in the room to hang towels and clothes on.,"The location was perfect for us.  Easy to get to all the major attractions as well as neighborhood restaurants.  The room was very  bright, clean and efficiently appointed.",10,June 2024,"June 1, 2024",Executive Double Room,6,Couple,9
A perfect night at The Select Hotel... stay longer than you think!,"I had difficulty with the shower temperature, it was really hot and while I tried to adjust it, it wouldn't work. I found the scent a little overpowering at first, pleasant but strong if you have allergies.","The room was perfection, I wish we had stayed longer. I was upgraded to an executive suite on the 6th floor, it was beautiful and it was especially lovely to open the windows and just sit and admire the view and atmosphere. Great location and again the room is decorately perfectly and has everything you need.. Staff happily held bags before and after check in.",9.0,May 2024,"May 26, 2024",Standard Double Room with Winter Garden View,1,Group,9
"Lovely hotel, great people",,"The staff is wonderful, warm, friendly, helpful.   The rooms are not large but the space is efficiently used.  We loved the location.  It was quiet.   All was great!",10,May 2024,"May 24, 2024",Executive Double Room,3,Couple,9
Exceptional,Nothing,"Loved everything the hotel had to offer, definitely being going back!!",10,April 2024,"May 15, 2024",Executive Double Room,1,Family,9
Exceptional,,The furnishings were lovely and the bed was very comfortable. The staff at the front desk were helpful and gracious. Best of all—an absolutely perfect location!,10,May 2024,"May 15, 2024",Small Double Room with Winter Garden View,1,Family,9
Very Good,"Beds and pillows were a little too hard, but overall a very nice hotel for good value.",,8.0,May 2024,"May 12, 2024",Deluxe Double  with Winter Garden View,2,Couple,9
Wonderful,"In our room we got a high tube instead of shower, it was very inconvenient , no shelf to put something on,","The location, with a view to Sorbonne plaza, staff treatment",9.0,May 2024,"May 11, 2024",Executive Double Room,4,Couple,9
Excellent!,"The rooms are quite small - but very well designed, making the small size less of a problem.","The staff was excellent. Very kind and professional.  The night porters were outstanding, always very helpful.",10,May 2024,"May 10, 2024",Small Double Room with Winter Garden View,4,Family,9
Comfortable and convenient,,"Spacious rooms, friendly staff and great value for such a central location.",10,May 2024,"May 10, 2024",Standard Double Room with Winter Garden View,1,Family,9
Wonderful,,Friendly and helpful staff. Good location.,9.0,April 2024,"May 1, 2024",Small Double Room with Winter Garden View,1,Group,9
Exceptional,,"Location, atmosphere",10,April 2024,"April 28, 2024",Deluxe Double  with Winter Garden View,3,Couple,9
Paris at it's finest!,"a larger room and for the mattress to be less firm. Overall, we found this hotel to be excellent, we just have some preferences that were not met. Location, Staff and general atmosphere were beyond our expectations and excellent.","Location was amazing, we loved the area. Room was a little small but comfortable, the bed ws a little too firm for us but we slept well. Breakfast was lovely with many options. Overall we loved staying here!",10,April 2024,"April 25, 2024",Executive Double Room,7,Couple,9
Very good value for money,Mattress,"Great location, very clean, friendly staff",9.0,April 2024,"April 24, 2024",Standard Double Room with Winter Garden View,5,Family,9
Exceptional,,"Excellent location at Sorbonne, many sights are reachable by foot. Clean, comfortable room and professional yet friendly staff. Highly recommended!",10,April 2024,"April 22, 2024",Standard Double Room with Winter Garden View,1,Couple,9
Really good hotel and great service.,,Excellent and tasty!,10,April 2024,"April 18, 2024",Triple Room,2,Family,9
Great location and value for Paris,The bathroom didn’t have a full door and the light to WC has to be turned on from outside which perturbs if the other person is sleeping.,"Great location, great buffet breakfast, very recommendable",9.0,April 2024,"April 14, 2024",Standard Double Room with Winter Garden View,2,Couple,9
it was great,small room,So clean,10,April 2024,"April 12, 2024",Standard Double Room with Winter Garden View,3,Couple,9
Exceptional,Perfect stay. No complaints,Staff was excellent,10,April 2024,"April 10, 2024",Small Double Room with Winter Garden View,2,Solo traveler,9
"Poor weather, but great location and friendly service",,Location,9.0,March 2024,"March 29, 2024",Small Double Room with Winter Garden View,5,Couple,9
A beautiful paris hotel,none,"it was a beautiful hotel a few minutes walk from notre dam.
Room was lovely and the staff couldn't have been more helpful or friendly.
Room was spotless and very quiet.",10,March 2024,"March 28, 2024",Standard Double Room with Winter Garden View,2,Couple,9
Exceptional,"do not have individual on/off of each light, the water tap in basin hard to control strong/weak","good location, spacious room, friendly staffs",10,March 2024,"March 26, 2024",Standard Double Room with Winter Garden View,4,Couple,9
Great location - would stay here again,,"Great location, very easy to get to Metro & RER stations, or walk to several notable sights such as the Louvre or Jardin du Luxembourg. Room was adequate size for two travelers including luggage. Coffee maker in room. Nice bathroom with overhead rain shower. Good optional breakfast with some ""English Breakfast"" options.",9.0,March 2024,"March 23, 2024",Executive Double Room,3,Couple,9
Brilliant. Can’t fault anything,Nothing,This is very ideal for visiting Paris. It’s a a few minutes walk to the Notre Dame. The facilities are spotlessly clean. Their breakfast is equally good. There is a cafe next door. I really enjoyed my stay. No complaints whatsoever,10,February 2024,"March 14, 2024",Small Double Room with Winter Garden View,3,Couple,9
An excellent hotel and I would seriously consider staying there again.,"1) toilet door does not lock (only closes)
2) the complimentary water tasted strange, plastic?
3) sink too small for washing face","1) Design of the room and lobby
2) shampoo and toiletries by Nuxe 
3) Nice selection of tea by Kusmie
4) very helpful staff
5) excellent balcony view 
6) excellent shower pressure 
7) excellent value for money in a quiet and picturesque part of France.
8) very quiet hotel
9) close to Metro station",9.0,March 2024,"March 14, 2024",Small Double Room with Winter Garden View,3,Couple,9
love it!!!! will definitely recommend this place,"nothing! great stay from reception to dining, location , comfort, all great!",breakfast was simple but elegant area and exceptional food quality,10,March 2024,"March 13, 2024",Deluxe Double  with Winter Garden View,3,Family,9
Lovely Parisienne hotel,,"The room was lovely, very clean and chic. Staff were amazing, so friendly and helpful.
Location is great.",9.0,March 2024,"March 11, 2024",Small Double Room with Winter Garden View,2,Solo traveler,9
Perfect and wonderful hotel !!!,,"So centralt in Paris.  Close to Metro and train, not many meters away. Good restaurants and Bistros outside the door.
Experience the Parisian atmosphere the moment you move around the quarter.
All staff are extremely professional and super helpful. A big thank you to you all for making our stay perfekt!!
The hotel is special with many details, not least a candy stall and lovely fresh water for free use if you need it after a long day of adventures. The first thing you encounter when you get to your room is a delicious clean scent and a super clean room. There is also a coffee machine where there is free tea and coffee which is refilled daily by the nicest employee. 
The maids who offered cleaning every day and always smiling and helpful.
Umbrellas at reception necessary for free use.
We had breakfast out in the city so we can not rate that.
We will be back and will recommend this delicious hotel to everyone.
THANK YOU ALL STAFF !   for making our stay perfekt.  Helle kent Jensen and Angel Eduardo Garcia Calzado",10,March 2024,"March 11, 2024",Standard Double Room with Winter Garden View,3,Couple,9
Exceptional,,"Great reception, welcoming",10,March 2024,"March 8, 2024",Standard Double Room with Winter Garden View,2,Solo traveler,9
Amazing,Nothing,"Everything
Staff
Cleanliness",10,February 2024,"February 11, 2024",Small Double Room with Winter Garden View,5,Family,9
Excellent address in Paris; we'll come back,,"Excellent hotel, location, staff...",10,January 2024,"January 29, 2024",Executive Junior Suite,1,Family,9
It was wonderful!,It would be nice to have even a continental breakfast included.,,8.0,December 2023,"January 26, 2024",Deluxe Double  with Winter Garden View,3,Family,9
Exceptional,Need more power outlets in the room,Staff at the front desk was very friendly and helpful,10,December 2023,"January 20, 2024",Standard Double Room with Winter Garden View,2,Solo traveler,9
Perfect for exploring St. Micheal and St. Germaine areas of Paris,,"Select Hotel is perfectly located for exploring the St. Michel and St. Germain areas on food. It's right in front of the Sorbonne, and very quiet, though just around the corner you can find every amenity. As we entered, there was a wonderful, warm fire in the lobby, and next to a ""lounge"" area where guests can visit with friends.  The staff were all kind, helpful.  Our room was one of the smaller ones but even so, it had everything needed.  We particular appreciate having hot beverage area and a small refrigerator.  The bed was very comfortable, the bathroom was well appointed.",10,January 2024,"January 17, 2024",Deluxe Double  with Winter Garden View,5,Couple,9
Great experience overall,Our quilt has few blood spots on it,"Great location which is close to Pantheon and other attractions, very neat and clean room, cute design with all the necessary facilities included. All the staff were very kind and helpful, and the breakie was awesome! My mom and I loved the breakie time. We will defs come back!",9.0,January 2024,"January 16, 2024",Standard Double Room with Winter Garden View,3,Family,9
"Excellent location, staff very helpful. Made for  great holiday. So far best place I have stayed in",,"Excellent location, staff very helpful. Made for a great holiday. So far best place I have stayed in Paris",10,January 2024,"January 16, 2024",Triple Room,4,Family,9
Paris Honeymoon,The room was downstairs and close to the entry so it was very noisy.,"The staff were very helpful and friendly, especially David and Hamid.
 The motel was close to the shops and public transport,",10,January 2024,"January 14, 2024",Standard Double Room with Winter Garden View,4,Couple,9
lovely,nothing,"the room, the space & layout. service was amazing & good location, highly recommend!!",10,December 2023,"January 13, 2024",Deluxe Double  with Winter Garden View,1,Family,9
Wonderful,Rooms are just a bit small but that is not out of the ordinary for Paris or any city for that matter.,Location was fairly central to everything and the subway wasn't far so it was easy to get on. Hotel was comfy and had a great luxurious feeling. Staff was very friendly and helpful.,9.0,November 2023,"January 11, 2024",Deluxe Double  with Winter Garden View,4,Couple,9
Perfect for a short stay in the quartier latin.,One Small lift for the entire hotel.,Location. Setup of room given ltd space.,8.0,January 2024,"January 6, 2024",Standard Double Room with Winter Garden View,6,Couple,9
Very good location and value to money,,"Great location, nice neighborhood to stay in Paris.
The facilities are good, the room is small, but it's what you can expect for that price in Paris.
Staff is very welcoming, Inez is super kind.",9.0,January 2024,"January 2, 2024",Standard Double Room with Winter Garden View,9,Couple,9
Affordable Luxury staying in Paris,Nothing,"Excellent location, nice interior highlighting old architecture.",10,December 2023,"December 31, 2023",Standard Double Room with Winter Garden View,1,Family,9
Exceptional,,"It's a gem in the heart of Paris, offering a prime location near iconic attractions. The warm-hearted host made our stay memorable, allowing an early check-in for our morning flight and providing a portable heater when we needed help with the AC. With a fair-priced grocery store just a block away, it's the perfect blend of convenience and comfort. Highly recommended for any first-time visitors like us",10,December 2023,"December 26, 2023",Executive Double Room,8,Family,9
Almost perfect,"I liked everything but my CPAP machine did not work because of the hotel’s quirky outlets - despite an adaptor. So I didn’t sleep well. Still, I love this hotel.","Everything. But the staff in particular who are so kind and helpful. The location is extraordinary, the cafe next door perfect, and all transport is nearby. Nothing was too much for the lovely staff.",9.0,December 2023,"December 22, 2023",Small Double Room with Winter Garden View,4,Solo traveler,9
We enjoyed and would stay again.,We had two rooms and paid for a superior view.  Our room was great but my parents room on the second floor just looked at other buildings on the side of hotel.  wasn't facing the front.,"room decor, cleanliness, space was on the smaller size but everything was positioned well to where you felt you had plenty of room.  Our view was great on the top floor but my parents view on the second floor wasn't great.",9.0,December 2023,"December 21, 2023",Executive Double Room,3,Family,9
"Amazing and comfortable, would recommend to anyone in Paris",Room was small but didn’t really take away from how nice it was.,Amazing and helpful staff. Beautiful decor and amenities.,9.0,December 2023,"December 15, 2023",Standard Double Room with Winter Garden View,3,Couple,9
Great place and value for your money,"The was no tea in the rooms, only coffee :)","Friendly staff, well equipped rooms, nice athmosphere in the hotel",10,December 2023,"December 11, 2023",Small Double Room with Winter Garden View,3,Solo traveler,9
Very Good,We had a hard time getting the light switches to work correctly but overall it was a great hotel!,Great hotel in a great location;  only downside was the carpet on the steps going up to the 1st floor.,8.0,December 2023,"December 10, 2023",Triple Room,3,Group,9
Comfortable and stylish,,"Really lovely, stylish, welcoming hotel. It was very cold outside and walking into a lobby with a fire was great. The staff were very friendly and they also upgraded me to a beautiful executive room that I loved.",10,December 2023,"December 6, 2023",Standard Double Room with Winter Garden View,2,Solo traveler,9
Loved the hotel and the staff was ALWAYS courteous. I would definitely stay here again.,,"Being from the US I am accustom to large spaces. Although our room was small, it was clean and a nice space to spend 5 days in",9.0,November 2023,"December 4, 2023",Triple Room,5,Group,9
I was very unsure where to choose to stay for our first visit to Paris but I could not have chose a better place. Wonder,,It was a fantastic place to stay in an excellent location .,10,November 2023,"December 2, 2023",Standard Double Room with Winter Garden View,7,Family,9
Amazing Hidden Gem (which I hope it stays hidden! ☺️),"The only thing was the HAVC, where hot air kept coming out of the vent and we weren’t able to fix it, but the room temperature was easily resolved by opening the window.","Lovely property, amazing courteous helpful staff, great location away from the uber touristic zones yet accessible to everything.",9.0,November 2023,"November 28, 2023",Standard Double Room with Winter Garden View,3,Group,9
"Such a welcome team of staff, friendly, helpful and always smiling. Would recommend this hotel to everyone!",Nothing the hotel is absolutely great and would come again.,"The interior design, size of the room, incredibly clean, felt like a home from home.",10,November 2023,"November 27, 2023",Deluxe Double  with Winter Garden View,3,Couple,9
I’d stay here again the next time I visit! The staff were the best part of my trip! Just wonderful!,The elevator is very small and a little scary with all the noises and shaking.,It was peaceful and really well-maintained with the best staff.,10,November 2023,"November 22, 2023",Standard Double Room with Winter Garden View,2,Solo traveler,9
Beautiful stay.,Nothing,The area was convenient. The room was the perfect amount of space and had everything available and accessible. Very cosy and clean.,10,November 2023,"November 20, 2023",Standard Double Room with Winter Garden View,1,Couple,9
"Great location, clean and nice staff.","The room was small, but that is probably par for the course given the location.","First and foremost, the location is simply unbeatable. The Select Hotel is situated right on the Place de la Sorbonne, which meant that I was within walking distance of some of the most iconic attractions in Paris. The Notre-Dame Cathedral, the Luxembourg Gardens, and the Panthéon were just a stone's throw away. It truly felt like I was living in the heart of this beautiful city, and that alone made my trip special.

Upon entering my room, I was immediately struck by how impeccably clean it was. The bed was comfortable, and the decor was stylish.

The staff were friendly and welcoming. One particular gesture that truly touched me was the fact that they allowed me to enter my room early upon my arrival. I had just flown in from a long-haul flight and was exhausted, so being able to rest in my room earlier than the standard check-in time was a pleasant surprise.",10,October 2023,"November 4, 2023",Deluxe Double  with Winter Garden View,3,Couple,9
Great hotel great location in 5th Arondisment. right next to Sorbonne Uni,,"Room was comfy, coffee and tea making good, shower great and bed was comfortable. Location was about 5 minute walk to two metro stops plus many bus stops even closer. Plenty of good places to eat from Preta Manger to restaurants close by, even a small grocer shop around the corner.",9.0,October 2023,"November 3, 2023",Standard Double Room with Winter Garden View,4,Couple,9
Exceptional!!! I can’t wait to come back and stay here again :),,The location was perfect. It is beautifully decorated  and immaculately clean. The hotel itself stands out with it’s gorgeous design and attention to detail in all aspects but the staff is what made it extra special. Everyone I interacted with was wonderful. They gave great recommendations and exceptional help with everything I needed. They truly cared to make my stay feel comfortable. Thank you Select staff for making my first visit to Paris memorable!,10,October 2023,"November 3, 2023",Small Double Room with Winter Garden View,3,Solo traveler,9
Brilliant stay,Nothing!,"Everything! We got a complimentary upgrade and staff were all friendly and accommodating. Lovely, modern design in prime location.",10,October 2023,"October 31, 2023",Standard Double Room with Winter Garden View,1,Couple,9
A great place to stay in Paris,,Wonderful location in the corner of the Place de la Sorbonne. A well equipped room with quirky but attractive  decor. Excellant  staff - friendly and helpful. A great place to stay in Paris,10,October 2023,"October 31, 2023",Standard Double Room with Winter Garden View,1,Solo traveler,9
Outstanding! Absolutely Loved It.,N/A,"This hotel was exceptional! The service was spectacular from the moment we walked into the foyer to the time we checked out. The staff members were amazing - so professional, helpful and welcoming and nothing was too much trouble. Anthony was particularly kind and thoughtful. The location was also outstanding. It is situated next to the Sorbonne University and has a lively atmosphere with restaurants and cafes as well as being conveniently close to Luxembourg RER station. Our room was fantastic with a great view of Sorbonne Place and was exceptionally clean and beautifully decorated with modern fittings throughout. We thoroughly enjoyed our stay in this lovely Paris hotel and have been recommending it to all our family and friends.",10,October 2023,"October 31, 2023",Standard Double Room with Winter Garden View,1,Couple,9
Very good,The room was very small and the bathroom door can not be fully closed also it has no ventilation it was hard to use it if someone was in the room,"Almost everything the staff were adorable very professional and helpful 
The location was great close to all important places in paris 
And the cleanness of the hotel was amazing for paris hotel maybe the cleanest hotel I’ve stayed at",8.0,October 2023,"October 29, 2023",Standard Double Room with Winter Garden View,4,Couple,9
"The staff were phenomenally helpful, polite and made us so welcome",Only thing is the room was nice everywhere except for the tatty curtains. Change those and it was lovely,It is beautiful designed inside,10,October 2023,"October 25, 2023",Standard Double Room with Winter Garden View,3,Family,9
Excellent value and perfect location. Highly recommended.,,Location is within walking distance to many popular sites in the city. Bed and pillows were very comfortable. Shower with rain shower head. Espresso coffee machine in the room. Very friendly staff. Nice little cafe right next door serving breakfast and dinner.,9.0,October 2023,"October 21, 2023",Standard Double Room with Winter Garden View,4,Couple,9
"Really enjoyable, great staff and will definitely stay again.",The bathroom was open and we found the shower a bit tricky inside the bath.,It was in a very good location and was presented very well. The staff on reception were extremely helpful and welcoming. The space in the room was also comfortable.,10,October 2023,"October 20, 2023",Small Double Room with Winter Garden View,1,Family,9
"Wonderful location, lovely staff","Wasn't anything we didn't like this time
Last time we stayed we ended up with a bathroom with no door which was interesting but we chose a different room this time","Staff are very friendly, location is perfect and the rooms are always wonderful. 
Would recommend for a week away or even a long weekend.
Staff offer lots of advice on places to go and things to do in local area",9.0,September 2023,"October 19, 2023",Standard Double Room with Winter Garden View,4,Family,9
"Great choice. Nice restaurant just outside , nice fountain area",,"Great staff, location and facilities",10,October 2023,"October 19, 2023",Deluxe Double  with Winter Garden View,2,Group,9
Excellent stay,,"The property is well located, the rooms are clean and well organised, the staff is available and professional",10,October 2023,"October 17, 2023",Standard Double Room with Winter Garden View,1,Couple,9
Amazing!,N/A,"Everything - incredible location, great room and lovely staff who made us feel very welcome. Merci Beaucoup!",10,October 2023,"October 17, 2023",Standard Double Room with Winter Garden View,2,Couple,9
Wonderful,Nothing,Central location. Staff were lovely. Everything we needed was close by.,9.0,September 2023,"October 14, 2023",Standard Double Room with Winter Garden View,2,Couple,9
Amazing place!,Quite late standard checking hours,"Amazing location, very nice hotel, very polite team!",10,October 2023,"October 9, 2023",Small Double Room with Winter Garden View,1,Solo traveler,9
Fabulous hotel in lovely location,Nothin,Fabulous location. Staff so welcoming and helpful,10,October 2023,"October 7, 2023",Executive Double Room,3,Couple,9
Exceptional,,"Great location with a lovely view, lovely room (large for Paris) and the staff were always friendly and helpful.",10,September 2023,"October 3, 2023",Executive Double Room,1,Couple,9
"Excellent, book a bigger room",I think we had one of the smallest rooms which was too small for a 2 night visit living out of a suitcase,"Great location, excellent staff",8.0,September 2023,"September 28, 2023",Standard Double Room with Winter Garden View,2,Couple,9
Stylish hotel in a perfect location!,,Beautiful and spacious room by Paris standards with great views of the courtyard & The Sorbonne!  Modern and stylish inside the room and throughout the hotel. The restaurants just outside the property were fantastic. I wish we had more time there. It was a great location.,10,September 2023,"September 17, 2023",Standard Double Room with Winter Garden View,1,Couple,9
Exceptional,"The taxi has difficulty finding access to the street with his car. I don't know if the hotel needs to state what street to access with a car, or he simply didn't know.","The staff was very friendly and helpful. Aris was extremely helpful & very sweet in trying to go over & beyond his abilities. We had difficulties with the taxi & offered to help. Aris spoke Spainsh which is our native tongue & it made us feel at home.

The location was beautiful & we enjoyed walking to the garden of Luxembourg and local restaurants. We also were able to take the train/subway to Versailles from there.",10,September 2023,"September 15, 2023",Standard Double Room with Winter Garden View,2,Couple,9
Lovely parisian stay,Nothing really,"Located in a lovely area where restaurants are just outside, we thoroughly enjoyed the amenities included plus the 24 hour desk. We had absolutely no issues staying here",10,August 2023,"September 9, 2023",Small Double Room with Winter Garden View,5,Couple,9
Exceptional,Had to walk a little extra to main locations,"Great value, service, clean rooms, front desk",10,August 2023,"September 3, 2023",Small Double Room with Winter Garden View,6,Couple,9
Great Stay,Our room had the toilet in a small closet in the living room area with the rest of the bathroom in an open area off the bedroom. A bit of an odd layout.,"Good location, spacious by Paris standards.",10,August 2023,"September 3, 2023",Suite with Winter Garden View,3,Family,9
We fell in love with VilleFranche and will be back.,Nothing.,Location is fab!  Staff incredible.  Every room has a perfect view.  Right in the heart of the old city!  Morning swims in the bay and boat rental right out front.,10,August 2023,"September 2, 2023",Standard Double Room with Winter Garden View,2,Couple,9
My favourite hotel ever.,,"This hotel is so stylish and comfortable; this is our fourth visit here. Location is perfect, the staff are competent, friendly and helpful, and the rooms, while compact, are delighfully put together. Very comfy bed, excellent shower, nespresso machine and fridge, Our room overlooked the square, with its large trees, fountains and daytime activity. Perfect.",10,August 2023,"September 1, 2023",Executive Double Room,4,Couple,9
Perfect stay for city break,Room was small,"Perfectly situated in the city center, hotel offers easy access to two nearby metro stops. Very clean rooms with fresh towels every day.",8.0,August 2023,"August 26, 2023",Deluxe Double  with Winter Garden View,3,Couple,9
Exceptional,,"Perfect location.  Staff were awesome, very helpfull at all times and friendly.",10,August 2023,"August 24, 2023",Small Double Room with Winter Garden View,3,Couple,9
Amazing hotel,Nothing,Hotel that has thought of everything,10,August 2023,"August 23, 2023",Standard Double Room with Winter Garden View,3,Couple,9
Stylish hotel set in beautiful Parisienne architecture surroundings,Nothing,"Fantastic welcome from the staff and such a lovely stay. Location is superb. Surrounded by good eating establishments and a short walk to the Luxembourg metro. Room is tres stylish 😎 
Bed.... well I slept like a log.

Breakfast is smashing. Originally we were looking to eat out at Parisienne bakeries. I'm so glad we didn't. Yum 😋 

There's a cool bar/trendy lounge chair area in the central atrium along with free sweets.

Our trip was short but we can't wait to return to here to see more.",10,July 2023,"August 20, 2023",Executive Double Room,2,Couple,9
Marvellous place to stay in Paris.,Nothing.,"Loved the location. The room was clean and had all the lovely ‘extras’ (little welcome gift, Nespresso machine,nuxe products etc). All the staff were warm and helpful. Fantastic place to stay.",10,August 2023,"August 20, 2023",Standard Double Room with Winter Garden View,2,Solo traveler,9
👍👍,,"The coziest, best located and most polite service I could ever desire and I do teavel a lot.",10,August 2023,"August 20, 2023",Executive Double Room,1,Family,9
