Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
We had a wonderful stay and hope to come back!,Too many emails prior to check-in,"Everything was excellent. The room was clean and comfortable, the breakfast was delicious and the staff were friendly and helpful. We loved it!",10,February 2024,"February 23, 2024",Duplex Room,1,Family,9.1
Exceptional,,The staff was exceeding in their friendliness. Facility was very nice. Staff was activly cleaning/repairing. Felt I could ask for anything and staff would do their best to help. Beautiful patio,10,February 2024,"February 13, 2024",Deluxe Double Room with Sea View,1,Couple,9.1
Great choice in Lagos.,,"Big comfortable room & bed, Samuel at the Hotel reception was excellent , nice breakfast , good location with sea views.",9.0,February 2024,"February 12, 2024",Standard Queen Room,1,Couple,9.1
Great value.,,"Clean, great breakfast, comfortable.",10,February 2024,"February 12, 2024",Economy Twin Room,1,Couple,9.1
Very nice modern hotel with ocean view,The batteries to the TV remote were dead. Would love to see some USB ports in lamps or other places. We were very lucky to be there on a Saturday because it is clear that construction around is a problem,I liked the location and quiet. I liked the modern facilities.,9.0,February 2024,"February 4, 2024",Deluxe Double Room with Balcony and Sea View,1,Couple,9.1
"Amazing views, nice and quit hotel, wonderful personnel.",,"From the moment we were checked in by the nicest concierge till the checkout we had absolutely the best time. The staff in the hotel was incredibly friendly and accommodating. The breakfast was very good, tasty and fresh with something for everyone. We initially booked 1 night but decided to stay longer because we liked it so much.",10,January 2024,"January 31, 2024",Deluxe Double Room with Sea View,1,Couple,9.1
"Clean, welcoming facilities in good location.",,Excellent location; not in the heart of downtown but close to the beaches.  Friendly staff. Beautiful room and pool.,9.0,January 2024,"January 26, 2024",Duplex Room,2,Family,9.1
Exceptional,"We loved everything! There was construction at the building next door which did wake us up one morning, but that was not the hotel's fault!","We had a lovely stay. It was off seasons so we got a wonderful deal on a room with a private patio and hot tub. The room was spotless. The hotel was close to town (we rented a car, parking was super easy downtown). The staff was extremely pleasant and the breakfast was convenient, fresh, and plentiful!",10,January 2024,"January 25, 2024",Superior Queen Room,4,Couple,9.1
Very Good,Check-in hours were restrictive and made it a little tense to make sure we got there in time. A 24-hour front desk was expected.,"It was a clean and modern property. The location was a little remote, but the hotel had a nice pool area. The breakfast was nice with made-to-order eggs and a good variety of other hot and cold foods. It was good to have protected parking included. The staff were very helpful.",8.0,December 2023,"January 9, 2024",Deluxe Double Room with Sea View,1,Family,9.1
Review Lagos Atlantic hotel,"Gym is basic and small, not very well equipped. Rest of the hotel, staff,, breakfast, room, location absolutely wonderful","Great hotel, wonderful location close to the beach and about 5 mins drive from city center. Spacy rooms, very clean and modern. Staff are extremely friendly and helpful. Pool is great although not heated so not for swimming in winter. Gym is available but small and basic. Breakfast really good.",8.0,January 2024,"January 7, 2024",Economy Twin Room,1,Couple,9.1
A Brilliant surprise.,The location away from the old part of town and restaurants was a negative.,"The design and quality of the building and fittings was supperb. Exceptional.
The staff were so friendly and efficient.",10,December 2023,"January 3, 2024",Economy Twin Room,2,Couple,9.1
Wonderful,,"Clean, location, breakfast",9.0,December 2023,"December 23, 2023",King Room with Sea View,3,Family,9.1
A very pleasant stay for us and the staff are super helpful.,I wish the staff had prepared some eggs in advance for breakfast instead of having to ask for every time.,"Very nice room, court yard, and breakfast area.",9.0,December 2023,"December 21, 2023",Twin Room,3,Family,9.1
All good.,Air conditioning was not easy to use nor had any instructions.,,10,November 2023,"December 14, 2023",Economy Twin Room,3,Solo traveler,9.1
Couple's getaway,Location is nice that you can see and hear the ocean from your room but there are no restaurants or bars in the immediate vicinity and the hotel bar closes at 7 pm.  We stayed in November so maybe there are different hours during the busy season.,"New bright, modern hotel, very clean and comfortable.  Great friendly staff and wonderful complimentary breakfast.",8.0,November 2023,"December 4, 2023",Standard Queen Room,2,Couple,9.1
"As a common person, not having stayed in the most luxurious hotels, I can see that this facility gave me that feeling of",The gravel in the parking lot kept getting trapped in the grip of my tennis shoes.,"On approach the property wasn’t remarkable, however as we explored throughout the hotel the craftsmanship, decor choices and astonishing murals and art pieces were awe inspiring. The tile work throughout the property lifted our spirits of elegance, quality and value. It made us feel like the owner understood how to emerge his customers into a feeling of ultimate satisfaction and treasures. Every time we left our room we couldn’t help but noticing the love we had for our surroundings and how a small 31 room hotel could be so beautiful. Breakfast was amazing, which included eggs made to order, hot items like local sausage and ham with roasted vegetables, beans, mushrooms and boiled eggs the selection kept us returning each morning. It’s mind boggling how this small hotel had so much additional items to offer for breakfast like a cold bar with 3 kinds of cheeses, 4 kinds of deli meats, sliced tomatoes, sliced beets, sliced cucumbers and breads to be toasted. The food choices just continues with fresh fruits and a pastry bar that changed each day with mouth watering quiche, cakes and other desserts. The entire staff from front desk, cleaning,bar and Francieli in the dining area were great and very attentive to our needs. Francieli greeted us each morning noting if I wanted 3 fried eggs, which I truly enjoyed.",10,November 2023,"December 1, 2023",Deluxe Double Room with Sea View,4,Couple,9.1
"My one day was too short, but I look forward to visiting again for a longer stay.","The room could have been cooler, and the AC system easier to use.",Samuel and the rest of the staff were wonderful. The shower was lovely.,9.0,November 2023,"November 23, 2023",Deluxe Double Room with Balcony and Sea View,1,Solo traveler,9.1
"Great experience, sublime location.",The gym was a little small but without any mats  - so it was hard to do some basic exercises. The breakfast menu could be changed a bit but it was the same every day.,The hotel is close to amazing beaches with sunset and also close to a more secluded beach - which makes the location amazing. There are also two restaurants near by with great local food and nice cocktails. The staff (Amin and Mayara) in the breakfast area and Mathilde at the bar were super. I would highly recommend this hotel for a lovely stay and great value.,9.0,November 2023,"November 21, 2023",King Room with Sea View,4,Couple,9.1
Wonderful,,Very nice hotel with confortable room. Staff was friendly and breakfast was very good. Nice view of the ocean.,9.0,November 2023,"November 18, 2023",Deluxe Double Room with Sea View,1,Couple,9.1
Bright hotel with bright rooms,"It’s good all around. A minor point is that there are too many plastic decorative plants indoor, which makes the indoor environment a little fake and artificial.","The property is very clean and modern, with an open and bright feel.",10,November 2023,"November 15, 2023",Deluxe Double Room with Sea View,2,Couple,9.1
Great stay,,"Good location, rooms and halls with special design. Spacious, clean and new room. Very good breakfast. Parking next the hotel.",10,November 2023,"November 14, 2023",Deluxe Double Room with Sea View,1,Couple,9.1
4 star hotel stay with corporate service,"I booked this solo stay at this 4 star as a gift to myself for my birthday, and indicated the same to the property. Although I am not entitled to it, and the hotel is not obligated, I was expecting a 4 star hotel (that was relatively empty and uncrowded) to atleast acknowledge it. Client orientation could be better for this reason, and the corporate vibe lacks a certain warmth of stay. But I highly rate the cleaning staff and restaurant chef!","The best room out of my entire Portugal trip! Amazingly spacious with beautiful decor and facilities including coffee machine. The bathroom and shower was huge and spacious as well, I really enjoyed staying in this room. Great breakfast with lots of options- I took 2 hours to enjoy it fully.",9.0,October 2023,"November 14, 2023",Twin Room,2,Solo traveler,9.1
We really enjoyed our stay.,,The hotel had a lovely atmosphere with friendly staff. The breakfast was great and the variety of food on offer was excellent.,9.0,November 2023,"November 14, 2023",Deluxe Double Room with Balcony and Sea View,10,Couple,9.1
Exceptional,Nothing,"The pool area is stunning. Moreover, the personnel is really kind in a personal manner.",10,October 2023,"November 11, 2023",Standard Queen Room,2,Couple,9.1
